2016-01-04,87.13835144042969
2016-01-05,87.13835144042969
2016-01-06,87.1001968383789
2016-01-07,87.11927032470703
2016-01-08,87.11927032470703
2016-01-11,87.11927032470703
2016-01-12,87.13835144042969
2016-01-13,87.11927032470703
2016-01-14,87.1001968383789
2016-01-15,87.1001968383789
2016-01-19,87.11927032470703
2016-01-20,87.11927032470703
2016-01-21,87.13835144042969
2016-01-22,87.1001968383789
2016-01-25,87.11927032470703
2016-01-26,87.1001968383789
2016-01-27,87.11927032470703
2016-01-28,87.11927032470703
2016-01-29,87.13835144042969
2016-02-01,87.1001968383789
2016-02-02,87.1001968383789
2016-02-03,87.11927032470703
2016-02-04,87.13835144042969
2016-02-05,87.13835144042969
2016-02-08,87.11927032470703
2016-02-09,87.13835144042969
2016-02-10,87.11927032470703
2016-02-11,87.13835144042969
2016-02-12,87.11927032470703
2016-02-16,87.11927032470703
2016-02-17,87.11927032470703
2016-02-18,87.13835144042969
2016-02-19,87.13835144042969
2016-02-22,87.13835144042969
2016-02-23,87.11927032470703
2016-02-24,87.13835144042969
2016-02-25,87.11927032470703
2016-02-26,87.11927032470703
2016-02-29,87.13835144042969
2016-03-01,87.13835144042969
2016-03-02,87.11927032470703
2016-03-03,87.13835144042969
2016-03-04,87.13835144042969
2016-03-07,87.13835144042969
2016-03-08,87.11927032470703
2016-03-09,87.13835144042969
2016-03-10,87.13835144042969
2016-03-11,87.11927032470703
2016-03-14,87.11927032470703
2016-03-15,87.11927032470703
2016-03-16,87.13835144042969
2016-03-17,87.11927032470703
2016-03-18,87.11927032470703
2016-03-21,87.13835144042969
2016-03-22,87.13835144042969
2016-03-23,87.11927032470703
2016-03-24,87.13835144042969
2016-03-28,87.13835144042969
2016-03-29,87.13835144042969
2016-03-30,87.13835144042969
2016-03-31,87.13835144042969
2016-04-01,87.13835144042969
2016-04-04,87.13835144042969
2016-04-05,87.15740966796875
2016-04-06,87.15740966796875
2016-04-07,87.13835144042969
2016-04-08,87.15740966796875
2016-04-11,87.13835144042969
2016-04-12,87.13835144042969
2016-04-13,87.15740966796875
2016-04-14,87.15740966796875
2016-04-15,87.13835144042969
2016-04-18,87.15740966796875
2016-04-19,87.15740966796875
2016-04-20,87.15740966796875
2016-04-21,87.13835144042969
2016-04-22,87.15740966796875
2016-04-25,87.13835144042969
2016-04-26,87.15740966796875
2016-04-27,87.15740966796875
2016-04-28,87.15740966796875
2016-04-29,87.17648315429688
2016-05-02,87.15740966796875
2016-05-03,87.17648315429688
2016-05-04,87.15740966796875
2016-05-05,87.15740966796875
2016-05-06,87.17648315429688
2016-05-09,87.17648315429688
2016-05-10,87.17648315429688
2016-05-11,87.13835144042969
2016-05-12,87.13835144042969
2016-05-13,87.13835144042969
2016-05-16,87.13835144042969
2016-05-17,87.13835144042969
2016-05-18,87.15740966796875
2016-05-19,87.13835144042969
2016-05-20,87.15740966796875
2016-05-23,87.17648315429688
2016-05-24,87.13835144042969
2016-05-25,87.15740966796875
2016-05-26,87.15740966796875
2016-05-27,87.17648315429688
2016-05-31,87.17648315429688
2016-06-01,87.17648315429688
2016-06-02,87.15740966796875
2016-06-03,87.17648315429688
2016-06-06,87.195556640625
2016-06-07,87.195556640625
2016-06-08,87.195556640625
2016-06-09,87.15740966796875
2016-06-10,87.15740966796875
2016-06-13,87.15740966796875
2016-06-14,87.15740966796875
2016-06-15,87.15740966796875
2016-06-16,87.17648315429688
2016-06-17,87.15740966796875
2016-06-20,87.17648315429688
2016-06-21,87.17648315429688
2016-06-22,87.17648315429688
2016-06-23,87.17648315429688
2016-06-24,87.15740966796875
2016-06-27,87.15740966796875
2016-06-28,87.15740966796875
2016-06-29,87.15740966796875
2016-06-30,87.15740966796875
2016-07-01,87.195556640625
2016-07-05,87.195556640625
2016-07-06,87.17648315429688
2016-07-07,87.195556640625
2016-07-08,87.17648315429688
2016-07-11,87.195556640625
2016-07-12,87.15740966796875
2016-07-13,87.17648315429688
2016-07-14,87.195556640625
2016-07-15,87.17648315429688
2016-07-18,87.17648315429688
2016-07-19,87.195556640625
2016-07-20,87.195556640625
2016-07-21,87.195556640625
2016-07-22,87.195556640625
2016-07-25,87.17648315429688
2016-07-26,87.17648315429688
2016-07-27,87.195556640625
2016-07-28,87.17648315429688
2016-07-29,87.195556640625
2016-08-01,87.17648315429688
2016-08-02,87.195556640625
2016-08-03,87.17648315429688
2016-08-04,87.17648315429688
2016-08-05,87.17648315429688
2016-08-08,87.17648315429688
2016-08-09,87.17648315429688
2016-08-10,87.17648315429688
2016-08-11,87.17648315429688
2016-08-12,87.17648315429688
2016-08-15,87.17648315429688
2016-08-16,87.17648315429688
2016-08-17,87.17648315429688
2016-08-18,87.195556640625
2016-08-19,87.17648315429688
2016-08-22,87.17648315429688
2016-08-23,87.17648315429688
2016-08-24,87.195556640625
2016-08-25,87.17648315429688
2016-08-26,87.17648315429688
2016-08-29,87.195556640625
2016-08-30,87.195556640625
2016-08-31,87.195556640625
2016-09-01,87.195556640625
2016-09-02,87.21461486816406
2016-09-06,87.21461486816406
2016-09-07,87.195556640625
2016-09-08,87.195556640625
2016-09-09,87.21461486816406
2016-09-12,87.17648315429688
2016-09-13,87.195556640625
2016-09-14,87.195556640625
2016-09-15,87.195556640625
2016-09-16,87.195556640625
2016-09-19,87.195556640625
2016-09-20,87.195556640625
2016-09-21,87.195556640625
2016-09-22,87.21461486816406
2016-09-23,87.21461486816406
2016-09-26,87.21461486816406
2016-09-27,87.195556640625
2016-09-28,87.195556640625
2016-09-29,87.195556640625
