Date,BIL,GVI,IYR,JKD,LQD,MDY,MUB,VFINX,VIGRX,VISVX,VUSTX,^RUT
2016-06-27,87.15740966796875,103.09817504882812,67.46233367919922,106.54837036132812,104.94984436035156,242.1439208984375,102.64364624023438,169.98977661132812,50.34748458862305,21.856128692626953,11.177220344543457,1089.6500244140625
2016-06-28,87.15740966796875,103.19844818115234,68.92740631103516,108.52032470703125,105.52774810791016,246.79922485351562,102.64364624023438,173.057373046875,51.34124755859375,22.249847412109375,11.193270683288574,1107.300048828125
2016-06-29,87.15740966796875,103.09817504882812,69.80990600585938,110.3826904296875,105.49324035644531,251.5298614501953,102.38275909423828,176.0236358642578,52.19167709350586,22.698509216308594,11.113033294677734,1131.6199951171875
2016-06-30,87.15740966796875,103.335205078125,70.58955383300781,112.07162475585938,105.86410522460938,256.0253601074219,102.48174285888672,178.4095916748047,52.736324310302734,23.110549926757812,11.167703628540039,1151.9200439453125
2016-07-01,87.195556640625,103.40370178222656,70.53814697265625,112.19942474365234,106.4184799194336,256.5426025390625,102.5916976928711,178.78726196289062,52.95610427856445,23.192955017089844,11.288308143615723,1156.77001953125
2016-07-05,87.195556640625,103.65930938720703,71.07791137695312,111.47820281982422,106.78169250488281,253.59884643554688,102.76293182373047,177.5712890625,52.70766067504883,22.835857391357422,11.449109077453613,1139.449951171875
2016-07-06,87.17648315429688,103.65013885498047,70.82089233398438,112.02597045898438,106.97193908691406,254.9154510498047,102.8169937133789,178.5845947265625,52.984779357910156,22.964046478271484,11.465188026428223,1147.3299560546875
2016-07-07,87.195556640625,103.65930938720703,70.19544219970703,112.11727142333984,106.98926544189453,255.35752868652344,103.81739044189453,178.4464111328125,53.07077407836914,22.964046478271484,11.465188026428223,1149.760009765625
2016-07-08,87.17648315429688,103.71407318115234,71.23213958740234,113.55058288574219,107.58599853515625,260.2010192871094,102.72689056396484,181.16397094726562,53.9020881652832,23.42186164855957,11.537549018859863,1177.3599853515625
2016-07-11,87.195556640625,103.4767074584961,71.74620056152344,113.88833618164062,107.30923461914062,261.6588134765625,102.57365417480469,181.78118896484375,54.102760314941406,23.604990005493164,11.441073417663574,1190.030029296875
2016-07-12,87.15740966796875,103.27582550048828,71.83187866210938,114.62782287597656,106.70386505126953,264.2732238769531,102.45647430419922,183.06167602539062,54.408538818359375,23.925457000732422,11.272229194641113,1205.8900146484375
2016-07-13,87.17648315429688,103.34886932373047,72.13175201416016,114.77391052246094,107.11900329589844,263.5584411621094,102.43849182128906,183.09854125976562,54.30342102050781,23.88882827758789,11.384788513183594,1201.1600341796875
2016-07-14,87.195556640625,103.12979125976562,71.60055541992188,115.44034576416016,106.85951232910156,264.1602783203125,102.32131958007812,184.06573486328125,54.58052444458008,23.94377326965332,11.23202896118164,1202.1700439453125
2016-07-15,87.17648315429688,103.02017974853516,71.6605224609375,115.2942886352539,106.45303344726562,264.1509094238281,102.2131576538086,183.8907470703125,54.494529724121094,23.989553451538086,11.143588066101074,1205.31005859375
2016-07-18,87.17648315429688,102.91978454589844,71.8404541015625,115.61380767822266,106.45303344726562,264.4989318847656,102.18609619140625,184.34214782714844,54.6952018737793,24.017024993896484,11.12750244140625,1207.9100341796875
2016-07-19,87.195556640625,103.04759216308594,72.16600799560547,115.5681381225586,106.6433334350586,264.0098876953125,102.20413208007812,184.07501220703125,54.609188079833984,23.93461799621582,11.1918306350708,1200.449951171875
2016-07-20,87.195556640625,103.0567398071289,72.14888000488281,116.41716766357422,106.60871887207031,265.1197204589844,102.13204956054688,184.88565063476562,54.9054069519043,24.053651809692383,11.12750244140625,1209.739990234375
2016-07-21,87.195556640625,103.19368743896484,72.25170135498047,115.64118194580078,106.72980499267578,263.56787109375,102.1500473022461,184.22238159179688,54.704742431640625,23.95292854309082,11.143588066101074,1203.8599853515625
2016-07-22,87.195556640625,103.12065124511719,72.8514404296875,116.08853912353516,106.66929626464844,265.6933898925781,102.11400604248047,185.06068420410156,54.93408203125,24.099428176879883,11.15966510772705,1212.8900146484375
2016-07-25,87.17648315429688,103.08412170410156,72.78290557861328,115.77814483642578,106.60871887207031,264.71527099609375,102.0599136352539,184.49874877929688,54.83852005004883,24.017024993896484,11.151625633239746,1209.8199462890625
2016-07-26,87.17648315429688,103.12065124511719,72.4487533569336,115.80552673339844,106.50497436523438,266.21063232421875,102.1230239868164,184.563232421875,54.81941223144531,24.163524627685547,11.167703628540039,1216.8599853515625
2016-07-27,87.195556640625,103.22110748291016,71.93468475341797,116.14327239990234,106.94600677490234,265.1008605957031,102.24919891357422,184.3513641357422,54.9054069519043,24.081113815307617,11.296351432800293,1218.9300537109375
2016-07-28,87.17648315429688,103.3123779296875,72.46588897705078,116.4719467163086,106.84223937988281,265.97552490234375,102.29425811767578,184.66455078125,55.14429473876953,24.108585357666016,11.280269622802734,1217.3299560546875
2016-07-29,87.195556640625,103.46757507324219,73.16844940185547,116.60890197753906,107.23143005371094,266.8877868652344,102.43849182128906,184.9685516357422,55.25896072387695,24.19099235534668,11.392252922058105,1219.93994140625
2016-08-01,87.17648315429688,103.35054016113281,73.42547607421875,116.64540100097656,106.62703704833984,266.1729431152344,102.23262786865234,184.72906494140625,55.383174896240234,24.081113815307617,11.279461860656738,1219.1199951171875
2016-08-02,87.195556640625,103.332275390625,72.31169128417969,116.11590576171875,106.02871704101562,263.1446228027344,102.16939544677734,183.55911254882812,54.96274948120117,23.806425094604492,11.166669845581055,1202.3499755859375
2016-08-03,87.17648315429688,103.24082946777344,72.00325012207031,116.16155242919922,106.16747283935547,264.8375244140625,102.1965103149414,184.1855010986328,55.1060676574707,23.989553451538086,11.174727439880371,1212.72998046875
2016-08-04,87.17648315429688,103.45108795166016,71.83187866210938,116.51762390136719,106.6183853149414,264.8751525878906,102.3319320678711,184.26840209960938,55.1729621887207,23.989553451538086,11.247232437133789,1213.760009765625
2016-08-05,87.17648315429688,103.16767883300781,71.92610931396484,117.5035629272461,106.18482971191406,267.4331970214844,102.13330078125,185.86212158203125,55.51696014404297,24.282554626464844,11.134441375732422,1231.300048828125
2016-08-08,87.17648315429688,103.16767883300781,71.99468231201172,117.558349609375,106.25421905517578,267.4897155761719,102.16939544677734,185.70553588867188,55.39273452758789,24.291711807250977,11.150551795959473,1230.4200439453125
2016-08-09,87.17648315429688,103.25912475585938,72.26025390625,117.84136199951172,106.87849426269531,267.3956298828125,102.25067901611328,185.78839111328125,55.4882926940918,24.282554626464844,11.255293846130371,1231.739990234375
2016-08-10,87.17648315429688,103.31396484375,72.16600799560547,117.52183532714844,107.18199157714844,266.59625244140625,102.30484008789062,185.31863403320312,55.383174896240234,24.163524627685547,11.295578956604004,1223.27001953125
2016-08-11,87.17648315429688,103.14025115966797,71.48060607910156,118.0878677368164,106.82647705078125,267.2169494628906,102.23262786865234,186.2213897705078,55.631622314453125,24.245933532714844,11.198895454406738,1229.1199951171875
2016-08-12,87.17648315429688,103.37798309326172,71.67765808105469,117.90526580810547,107.31206512451172,266.7467041015625,102.44029235839844,186.08322143554688,55.631622314453125,24.209304809570312,11.287519454956055,1229.8199462890625
2016-08-15,87.17648315429688,103.34140014648438,71.62625885009766,118.37999725341797,106.98255920410156,268.74993896484375,102.3228988647461,186.62673950195312,55.803627014160156,24.419898986816406,11.182782173156738,1241.8599853515625
2016-08-16,87.17648315429688,103.19511413574219,70.78661346435547,117.93264770507812,106.79181671142578,266.1729431152344,102.39515686035156,185.63182067871094,55.459625244140625,24.218463897705078,11.158610343933105,1231.1300048828125
2016-08-17,87.17648315429688,103.29568481445312,70.99224853515625,118.13347625732422,107.08660125732422,265.6933898925781,102.4312515258789,186.02793884277344,55.51696014404297,24.19099235534668,11.215009689331055,1227.6800537109375
