Date,BIL,HYG,IYR,JKD,LDVIX,USCI,VEMAX,VIGRX
2020-01-21,91.23641967773438,84.13300323486328,94.04220581054688,188.46542358398438,23.899999618530273,35.95000076293945,36.719207763671875,98.2937240600586
2020-01-22,91.23641967773438,84.28568267822266,93.50431823730469,188.7123565673828,23.989999771118164,35.66999816894531,36.87675857543945,98.33350372314453
2020-01-23,91.24639129638672,84.02804565429688,94.06175994873047,189.25563049316406,24.1200008392334,35.310001373291016,36.630584716796875,98.6119613647461
2020-01-24,91.24639129638672,83.67499542236328,93.84660339355469,187.5072784423828,23.850000381469727,34.75,36.33517837524414,97.74676513671875
2020-01-27,91.25635528564453,83.11201477050781,93.39673614501953,184.1587677001953,23.15999984741211,33.81999969482422,35.429256439208984,96.04622650146484
2020-01-28,91.25635528564453,83.8276596069336,93.7977066040039,186.4602508544922,23.719999313354492,33.86000061035156,35.74435806274414,97.3489761352539
2020-01-29,91.2663345336914,83.77995300292969,93.50431823730469,186.68743896484375,23.670000076293945,33.58000183105469,35.74435806274414,97.57771301269531
2020-01-30,91.2663345336914,83.8658218383789,93.62167358398438,187.44802856445312,23.809999465942383,33.380001068115234,35.212623596191406,97.8462142944336
2020-01-31,91.2663345336914,83.5223159790039,92.48722076416016,183.4673309326172,23.110000610351562,33.08000183105469,34.55288314819336,96.2252197265625
2020-02-03,91.27433013916016,83.50890350341797,92.77082824707031,183.97108459472656,23.75,32.900001525878906,34.661197662353516,97.43848419189453
2020-02-04,91.27433013916016,84.00718688964844,93.71946716308594,187.12205505371094,24.649999618530273,32.91999816894531,35.488338470458984,99.33792114257812
2020-02-05,91.29427337646484,84.35213470458984,93.73902130126953,189.35440063476562,24.549999237060547,33.06999969482422,35.63603973388672,99.55670928955078
2020-02-06,91.30426788330078,84.4192123413086,94.09110260009766,190.08534240722656,24.920000076293945,33.29999923706055,35.803443908691406,100.22301483154297
2020-02-07,91.30426788330078,84.29463958740234,94.0519790649414,188.59381103515625,24.760000228881836,33.189998626708984,35.419410705566406,99.80532836914062
2020-02-10,91.29427337646484,84.40962219238281,95.00061798095703,189.52232360839844,25.15999984741211,32.90999984741211,35.43910598754883,100.98875427246094
2020-02-11,91.30426788330078,84.46712493896484,95.77322387695312,190.0655975341797,25.040000915527344,32.97999954223633,35.75420379638672,100.98875427246094
2020-02-12,91.31424713134766,84.6875228881836,96.5360336303711,191.57687377929688,25.459999084472656,33.16999816894531,36.16777420043945,101.843994140625
2020-02-13,91.32422637939453,84.71626281738281,97.1912841796875,191.30029296875,25.489999771118164,33.33000183105469,35.98068618774414,101.91361236572266
2020-02-14,91.32422637939453,84.7066650390625,98.07145690917969,191.46820068359375,25.700000762939453,33.310001373291016,35.931453704833984,102.44068145751953
2020-02-18,91.3342056274414,84.53418731689453,98.00300598144531,190.0458221435547,25.799999237060547,33.849998474121094,35.73451232910156,102.49040222167969
2020-02-19,91.3342056274414,84.57252502441406,96.770751953125,191.20150756835938,26.1200008392334,34.119998931884766,36.05945587158203,103.21636962890625
2020-02-20,91.3342056274414,84.71626281738281,97.81718444824219,190.65826416015625,25.729999542236328,33.93000030517578,35.695125579833984,102.57991027832031
2020-02-21,91.35417175292969,84.63961029052734,98.00300598144531,189.28526306152344,25.040000915527344,33.75,35.448951721191406,100.89924621582031
2020-02-24,91.34419250488281,83.72928619384766,96.69252014160156,183.2104949951172,23.510000228881836,33.09000015258789,34.36579132080078,97.24952697753906
2020-02-25,91.34419250488281,83.144775390625,94.10088348388672,177.29380798339844,22.299999237060547,32.63999938964844,34.04084014892578,94.42522430419922
2020-02-26,91.36415100097656,83.23102569580078,93.11312866210938,177.06661987304688,22.440000534057617,32.310001373291016,34.0900764465332,94.40534210205078
2020-02-27,91.38412475585938,82.10989379882812,88.23302459716797,168.67062377929688,20.889999389648438,31.790000915527344,33.45002365112305,90.03960418701172
2020-02-28,91.37413787841797,82.44526672363281,85.47513580322266,167.10006713867188,21.059999465942383,31.18000030517578,33.282623291015625,89.97993469238281
2020-03-02,91.40111541748047,83.07087707519531,89.5924072265625,174.7552490234375,22.59000015258789,31.799999237060547,33.8537483215332,94.23627471923828
2020-03-03,91.42110443115234,82.71477508544922,89.60218811035156,170.3596954345703,21.5,32.0099983215332,33.44017791748047,91.5810317993164
2020-03-04,91.46107482910156,83.85047912597656,93.02510070800781,178.20254516601562,22.780000686645508,31.8700008392334,34.21808624267578,95.28047180175781
2020-03-05,91.48106384277344,82.79176330566406,91.00070190429688,171.8907470703125,21.790000915527344,31.469999313354492,33.696197509765625,92.10810852050781
2020-03-06,91.48106384277344,81.8581771850586,89.45549011230469,169.5200958251953,21.219999313354492,30.719999313354492,33.046302795410156,90.37771606445312
2020-03-09,91.52102661132812,78.33553314208984,82.82481384277344,157.23231506347656,19.239999771118164,28.729999542236328,30.633800506591797,83.71475219726562
2020-03-10,91.50104522705078,79.53861236572266,86.02278900146484,164.31459045410156,20.709999084472656,29.59000015258789,31.83513069152832,88.31916046142578
2020-03-11,91.52102661132812,77.8061752319336,81.01555633544922,157.00511169433594,19.3799991607666,29.100000381469727,30.75196647644043,84.1324234008789
2020-03-12,91.53101348876953,74.69738006591797,73.12328338623047,140.78602600097656,16.899999618530273,27.360000610351562,28.250844955444336,76.5147705078125
2020-03-13,91.5510025024414,77.04582977294922,79.36277770996094,153.49856567382812,19.389999389648438,27.229999542236328,29.62941551208496,83.43630981445312
2020-03-16,91.56099700927734,72.8109359741211,65.97428131103516,134.26678466796875,16.030000686645508,25.239999771118164,26.626102447509766,72.78549194335938
2020-03-17,91.56099700927734,73.49429321289062,69.074462890625,140.341552734375,17.479999542236328,25.309999465942383,27.463090896606445,76.79322052001953
2020-03-18,91.58097839355469,70.25076293945312,62.27753448486328,132.9827117919922,16.459999084472656,24.520000457763672,25.720184326171875,73.11366271972656
2020-03-19,91.56099700927734,68.67230987548828,62.3068733215332,134.3655548095703,16.90999984741211,25.149999618530273,25.582326889038086,74.40648651123047
2020-03-20,91.59097290039062,67.13236236572266,59.578311920166016,127.94509887695312,15.989999771118164,25.5,25.873315811157227,71.49267578125
2020-03-23,91.57099151611328,66.05438232421875,56.5661506652832,123.95452880859375,15.970000267028809,25.790000915527344,25.034873962402344,70.46836853027344
2020-03-24,91.57099151611328,68.77818298339844,61.094181060791016,136.6472930908203,17.989999771118164,26.899999618530273,26.603252410888672,76.93244171142578
2020-03-25,91.57099151611328,70.71276092529297,64.44841766357422,139.23291015625,17.770000457763672,27.43000030517578,27.41210174560547,77.3530502319336
2020-03-26,91.57099151611328,73.9466552734375,69.22750091552734,148.43099975585938,19.3799991607666,26.790000915527344,28.447824478149414,81.8182144165039
2020-03-27,91.5510025024414,74.13914489746094,69.31636047363281,143.64321899414062,18.229999542236328,26.350000381469727,27.274003982543945,78.88795471191406
2020-03-30,91.5510025024414,74.77438354492188,70.69873809814453,147.7356719970703,19.209999084472656,26.079999923706055,27.402238845825195,81.58897399902344
2020-03-31,91.56099700927734,74.17765045166016,68.69429779052734,145.6000518798828,18.8700008392334,25.899999618530273,27.45155906677246,80.5025863647461
2020-04-01,91.5530014038086,72.1414794921875,64.16207122802734,139.0839080810547,17.690000534057617,25.530000686645508,26.780803680419922,76.84474182128906
2020-04-02,91.56299591064453,72.70250701904297,64.43855285644531,141.8850555419922,17.799999237060547,25.56999969482422,27.431827545166016,78.25006866455078
2020-04-03,91.53300476074219,71.14515686035156,63.4313850402832,139.90835571289062,17.610000610351562,25.059999465942383,27.007675170898438,77.10387420654297
2020-04-06,91.54299926757812,72.87662506103516,68.19071197509766,149.93089294433594,19.0,25.700000762939453,28.09271812438965,83.13385009765625
2020-04-07,91.52301025390625,72.87662506103516,68.85227966308594,149.99050903320312,18.780000686645508,25.8799991607666,28.4280948638916,82.79496765136719
2020-04-08,91.53300476074219,74.77255249023438,73.77946472167969,155.0365447998047,19.020000457763672,26.100000381469727,28.73387908935547,85.27671813964844
2020-04-09,91.51300811767578,79.66708374023438,77.88710021972656,157.8178253173828,18.760000228881836,26.1200008392334,28.83251953125,86.08404541015625
2020-04-13,91.53300476074219,78.52568817138672,74.71751403808594,155.54312133789062,19.3700008392334,25.920000076293945,28.822656631469727,85.94451141357422
2020-04-14,91.54299926757812,78.85456085205078,76.69233703613281,160.18190002441406,20.43000030517578,25.950000762939453,29.3947696685791,89.23358154296875
2020-04-15,91.53300476074219,78.11940002441406,73.78935241699219,156.0795135498047,20.40999984741211,25.770000457763672,28.921297073364258,87.84819030761719
2020-04-16,91.52301025390625,78.04202270507812,72.95991516113281,156.8443603515625,20.940000534057617,25.979999542236328,28.970617294311523,88.8747787475586
2020-04-17,91.54299926757812,78.43860626220703,75.13221740722656,161.03614807128906,20.760000228881836,25.989999771118164,29.345449447631836,90.60901641845703
2020-04-20,91.53300476074219,77.25850677490234,72.40696716308594,157.93701171875,20.780000686645508,25.989999771118164,29.207353591918945,89.2236099243164
2020-04-21,91.53300476074219,75.84624481201172,71.08383178710938,153.16909790039062,19.8700008392334,25.510000228881836,28.457687377929688,86.19368743896484
2020-04-22,91.53300476074219,76.51367950439453,72.2193603515625,156.21859741210938,20.719999313354492,25.850000381469727,29.118576049804688,88.78507995605469
2020-04-23,91.54299926757812,76.47499084472656,71.55779266357422,156.08944702148438,20.610000610351562,25.920000076293945,29.029800415039062,88.63556671142578
2020-04-24,91.53300476074219,75.75918579101562,71.85401153564453,158.48333740234375,21.020000457763672,25.540000915527344,28.871976852416992,89.98109436035156
2020-04-27,91.53300476074219,76.06871032714844,74.12506866455078,161.5924072265625,20.959999084472656,25.5,29.276399612426758,90.93791961669922
2020-04-28,91.53300476074219,76.30086517333984,74.79650115966797,160.86727905273438,20.190000534057617,25.639999389648438,29.404632568359375,89.7020263671875
2020-04-29,91.52301025390625,77.64542388916016,75.94190216064453,164.52268981933594,21.229999542236328,25.600000381469727,30.213481903076172,92.68212127685547
2020-04-30,91.54299926757812,77.80020141601562,75.09273529052734,162.28773498535156,21.56999969482422,25.770000457763672,29.99647331237793,92.66219329833984
2020-05-01,91.5270004272461,76.45820617675781,72.54520416259766,157.91714477539062,20.93000030517578,25.809999465942383,29.315855026245117,90.09073638916016
2020-05-04,91.5270004272461,76.3512954711914,72.32797241210938,158.06614685058594,21.440000534057617,25.790000915527344,29.158031463623047,91.04755401611328
2020-05-05,91.5270004272461,77.01210021972656,72.67356872558594,159.66539001464844,21.899999618530273,25.770000457763672,29.305992126464844,92.1937484741211
2020-05-06,91.53700256347656,76.5748062133789,71.46891784667969,158.19528198242188,22.309999465942383,25.889999389648438,29.266536712646484,92.30338287353516
2020-05-07,91.5270004272461,76.76915740966797,72.41683959960938,160.1123809814453,23.079999923706055,26.059999465942383,29.375041961669922,93.81835174560547
2020-05-08,91.5270004272461,77.49797821044922,74.14480590820312,163.39031982421875,23.290000915527344,26.209999084472656,29.87810707092285,95.0044174194336
2020-05-11,91.53700256347656,77.14814758300781,73.09815216064453,163.24131774902344,23.649999618530273,26.059999465942383,29.91756248474121,95.5824966430664
2020-05-12,91.53700256347656,77.05097198486328,69.74095153808594,159.9733123779297,23.0,26.139999389648438,29.631505966186523,93.64891815185547
2020-05-13,91.53700256347656,76.64283752441406,68.09197235107422,157.64895629882812,22.639999389648438,25.790000915527344,29.582183837890625,92.33328247070312
2020-05-14,91.54700469970703,76.38045501708984,68.40794372558594,159.1488494873047,22.889999389648438,25.81999969482422,29.710418701171875,93.14059448242188
2020-05-15,91.5270004272461,76.48734283447266,68.09197235107422,159.58592224121094,23.270000457763672,26.100000381469727,29.513137817382812,93.88811492919922
2020-05-18,91.5270004272461,77.83809661865234,72.06137084960938,165.3968048095703,23.56999969482422,26.459999084472656,30.154296875,96.19047546386719
2020-05-19,91.5270004272461,77.93527221679688,71.25170135498047,163.3605194091797,23.68000030517578,26.5,30.13456916809082,95.76189422607422
2020-05-20,91.5270004272461,78.76126861572266,71.94287872314453,165.6352081298828,24.40999984741211,26.68000030517578,30.529130935668945,97.51606750488281
2020-05-21,91.53700256347656,78.74183654785156,71.84414672851562,164.70147705078125,23.979999542236328,26.34000015258789,30.36144256591797,96.6788558959961
2020-05-22,91.5270004272461,78.93618774414062,72.8216781616211,164.74122619628906,24.219999313354492,26.34000015258789,29.690689086914062,97.16722869873047
2020-05-26,91.53700256347656,79.52896881103516,75.47782135009766,167.69137573242188,23.799999237060547,26.549999237060547,30.233211517333984,97.36656951904297
2020-05-27,91.5270004272461,79.69416809082031,76.9293212890625,170.47264099121094,23.729999542236328,26.350000381469727,30.450220108032227,98.10411834716797
2020-05-28,91.5270004272461,79.77189636230469,77.24528503417969,170.47264099121094,23.850000381469727,26.420000076293945,30.252939224243164,98.22372436523438
2020-05-29,91.5270004272461,80.09257507324219,76.44548034667969,169.9859161376953,24.450000762939453,26.639999389648438,30.706682205200195,99.12073516845703
2020-06-01,91.53700256347656,80.69841003417969,78.21295166015625,171.07855224609375,24.56999969482422,26.770000457763672,31.25906753540039,99.75862121582031
2020-06-02,91.53700256347656,81.49835968017578,78.91401672363281,172.40960693359375,24.760000228881836,26.68000030517578,31.88050079345703,100.46627807617188
2020-06-03,91.53700256347656,81.87883758544922,81.28380584716797,175.6080780029297,24.700000762939453,26.549999237060547,32.43288803100586,101.36328887939453
2020-06-04,91.53700256347656,81.62519073486328,80.59262084960938,175.20082092285156,24.1299991607666,26.75,32.34410858154297,100.29682922363281
2020-06-05,91.51699829101562,82.39588165283203,83.52522277832031,180.03826904296875,24.809999465942383,26.709999084472656,32.96554183959961,102.59918212890625
2020-06-08,91.5270004272461,82.49343872070312,85.72715759277344,182.2831573486328,25.030000686645508,26.920000076293945,33.2022819519043,103.42643737792969
2020-06-09,91.5270004272461,81.84957122802734,84.34477996826172,180.79318237304688,25.299999237060547,26.899999618530273,33.054317474365234,103.53607177734375
2020-06-10,91.53700256347656,81.73250579833984,82.19222259521484,179.77999877929688,26.0,27.18000030517578,33.16282272338867,104.26365661621094
2020-06-11,91.51699829101562,79.63504791259766,76.99844360351562,168.53567504882812,24.139999389648438,26.489999771118164,31.87063980102539,98.71209716796875
2020-06-12,91.53700256347656,80.42525482177734,79.75331115722656,170.76071166992188,24.549999237060547,26.579999923706055,32.353973388671875,99.78852844238281
2020-06-15,91.53700256347656,81.20570373535156,80.6707534790039,171.8150634765625,24.989999771118164,26.579999923706055,32.24546813964844,100.79517364501953
2020-06-16,91.53700256347656,81.53739166259766,82.2611083984375,175.083740234375,25.649999618530273,26.5,32.50193405151367,102.6988525390625
2020-06-17,91.53700256347656,81.15692138671875,81.14785766601562,174.8445587158203,25.8700008392334,26.56999969482422,32.63016891479492,102.94802856445312
2020-06-18,91.5270004272461,81.1276626586914,80.2831039428711,174.6352996826172,26.170000076293945,26.309999465942383,32.71894073486328,103.11746215820312
2020-06-19,91.5270004272461,80.8544921875,79.26925659179688,172.99098205566406,26.139999389648438,26.469999313354492,32.78629684448242,102.73872375488281
2020-06-22,91.5270004272461,80.79596710205078,79.12015533447266,174.23666381835938,26.829999923706055,26.520000457763672,33.03392791748047,104.04438781738281
2020-06-23,91.5270004272461,80.91303253173828,78.88160705566406,175.4225616455078,27.100000381469727,26.639999389648438,33.370704650878906,104.712158203125
2020-06-24,91.5270004272461,80.08380126953125,76.62528228759766,171.04771423339844,26.25,26.219999313354492,32.92497253417969,102.2020492553711
2020-06-25,91.53700256347656,80.11307525634766,77.56956481933594,172.83152770996094,26.829999923706055,26.299999237060547,33.05373764038086,103.35027313232422
2020-06-26,91.5270004272461,79.35211944580078,76.02890014648438,169.60272216796875,25.950000762939453,26.1200008392334,32.62781524658203,100.71434783935547
2020-06-29,91.5270004272461,78.90337371826172,77.45027923583984,171.61575317382812,26.18000030517578,26.459999084472656,32.8358268737793,101.96241760253906
2020-06-30,91.5270004272461,79.62528991699219,78.33491516113281,173.9376983642578,26.959999084472656,26.579999923706055,32.91506576538086,103.84950256347656
2020-07-01,91.5270004272461,79.8731460571289,80.09425354003906,174.9641571044922,27.65999984741211,26.639999389648438,33.172603607177734,105.06761932373047
2020-07-02,91.53700256347656,80.46095275878906,79.84575653076172,175.46243286132812,27.850000381469727,26.829999923706055,33.81644058227539,105.57682800292969
2020-07-06,91.5270004272461,81.03897094726562,79.8556900024414,178.21290588378906,28.68000030517578,26.93000030517578,35.13383865356445,107.85330963134766
2020-07-07,91.5270004272461,80.50013732910156,78.33491516113281,176.82769775390625,28.559999465942383,27.079999923706055,34.747535705566406,106.94471740722656
2020-07-08,91.5270004272461,80.71568298339844,78.25540161132812,177.74452209472656,29.25,27.010000228881836,35.64891052246094,108.30261993408203
2020-07-09,91.5270004272461,80.5393295288086,77.81805419921875,176.83766174316406,29.68000030517578,26.989999771118164,35.807395935058594,108.741943359375
2020-07-10,91.53700256347656,80.81364440917969,78.03672790527344,177.83421325683594,29.799999237060547,27.020000457763672,35.63900375366211,109.29109191894531
2020-07-13,91.53700256347656,80.3727798461914,77.07257843017578,177.05690002441406,28.420000076293945,27.040000915527344,35.331939697265625,107.03457641601562
2020-07-14,91.53700256347656,81.05856323242188,77.65901947021484,180.39535522460938,28.6200008392334,27.040000915527344,35.32203674316406,108.32258605957031
2020-07-15,91.53700256347656,81.51900482177734,78.46414184570312,182.3087158203125,28.610000610351562,27.110000610351562,35.331939697265625,108.97158813476562
2020-07-16,91.5270004272461,81.59738159179688,77.60932159423828,181.6908721923828,28.229999542236328,27.079999923706055,34.77724838256836,108.15284729003906
2020-07-17,91.53700256347656,81.82270050048828,78.58341217041016,183.1358642578125,28.3700008392334,27.270000457763672,34.99516677856445,108.57219696044922
2020-07-20,91.53700256347656,82.31253814697266,77.64907836914062,183.19564819335938,29.829999923706055,27.270000457763672,35.51023483276367,111.14822387695312
2020-07-21,91.53700256347656,82.69462585449219,77.84786987304688,183.74375915527344,29.06999969482422,27.75,35.83710861206055,110.35943603515625
2020-07-22,91.5270004272461,82.86116790771484,79.04063415527344,185.21864318847656,29.239999771118164,28.059999465942383,35.747962951660156,111.00843811035156
2020-07-23,91.53700256347656,82.8023910522461,78.63311004638672,182.90664672851562,28.09000015258789,28.15999984741211,35.49042892456055,108.55223846435547
2020-07-24,91.5270004272461,82.8807601928711,78.03672790527344,181.9898223876953,28.09000015258789,28.15999984741211,35.2427978515625,108.0729751586914
2020-07-27,91.5270004272461,83.07669830322266,78.94123840332031,183.38499450683594,28.559999465942383,28.56999969482422,35.69843673706055,109.610595703125
2020-07-28,91.53700256347656,82.86116790771484,80.35267639160156,182.4382781982422,28.010000228881836,28.56999969482422,35.55976486206055,108.37251281738281
2020-07-29,91.53700256347656,83.32161712646484,82.15177154541016,184.6007843017578,28.510000228881836,28.770000457763672,36.0649299621582,109.9400863647461
2020-07-30,91.5270004272461,83.49795532226562,81.73430633544922,184.0028533935547,28.770000457763672,28.520000457763672,35.78758239746094,110.05990600585938
2020-07-31,91.53700256347656,83.65470886230469,81.56532287597656,186.8330535888672,29.389999389648438,28.950000762939453,35.66871643066406,111.75727844238281
2020-08-03,91.5270004272461,83.67536163330078,80.50177764892578,188.39764404296875,30.030000686645508,29.059999465942383,35.77767562866211,113.0053482055664
2020-08-04,91.53700256347656,83.64586639404297,81.51563262939453,188.83612060546875,30.110000610351562,29.290000915527344,36.12436294555664,113.31487274169922
2020-08-05,91.5270004272461,83.79339599609375,81.2074966430664,190.23129272460938,30.299999237060547,29.56999969482422,36.45123291015625,114.0137939453125
2020-08-06,91.5270004272461,83.98027801513672,81.21743774414062,191.6364288330078,30.989999771118164,29.889999389648438,36.57009506225586,115.24188995361328
2020-08-07,91.53700256347656,83.77372741699219,82.32074737548828,191.89552307128906,29.979999542236328,29.420000076293945,35.866825103759766,114.25342559814453
2020-08-10,91.53700256347656,83.81307220458984,82.51953887939453,192.70272827148438,29.299999237060547,29.540000915527344,35.71824645996094,113.80412292480469
2020-08-11,91.5270004272461,83.0556869506836,81.32677459716797,191.21788024902344,28.290000915527344,28.84000015258789,35.66871643066406,112.17662811279297
2020-08-12,91.5270004272461,83.07536315917969,82.11201477050781,194.58619689941406,29.25,29.09000015258789,36.015403747558594,114.43314361572266
2020-08-13,91.53700256347656,82.84913635253906,81.17767333984375,194.94496154785156,29.639999389648438,29.440000534057617,35.90644454956055,114.8924331665039
2020-08-14,91.5270004272461,82.70159912109375,81.1876220703125,194.71575927734375,29.440000534057617,29.479999542236328,35.90644454956055,114.67277526855469
2020-08-17,91.5270004272461,83.19339752197266,81.82376098632812,195.24392700195312,30.1299991607666,29.860000610351562,36.23331832885742,115.77107238769531
