Date,BIL,HYG,IYR,JEDAX,VEMAX,VIGRX
2018-02-28,88.0040283203125,74.45372009277344,67.18102264404297,7.270652770996094,36.584739685058594,73.19071197509766
2018-03-01,88.01270294189453,73.9601821899414,66.97029113769531,7.2617411613464355,36.56617736816406,72.24498748779297
2018-03-02,88.02232360839844,74.37653350830078,66.8511962890625,7.243920803070068,36.668216705322266,72.71297454833984
2018-03-05,88.02232360839844,74.37653350830078,67.60244750976562,7.25283145904541,36.69605255126953,73.4929428100586
2018-03-06,88.02232360839844,74.48058319091797,68.03302764892578,7.270652770996094,36.788814544677734,73.83419036865234
2018-03-07,88.02232360839844,74.29845428466797,68.38114929199219,7.25283145904541,36.723880767822266,73.96092224121094
2018-03-08,88.01270294189453,74.38519287109375,68.72929382324219,7.25283145904541,36.742431640625,74.399658203125
2018-03-09,88.03193664550781,74.65408325195312,69.1598892211914,7.2617411613464355,37.28043746948242,75.70611572265625
2018-03-12,88.04158782958984,74.53262329101562,69.50801086425781,7.2617411613464355,37.41030502319336,75.81336212158203
2018-03-13,88.04158782958984,74.29845428466797,69.61795043945312,7.2617411613464355,37.23405838012695,75.28688049316406
2018-03-14,88.04158782958984,74.21171569824219,69.67292785644531,7.270652770996094,37.178409576416016,75.07238006591797
2018-03-15,88.03193664550781,74.26376342773438,69.65460968017578,7.2617411613464355,37.141300201416016,74.96512603759766
2018-03-16,88.05118560791016,74.41989135742188,70.0668716430664,7.2617411613464355,37.06709289550781,74.95539093017578
2018-03-19,88.05118560791016,74.11629486083984,69.41641235351562,7.243920803070068,36.668216705322266,73.73668670654297
2018-03-20,88.04158782958984,74.26376342773438,69.36144256591797,7.226101875305176,36.93722915649414,74.04867553710938
2018-03-21,88.06082916259766,74.28976440429688,68.83007049560547,7.235010623931885,37.00216293334961,73.83567810058594
2018-03-22,88.07044219970703,73.8474349975586,68.4310073852539,7.235010623931885,36.14876174926758,71.930419921875
2018-03-23,88.080078125,73.65660095214844,67.34099578857422,7.217191219329834,35.61344909667969,70.43553161621094
2018-03-26,88.07044219970703,74.1336669921875,68.19083404541016,7.226101875305176,36.5521125793457,72.33100891113281
2018-03-27,88.08969116210938,74.06425476074219,68.3755874633789,7.248445510864258,35.994483947753906,70.63094329833984
2018-03-28,88.09931182861328,74.02958679199219,69.69654083251953,7.248445510864258,35.743553161621094,70.20103454589844
2018-03-29,88.11857604980469,74.2811279296875,69.71503448486328,7.275259017944336,36.15248107910156,71.35396575927734
2018-04-02,88.11376190185547,73.99283599853516,68.75431823730469,7.26632022857666,35.65061950683594,69.64412689208984
2018-04-03,88.10411834716797,74.20185852050781,69.20695495605469,7.275259017944336,36.078128814697266,70.41600036621094
2018-04-04,88.1233901977539,74.3673324584961,69.98290252685547,7.2841949462890625,35.98519515991211,71.25626373291016
2018-04-05,88.13301849365234,74.42829132080078,70.04757690429688,7.302070617675781,36.18965148925781,71.77409362792969
2018-04-06,88.13301849365234,74.2628173828125,69.41941833496094,7.311008930206299,35.67850112915039,70.12288665771484
2018-04-09,88.1426773071289,74.54151916503906,69.2993392944336,7.2841949462890625,35.67850112915039,70.36714935302734
2018-04-10,88.13301849365234,74.81147766113281,69.03146362304688,7.275259017944336,36.24541473388672,71.62754821777344
2018-04-11,88.15229034423828,74.83760833740234,69.1884765625,7.275259017944336,36.24541473388672,71.33442687988281
2018-04-12,88.15229034423828,75.10758972167969,68.53263092041016,7.275259017944336,36.32905578613281,71.84249877929688
2018-04-13,88.15229034423828,75.15115356445312,68.7728042602539,7.2841949462890625,35.97590255737305,71.66661834716797
2018-04-16,88.17156982421875,75.26437377929688,69.1053466796875,7.275259017944336,35.91083908081055,72.19422149658203
2018-04-17,88.17156982421875,75.29920959472656,70.00138854980469,7.275259017944336,35.87366485595703,73.3471450805664
2018-04-18,88.16194152832031,75.22083282470703,69.88129425048828,7.2841949462890625,36.087425231933594,73.50348663330078
2018-04-19,88.18121337890625,74.98567962646484,68.88362884521484,7.257382392883301,36.11530685424805,72.79023742675781
2018-04-20,88.18121337890625,74.80279541015625,68.29244995117188,7.239508152008057,35.70637512207031,71.97928619384766
2018-04-23,88.18121337890625,74.60247802734375,68.33863067626953,7.2126946449279785,35.42757034301758,71.84249877929688
2018-04-24,88.19084167480469,74.45439910888672,68.50492095947266,7.2126946449279785,35.26957702636719,70.48439025878906
2018-04-25,88.20046997070312,74.46312713623047,68.35712432861328,7.1858811378479,35.13946533203125,70.62118530273438
2018-04-26,88.21013641357422,74.72439575195312,69.1884765625,7.182285785675049,35.22311019897461,71.8522720336914
2018-04-27,88.21975708007812,74.68954467773438,70.08451843261719,7.173297882080078,35.39039611816406,71.87179565429688
2018-04-30,88.21013641357422,74.6373062133789,69.87205505371094,7.164308071136475,35.40898132324219,71.54938507080078
2018-05-01,88.21687316894531,74.69241333007812,70.36163330078125,7.1373419761657715,35.31604766845703,72.04766845703125
2018-05-02,88.22652435302734,74.66616821289062,70.12146759033203,7.09239387512207,35.13016891479492,71.75457000732422
2018-05-03,88.22652435302734,74.65742492675781,70.14918518066406,7.074416160583496,34.925716400146484,71.72525024414062
2018-05-04,88.2458267211914,74.70989990234375,70.88817596435547,7.065426349639893,35.03723907470703,72.81954193115234
2018-05-07,88.2458267211914,74.77987670898438,71.27615356445312,7.0564374923706055,34.962886810302734,73.22991180419922
2018-05-08,88.25544738769531,74.66616821289062,70.92511749267578,7.0114922523498535,35.08370590209961,73.25921630859375
2018-05-09,88.25544738769531,74.78861999511719,71.35929107666016,6.993515968322754,35.204524993896484,74.04086303710938
2018-05-10,88.25544738769531,75.00724792480469,72.01514434814453,7.0564374923706055,35.61344909667969,74.71501922607422
2018-05-11,88.25544738769531,74.98104095458984,71.71953582763672,7.09239387512207,35.659912109375,74.78341674804688
2018-05-14,88.25544738769531,74.99852752685547,71.19300842285156,7.09239387512207,35.75285339355469,74.75408935546875
2018-05-15,88.2747573852539,74.63117980957031,70.13993835449219,7.0384602546691895,35.26957702636719,74.06038665771484
2018-05-16,88.2844009399414,74.72740173339844,69.93672180175781,7.04744815826416,35.52980041503906,74.4023666381836
2018-05-17,88.2844009399414,74.77111053466797,69.57646942138672,7.029472827911377,35.13946533203125,74.36328887939453
2018-05-18,88.29405212402344,74.69241333007812,69.7334976196289,7.0114922523498535,34.8885383605957,74.29488372802734
2018-05-21,88.29405212402344,74.79734802246094,70.4817123413086,6.993515968322754,35.00006103515625,74.7931900024414
2018-05-22,88.29405212402344,74.849853515625,70.5740966796875,7.029472827911377,35.13016891479492,74.4023666381836
2018-05-23,88.30369567871094,74.91105651855469,71.17454528808594,7.0564374923706055,34.962886810302734,74.90066528320312
2018-05-24,88.32298278808594,74.95478057861328,70.99903106689453,7.083405017852783,34.823482513427734,74.85181427001953
2018-05-25,88.3326416015625,74.83235168457031,71.23918914794922,7.101383686065674,34.823482513427734,74.75408935546875
2018-05-29,88.3326416015625,74.51749420166016,71.45165252685547,7.086057186126709,34.37738800048828,74.17764282226562
2018-05-30,88.32298278808594,74.74490356445312,72.35694122314453,7.077042102813721,34.37738800048828,75.01790618896484
2018-05-31,88.34228515625,74.6749267578125,72.22760772705078,7.049997806549072,34.4052619934082,74.6661605834961
2018-06-01,88.34808349609375,74.8453598022461,72.47702026367188,7.031965255737305,34.77701187133789,75.58460235595703
2018-06-04,88.35774230957031,75.00350189208984,73.1144027709961,7.049997806549072,35.1766471862793,76.11219787597656
2018-06-05,88.35774230957031,75.09135437011719,73.02201843261719,7.049997806549072,35.04652404785156,76.28807067871094
2018-06-06,88.34808349609375,75.27584838867188,73.10515594482422,7.040982246398926,35.334632873535156,76.90361785888672
2018-06-07,88.35774230957031,75.30220794677734,73.15135192871094,7.031965255737305,35.08370590209961,76.5811767578125
2018-06-08,88.3770523071289,75.25828552246094,73.36380004882812,7.022951126098633,34.99077224731445,76.80591583251953
2018-06-11,88.38672637939453,75.39885711669922,73.38227844238281,7.013936996459961,34.90712356567383,76.93292999267578
2018-06-12,88.38672637939453,75.46036529541016,73.75177764892578,6.986889362335205,34.95359420776367,77.30421447753906
2018-06-13,88.3770523071289,75.48670959472656,72.26455688476562,6.977874755859375,34.711952209472656,77.0404052734375
2018-06-14,88.40605163574219,75.70636749267578,72.98506927490234,6.986889362335205,34.54466247558594,77.58756256103516
2018-06-15,88.40605163574219,75.66242218017578,73.0589599609375,6.977874755859375,34.3494987487793,77.5289306640625
2018-06-18,88.39637756347656,75.65364837646484,72.99430847167969,6.941811561584473,34.079986572265625,77.50939178466797
2018-06-19,88.41571044921875,75.54820251464844,72.98506927490234,6.905750274658203,33.48518371582031,77.0599365234375
2018-06-20,88.40605163574219,75.62727355957031,73.69636535644531,6.941811561584473,33.596710205078125,77.40191650390625
2018-06-21,88.41571044921875,75.46913146972656,74.0750961303711,6.95984411239624,33.15526580810547,76.81620788574219
2018-06-22,88.42536163330078,75.47793579101562,74.54619598388672,6.995905876159668,33.417137145996094,76.77703857421875
2018-06-25,88.44468688964844,75.30220794677734,74.28756713867188,6.977874755859375,32.86532974243164,75.2883071899414
2018-06-26,88.43505096435547,75.29341888427734,74.58136749267578,6.9688591957092285,32.84663009643555,75.65069580078125
2018-06-27,88.45435333251953,75.13526153564453,74.18028259277344,6.9688591957092285,32.163883209228516,74.77900695800781
2018-06-28,88.45435333251953,74.92442321777344,74.97310638427734,6.95984411239624,32.304176330566406,75.43521881103516
2018-06-29,88.4736557006836,74.74870300292969,75.15966033935547,6.9688591957092285,32.855979919433594,75.54296112060547
2018-07-02,88.46111297607422,74.82020568847656,74.71194458007812,6.95984411239624,32.715694427490234,75.83678436279297
2018-07-03,88.48045349121094,74.82901763916016,75.27156829833984,6.986889362335205,32.60346221923828,75.27851104736328
2018-07-05,88.48045349121094,75.1114273071289,76.25094604492188,7.013936996459961,32.64087677001953,76.06204223632812
2018-07-06,88.49978637695312,75.30558013916016,76.56806945800781,7.049997806549072,32.88404083251953,76.89456176757812
2018-07-09,88.49978637695312,75.42031860351562,75.8871841430664,7.086057186126709,33.34231948852539,77.58016967773438
2018-07-10,88.50946044921875,75.42914581298828,76.12037658691406,7.095072269439697,33.4265022277832,77.75646209716797
2018-07-11,88.50946044921875,75.31439208984375,75.8871841430664,7.077042102813721,32.88404083251953,77.3451156616211
2018-07-12,88.50946044921875,75.55267333984375,76.11104583740234,7.086057186126709,33.31426239013672,78.24618530273438
2018-07-13,88.5191421508789,75.55267333984375,75.84989166259766,7.113102912902832,33.361019134521484,78.36370086669922
2018-07-16,88.52880859375,75.49974060058594,75.5047607421875,7.104088306427002,33.19267654418945,78.11886596679688
2018-07-17,88.52880859375,75.52622985839844,75.10369873046875,7.095072269439697,33.34231948852539,78.56938171386719
2018-07-18,88.53849792480469,75.56151580810547,74.74925994873047,7.095072269439697,33.26749801635742,78.59877014160156
2018-07-19,88.54814910888672,75.52622985839844,75.5047607421875,7.095072269439697,32.94950866699219,78.39309692382812
2018-07-20,88.55785369873047,75.56151580810547,74.8705062866211,7.095072269439697,33.29555130004883,78.29515075683594
2018-07-23,88.54814910888672,75.53504180908203,74.6839599609375,7.077042102813721,33.3516731262207,78.31472778320312
2018-07-24,88.56752014160156,75.69392395019531,74.32018280029297,7.077042102813721,33.716426849365234,78.58895874023438
2018-07-25,88.55785369873047,75.83509063720703,74.9264907836914,7.104088306427002,34.174713134765625,79.52921295166016
2018-07-26,88.56752014160156,75.84391784667969,75.13167572021484,7.140149116516113,33.91283416748047,78.74569702148438
2018-07-27,88.58688354492188,75.81745910644531,74.40414428710938,7.152824878692627,33.91283416748047,77.87398529052734
2018-07-30,88.57719421386719,75.84391784667969,74.5067367553711,7.134716033935547,33.87542724609375,76.95333099365234
2018-07-31,88.59652709960938,76.00275421142578,75.78457641601562,7.134716033935547,33.90348434448242,77.4234619140625
2018-08-01,88.60137939453125,76.07103729248047,76.03642272949219,7.107553958892822,33.79125213623047,77.6389389038086
2018-08-02,88.61106872558594,76.11532592773438,75.78457641601562,7.089444637298584,33.38908767700195,78.31472778320312
2018-08-03,88.61106872558594,76.17738342285156,76.68002319335938,7.107553958892822,33.52001953125,78.46165466308594
2018-08-06,88.62076568603516,76.31919860839844,76.63338470458984,7.107553958892822,33.361019134521484,78.85343170166016
2018-08-07,88.63043975830078,76.3546371459961,76.3628921508789,7.089444637298584,33.62289810180664,79.09828186035156
2018-08-08,88.62076568603516,76.3103256225586,75.90583801269531,7.080391883850098,33.56678771972656,79.08847045898438
2018-08-09,88.63043975830078,76.25717163085938,75.99911499023438,7.053229808807373,33.52937316894531,79.07868957519531
2018-08-10,88.64982604980469,76.12420654296875,75.31822967529297,7.00795841217041,33.061737060546875,78.5498046875
2018-08-13,88.65949249267578,76.07103729248047,75.28091430664062,6.935525417327881,32.47251510620117,78.37348937988281
2018-08-14,88.64013671875,76.20397186279297,75.69132232666016,6.971741199493408,32.53799057006836,78.86319732666016
2018-08-15,88.65949249267578,76.07103729248047,76.26029205322266,6.971741199493408,31.771066665649414,78.11886596679688
2018-08-16,88.65949249267578,76.16851043701172,76.87588500976562,6.9807963371276855,31.873950958251953,78.53022003173828
2018-08-17,88.6692123413086,76.25717163085938,77.56611633300781,6.989850044250488,31.986190795898438,78.65753936767578
2018-08-20,88.6692123413086,76.29261016845703,77.6873779296875,6.989850044250488,32.22000503540039,78.78485870361328
2018-08-21,88.67887115478516,76.40782165527344,77.16504669189453,7.00795841217041,32.50992965698242,79.05909729003906
2018-08-22,88.67887115478516,76.43441009521484,76.73597717285156,7.035121440887451,32.73439407348633,79.2157974243164
2018-08-23,88.70794677734375,76.42552185058594,76.56806945800781,7.035121440887451,32.43510437011719,79.12767028808594
2018-08-24,88.70794677734375,76.55848693847656,76.9598388671875,7.026066303253174,32.65956497192383,79.803466796875
2018-08-27,88.71765899658203,76.58509063720703,76.8199234008789,7.035121440887451,33.239437103271484,80.44007873535156
2018-08-28,88.71765899658203,76.54962158203125,77.64073181152344,7.035121440887451,33.15526580810547,80.5086441040039
2018-08-29,88.70794677734375,76.50531005859375,77.56611633300781,7.021477699279785,33.26749801635742,81.2236328125
2018-08-30,88.74671173095703,76.4432601928711,77.29561614990234,7.003287315368652,32.60346221923828,80.94939422607422
2018-08-31,88.73702239990234,76.540771484375,77.58476257324219,6.9941935539245605,32.70634078979492,81.05713653564453
2018-09-04,88.7447738647461,76.38142395019531,76.76396942138672,6.948716163635254,32.09841537475586,80.92979431152344
2018-09-05,88.73507690429688,76.30131530761719,77.11840057373047,6.939621925354004,31.630781173706055,80.23441314697266
2018-09-06,88.75448608398438,76.3636245727539,77.4168701171875,6.966907501220703,31.612071990966797,79.83284759521484
2018-09-07,88.77389526367188,76.28352355957031,76.47481536865234,6.957813739776611,31.696250915527344,79.6761474609375
2018-09-10,88.77389526367188,76.4348373413086,76.9598388671875,6.948716163635254,31.26602554321289,79.85243225097656
2018-09-11,88.7835922241211,76.45264434814453,76.80126190185547,6.930524826049805,31.191204071044922,80.35193634033203
2018-09-12,88.7835922241211,76.63066864013672,76.86656188964844,6.948716163635254,31.191204071044922,80.28338623046875
2018-09-13,88.7835922241211,76.77307891845703,77.3236083984375,6.9941935539245605,31.64948272705078,80.83184814453125
2018-09-14,88.79327392578125,76.84429931640625,76.69867706298828,7.003287315368652,31.761720657348633,80.75350189208984
2018-09-17,88.81269073486328,76.79087829589844,76.96915435791016,6.9941935539245605,31.462430953979492,79.85243225097656
2018-09-18,88.81269073486328,76.78199005126953,76.69867706298828,6.9850969314575195,31.640134811401367,80.41069793701172
2018-09-19,88.81269073486328,76.63955688476562,75.6819839477539,6.9941935539245605,31.995534896850586,80.40090942382812
2018-09-20,88.8321304321289,76.74640655517578,76.4375,7.021477699279785,32.22000503540039,81.03753662109375
2018-09-21,88.8321304321289,76.7641830444336,76.40019989013672,7.039669036865234,32.49123001098633,80.82205200195312
2018-09-24,88.84180450439453,76.72858428955078,75.05706024169922,7.048762798309326,32.14517593383789,80.79266357421875
2018-09-25,88.84180450439453,76.66627502441406,74.93579864501953,7.048762798309326,32.19721603393555,81.03753662109375
2018-09-26,88.84180450439453,76.74640655517578,74.25010681152344,7.067024230957031,32.27290725708008,80.91021728515625
2018-09-27,88.8612060546875,76.8887939453125,74.44790649414062,7.103547096252441,32.42428970336914,81.39530944824219
2018-09-28,88.8612060546875,76.94221496582031,75.37094116210938,7.103547096252441,32.28236770629883,81.40512084960938
2018-10-01,88.8670654296875,77.16485595703125,74.74930572509766,7.085285663604736,32.32021713256836,81.62115478515625
2018-10-02,88.87676239013672,77.10224151611328,74.64570617675781,7.085285663604736,31.99852752685547,81.33638000488281
2018-10-03,88.87676239013672,76.89659881591797,74.12765502929688,7.0761566162109375,31.903911590576172,81.37567138671875
2018-10-04,88.8962173461914,76.61048126220703,73.383544921875,7.0213727951049805,31.213226318359375,80.15800476074219
