Date,BIL,CBFSX,GVI,HYG,IYR,JEDAX,JKD,LDVIX,USCI,VEMAX,VIGRX,VTIAX,^RUT
2020-04-21,91.53300476074219,10.149085998535156,114.72724151611328,75.84624481201172,71.08383178710938,6.602456569671631,153.16909790039062,19.8700008392334,25.510000228881836,28.457687377929688,86.19368743896484,22.79166603088379,1185.0899658203125
2020-04-22,91.53300476074219,10.149085998535156,114.76676940917969,76.51367950439453,72.2193603515625,6.582922458648682,156.21859741210938,20.719999313354492,25.850000381469727,29.118576049804688,88.78507995605469,23.216846466064453,1201.52001953125
2020-04-23,91.54299926757812,10.19835376739502,114.8161849975586,76.47499084472656,71.55779266357422,6.602456569671631,156.08944702148438,20.610000610351562,25.920000076293945,29.029800415039062,88.63556671142578,23.20695686340332,1214.06005859375
2020-04-24,91.53300476074219,10.19835376739502,114.89523315429688,75.75918579101562,71.85401153564453,6.5926899909973145,158.48333740234375,21.020000457763672,25.540000915527344,28.871976852416992,89.98109436035156,23.305837631225586,1233.050048828125
2020-04-27,91.53300476074219,10.139233589172363,114.74701690673828,76.06871032714844,74.12506866455078,6.573155879974365,161.5924072265625,20.959999084472656,25.5,29.276399612426758,90.93791961669922,23.661802291870117,1281.8800048828125
2020-04-28,91.53300476074219,10.18954086303711,115.07310485839844,76.30086517333984,74.79650115966797,6.565305709838867,160.86727905273438,20.190000534057617,25.639999389648438,29.404632568359375,89.7020263671875,23.839786529541016,1298.0799560546875
2020-04-29,91.52301025390625,10.199403762817383,115.16203308105469,77.64542388916016,75.94190216064453,6.634000778198242,164.52268981933594,21.229999542236328,25.600000381469727,30.213481903076172,92.68212127685547,24.452836990356445,1360.760009765625
2020-04-30,91.54299926757812,10.169812202453613,115.15215301513672,77.80020141601562,75.09273529052734,6.702695846557617,162.28773498535156,21.56999969482422,25.770000457763672,29.99647331237793,92.66219329833984,24.086984634399414,1310.6600341796875
2020-05-01,91.5270004272461,10.169812202453613,115.00370025634766,76.45820617675781,72.54520416259766,6.722322940826416,157.91714477539062,20.93000030517578,25.809999465942383,29.315855026245117,90.09073638916016,23.592588424682617,1260.47998046875
2020-05-04,91.5270004272461,10.140218734741211,115.06307983398438,76.3512954711914,72.32797241210938,6.712509632110596,158.06614685058594,21.440000534057617,25.790000915527344,29.158031463623047,91.04755401611328,23.47393226623535,1263.969970703125
2020-05-05,91.5270004272461,10.130356788635254,114.98387908935547,77.01210021972656,72.67356872558594,6.781204700469971,159.66539001464844,21.899999618530273,25.770000457763672,29.305992126464844,92.1937484741211,23.612363815307617,1273.510009765625
2020-05-06,91.53700256347656,10.07116985321045,114.96410369873047,76.5748062133789,71.46891784667969,6.781204700469971,158.19528198242188,22.309999465942383,25.889999389648438,29.266536712646484,92.30338287353516,23.493709564208984,1263.010009765625
2020-05-07,91.5270004272461,10.110627174377441,115.1125717163086,76.76915740966797,72.41683959960938,6.810645580291748,160.1123809814453,23.079999923706055,26.059999465942383,29.375041961669922,93.81835174560547,23.740907669067383,1282.9300537109375
