Date,BIL,BNDX,CBFSX,GVI,HYG,ILTB,IYR,JEDAX,JKD,LDVIX,MDY,MUB,USCI,VEMAX,VIGRX,VISVX,VTIAX,^RUT
2016-03-03,87.13835144042969,48.29529571533203,8.006248474121094,100.88147735595703,63.087406158447266,50.59638214111328,62.75102615356445,6.321910381317139,105.34568786621094,7.95386266708374,237.5829620361328,99.39862823486328,40.0099983215332,23.875511169433594,50.28640365600586,21.52259063720703,20.44788932800293,1076.050048828125
2016-03-04,87.13835144042969,48.313167572021484,7.998008728027344,100.781494140625,63.26735305786133,50.52125930786133,62.92006301879883,6.338205337524414,105.62712860107422,7.922455310821533,239.22410583496094,99.21936798095703,40.41999816894531,24.237529754638672,50.4101448059082,21.678226470947266,20.658056259155273,1081.9300537109375
2016-03-07,87.13835144042969,48.33106231689453,8.006248474121094,100.63603973388672,63.34559631347656,50.53795623779297,63.03837203979492,6.338205337524414,105.66343688964844,7.74186372756958,240.3306884765625,99.24628448486328,40.650001525878906,24.352319717407227,50.30543899536133,21.86131477355957,20.66681480407715,1094.1500244140625
2016-03-08,87.11927032470703,48.4563102722168,8.047430992126465,100.93598937988281,62.89963150024414,50.88021469116211,62.38762664794922,6.330057621002197,104.55584716796875,7.734013557434082,235.7073211669922,99.33587646484375,40.34000015258789,24.06976890563965,49.74384689331055,21.39443016052246,20.421613693237305,1067.8800048828125
2016-03-09,87.13835144042969,48.33106231689453,8.03095817565918,100.781494140625,63.05608367919922,50.780033111572266,62.64116668701172,6.346351146697998,105.46369934082031,7.875344753265381,236.75770568847656,99.30901336669922,40.599998474121094,24.14923095703125,49.972286224365234,21.51343536376953,20.509187698364258,1072.77001953125
2016-03-10,87.13835144042969,48.16109085083008,8.039192199707031,100.67245483398438,63.49423599243164,50.704898834228516,62.48058319091797,6.354497909545898,105.23674774169922,7.8282341957092285,236.00746154785156,99.37174224853516,40.83000183105469,24.12274169921875,49.9818115234375,21.449359893798828,20.500431060791016,1063.989990234375
2016-03-11,87.11927032470703,48.32212829589844,8.047430992126465,100.5997085571289,64.26089477539062,50.71326446533203,63.959564208984375,6.370790004730225,107.15228271484375,8.024528503417969,240.59324645996094,99.29107666015625,41.060001373291016,24.537738800048828,50.89559555053711,21.870468139648438,20.96455955505371,1087.56005859375
2016-03-14,87.11927032470703,48.30422592163086,8.072147369384766,100.68150329589844,64.08098602294922,50.83846664428711,63.87505340576172,6.370790004730225,106.8890151977539,8.07949161529541,239.73052978515625,99.3628158569336,41.060001373291016,24.50766944885254,50.91462707519531,21.771263122558594,20.94434928894043,1084.25
2016-03-15,87.11927032470703,48.30422592163086,8.088615417480469,100.68150329589844,63.48641586303711,50.871856689453125,63.8581428527832,6.346351146697998,106.5531005859375,8.095194816589355,238.12689208984375,99.34486389160156,40.91999816894531,24.06545639038086,50.82896041870117,21.578351974487305,20.715932846069336,1066.6700439453125
2016-03-16,87.13835144042969,48.42051696777344,8.088615417480469,101.02688598632812,63.908851623535156,51.088905334472656,64.66947937011719,6.362644672393799,107.3066177368164,8.252230644226074,240.68707275390625,99.38072204589844,41.20000076293945,24.321935653686523,51.18115234375,21.798818588256836,20.93556785583496,1074.510009765625
