Date,BIL,VIGRX
2008-07-18,86.93262481689453,25.947248458862305
2008-07-21,86.85690307617188,26.025657653808594
2008-07-22,86.89476776123047,26.165069580078125
2008-07-23,86.93262481689453,26.156352996826172
2008-07-24,86.9136962890625,25.64228057861328
2008-07-25,86.93262481689453,25.886249542236328
2008-07-28,86.93262481689453,25.494176864624023
2008-07-29,86.93262481689453,25.982099533081055
2008-07-30,86.95157623291016,26.400320053100586
2008-07-31,86.95157623291016,26.07793617248535
2008-08-01,86.92504119873047,25.86882781982422
2008-08-04,86.94395446777344,25.546443939208984
2008-08-05,86.96292114257812,26.19120216369629
2008-08-06,86.92504119873047,26.426448822021484
2008-08-07,86.98189544677734,26.07793617248535
2008-08-08,86.96292114257812,26.58328628540039
2008-08-11,86.98189544677734,26.696557998657227
2008-08-12,86.92504119873047,26.574573516845703
2008-08-13,87.0008544921875,26.644275665283203
2008-08-14,86.98189544677734,26.76626205444336
2008-08-15,87.0008544921875,26.827253341674805
2008-08-18,86.94395446777344,26.487445831298828
2008-08-19,87.01981353759766,26.30447006225586
2008-08-20,87.01981353759766,26.461301803588867
2008-08-21,87.03876495361328,26.522294998168945
2008-08-22,87.05773162841797,26.77497673034668
2008-08-25,87.03876495361328,26.278331756591797
2008-08-26,87.05773162841797,26.34804344177246
2008-08-27,87.05773162841797,26.557151794433594
2008-08-28,87.05773162841797,26.81853675842285
2008-08-29,87.01981353759766,26.38289451599121
2008-09-02,87.08246612548828,26.086650848388672
2008-09-03,87.08246612548828,25.85139274597168
2008-09-04,87.08246612548828,25.11951446533203
2008-09-05,87.10144805908203,25.145645141601562
2008-09-08,87.10144805908203,25.398326873779297
2008-09-09,87.08246612548828,24.60544204711914
2008-09-10,87.12039184570312,24.875545501708984
2008-09-11,87.10144805908203,25.29376983642578
2008-09-12,87.13941192626953,25.46802520751953
2008-09-15,87.23436737060547,24.492170333862305
2008-09-16,87.27230834960938,24.788414001464844
2008-09-17,87.6519775390625,23.681861877441406
2008-09-18,87.40520477294922,24.439891815185547
2008-09-19,87.10144805908203,25.19792938232422
2008-09-22,87.13941192626953,24.361482620239258
2008-09-23,87.4242172241211,23.98773193359375
2008-09-24,87.15838623046875,24.005199432373047
2008-09-25,87.25333404541016,24.3544921875
2008-09-26,87.40520477294922,24.337026596069336
2008-09-29,87.78490447998047,22.27619743347168
2008-09-30,87.462158203125,23.367734909057617
2008-10-01,87.44883728027344,23.027179718017578
2008-10-02,87.4107894897461,21.900707244873047
2008-10-03,87.4107894897461,21.67366600036621
2008-10-06,87.3918228149414,20.7480411529541
2008-10-07,87.37283325195312,19.63029670715332
2008-10-08,87.29674530029297,19.551708221435547
2008-10-09,87.42982482910156,18.407764434814453
2008-10-10,87.5058822631836,18.08466911315918
2008-10-13,87.1636962890625,20.259029388427734
2008-10-14,87.31575012207031,19.73509407043457
2008-10-15,87.33476257324219,17.927494049072266
2008-10-16,87.29674530029297,18.730871200561523
2008-10-17,87.10662841796875,18.71339988708496
2008-10-20,87.31575012207031,19.542970657348633
2008-10-21,87.31575012207031,18.861860275268555
2008-10-22,87.20171356201172,17.770315170288086
2008-10-23,87.31575012207031,17.78778076171875
2008-10-24,87.22071838378906,17.20270538330078
2008-10-27,87.35383605957031,16.59143829345703
2008-10-28,87.33476257324219,18.329177856445312
2008-10-29,87.23970794677734,18.346647262573242
2008-10-30,87.35383605957031,18.966638565063477
2008-10-31,87.2587661743164,19.22861099243164
2008-11-03,87.23401641845703,19.13255500793457
2008-11-04,87.27205657958984,19.85733985900879
2008-11-05,87.31011199951172,18.88804817199707
2008-11-06,87.443359375,17.979887008666992
2008-11-07,87.443359375,18.451431274414062
2008-11-10,87.42430114746094,18.241853713989258
2008-11-11,87.42430114746094,17.770315170288086
2008-11-12,87.443359375,16.897077560424805
2008-11-13,87.443359375,18.014814376831055
2008-11-14,87.443359375,17.211437225341797
2008-11-17,87.48139953613281,16.766088485717773
2008-11-18,87.38623809814453,16.92327117919922
2008-11-19,87.36720275878906,15.936522483825684
2008-11-20,87.42430114746094,14.958499908447266
2008-11-21,87.40526580810547,15.910320281982422
2008-11-24,87.42430114746094,16.84468650817871
2008-11-25,87.443359375,16.862150192260742
2008-11-26,87.48139953613281,17.464675903320312
2008-11-28,87.2149887084961,17.578197479248047
2008-12-01,87.45489501953125,16.163549423217773
2008-12-02,87.53103637695312,16.626375198364258
2008-12-03,87.39774322509766,17.019329071044922
2008-12-04,87.35968780517578,16.53032112121582
2008-12-05,87.35968780517578,17.115385055541992
2008-12-08,87.37869262695312,17.67424964904785
2008-12-09,87.34060668945312,17.368621826171875
2008-12-10,87.39774322509766,17.569467544555664
2008-12-11,87.30257415771484,17.124114990234375
2008-12-12,87.34060668945312,17.20270538330078
2008-12-15,87.32161712646484,17.062999725341797
2008-12-16,87.37869262695312,17.831436157226562
2008-12-17,87.32161712646484,17.75284194946289
2008-12-18,87.26448059082031,17.48215103149414
2008-12-19,87.32161712646484,17.55140495300293
2008-12-22,87.43585968017578,17.244556427001953
2008-12-23,87.34060668945312,17.11305809020996
2008-12-24,87.43585968017578,17.174421310424805
2008-12-26,87.43585968017578,17.253324508666992
2008-12-29,87.127197265625,17.16566276550293
2008-12-30,87.4320068359375,17.57770347595215
2008-12-31,87.24152374267578,17.788105010986328
2009-01-02,87.26058959960938,18.401796340942383
2009-01-05,87.26058959960938,18.41933250427246
2009-01-06,87.27963256835938,18.594667434692383
2009-01-07,87.4129867553711,18.121252059936523
2009-01-08,87.31771850585938,18.182621002197266
2009-01-09,87.3749008178711,17.805641174316406
2009-01-12,87.33677673339844,17.463729858398438
2009-01-13,87.4510726928711,17.507568359375
2009-01-14,87.47013854980469,16.97278594970703
2009-01-15,87.48918914794922,17.130598068237305
2009-01-16,87.4320068359375,17.314695358276367
2009-01-20,87.27963256835938,16.49936866760254
2009-01-21,87.4320068359375,17.130598068237305
2009-01-22,87.4510726928711,16.928953170776367
2009-01-23,87.4320068359375,17.007858276367188
2009-01-26,87.4129867553711,17.130598068237305
2009-01-27,87.3749008178711,17.279619216918945
2009-01-28,87.33677673339844,17.788105010986328
2009-01-29,87.33677673339844,17.340999603271484
2009-01-30,87.4129867553711,16.97278594970703
2009-02-02,87.4663314819336,16.981555938720703
2009-02-03,87.3901138305664,17.340999603271484
2009-02-04,87.447265625,17.28839111328125
2009-02-05,87.4091567993164,17.63030433654785
2009-02-06,87.2757797241211,18.04235076904297
2009-02-09,87.3901138305664,18.033578872680664
2009-02-10,87.37105560302734,17.32345962524414
2009-02-11,87.35201263427734,17.4111328125
2009-02-12,87.35201263427734,17.516332626342773
2009-02-13,87.42823028564453,17.4111328125
2009-02-17,87.42823028564453,16.762380599975586
2009-02-18,87.447265625,16.797452926635742
2009-02-19,87.447265625,16.630870819091797
2009-02-20,87.447265625,16.53444480895996
2009-02-23,87.42823028564453,15.92951488494873
2009-02-24,87.37105560302734,16.4467716217041
2009-02-25,87.33293151855469,16.24512481689453
2009-02-26,87.35201263427734,15.92951488494873
2009-02-27,87.4091567993164,15.72788143157959
2009-03-02,87.46062469482422,15.06159496307373
2009-03-03,87.44158172607422,15.044057846069336
2009-03-04,87.44158172607422,15.456106185913086
2009-03-05,87.46062469482422,14.895026206970215
2009-03-06,87.44158172607422,14.877486228942871
2009-03-09,87.44158172607422,14.667078971862793
2009-03-10,87.44158172607422,15.473642349243164
2009-03-11,87.44158172607422,15.552543640136719
2009-03-12,87.4034423828125,16.069791793823242
2009-03-13,87.38439178466797,16.166229248046875
2009-03-16,87.36534118652344,16.06102752685547
2009-03-17,87.4225082397461,16.551971435546875
2009-03-18,87.44158172607422,16.736080169677734
2009-03-19,87.38439178466797,16.6396427154541
2009-03-20,87.4225082397461,16.402935028076172
2009-03-23,87.44158172607422,17.393587112426758
2009-03-24,87.4225082397461,17.112056732177734
2009-03-25,87.46062469482422,17.200037002563477
2009-03-26,87.44158172607422,17.683929443359375
2009-03-27,87.46062469482422,17.314416885375977
2009-03-30,87.44158172607422,16.865724563598633
2009-03-31,87.4034423828125,17.032878875732422
2009-04-01,87.41869354248047,17.2352352142334
2009-04-02,87.36153411865234,17.745519638061523
2009-04-03,87.41869354248047,17.877483367919922
2009-04-06,87.3996353149414,17.75431251525879
2009-04-07,87.3996353149414,17.358409881591797
2009-04-08,87.43775939941406,17.631145477294922
2009-04-09,87.3805923461914,18.097434997558594
2009-04-13,87.43775939941406,18.07984161376953
2009-04-14,87.3996353149414,17.84229278564453
2009-04-15,87.3996353149414,17.921480178833008
2009-04-16,87.45684814453125,18.273399353027344
2009-04-17,87.36153411865234,18.326190948486328
2009-04-20,87.3996353149414,17.7191162109375
2009-04-21,87.3805923461914,18.009456634521484
2009-04-22,87.43775939941406,17.939069747924805
2009-04-23,87.47588348388672,18.044649124145508
2009-04-24,87.47588348388672,18.378963470458984
2009-04-27,87.45684814453125,18.264602661132812
2009-04-28,87.47588348388672,18.229406356811523
2009-04-29,87.45684814453125,18.598918914794922
2009-04-30,87.45684814453125,18.598918914794922
2009-05-01,87.48541259765625,18.678102493286133
2009-05-04,87.37104797363281,19.1531925201416
2009-05-05,87.39012145996094,19.109201431274414
2009-05-06,87.37104797363281,19.205976486206055
2009-05-07,87.37104797363281,18.933237075805664
2009-05-08,87.39012145996094,19.197179794311523
2009-05-11,87.37104797363281,18.968433380126953
2009-05-12,87.44727325439453,18.977231979370117
2009-05-13,87.39012145996094,18.537334442138672
2009-05-14,87.4091567993164,18.695697784423828
2009-05-15,87.4091567993164,18.56372833251953
2009-05-18,87.46637725830078,19.074010848999023
2009-05-19,87.44727325439453,19.09160614013672
2009-05-20,87.37104797363281,19.065210342407227
2009-05-21,87.42823028564453,18.722091674804688
2009-05-22,87.44727325439453,18.713294982910156
2009-05-26,87.46637725830078,19.205976486206055
2009-05-27,87.46637725830078,18.933237075805664
2009-05-28,87.44727325439453,19.161991119384766
2009-05-29,87.46637725830078,19.41713523864746
2009-06-01,87.39774322509766,19.971405029296875
2009-06-02,87.39774322509766,20.041786193847656
2009-06-03,87.43585968017578,19.839427947998047
2009-06-04,87.43585968017578,19.980199813842773
2009-06-05,87.41678619384766,19.980199813842773
2009-06-08,87.43585968017578,19.927417755126953
2009-06-09,87.41678619384766,20.050588607788086
2009-06-10,87.43585968017578,19.98900032043457
2009-06-11,87.378662109375,20.050588607788086
2009-06-12,87.45491027832031,20.050588607788086
2009-06-15,87.45491027832031,19.62828254699707
2009-06-16,87.4739990234375,19.37314224243164
2009-06-17,87.4739990234375,19.46991729736328
2009-06-18,87.45491027832031,19.557899475097656
2009-06-19,87.4739990234375,19.654680252075195
2009-06-22,87.4739990234375,19.109201431274414
2009-06-23,87.4739990234375,19.114500045776367
2009-06-24,87.4739990234375,19.28216552734375
2009-06-25,87.4739990234375,19.714582443237305
2009-06-26,87.4739990234375,19.69693374633789
2009-06-29,87.4739990234375,19.82048225402832
2009-06-30,87.45491027832031,19.6881046295166
2009-07-01,87.45681762695312,19.749881744384766
2009-07-02,87.47592163085938,19.255695343017578
2009-07-06,87.45681762695312,19.264516830444336
2009-07-07,87.45681762695312,18.885055541992188
2009-07-08,87.47592163085938,18.95565414428711
2009-07-09,87.45681762695312,19.00860595703125
2009-07-10,87.45681762695312,18.973297119140625
2009-07-13,87.47592163085938,19.34394645690918
2009-07-14,87.47592163085938,19.44101333618164
2009-07-15,87.43775939941406,19.97932243347168
2009-07-16,87.47592163085938,20.208772659301758
2009-07-17,87.47592163085938,20.27054786682129
2009-07-20,87.43775939941406,20.49116325378418
2009-07-21,87.43775939941406,20.570594787597656
2009-07-22,87.45681762695312,20.57941436767578
2009-07-23,87.43775939941406,20.994184494018555
2009-07-24,87.4186782836914,21.029478073120117
2009-07-27,87.4186782836914,21.011821746826172
2009-07-28,87.43775939941406,20.994184494018555
2009-07-29,87.43775939941406,20.932401657104492
2009-07-30,87.45681762695312,21.10889434814453
2009-07-31,87.39964294433594,21.08242416381836
2009-08-03,87.42253875732422,21.400123596191406
2009-08-04,87.44159698486328,21.400123596191406
2009-08-05,87.42253875732422,21.24127960205078
2009-08-06,87.42253875732422,21.08242416381836
2009-08-07,87.42253875732422,21.32952117919922
2009-08-10,87.42253875732422,21.250099182128906
2009-08-11,87.42253875732422,21.073598861694336
2009-08-12,87.46062469482422,21.29422378540039
2009-08-13,87.42253875732422,21.4354190826416
2009-08-14,87.46062469482422,21.23244285583496
2009-08-17,87.42253875732422,20.755903244018555
2009-08-18,87.46062469482422,20.976526260375977
2009-08-19,87.42253875732422,21.117725372314453
2009-08-20,87.44159698486328,21.32069206237793
2009-08-21,87.42253875732422,21.647218704223633
2009-08-24,87.42253875732422,21.61191177368164
2009-08-25,87.42253875732422,21.647218704223633
2009-08-26,87.44159698486328,21.656042098999023
2009-08-27,87.44159698486328,21.708986282348633
2009-08-28,87.46062469482422,21.664859771728516
2009-08-31,87.46062469482422,21.497196197509766
2009-09-01,87.40725708007812,21.144197463989258
2009-09-02,87.4835433959961,21.117725372314453
2009-09-03,87.4835433959961,21.285396575927734
2009-09-04,87.4835433959961,21.585437774658203
2009-09-08,87.4835433959961,21.779586791992188
2009-09-09,87.42631530761719,21.920778274536133
2009-09-10,87.44538116455078,22.141403198242188
2009-09-11,87.42631530761719,22.159048080444336
2009-09-14,87.42631530761719,22.23847198486328
2009-09-15,87.42631530761719,22.30023956298828
2009-09-16,87.42631530761719,22.582639694213867
2009-09-17,87.44538116455078,22.538515090942383
2009-09-18,87.42631530761719,22.591468811035156
2009-09-21,87.4835433959961,22.582639694213867
2009-09-22,87.42631530761719,22.679712295532227
2009-09-23,87.46446228027344,22.478893280029297
2009-09-24,87.42631530761719,22.301973342895508
2009-09-25,87.46446228027344,22.169273376464844
2009-09-28,87.4835433959961,22.514286041259766
2009-09-29,87.4835433959961,22.487741470336914
2009-09-30,87.4835433959961,22.470056533813477
2009-10-01,87.43013000488281,21.921571731567383
2009-10-02,87.43013000488281,21.85964584350586
2009-10-05,87.46826171875,22.071958541870117
2009-10-06,87.43013000488281,22.390439987182617
2009-10-07,87.46826171875,22.470056533813477
2009-10-08,87.43013000488281,22.65582275390625
2009-10-09,87.44920349121094,22.7973690032959
2009-10-12,87.44920349121094,22.850454330444336
2009-10-13,87.44920349121094,22.823909759521484
2009-10-14,87.43013000488281,23.160076141357422
2009-10-15,87.43013000488281,23.266237258911133
2009-10-16,87.46826171875,23.142383575439453
2009-10-19,87.44920349121094,23.372392654418945
2009-10-20,87.43013000488281,23.23969078063965
2009-10-21,87.43013000488281,23.071617126464844
2009-10-22,87.43013000488281,23.23969078063965
2009-10-23,87.43013000488281,23.04507064819336
2009-10-26,87.43013000488281,22.850454330444336
2009-10-27,87.43013000488281,22.70890235900879
2009-10-28,87.43013000488281,22.275423049926758
2009-10-29,87.44920349121094,22.700057983398438
2009-10-30,87.48735809326172,22.160425186157227
2009-11-02,87.48925018310547,22.31966209411621
2009-11-03,87.48925018310547,22.3815860748291
2009-11-04,87.47016143798828,22.46120262145996
2009-11-05,87.47016143798828,22.876989364624023
2009-11-06,87.48925018310547,22.956607818603516
2009-11-09,87.48925018310547,23.425472259521484
2009-11-10,87.43204498291016,23.43431854248047
2009-11-11,87.43204498291016,23.54932403564453
2009-11-12,87.43204498291016,23.345855712890625
2009-11-13,87.43204498291016,23.51393699645996
2009-11-16,87.43204498291016,23.814714431762695
2009-11-17,87.43204498291016,23.84125518798828
2009-11-18,87.43204498291016,23.76163673400879
2009-11-19,87.43204498291016,23.478551864624023
2009-11-20,87.43204498291016,23.39008331298828
2009-11-23,87.43204498291016,23.67317008972168
2009-11-24,87.43204498291016,23.67317008972168
2009-11-25,87.43204498291016,23.78817367553711
2009-11-27,87.45111083984375,23.425472259521484
2009-11-30,87.45111083984375,23.45200538635254
2009-12-01,87.45111083984375,23.76163673400879
2009-12-02,87.43204498291016,23.779325485229492
2009-12-03,87.43204498291016,23.584705352783203
2009-12-04,87.47016143798828,23.6997127532959
2009-12-07,87.43204498291016,23.628942489624023
2009-12-08,87.43204498291016,23.40777587890625
2009-12-09,87.47016143798828,23.51393699645996
2009-12-10,87.43204498291016,23.682024002075195
2009-12-11,87.43204498291016,23.72625160217285
2009-12-14,87.4129638671875,23.965105056762695
2009-12-15,87.4129638671875,23.87664031982422
2009-12-16,87.43204498291016,23.92087173461914
2009-12-17,87.43204498291016,23.63778305053711
2009-12-18,87.43204498291016,23.823556900024414
2009-12-21,87.43204498291016,24.082670211791992
2009-12-22,87.43204498291016,24.215768814086914
2009-12-23,87.43204498291016,24.357746124267578
2009-12-24,87.45111083984375,24.4908504486084
2009-12-28,87.43204498291016,24.535219192504883
2009-12-29,87.43965148925781,24.4908504486084
2009-12-30,87.458740234375,24.50860023498535
2009-12-31,87.47779083251953,24.24238395690918
2010-01-04,87.43965148925781,24.632827758789062
2010-01-05,87.42060852050781,24.70380973815918
2010-01-06,87.42060852050781,24.70380973815918
2010-01-07,87.42060852050781,24.74818229675293
2010-01-08,87.42060852050781,24.88128089904785
2010-01-11,87.42060852050781,24.863536834716797
2010-01-12,87.42060852050781,24.62394142150879
2010-01-13,87.458740234375,24.8369083404541
2010-01-14,87.43965148925781,24.890159606933594
2010-01-15,87.43965148925781,24.632827758789062
2010-01-19,87.43965148925781,24.934524536132812
2010-01-20,87.43965148925781,24.641698837280273
2010-01-21,87.43965148925781,24.277889251708984
2010-01-22,87.43965148925781,23.674484252929688
2010-01-25,87.458740234375,23.772096633911133
2010-01-26,87.458740234375,23.718852996826172
2010-01-27,87.47779083251953,23.82533836364746
2010-01-28,87.458740234375,23.434900283813477
2010-01-29,87.47779083251953,23.133207321166992
2010-02-01,87.458740234375,23.479270935058594
2010-02-02,87.43965148925781,23.727724075317383
2010-02-03,87.47779083251953,23.683353424072266
2010-02-04,87.47779083251953,22.937986373901367
2010-02-05,87.47779083251953,23.026721954345703
2010-02-08,87.47779083251953,22.893619537353516
2010-02-09,87.47779083251953,23.204187393188477
2010-02-10,87.47779083251953,23.133207321166992
2010-02-11,87.47779083251953,23.434900283813477
2010-02-12,87.47779083251953,23.426027297973633
2010-02-16,87.47779083251953,23.816465377807617
2010-02-17,87.42060852050781,23.949569702148438
2010-02-18,87.458740234375,24.109289169311523
2010-02-19,87.42060852050781,24.135910034179688
2010-02-22,87.458740234375,24.07379150390625
2010-02-23,87.42060852050781,23.772096633911133
2010-02-24,87.458740234375,23.97618865966797
2010-02-25,87.458740234375,23.96731185913086
2010-02-26,87.458740234375,24.0028076171875
2010-03-01,87.42060852050781,24.304502487182617
2010-03-02,87.43965148925781,24.357746124267578
2010-03-03,87.42060852050781,24.402111053466797
2010-03-04,87.42060852050781,24.473098754882812
2010-03-05,87.42060852050781,24.801420211791992
2010-03-08,87.42060852050781,24.801420211791992
2010-03-09,87.42060852050781,24.85466194152832
2010-03-10,87.43965148925781,24.970022201538086
2010-03-11,87.42060852050781,25.0676212310791
2010-03-12,87.42060852050781,25.103118896484375
2010-03-15,87.42060852050781,25.103118896484375
2010-03-16,87.42060852050781,25.262840270996094
2010-03-17,87.42060852050781,25.387067794799805
2010-03-18,87.42060852050781,25.360450744628906
2010-03-19,87.42060852050781,25.200727462768555
2010-03-22,87.43965148925781,25.378198623657227
2010-03-23,87.43965148925781,25.54679298400879
2010-03-24,87.42060852050781,25.382259368896484
2010-03-25,87.458740234375,25.337791442871094
2010-03-26,87.458740234375,25.3466854095459
2010-03-29,87.42060852050781,25.488981246948242
2010-03-30,87.42060852050781,25.54234504699707
2010-03-31,87.458740234375,25.417835235595703
2010-04-01,87.458740234375,25.577919006347656
2010-04-05,87.42060852050781,25.800264358520508
2010-04-06,87.42060852050781,25.826942443847656
2010-04-07,87.42060852050781,25.70243263244629
2010-04-08,87.42060852050781,25.782468795776367
2010-04-09,87.42060852050781,25.95145034790039
2010-04-12,87.42060852050781,25.987024307250977
2010-04-13,87.42060852050781,26.022598266601562
2010-04-14,87.42060852050781,26.307193756103516
2010-04-15,87.42060852050781,26.351659774780273
2010-04-16,87.42060852050781,25.99591636657715
2010-04-19,87.43965148925781,26.067066192626953
2010-04-20,87.42060852050781,26.262727737426758
2010-04-21,87.42060852050781,26.262727737426758
2010-04-22,87.42060852050781,26.351659774780273
2010-04-23,87.42060852050781,26.53842544555664
2010-04-26,87.43965148925781,26.458385467529297
2010-04-27,87.42060852050781,25.862520217895508
2010-04-28,87.43965148925781,25.95145034790039
2010-04-29,87.43965148925781,26.27161979675293
2010-04-30,87.42060852050781,25.809160232543945
2010-05-03,87.43965148925781,26.12042999267578
2010-05-04,87.42060852050781,25.453407287597656
2010-05-05,87.43965148925781,25.27553367614746
2010-05-06,87.458740234375,24.501798629760742
2010-05-07,87.458740234375,23.994861602783203
2010-05-10,87.458740234375,25.088775634765625
2010-05-11,87.458740234375,25.00873374938965
2010-05-12,87.458740234375,25.435625076293945
2010-05-13,87.43965148925781,25.133237838745117
2010-05-14,87.458740234375,24.635202407836914
2010-05-17,87.458740234375,24.652990341186523
2010-05-18,87.43965148925781,24.33282470703125
2010-05-19,87.458740234375,24.1727352142334
2010-05-20,87.458740234375,23.247802734375
2010-05-21,87.458740234375,23.567970275878906
