Date,BIL,IYR,JKD,MUB,VIGRX,VISVX,^RUT
2010-08-09,87.42060852050781,35.8795051574707,51.81739807128906,80.20089721679688,24.608726501464844,11.5048246383667,659.52001953125
2010-08-10,87.43965148925781,35.60088348388672,51.50389099121094,80.3228530883789,24.430402755737305,11.308858871459961,646.3599853515625
2010-08-11,87.458740234375,34.744667053222656,50.14535140991211,80.48286437988281,23.75277328491211,10.87610149383545,620.3900146484375
2010-08-12,87.458740234375,34.343746185302734,49.936344146728516,80.6581802368164,23.5833683013916,10.81894588470459,616.97998046875
2010-08-13,87.458740234375,34.26899719238281,49.78361129760742,80.7115478515625,23.476367950439453,10.720959663391113,609.489990234375
2010-08-16,87.43965148925781,34.302974700927734,49.74342346191406,80.74203491210938,23.494213104248047,10.786283493041992,615.0999755859375
2010-08-17,87.458740234375,35.05046844482422,50.282020568847656,80.74203491210938,23.841938018798828,10.974081039428711,626.2999877929688
2010-08-18,87.43965148925781,35.05725860595703,50.42670822143555,80.92494201660156,23.895435333251953,11.006743431091309,628.0399780273438
2010-08-19,87.43965148925781,34.26219940185547,49.50226974487305,81.03163146972656,23.52987289428711,10.7291259765625,610.9600219726562
2010-08-20,87.458740234375,34.1602668762207,49.341487884521484,81.24507141113281,23.476367950439453,10.720959663391113,610.780029296875
2010-08-23,87.43965148925781,33.99717712402344,49.12444305419922,81.24507141113281,23.333709716796875,10.5821533203125,602.6699829101562
2010-08-24,87.43965148925781,33.847679138183594,48.56976318359375,81.46605682373047,22.950315475463867,10.467839241027832,595.5900268554688
2010-08-25,87.458740234375,34.289390563964844,48.43310546875,81.70230865478516,23.04839324951172,10.598481178283691,604.8699951171875
2010-08-26,87.43965148925781,34.09911346435547,48.344688415527344,81.67943572998047,22.85223388671875,10.516830444335938,599.760009765625
2010-08-27,87.43965148925781,34.64274215698242,48.88327407836914,81.67181396484375,23.21780014038086,10.778116226196289,616.760009765625
2010-08-30,87.458740234375,34.323360443115234,48.248226165771484,81.66419982910156,22.905744552612305,10.541328430175781,601.719970703125
2010-08-31,87.43965148925781,34.64274215698242,48.19194412231445,81.64895629882812,22.85223388671875,10.573988914489746,602.0599975585938
2010-09-01,87.43965148925781,35.73678970336914,49.56656265258789,81.58092498779297,23.52095603942871,10.957755088806152,624.989990234375
2010-09-02,87.458740234375,36.185298919677734,50.08909225463867,81.68794250488281,23.77952003479004,11.072068214416504,632.260009765625
2010-09-03,87.458740234375,36.66095733642578,50.8447265625,81.49683380126953,24.109424591064453,11.251697540283203,643.3599853515625
2010-09-07,87.43965148925781,36.15131759643555,50.201622009277344,81.56562805175781,23.886516571044922,11.023076057434082,629.2899780273438
2010-09-08,87.43965148925781,36.17169952392578,50.33023452758789,81.52743530273438,24.02918243408203,11.088399887084961,634.25
