Date,BIL,CBFSX,GVI,HYG,ILTB,IYR,LDVIX,MUB,VIGRX
2018-08-09,88.63043975830078,8.81627082824707,102.36135864257812,76.25717163085938,55.04423141479492,75.99911499023438,17.764368057250977,102.86547088623047,79.07868957519531
2018-08-10,88.64982604980469,8.825501441955566,102.49454498291016,76.12420654296875,55.20029830932617,75.31822967529297,17.652172088623047,103.00740814208984,78.5498046875
2018-08-13,88.65949249267578,8.81627082824707,102.49454498291016,76.07103729248047,55.20029830932617,75.28091430664062,17.605422973632812,102.99795532226562,78.37348937988281
2018-08-14,88.64013671875,8.81627082824707,102.49454498291016,76.20397186279297,55.209476470947266,75.69132232666016,17.75501823425293,102.9885025024414,78.86319732666016
2018-08-15,88.65949249267578,8.834733009338379,102.62773132324219,76.07103729248047,55.374725341796875,76.26029205322266,17.41843032836914,103.13044738769531,78.11886596679688
2018-08-16,88.65949249267578,8.843965530395508,102.59920501708984,76.16851043701172,55.57667922973633,76.87588500976562,17.427780151367188,103.13044738769531,78.53022003173828
2018-08-17,88.6692123413086,8.843965530395508,102.6467514038086,76.25717163085938,55.59504318237305,77.56611633300781,17.371681213378906,103.1209716796875,78.65753936767578
2018-08-20,88.6692123413086,8.871661186218262,102.74190521240234,76.29261016845703,55.852081298828125,77.6873779296875,17.390380859375,103.18721008300781,78.78485870361328
2018-08-21,88.67887115478516,8.862428665161133,102.71334838867188,76.40782165527344,55.7878303527832,77.16504669189453,17.474529266357422,103.09260559082031,79.05909729003906
2018-08-22,88.67887115478516,8.871661186218262,102.80846405029297,76.43441009521484,55.907169342041016,76.73597717285156,17.661521911621094,103.20613098144531,79.2157974243164
2018-08-23,88.70794677734375,8.871661186218262,102.684814453125,76.42552185058594,55.897987365722656,76.56806945800781,17.689571380615234,103.14936828613281,79.12767028808594
2018-08-24,88.70794677734375,8.871661186218262,102.74190521240234,76.55848693847656,55.95307540893555,76.9598388671875,18.11965560913086,103.16827392578125,79.803466796875
2018-08-27,88.71765899658203,8.862428665161133,102.60871124267578,76.58509063720703,55.84291076660156,76.8199234008789,18.297298431396484,103.13044738769531,80.44007873535156
2018-08-28,88.71765899658203,8.843965530395508,102.5516357421875,76.54962158203125,55.567501068115234,77.64073181152344,18.362747192382812,103.05472564697266,80.5086441040039
2018-08-29,88.70794677734375,8.843040466308594,102.48503112792969,76.50531005859375,55.54914093017578,77.56611633300781,18.680635452270508,103.08311462402344,81.2236328125
2018-08-30,88.74671173095703,8.843040466308594,102.58967590332031,76.4432601928711,55.57667922973633,77.29561614990234,18.568439483642578,103.08311462402344,80.94939422607422
2018-08-31,88.73702239990234,8.843040466308594,102.6467514038086,76.540771484375,55.44816970825195,77.58476257324219,18.568439483642578,103.0641860961914,81.05713653564453
2018-09-04,88.7447738647461,8.815260887145996,102.52095031738281,76.38142395019531,55.06039047241211,76.76396942138672,18.493642807006836,102.90204620361328,80.92979431152344
2018-09-05,88.73507690429688,8.815260887145996,102.5495376586914,76.30131530761719,54.99591827392578,77.11840057373047,17.895263671875,102.93050384521484,80.23441314697266
2018-09-06,88.75448608398438,8.833778381347656,102.67344665527344,76.3636245727539,55.28144836425781,77.4168701171875,17.83916473388672,102.93995666503906,79.83284759521484
2018-09-07,88.77389526367188,8.806000709533691,102.37800598144531,76.28352355957031,54.959083557128906,76.47481536865234,17.820465087890625,102.62698364257812,79.6761474609375
2018-09-10,88.77389526367188,8.815260887145996,102.46379089355469,76.4348373413086,55.1893424987793,76.9598388671875,17.92331314086914,102.64598846435547,79.85243225097656
2018-09-11,88.7835922241211,8.806000709533691,102.3208236694336,76.45264434814453,54.949867248535156,76.80126190185547,18.185104370117188,102.54168701171875,80.35193634033203
2018-09-12,88.7835922241211,8.815260887145996,102.3208236694336,76.63066864013672,55.115657806396484,76.86656188964844,18.222501754760742,102.58909606933594,80.28338623046875
2018-09-13,88.7835922241211,8.824518203735352,102.36845397949219,76.77307891845703,55.263023376464844,77.3236083984375,18.4468936920166,102.60803985595703,80.83184814453125
2018-09-14,88.79327392578125,8.815260887145996,102.22549438476562,76.84429931640625,55.152488708496094,76.69867706298828,18.418846130371094,102.47529602050781,80.75350189208984
2018-09-17,88.81269073486328,8.824518203735352,102.33036041259766,76.79087829589844,55.078819274902344,76.96915435791016,17.970060348510742,102.44685363769531,79.85243225097656
2018-09-18,88.81269073486328,8.787479400634766,102.15880584716797,76.78199005126953,54.60907745361328,76.69867706298828,18.185104370117188,102.3140640258789,80.41069793701172
2018-09-19,88.81269073486328,8.778218269348145,102.12067413330078,76.63955688476562,54.44329071044922,75.6819839477539,18.082256317138672,102.1908187866211,80.40090942382812
2018-09-20,88.8321304321289,8.796738624572754,102.15880584716797,76.74640655517578,54.664344787597656,76.4375,18.362747192382812,102.24768829345703,81.03753662109375
2018-09-21,88.8321304321289,8.796738624572754,102.20643615722656,76.7641830444336,54.664344787597656,76.40019989013672,18.25990104675293,102.26665496826172,80.82205200195312
2018-09-24,88.84180450439453,8.787479400634766,102.20643615722656,76.72858428955078,54.645938873291016,75.05706024169922,18.381446838378906,102.2002944946289,80.79266357421875
2018-09-25,88.84180450439453,8.778218269348145,102.08255767822266,76.66627502441406,54.48933792114258,74.93579864501953,18.474943161010742,102.13388061523438,81.03753662109375
2018-09-26,88.84180450439453,8.81351089477539,102.27314758300781,76.74640655517578,54.793296813964844,74.25010681152344,18.55908966064453,102.28562927246094,80.91021728515625
2018-09-27,88.8612060546875,8.81351089477539,102.20643615722656,76.8887939453125,54.88539505004883,74.44790649414062,18.718034744262695,102.42786407470703,81.39530944824219
2018-09-28,88.8612060546875,8.80422306060791,102.31127166748047,76.94221496582031,54.959083557128906,75.37094116210938,18.680635452270508,102.36148834228516,81.40512084960938
2018-10-01,88.8670654296875,8.794938087463379,102.22343444824219,77.16485595703125,54.661521911621094,74.74930572509766,18.774131774902344,102.33011627197266,81.62115478515625
2018-10-02,88.87676239013672,8.81351089477539,102.30938720703125,77.10224151611328,54.77240753173828,74.64570617675781,18.596487045288086,102.43465423583984,81.33638000488281
2018-10-03,88.87676239013672,8.75778579711914,102.04200744628906,76.89659881591797,54.0700798034668,74.12765502929688,18.643238067626953,102.00699615478516,81.37567138671875
2018-10-04,88.8962173461914,8.739212989807129,101.87969970703125,76.61048126220703,53.949951171875,73.383544921875,17.998109817504883,101.86441802978516,80.15800476074219
2018-10-05,88.9059066772461,8.711356163024902,101.77466583251953,76.27070617675781,53.534095764160156,73.28936004638672,17.708271026611328,101.79789733886719,79.48046875
2018-10-08,88.9059066772461,8.711356163024902,101.84152221679688,76.100830078125,53.330780029296875,74.25951385498047,17.259485244750977,101.74089050292969,79.06803131103516
2018-10-09,88.8962173461914,8.720640182495117,101.92745208740234,76.21704864501953,53.7651252746582,74.41963958740234,17.324934005737305,101.63632202148438,79.10731506347656
2018-10-10,88.9156494140625,8.711356163024902,101.946533203125,75.67162322998047,53.423194885253906,73.29877471923828,16.034679412841797,101.59832000732422,75.935546875
2018-10-11,88.92536163330078,8.739212989807129,102.02294158935547,75.73420715332031,53.93146514892578,71.30194854736328,15.90378475189209,101.7028579711914,74.69828796386719
2018-10-12,88.92536163330078,8.72992992401123,102.02294158935547,76.13658905029297,53.922218322753906,71.16065979003906,16.75460433959961,101.58879852294922,76.32835388183594
2018-10-15,88.93506622314453,8.72992992401123,102.01335906982422,76.08293151855469,53.82981872558594,71.54682922363281,16.343217849731445,101.64582061767578,75.68025207519531
2018-10-16,88.94480895996094,8.72992992401123,102.08021545410156,76.34223175048828,53.81132507324219,73.1009750366211,17.222087860107422,101.69335174560547,77.59507751464844
2018-10-17,88.94480895996094,8.702065467834473,101.95608520507812,76.19023132324219,53.802093505859375,72.74304962158203,17.165990829467773,101.53179168701172,77.4674301147461
2018-10-18,88.94480895996094,8.702065467834473,102.032470703125,75.86833190917969,53.50636672973633,72.65827941894531,16.511512756347656,101.73137664794922,75.96501922607422
2018-10-19,88.95450592041016,8.692777633666992,101.87969970703125,75.91305541992188,53.432437896728516,73.2140121459961,16.371267318725586,101.67435455322266,75.75880432128906
2018-10-22,88.9739761352539,8.692777633666992,101.88924407958984,75.94880676269531,53.34001922607422,72.25325775146484,16.61435890197754,101.6838607788086,75.71952819824219
2018-10-23,88.9739761352539,8.692777633666992,101.97518157958984,75.87728118896484,53.35850524902344,72.71479797363281,16.57695960998535,102.78632354736328,75.34637451171875
2018-10-24,88.98365783691406,8.711356163024902,102.23298645019531,75.5017318725586,53.552581787109375,73.24225616455078,15.352153778076172,101.99746704101562,72.63615417480469
2018-10-25,88.99340057373047,8.702065467834473,102.10884857177734,75.65373229980469,53.46940231323242,74.14649200439453,16.240373611450195,101.95948028564453,74.3840560913086
2018-10-26,89.00308990478516,8.711356163024902,102.34756469726562,75.31394958496094,53.7281494140625,72.40398406982422,15.65134334564209,102.00699615478516,72.73433685302734
2018-10-29,89.00308990478516,8.710421562194824,102.31890869140625,75.242431640625,53.497127532958984,73.24225616455078,15.043615341186523,102.07353973388672,71.62471771240234
2018-10-30,89.00308990478516,8.682469367980957,102.15658569335938,75.4212646484375,53.284584045410156,74.34429168701172,15.221259117126465,101.95948028564453,72.8325424194336
2018-10-31,89.01283264160156,8.67315673828125,102.10884857177734,75.4212646484375,53.02582550048828,73.57193756103516,15.987931251525879,101.78840637207031,74.05017852783203
2018-11-01,89.03228759765625,8.67315673828125,102.15766143798828,75.7672119140625,53.17330551147461,73.8450927734375,16.23102378845215,101.75695037841797,75.179443359375
2018-11-02,89.03228759765625,8.645211219787598,101.87063598632812,75.7222900390625,52.86723327636719,73.2140121459961,15.987931251525879,101.54740142822266,74.3840560913086
2018-11-05,89.04203033447266,8.663841247558594,101.94717407226562,75.78518676757812,52.9599723815918,74.28778076171875,15.950531959533691,101.518798828125,74.3153076171875
2018-11-06,89.04203033447266,8.663841247558594,101.96630859375,75.98286437988281,53.08982467651367,74.6080322265625,16.062728881835938,101.37590789794922,74.83576965332031
2018-11-07,89.0517578125,8.682469367980957,101.95671844482422,76.42318725585938,53.25676727294922,75.54991912841797,16.67045783996582,101.6712417602539,76.74077606201172
2018-11-08,89.06151580810547,8.67315673828125,101.8419418334961,76.2344741821289,53.0620002746582,75.57817077636719,16.567609786987305,101.65217590332031,76.48545837402344
2018-11-09,89.08097076416016,8.691791534423828,102.00455474853516,75.80316925048828,53.358795166015625,75.68180084228516,16.2216739654541,101.83316802978516,75.60167694091797
