Date,BIL,IYR
2016-07-22,87.195556640625,73.37612915039062
2016-07-25,87.17648315429688,73.30708312988281
2016-07-26,87.17648315429688,72.97054290771484
2016-07-27,87.195556640625,72.4527587890625
2016-07-28,87.17648315429688,72.98779296875
2016-07-29,87.195556640625,73.6954116821289
2016-08-01,87.17648315429688,73.95427703857422
2016-08-02,87.195556640625,72.83248138427734
2016-08-03,87.17648315429688,72.52182006835938
2016-08-04,87.17648315429688,72.34920501708984
2016-08-05,87.17648315429688,72.44412994384766
2016-08-08,87.17648315429688,72.51318359375
2016-08-09,87.17648315429688,72.78068542480469
2016-08-10,87.17648315429688,72.68576049804688
2016-08-11,87.17648315429688,71.99541473388672
2016-08-12,87.17648315429688,72.19387817382812
2016-08-15,87.17648315429688,72.14210510253906
2016-08-16,87.17648315429688,71.29642486572266
2016-08-17,87.17648315429688,71.50353240966797
2016-08-18,87.195556640625,71.29642486572266
2016-08-19,87.17648315429688,70.77865600585938
2016-08-22,87.17648315429688,71.14109802246094
2016-08-23,87.17648315429688,71.29642486572266
2016-08-24,87.195556640625,70.95125579833984
2016-08-25,87.17648315429688,71.21012115478516
2016-08-26,87.17648315429688,70.545654296875
2016-08-29,87.195556640625,71.21012115478516
2016-08-30,87.195556640625,71.08931732177734
2016-08-31,87.195556640625,71.22740173339844
2016-09-01,87.195556640625,71.10657501220703
2016-09-02,87.21461486816406,71.67610931396484
2016-09-06,87.21461486816406,72.18524932861328
2016-09-07,87.195556640625,72.59947204589844
2016-09-08,87.195556640625,71.77104187011719
2016-09-09,87.21461486816406,68.9146957397461
2016-09-12,87.17648315429688,69.75175476074219
2016-09-13,87.195556640625,68.05174255371094
2016-09-14,87.195556640625,68.25885772705078
2016-09-15,87.195556640625,68.56952667236328
2016-09-16,87.195556640625,68.50047302246094
2016-09-19,87.195556640625,69.14767456054688
2016-09-20,87.195556640625,69.03550720214844
2016-09-21,87.195556640625,69.82940673828125
2016-09-22,87.21461486816406,71.18424224853516
2016-09-23,87.21461486816406,71.36546325683594
2016-09-26,87.21461486816406,71.4489974975586
2016-09-27,87.195556640625,70.89202880859375
2016-09-28,87.195556640625,71.28364562988281
2016-09-29,87.195556640625,70.51780700683594
2016-09-30,87.21461486816406,70.17842102050781
2016-10-03,87.195556640625,68.90782928466797
2016-10-04,87.21461486816406,67.91571807861328
2016-10-05,87.21461486816406,66.60160827636719
2016-10-06,87.21461486816406,66.71475219726562
2016-10-07,87.21461486816406,66.61900329589844
2016-10-10,87.21461486816406,67.01062774658203
2016-10-11,87.195556640625,66.34053039550781
2016-10-12,87.21461486816406,67.23690032958984
2016-10-13,87.195556640625,67.61112976074219
2016-10-14,87.195556640625,67.38484954833984
2016-10-17,87.195556640625,67.47187042236328
2016-10-18,87.195556640625,67.93310546875
2016-10-19,87.21461486816406,68.22032165527344
2016-10-20,87.195556640625,67.95922088623047
2016-10-21,87.195556640625,67.8721923828125
2016-10-24,87.195556640625,68.0549545288086
2016-10-25,87.195556640625,67.9244155883789
2016-10-26,87.21461486816406,67.13247680664062
2016-10-27,87.195556640625,65.59209442138672
2016-10-28,87.21461486816406,65.7226333618164
2016-10-31,87.23370361328125,66.69733428955078
2016-11-01,87.21461486816406,65.22659301757812
2016-11-02,87.23370361328125,64.39112854003906
2016-11-03,87.21461486816406,64.01690673828125
2016-11-04,87.23370361328125,64.35630798339844
2016-11-07,87.21461486816406,65.40933990478516
2016-11-08,87.23370361328125,65.80966186523438
2016-11-09,87.195556640625,64.59130096435547
2016-11-10,87.195556640625,63.41642761230469
2016-11-11,87.15740966796875,63.75584030151367
2016-11-14,87.195556640625,64.8349609375
2016-11-15,87.21461486816406,64.59999084472656
2016-11-16,87.21461486816406,64.46073913574219
2016-11-17,87.23370361328125,63.92988204956055
2016-11-18,87.21461486816406,64.121337890625
2016-11-21,87.195556640625,64.13004302978516
2016-11-22,87.195556640625,65.22659301757812
2016-11-23,87.195556640625,64.86978149414062
2016-11-25,87.21461486816406,65.20046997070312
2016-11-28,87.195556640625,65.42675018310547
2016-11-29,87.195556640625,65.96630859375
2016-11-30,87.195556640625,65.13957214355469
2016-12-01,87.23562622070312,64.1126480102539
2016-12-02,87.21653747558594,64.79144287109375
2016-12-05,87.21653747558594,65.30492401123047
2016-12-06,87.23562622070312,65.7226333618164
2016-12-07,87.23562622070312,67.00193786621094
2016-12-08,87.23562622070312,67.3413314819336
2016-12-09,87.23562622070312,67.28912353515625
2016-12-12,87.21653747558594,67.70684814453125
2016-12-13,87.23562622070312,67.70684814453125
2016-12-14,87.23562622070312,66.45366668701172
2016-12-15,87.23562622070312,65.95760345458984
2016-12-16,87.21653747558594,66.83658599853516
2016-12-19,87.23562622070312,67.5763168334961
2016-12-20,87.21653747558594,67.69815063476562
2016-12-21,87.23562622070312,66.8650894165039
2016-12-22,87.21653747558594,66.74154663085938
2016-12-23,87.21653747558594,66.91802215576172
2016-12-27,87.23562622070312,66.99744415283203
2016-12-28,87.23371124267578,66.60035705566406
2016-12-29,87.25277709960938,67.26219940185547
2016-12-30,87.21461486816406,67.89757537841797
2017-01-03,87.25277709960938,68.17115020751953
2017-01-04,87.25277709960938,69.10657501220703
2017-01-05,87.23371124267578,69.34484100341797
2017-01-06,87.25277709960938,69.19482421875
2017-01-09,87.25277709960938,68.73593139648438
2017-01-10,87.23371124267578,68.09172058105469
2017-01-11,87.25277709960938,67.80052185058594
2017-01-12,87.25277709960938,68.10936737060547
2017-01-13,87.25277709960938,68.03878021240234
2017-01-17,87.25277709960938,68.49767303466797
2017-01-18,87.23371124267578,68.61238861083984
2017-01-19,87.23371124267578,67.89757537841797
2017-01-20,87.25277709960938,68.32999420166016
2017-01-23,87.23371124267578,68.85066986083984
2017-01-24,87.23371124267578,69.00950622558594
2017-01-25,87.25277709960938,68.63884735107422
2017-01-26,87.2718734741211,68.5682601928711
2017-01-27,87.23371124267578,67.9240493774414
2017-01-30,87.2718734741211,67.45636749267578
2017-01-31,87.25277709960938,67.98583221435547
2017-02-01,87.2585220336914,67.18278503417969
2017-02-02,87.2585220336914,67.9328842163086
2017-02-03,87.23944854736328,68.39176940917969
2017-02-06,87.27761840820312,68.16232299804688
2017-02-07,87.27761840820312,68.06526184082031
2017-02-08,87.27761840820312,68.5594482421875
2017-02-09,87.27761840820312,68.77124786376953
2017-02-10,87.2585220336914,69.30072021484375
2017-02-13,87.2585220336914,69.53016662597656
2017-02-14,87.27761840820312,69.14187622070312
2017-02-15,87.2585220336914,69.0801010131836
2017-02-16,87.2585220336914,69.40660858154297
2017-02-17,87.27761840820312,69.52134704589844
2017-02-21,87.2585220336914,70.39498901367188
2017-02-22,87.2585220336914,70.21849060058594
2017-02-23,87.2585220336914,70.5185317993164
2017-02-24,87.2585220336914,70.87152862548828
2017-02-27,87.2585220336914,71.2421646118164
2017-02-28,87.29666900634766,70.95976257324219
2017-03-01,87.26232147216797,70.7391586303711
2017-03-02,87.26232147216797,70.44794464111328
2017-03-03,87.28142547607422,70.28026580810547
2017-03-06,87.300537109375,69.95374298095703
2017-03-07,87.26232147216797,69.6537094116211
2017-03-08,87.26232147216797,68.58592224121094
2017-03-09,87.26232147216797,67.71226501464844
2017-03-10,87.28142547607422,67.54459381103516
2017-03-13,87.26232147216797,67.6504898071289
2017-03-14,87.26232147216797,67.58870697021484
2017-03-15,87.28142547607422,68.83301544189453
2017-03-16,87.300537109375,68.71829223632812
2017-03-17,87.300537109375,69.00950622558594
2017-03-20,87.28142547607422,68.9830093383789
2017-03-21,87.300537109375,68.76241302490234
2017-03-22,87.300537109375,68.7977066040039
2017-03-23,87.28142547607422,69.30953216552734
2017-03-24,87.300537109375,69.26052856445312
2017-03-27,87.300537109375,68.78836059570312
2017-03-28,87.300537109375,69.09126281738281
2017-03-29,87.300537109375,69.3941650390625
2017-03-30,87.300537109375,69.59909057617188
2017-03-31,87.28142547607422,69.92872619628906
2017-04-03,87.2890625,69.9910888671875
2017-04-04,87.2890625,69.92872619628906
2017-04-05,87.2890625,69.9465560913086
2017-04-06,87.2890625,70.42765045166016
2017-04-07,87.2890625,70.50784301757812
2017-04-10,87.2890625,70.99784088134766
2017-04-11,87.30816650390625,71.38985443115234
2017-04-12,87.2890625,71.22948455810547
2017-04-13,87.30816650390625,71.0869369506836
2017-04-17,87.30816650390625,71.97786712646484
2017-04-18,87.32728576660156,72.14715576171875
2017-04-19,87.32728576660156,72.03130340576172
2017-04-20,87.32728576660156,72.07586669921875
2017-04-21,87.32728576660156,71.79077911376953
2017-04-24,87.30816650390625,71.16712188720703
2017-04-25,87.30816650390625,71.37202453613281
2017-04-26,87.32728576660156,70.89984130859375
2017-04-27,87.30816650390625,70.98002624511719
2017-04-28,87.34635925292969,70.32074737548828
2017-05-01,87.34064483642578,70.74839782714844
2017-05-02,87.321533203125,70.57018280029297
2017-05-03,87.321533203125,69.72380828857422
2017-05-04,87.34064483642578,69.42090606689453
2017-05-05,87.321533203125,70.089111328125
2017-05-08,87.34064483642578,69.68818664550781
2017-05-09,87.34064483642578,69.3139877319336
2017-05-10,87.35975646972656,69.68818664550781
2017-05-11,87.35975646972656,69.3139877319336
2017-05-12,87.34064483642578,69.12689971923828
2017-05-15,87.35975646972656,69.3763656616211
2017-05-16,87.35975646972656,68.98435974121094
2017-05-17,87.37884521484375,69.34964752197266
2017-05-18,87.37884521484375,69.53673553466797
2017-05-19,87.35975646972656,69.9465560913086
2017-05-22,87.37884521484375,70.1514663696289
2017-05-23,87.37884521484375,70.31183624267578
2017-05-24,87.35975646972656,70.78402709960938
2017-05-25,87.37884521484375,70.93549346923828
2017-05-26,87.3979721069336,70.4989242553711
2017-05-30,87.35975646972656,70.22274017333984
2017-05-31,87.35975646972656,70.24055480957031
2017-06-01,87.39225006103516,70.5256576538086
2017-06-02,87.37313842773438,71.2205810546875
2017-06-05,87.39225006103516,70.99784088134766
2017-06-06,87.37313842773438,70.64146423339844
2017-06-07,87.41139221191406,70.93549346923828
2017-06-08,87.39225006103516,70.81965637207031
2017-06-09,87.41139221191406,71.27404022216797
2017-06-12,87.39225006103516,71.74622344970703
2017-06-13,87.41139221191406,71.8976821899414
2017-06-14,87.39225006103516,72.12931823730469
2017-06-15,87.39225006103516,72.37879180908203
2017-06-16,87.43048095703125,72.33424377441406
2017-06-19,87.41139221191406,72.4589614868164
2017-06-20,87.41139221191406,72.2184066772461
2017-06-21,87.43048095703125,71.9333267211914
2017-06-22,87.44961547851562,72.07586669921875
2017-06-23,87.43048095703125,72.36094665527344
2017-06-26,87.41139221191406,72.8242416381836
2017-06-27,87.41139221191406,72.39369201660156
2017-06-28,87.44961547851562,72.4925537109375
2017-06-29,87.43048095703125,71.70156860351562
2017-06-30,87.44961547851562,71.70156860351562
2017-07-03,87.45918273925781,72.46560668945312
2017-07-05,87.44003295898438,71.64765167236328
2017-07-06,87.45918273925781,70.39824676513672
2017-07-07,87.45918273925781,70.73979187011719
2017-07-10,87.45918273925781,70.21846008300781
2017-07-11,87.45918273925781,70.13756561279297
2017-07-12,87.44003295898438,71.0184555053711
2017-07-13,87.44003295898438,71.04541778564453
2017-07-14,87.4782943725586,71.76448822021484
2017-07-17,87.45918273925781,72.05213165283203
2017-07-18,87.45918273925781,71.87236785888672
2017-07-19,87.45918273925781,72.44761657714844
2017-07-20,87.45918273925781,72.15998840332031
2017-07-21,87.45918273925781,72.31278991699219
2017-07-24,87.45918273925781,72.12403106689453
2017-07-25,87.45918273925781,72.21392059326172
2017-07-26,87.4782943725586,72.60043334960938
2017-07-27,87.49744415283203,72.66334533691406
2017-07-28,87.4782943725586,72.51053619384766
2017-07-31,87.4782943725586,72.5015640258789
2017-08-01,87.50128936767578,72.82514190673828
2017-08-02,87.5204086303711,72.36672973632812
2017-08-03,87.5204086303711,72.11505889892578
2017-08-04,87.5204086303711,72.35774230957031
2017-08-07,87.5204086303711,72.41167449951172
2017-08-08,87.5204086303711,72.01617431640625
2017-08-09,87.5204086303711,71.89033508300781
2017-08-10,87.5204086303711,71.342041015625
2017-08-11,87.53954315185547,71.00048065185547
2017-08-14,87.5204086303711,72.08808898925781
2017-08-15,87.53954315185547,71.88134002685547
2017-08-16,87.5204086303711,72.19595336914062
2017-08-17,87.53954315185547,71.70156860351562
2017-08-18,87.5204086303711,71.17124938964844
2017-08-21,87.53954315185547,71.8094482421875
2017-08-22,87.55870056152344,71.74652862548828
2017-08-23,87.55870056152344,72.33975982666016
2017-08-24,87.55870056152344,72.26785278320312
2017-08-25,87.53954315185547,72.60942077636719
2017-08-28,87.55870056152344,72.24089050292969
2017-08-29,87.55870056152344,72.13302612304688
2017-08-30,87.55870056152344,72.51953887939453
2017-08-31,87.57782745361328,72.98693084716797
2017-09-01,87.5835952758789,72.99591064453125
2017-09-05,87.54527282714844,72.84312438964844
2017-09-06,87.5835952758789,72.98693084716797
2017-09-07,87.5835952758789,73.46333312988281
2017-09-08,87.564453125,73.41839599609375
2017-09-11,87.564453125,74.0385971069336
2017-09-12,87.60274505615234,73.29255676269531
2017-09-13,87.60274505615234,73.02289581298828
2017-09-14,87.5835952758789,73.47230529785156
2017-09-15,87.5835952758789,73.77792358398438
2017-09-18,87.5835952758789,73.3824234008789
2017-09-19,87.62191009521484,72.816162109375
2017-09-20,87.62191009521484,72.6363754272461
2017-09-21,87.62191009521484,72.40267944335938
2017-09-22,87.62191009521484,71.97123718261719
2017-09-25,87.62191009521484,72.35774230957031
2017-09-26,87.62191009521484,72.37767791748047
2017-09-27,87.62191009521484,71.79749298095703
2017-09-28,87.60274505615234,72.33235931396484
2017-09-29,87.64107513427734,72.4139404296875
2017-10-02,87.64490509033203,72.26890563964844
2017-10-03,87.64490509033203,72.32328796386719
2017-10-04,87.62574005126953,72.7856216430664
2017-10-05,87.64490509033203,73.01225280761719
2017-10-06,87.62574005126953,72.74935913085938
2017-10-09,87.62574005126953,72.8944091796875
2017-10-10,87.62574005126953,72.9941177368164
2017-10-11,87.62574005126953,73.30233764648438
2017-10-12,87.6640625,73.7828140258789
2017-10-13,87.6640625,73.94597625732422
2017-10-16,87.64490509033203,73.5743179321289
2017-10-17,87.6640625,73.63777160644531
2017-10-18,87.6640625,73.55616760253906
2017-10-19,87.6640625,73.50178527832031
2017-10-20,87.68324279785156,73.26607513427734
2017-10-23,87.6640625,72.92160034179688
2017-10-24,87.7024154663086,72.5589828491211
2017-10-25,87.7024154663086,72.27794647216797
2017-10-26,87.7024154663086,71.8337631225586
2017-10-27,87.7024154663086,72.16011810302734
2017-10-30,87.68324279785156,72.314208984375
2017-10-31,87.7024154663086,72.4501953125
2017-11-01,87.71198272705078,72.50459289550781
2017-11-02,87.69281005859375,72.95785522460938
2017-11-03,87.69281005859375,72.91253662109375
2017-11-06,87.71198272705078,73.755615234375
2017-11-07,87.71198272705078,74.28140258789062
2017-11-08,87.71198272705078,74.77999877929688
2017-11-09,87.69281005859375,74.7528076171875
2017-11-10,87.71198272705078,74.79812622070312
2017-11-13,87.71198272705078,75.0700912475586
2017-11-14,87.71198272705078,74.95222473144531
2017-11-15,87.71198272705078,74.30859375
2017-11-16,87.73118591308594,74.80719757080078
2017-11-17,87.71198272705078,74.46272277832031
2017-11-20,87.73118591308594,74.30859375
2017-11-21,87.75040435791016,74.84345245361328
2017-11-22,87.75040435791016,74.63494873046875
2017-11-24,87.73118591308594,74.78907012939453
2017-11-27,87.73118591308594,74.48082733154297
2017-11-28,87.76956939697266,74.31767272949219
2017-11-29,87.75040435791016,74.22700500488281
2017-11-30,87.75040435791016,74.30859375
2017-12-01,87.7561264038086,74.444580078125
2017-12-04,87.7657241821289,73.87345886230469
2017-12-05,87.77532196044922,73.43832397460938
2017-12-06,87.7657241821289,73.4111328125
2017-12-07,87.77532196044922,73.7103042602539
2017-12-08,87.78491973876953,73.9550552368164
2017-12-11,87.77532196044922,74.03662872314453
2017-12-12,87.78491973876953,74.33578491210938
2017-12-13,87.77532196044922,74.48991394042969
2017-12-14,87.78491973876953,74.444580078125
2017-12-15,87.79451751708984,74.7528076171875
2017-12-18,87.80410766601562,75.16980743408203
2017-12-19,87.8060302734375,73.72230529785156
2017-12-20,87.8060302734375,72.9527359008789
2017-12-21,87.8060302734375,72.68704223632812
2017-12-22,87.82526397705078,73.1451187133789
2017-12-26,87.81563568115234,73.50243377685547
2017-12-27,87.8348617553711,73.7680892944336
2017-12-28,87.8348617553711,74.19868469238281
2017-12-29,87.81563568115234,74.21701049804688
2018-01-02,87.82526397705078,73.84140014648438
2018-01-03,87.84446716308594,73.72230529785156
2018-01-04,87.85406494140625,72.56793212890625
2018-01-05,87.85406494140625,72.64125061035156
2018-01-08,87.86370086669922,73.05351257324219
2018-01-09,87.86370086669922,72.21064758300781
2018-01-10,87.86370086669922,71.3311538696289
2018-01-11,87.85406494140625,71.08377838134766
2018-01-12,87.8829116821289,70.50662231445312
2018-01-16,87.86370086669922,70.69901275634766
2018-01-17,87.8829116821289,71.20288848876953
2018-01-18,87.8829116821289,70.50662231445312
2018-01-19,87.89250183105469,70.96470642089844
2018-01-22,87.9021224975586,71.5418701171875
2018-01-23,87.9021224975586,72.53130340576172
2018-01-24,87.91172790527344,72.27478790283203
2018-01-25,87.91172790527344,72.13735961914062
2018-01-26,87.93095397949219,72.16484069824219
2018-01-29,87.91172790527344,71.23954772949219
2018-01-30,87.92134094238281,70.8547592163086
2018-01-31,87.93095397949219,71.97245025634766
2018-02-01,87.9271011352539,70.77230072021484
2018-02-02,87.93672943115234,70.04855346679688
2018-02-05,87.9271011352539,67.79483032226562
2018-02-06,87.93672943115234,68.03302764892578
2018-02-07,87.94632720947266,67.76732635498047
2018-02-08,87.93672943115234,65.77014923095703
2018-02-09,87.95594024658203,67.13520812988281
2018-02-12,87.95594024658203,67.33675384521484
2018-02-13,87.95594024658203,67.84979248046875
2018-02-14,87.95594024658203,67.5199966430664
2018-02-15,87.96556854248047,68.18876647949219
2018-02-16,87.97517395019531,68.76594543457031
2018-02-20,87.97517395019531,67.9139175415039
2018-02-21,87.96556854248047,66.78705596923828
2018-02-22,87.97517395019531,67.41004180908203
2018-02-23,87.9944076538086,68.55523681640625
2018-02-26,87.97517395019531,68.79342651367188
2018-02-27,87.9944076538086,67.3459243774414
2018-02-28,88.0040283203125,67.18102264404297
2018-03-01,88.01270294189453,66.97029113769531
2018-03-02,88.02232360839844,66.8511962890625
2018-03-05,88.02232360839844,67.60244750976562
2018-03-06,88.02232360839844,68.03302764892578
2018-03-07,88.02232360839844,68.38114929199219
2018-03-08,88.01270294189453,68.72929382324219
2018-03-09,88.03193664550781,69.1598892211914
2018-03-12,88.04158782958984,69.50801086425781
2018-03-13,88.04158782958984,69.61795043945312
2018-03-14,88.04158782958984,69.67292785644531
2018-03-15,88.03193664550781,69.65460968017578
2018-03-16,88.05118560791016,70.0668716430664
2018-03-19,88.05118560791016,69.41641235351562
2018-03-20,88.04158782958984,69.36144256591797
2018-03-21,88.06082916259766,68.83007049560547
2018-03-22,88.07044219970703,68.4310073852539
2018-03-23,88.080078125,67.34099578857422
2018-03-26,88.07044219970703,68.19083404541016
2018-03-27,88.08969116210938,68.3755874633789
2018-03-28,88.09931182861328,69.69654083251953
2018-03-29,88.11857604980469,69.71503448486328
2018-04-02,88.11376190185547,68.75431823730469
2018-04-03,88.10411834716797,69.20695495605469
2018-04-04,88.1233901977539,69.98290252685547
2018-04-05,88.13301849365234,70.04757690429688
2018-04-06,88.13301849365234,69.41941833496094
2018-04-09,88.1426773071289,69.2993392944336
2018-04-10,88.13301849365234,69.03146362304688
2018-04-11,88.15229034423828,69.1884765625
2018-04-12,88.15229034423828,68.53263092041016
2018-04-13,88.15229034423828,68.7728042602539
2018-04-16,88.17156982421875,69.1053466796875
2018-04-17,88.17156982421875,70.00138854980469
2018-04-18,88.16194152832031,69.88129425048828
2018-04-19,88.18121337890625,68.88362884521484
2018-04-20,88.18121337890625,68.29244995117188
2018-04-23,88.18121337890625,68.33863067626953
2018-04-24,88.19084167480469,68.50492095947266
2018-04-25,88.20046997070312,68.35712432861328
2018-04-26,88.21013641357422,69.1884765625
2018-04-27,88.21975708007812,70.08451843261719
2018-04-30,88.21013641357422,69.87205505371094
2018-05-01,88.21687316894531,70.36163330078125
2018-05-02,88.22652435302734,70.12146759033203
2018-05-03,88.22652435302734,70.14918518066406
2018-05-04,88.2458267211914,70.88817596435547
2018-05-07,88.2458267211914,71.27615356445312
2018-05-08,88.25544738769531,70.92511749267578
2018-05-09,88.25544738769531,71.35929107666016
2018-05-10,88.25544738769531,72.01514434814453
2018-05-11,88.25544738769531,71.71953582763672
2018-05-14,88.25544738769531,71.19300842285156
2018-05-15,88.2747573852539,70.13993835449219
2018-05-16,88.2844009399414,69.93672180175781
2018-05-17,88.2844009399414,69.57646942138672
2018-05-18,88.29405212402344,69.7334976196289
2018-05-21,88.29405212402344,70.4817123413086
2018-05-22,88.29405212402344,70.5740966796875
2018-05-23,88.30369567871094,71.17454528808594
2018-05-24,88.32298278808594,70.99903106689453
2018-05-25,88.3326416015625,71.23918914794922
2018-05-29,88.3326416015625,71.45165252685547
2018-05-30,88.32298278808594,72.35694122314453
2018-05-31,88.34228515625,72.22760772705078
2018-06-01,88.34808349609375,72.47702026367188
2018-06-04,88.35774230957031,73.1144027709961
2018-06-05,88.35774230957031,73.02201843261719
2018-06-06,88.34808349609375,73.10515594482422
2018-06-07,88.35774230957031,73.15135192871094
