Date,Adj Close
2007-12-19,85.86296844482422
2007-12-20,85.90037536621094
2007-12-21,85.90037536621094
2007-12-24,85.90037536621094
2007-12-26,85.86296844482422
2007-12-27,85.90037536621094
2007-12-28,85.89849853515625
2007-12-31,85.87977600097656
2008-01-02,85.95477294921875
2008-01-03,85.89849853515625
2008-01-04,85.87977600097656
2008-01-07,85.95477294921875
2008-01-08,85.89849853515625
2008-01-09,85.84223175048828
2008-01-10,85.87977600097656
2008-01-11,85.91727447509766
2008-01-14,85.99227905273438
2008-01-15,85.9735107421875
2008-01-16,85.9735107421875
2008-01-17,85.93602752685547
2008-01-18,85.99227905273438
2008-01-22,86.02978515625
2008-01-23,86.1235580444336
2008-01-24,86.16109466552734
2008-01-25,86.06729125976562
2008-01-28,86.10479736328125
2008-01-29,86.17984008789062
2008-01-30,86.21735382080078
2008-01-31,86.21735382080078
2008-02-01,86.20794677734375
2008-02-04,86.22676086425781
2008-02-05,86.17036437988281
2008-02-06,86.24554443359375
2008-02-07,86.22676086425781
2008-02-08,86.22676086425781
2008-02-11,86.24554443359375
2008-02-12,86.22676086425781
2008-02-13,86.24554443359375
2008-02-14,86.26435852050781
2008-02-15,86.26435852050781
2008-02-19,86.26435852050781
2008-02-20,86.22676086425781
2008-02-21,86.30193328857422
2008-02-22,86.30193328857422
2008-02-25,86.26435852050781
2008-02-26,86.32075500488281
2008-02-27,86.33954620361328
2008-02-28,86.33954620361328
2008-02-29,86.3583755493164
2008-03-03,86.3904037475586
2008-03-04,86.3904037475586
2008-03-05,86.37153625488281
2008-03-06,86.40923309326172
2008-03-07,86.40923309326172
2008-03-10,86.40923309326172
2008-03-11,86.40923309326172
2008-03-12,86.42807006835938
2008-03-13,86.40923309326172
2008-03-14,86.52225494384766
2008-03-17,86.50341033935547
2008-03-18,86.59761047363281
2008-03-19,86.61640930175781
2008-03-20,86.59761047363281
2008-03-24,86.52225494384766
2008-03-25,86.46574401855469
2008-03-26,86.52225494384766
2008-03-27,86.54105377197266
2008-03-28,86.46574401855469
2008-03-31,86.55992889404297
2008-04-01,86.50332641601562
2008-04-02,86.50332641601562
2008-04-03,86.50332641601562
2008-04-04,86.54102325439453
2008-04-07,86.50332641601562
2008-04-08,86.55992889404297
2008-04-09,86.55992889404297
2008-04-10,86.55992889404297
2008-04-11,86.55992889404297
2008-04-14,86.59767150878906
2008-04-15,86.59767150878906
2008-04-16,86.54102325439453
2008-04-17,86.54102325439453
2008-04-18,86.4844741821289
2008-04-21,86.52220916748047
2008-04-22,86.54102325439453
2008-04-23,86.54102325439453
2008-04-24,86.55992889404297
2008-04-25,86.55992889404297
2008-04-28,86.50332641601562
2008-04-29,86.59767150878906
2008-04-30,86.50332641601562
2008-05-01,86.56754302978516
2008-05-02,86.51087188720703
2008-05-05,86.52979278564453
2008-05-06,86.49200439453125
2008-05-07,86.54864501953125
2008-05-08,86.51087188720703
2008-05-09,86.54864501953125
2008-05-12,86.54864501953125
2008-05-13,86.51087188720703
2008-05-14,86.51087188720703
2008-05-15,86.51087188720703
2008-05-16,86.52979278564453
2008-05-19,86.52979278564453
2008-05-20,86.49200439453125
2008-05-21,86.49200439453125
2008-05-22,86.54864501953125
2008-05-23,86.54864501953125
2008-05-27,86.54864501953125
2008-05-28,86.5864486694336
2008-05-29,86.54864501953125
2008-05-30,86.5864486694336
2008-06-02,86.65641021728516
2008-06-03,86.65641021728516
2008-06-04,86.63748931884766
2008-06-05,86.58075714111328
2008-06-06,86.59967041015625
2008-06-09,86.63748931884766
2008-06-10,86.69422912597656
2008-06-11,86.75093841552734
2008-06-12,86.69422912597656
2008-06-13,86.75093841552734
2008-06-16,86.75093841552734
2008-06-17,86.73202514648438
2008-06-18,86.76984405517578
2008-06-19,86.75093841552734
2008-06-20,86.78874969482422
2008-06-23,86.78874969482422
2008-06-24,86.78874969482422
2008-06-25,86.80766296386719
2008-06-26,86.80766296386719
2008-06-27,86.84547424316406
2008-06-30,86.78874969482422
2008-07-01,86.81902313232422
2008-07-02,86.81902313232422
2008-07-03,86.81902313232422
2008-07-07,86.80013275146484
2008-07-08,86.76226806640625
2008-07-09,86.78118896484375
2008-07-10,86.85690307617188
2008-07-11,86.9136962890625
2008-07-14,86.9136962890625
2008-07-15,86.93262481689453
2008-07-16,86.95157623291016
2008-07-17,86.81902313232422
2008-07-18,86.93262481689453
2008-07-21,86.85690307617188
2008-07-22,86.89476776123047
2008-07-23,86.93262481689453
2008-07-24,86.9136962890625
2008-07-25,86.93262481689453
2008-07-28,86.93262481689453
2008-07-29,86.93262481689453
2008-07-30,86.95157623291016
2008-07-31,86.95157623291016
2008-08-01,86.92504119873047
2008-08-04,86.94395446777344
2008-08-05,86.96292114257812
2008-08-06,86.92504119873047
2008-08-07,86.98189544677734
2008-08-08,86.96292114257812
2008-08-11,86.98189544677734
2008-08-12,86.92504119873047
2008-08-13,87.0008544921875
2008-08-14,86.98189544677734
2008-08-15,87.0008544921875
2008-08-18,86.94395446777344
2008-08-19,87.01981353759766
2008-08-20,87.01981353759766
2008-08-21,87.03876495361328
2008-08-22,87.05773162841797
2008-08-25,87.03876495361328
2008-08-26,87.05773162841797
2008-08-27,87.05773162841797
2008-08-28,87.05773162841797
2008-08-29,87.01981353759766
2008-09-02,87.08246612548828
2008-09-03,87.08246612548828
2008-09-04,87.08246612548828
2008-09-05,87.10144805908203
2008-09-08,87.10144805908203
2008-09-09,87.08246612548828
2008-09-10,87.12039184570312
2008-09-11,87.10144805908203
2008-09-12,87.13941192626953
2008-09-15,87.23436737060547
2008-09-16,87.27230834960938
2008-09-17,87.6519775390625
2008-09-18,87.40520477294922
2008-09-19,87.10144805908203
2008-09-22,87.13941192626953
2008-09-23,87.4242172241211
2008-09-24,87.15838623046875
2008-09-25,87.25333404541016
2008-09-26,87.40520477294922
2008-09-29,87.78490447998047
2008-09-30,87.462158203125
2008-10-01,87.44883728027344
2008-10-02,87.4107894897461
2008-10-03,87.4107894897461
2008-10-06,87.3918228149414
2008-10-07,87.37283325195312
2008-10-08,87.29674530029297
2008-10-09,87.42982482910156
2008-10-10,87.5058822631836
2008-10-13,87.1636962890625
2008-10-14,87.31575012207031
2008-10-15,87.33476257324219
2008-10-16,87.29674530029297
2008-10-17,87.10662841796875
2008-10-20,87.31575012207031
2008-10-21,87.31575012207031
2008-10-22,87.20171356201172
2008-10-23,87.31575012207031
2008-10-24,87.22071838378906
2008-10-27,87.35383605957031
2008-10-28,87.33476257324219
2008-10-29,87.23970794677734
2008-10-30,87.35383605957031
2008-10-31,87.2587661743164
2008-11-03,87.23401641845703
2008-11-04,87.27205657958984
2008-11-05,87.31011199951172
2008-11-06,87.443359375
2008-11-07,87.443359375
2008-11-10,87.42430114746094
2008-11-11,87.42430114746094
2008-11-12,87.443359375
2008-11-13,87.443359375
2008-11-14,87.443359375
2008-11-17,87.48139953613281
2008-11-18,87.38623809814453
2008-11-19,87.36720275878906
2008-11-20,87.42430114746094
2008-11-21,87.40526580810547
2008-11-24,87.42430114746094
2008-11-25,87.443359375
2008-11-26,87.48139953613281
2008-11-28,87.2149887084961
2008-12-01,87.45489501953125
2008-12-02,87.53103637695312
2008-12-03,87.39774322509766
2008-12-04,87.35968780517578
2008-12-05,87.35968780517578
2008-12-08,87.37869262695312
2008-12-09,87.34060668945312
2008-12-10,87.39774322509766
2008-12-11,87.30257415771484
2008-12-12,87.34060668945312
2008-12-15,87.32161712646484
2008-12-16,87.37869262695312
2008-12-17,87.32161712646484
2008-12-18,87.26448059082031
2008-12-19,87.32161712646484
2008-12-22,87.43585968017578
2008-12-23,87.34060668945312
2008-12-24,87.43585968017578
2008-12-26,87.43585968017578
2008-12-29,87.127197265625
2008-12-30,87.4320068359375
2008-12-31,87.24152374267578
2009-01-02,87.26058959960938
2009-01-05,87.26058959960938
2009-01-06,87.27963256835938
2009-01-07,87.4129867553711
2009-01-08,87.31771850585938
2009-01-09,87.3749008178711
2009-01-12,87.33677673339844
2009-01-13,87.4510726928711
2009-01-14,87.47013854980469
2009-01-15,87.48918914794922
2009-01-16,87.4320068359375
2009-01-20,87.27963256835938
2009-01-21,87.4320068359375
2009-01-22,87.4510726928711
2009-01-23,87.4320068359375
2009-01-26,87.4129867553711
2009-01-27,87.3749008178711
2009-01-28,87.33677673339844
2009-01-29,87.33677673339844
2009-01-30,87.4129867553711
2009-02-02,87.4663314819336
2009-02-03,87.3901138305664
2009-02-04,87.447265625
2009-02-05,87.4091567993164
2009-02-06,87.2757797241211
2009-02-09,87.3901138305664
2009-02-10,87.37105560302734
2009-02-11,87.35201263427734
2009-02-12,87.35201263427734
2009-02-13,87.42823028564453
2009-02-17,87.42823028564453
2009-02-18,87.447265625
2009-02-19,87.447265625
2009-02-20,87.447265625
2009-02-23,87.42823028564453
2009-02-24,87.37105560302734
2009-02-25,87.33293151855469
2009-02-26,87.35201263427734
2009-02-27,87.4091567993164
