Date,JKD,MDY,VIGRX,VISVX,^RUT
2014-04-23,95.84105682373047,226.60440063476562,44.73038864135742,21.11182975769043,1147.0799560546875
2014-04-24,95.8845443725586,226.79635620117188,44.90737533569336,21.094247817993164,1144.3499755859375
2014-04-25,95.35382080078125,224.09982299804688,44.320518493652344,20.848148345947266,1123.030029296875
2014-04-28,95.96285247802734,223.34112548828125,44.367095947265625,20.78662872314453,1117.06005859375
2014-04-29,95.95413208007812,224.11805725097656,44.683807373046875,20.82178497314453,1120.8299560546875
2014-04-30,96.0150375366211,225.63551330566406,44.85147476196289,20.953624725341797,1126.8599853515625
2014-05-01,95.85844421386719,225.85487365722656,45.009822845458984,20.979991912841797,1125.969970703125
2014-05-02,95.74534606933594,226.2661895751953,45.000518798828125,21.023935317993164,1128.800048828125
2014-05-05,95.79754638671875,226.42161560058594,45.22407531738281,20.979991912841797,1126.300048828125
2014-05-06,95.08413696289062,224.74876403808594,44.75831985473633,20.78662872314453,1108.010009765625
2014-05-07,96.16295623779297,225.82740783691406,44.795589447021484,20.909671783447266,1108.550048828125
2014-05-08,96.08464813232422,224.68478393554688,44.70242691040039,20.78662872314453,1097.4300537109375
2014-05-09,96.37174987792969,225.35211181640625,44.860782623291016,20.86573028564453,1107.219970703125
2014-05-12,97.06775665283203,228.73426818847656,45.4196891784668,21.21730613708496,1133.6500244140625
2014-05-13,97.224365234375,227.60989379882812,45.36378860473633,21.094247817993164,1121.1600341796875
2014-05-14,96.8328628540039,225.79086303710938,45.14955520629883,20.848148345947266,1103.1400146484375
2014-05-15,95.79754638671875,223.88955688476562,44.75831985473633,20.681154251098633,1095.989990234375
2014-05-16,96.16295623779297,225.08700561523438,45.028465270996094,20.777835845947266,1102.9100341796875
2014-05-19,96.51095581054688,226.2113494873047,45.28927993774414,20.936046600341797,1114.4300537109375
2014-05-20,95.89323425292969,223.8346710205078,44.99119567871094,20.698728561401367,1097.9000244140625
2014-05-21,96.6066665649414,225.06875610351562,45.38243103027344,20.795412063598633,1103.6300048828125
2014-05-22,96.78065490722656,226.44900512695312,45.5687255859375,20.909671783447266,1113.8699951171875
2014-05-23,97.05037689208984,227.9664306640625,45.83885955810547,21.08546257019043,1126.18994140625
2014-05-27,97.46796417236328,229.48382568359375,46.23939514160156,21.270036697387695,1142.199951171875
2014-05-28,97.49407196044922,228.6245880126953,46.10899353027344,21.234878540039062,1136.6800537109375
2014-05-29,97.92906951904297,229.92254638671875,46.407066345214844,21.313976287841797,1140.0699462890625
2014-05-30,98.3205795288086,229.32843017578125,46.43501663208008,21.287612915039062,1134.5
2014-06-02,98.45108032226562,230.0780029296875,46.46295166015625,21.313976287841797,1128.9000244140625
2014-06-03,98.28579711914062,230.15110778808594,46.43501663208008,21.296401977539062,1126.1500244140625
2014-06-04,98.56419372558594,231.2114715576172,46.565433502197266,21.41066551208496,1131.219970703125
2014-06-05,99.1209945678711,233.54241943359375,46.891448974609375,21.709491729736328,1153.93994140625
2014-06-06,99.45159149169922,234.8587188720703,47.096378326416016,21.858919143676758,1165.2099609375
2014-06-09,99.46902465820312,235.62652587890625,47.142948150634766,21.96438980102539,1175.8800048828125
2014-06-10,99.42552185058594,234.95924377441406,47.10569763183594,21.920438766479492,1172.7099609375
2014-06-11,99.06010437011719,234.1914825439453,47.040489196777344,21.82375717163086,1166.7099609375
2014-06-12,98.27709197998047,232.99395751953125,46.65857696533203,21.691917419433594,1159.4000244140625
2014-06-13,98.55550384521484,233.5972442626953,46.74242401123047,21.753440856933594,1162.6800537109375
2014-06-16,98.67730712890625,233.65213012695312,46.77965545654297,21.753440856933594,1166.8199462890625
2014-06-17,99.00789642333984,235.58999633789062,46.85417938232422,21.929227828979492,1176.6199951171875
2014-06-18,99.81703186035156,236.76913452148438,47.21747970581055,22.034700393676758,1183.1300048828125
2014-06-19,99.88662719726562,236.8514404296875,47.23610305786133,22.061071395874023,1184.030029296875
2014-06-20,100.15634155273438,237.62075805664062,47.27335739135742,22.113801956176758,1188.4300537109375
2014-06-23,99.9388427734375,237.36398315429688,47.25841522216797,22.06985855102539,1184.949951171875
2014-06-24,99.51750946044922,235.46607971191406,46.98763656616211,21.89406967163086,1173.239990234375
2014-06-25,99.8583984375,237.0522003173828,47.342464447021484,22.043489456176758,1182.6800537109375
2014-06-26,99.68358612060547,236.54794311523438,47.342464447021484,22.017122268676758,1180.7099609375
2014-06-27,99.73603820800781,237.8773193359375,47.50120162963867,22.140174865722656,1189.5
2014-06-30,99.51750946044922,238.8950958251953,47.5572395324707,22.201696395874023,1192.9599609375
2014-07-01,100.19056701660156,240.76548767089844,47.949432373046875,22.386272430419922,1205.949951171875
2014-07-02,100.26050567626953,239.61021423339844,47.968082427978516,22.289588928222656,1199.5
2014-07-03,100.90734100341797,240.34371948242188,48.22954177856445,22.439006805419922,1208.1500244140625
2014-07-07,100.54021453857422,238.51004028320312,47.97743606567383,22.184118270874023,1186.739990234375
2014-07-08,100.06819152832031,236.66714477539062,47.547889709472656,22.02591323852539,1172.1500244140625
2014-07-09,100.51399230957031,237.26304626464844,47.83735656738281,22.05228042602539,1173.81005859375
2014-07-10,100.18181610107422,235.5852813720703,47.56657028198242,21.911651611328125,1161.8599853515625
2014-07-11,100.20804595947266,235.33767700195312,47.65060043334961,21.867708206176758,1159.9300537109375
2014-07-14,100.6363754272461,236.32794189453125,47.9587516784668,21.946809768676758,1167.2099609375
2014-07-15,100.14688110351562,235.51194763183594,47.71596908569336,21.858919143676758,1153.81005859375
2014-07-16,100.51399230957031,235.20016479492188,47.72531509399414,21.850126266479492,1151.550048828125
2014-07-17,99.81468963623047,232.71554565429688,47.07166290283203,21.586448669433594,1133.5999755859375
2014-07-18,100.8111801147461,235.54856872558594,47.68795394897461,21.867708206176758,1151.6099853515625
2014-07-21,100.74125671386719,234.76925659179688,47.57590866088867,21.77102279663086,1146.6600341796875
2014-07-22,100.8636474609375,235.7502899169922,47.85603713989258,21.902856826782227,1156.1500244140625
2014-07-23,100.82868194580078,235.6035614013672,48.02412033081055,21.876501083374023,1158.1099853515625
2014-07-24,100.75,235.83279418945312,48.03345489501953,21.876501083374023,1156.260009765625
2014-07-25,100.29547119140625,234.29246520996094,47.72531509399414,21.709491729736328,1144.719970703125
2014-07-28,100.10315704345703,233.8798828125,47.74399185180664,21.647974014282227,1139.5
2014-07-29,99.56119537353516,232.82554626464844,47.59459686279297,21.56008529663086,1141.6400146484375
2014-07-30,99.43008422851562,233.24732971191406,47.76266098022461,21.586448669433594,1146.5699462890625
2014-07-31,97.74303436279297,228.4154815673828,46.77286148071289,21.155776977539062,1120.0699462890625
2014-08-01,97.76925659179688,228.1678924560547,46.64213180541992,21.11182975769043,1114.8599853515625
