Date,BIL,VGTSX
2013-04-19,87.36717987060547,12.319331169128418
2013-04-22,87.36717987060547,12.35975170135498
2013-04-23,87.36717987060547,12.481000900268555
2013-04-24,87.36717987060547,12.586090087890625
2013-04-25,87.34811401367188,12.675009727478027
2013-04-26,87.34811401367188,12.650758743286133
2013-04-29,87.34811401367188,12.780095100402832
2013-04-30,87.34811401367188,12.869011878967285
2013-05-01,87.34811401367188,12.796263694763184
2013-05-02,87.36717987060547,12.820511817932129
2013-05-03,87.34811401367188,12.941764831542969
2013-05-06,87.34811401367188,12.925599098205566
2013-05-07,87.34811401367188,12.982183456420898
2013-05-08,87.36717987060547,13.111518859863281
2013-05-09,87.36717987060547,12.990265846252441
2013-05-10,87.34811401367188,13.006434440612793
2013-05-13,87.36717987060547,12.974099159240723
2013-05-14,87.34811401367188,13.014518737792969
2013-05-15,87.34811401367188,13.038768768310547
2013-05-16,87.34811401367188,12.957932472229004
2013-05-17,87.36717987060547,13.022601127624512
2013-05-20,87.34811401367188,13.095355033874512
2013-05-21,87.36717987060547,13.119604110717773
2013-05-22,87.36717987060547,13.006434440612793
2013-05-23,87.36717987060547,12.820511817932129
2013-05-24,87.36717987060547,12.739678382873535
2013-05-28,87.34811401367188,12.77200984954834
2013-05-29,87.36717987060547,12.691173553466797
2013-05-30,87.34811401367188,12.723506927490234
2013-05-31,87.36717987060547,12.489089012145996
2013-06-03,87.36717987060547,12.553757667541504
2013-06-04,87.36717987060547,12.569923400878906
2013-06-05,87.36717987060547,12.343585014343262
2013-06-06,87.34811401367188,12.392084121704102
2013-06-07,87.36717987060547,12.456754684448242
2013-06-10,87.34811401367188,12.464837074279785
2013-06-11,87.36717987060547,12.303167343139648
2013-06-12,87.34811401367188,12.254667282104492
2013-06-13,87.36717987060547,12.400167465209961
2013-06-14,87.34811401367188,12.311248779296875
2013-06-17,87.34811401367188,12.456754684448242
2013-06-18,87.34811401367188,12.49716854095459
2013-06-19,87.34811401367188,12.262746810913086
2013-06-20,87.34811401367188,11.866654396057129
