Date,BIL,BNDX,IYR,JEDAX,VIGRX,VISVX
2016-03-16,87.13835144042969,48.42051696777344,64.66947937011719,6.362644672393799,51.18115234375,21.798818588256836
2016-03-17,87.11927032470703,48.51891326904297,65.57376861572266,6.427818775177002,51.428619384765625,22.147897720336914
2016-03-18,87.11927032470703,48.61730194091797,65.32022094726562,6.460407257080078,51.65483474731445,22.26731300354004
2016-03-21,87.13835144042969,48.61730194091797,64.89765930175781,6.468552589416504,51.750282287597656,22.24894142150879
2016-03-22,87.13835144042969,48.67098617553711,64.91458129882812,6.460407257080078,51.77891159057617,22.23975944519043
2016-03-23,87.11927032470703,48.66203689575195,64.45703887939453,6.444110870361328,51.435302734375,21.890684127807617
2016-03-24,87.13835144042969,48.7157096862793,64.50835418701172,6.427818775177002,51.45439529418945,21.945796966552734
2016-03-28,87.13835144042969,48.635189056396484,65.0043716430664,6.427818775177002,51.483028411865234,21.973356246948242
2016-03-29,87.13835144042969,48.814109802246094,66.29571533203125,6.42781925201416,52.12251663208008,22.395923614501953
2016-03-30,87.13835144042969,48.82304382324219,66.193115234375,6.4523515701293945,52.36112594604492,22.41429901123047
2016-03-31,87.13835144042969,48.78726577758789,66.58648681640625,6.46870756149292,52.303863525390625,22.441856384277344
2016-04-01,87.13835144042969,48.76577377319336,66.6292724609375,6.46870756149292,52.742897033691406,22.469409942626953
2016-04-04,87.13835144042969,48.7568244934082,66.5351791381836,6.46870756149292,52.61882781982422,22.23975944519043
2016-04-05,87.15740966796875,48.864288330078125,66.15890502929688,6.4523515701293945,52.10342788696289,21.991729736328125
2016-04-06,87.15740966796875,48.82846450805664,66.3213882446289,6.46870756149292,52.800174713134766,22.157079696655273
2016-04-07,87.13835144042969,48.84636688232422,65.96220397949219,6.4523515701293945,52.16067886352539,21.881500244140625
2016-04-08,87.15740966796875,48.85531234741211,66.3384780883789,6.46870756149292,52.2370491027832,22.037660598754883
2016-04-11,87.13835144042969,48.82846450805664,66.25296783447266,6.48506498336792,51.99842834472656,22.046846389770508
2016-04-12,87.13835144042969,48.7568244934082,66.70623779296875,6.5014214515686035,52.43748092651367,22.322429656982422
2016-04-13,87.15740966796875,48.81055450439453,66.55229187011719,6.525952339172363,52.9528923034668,22.726627349853516
2016-04-14,87.15740966796875,48.819496154785156,66.12469482421875,6.5423078536987305,52.93378829956055,22.6715087890625
2016-04-15,87.13835144042969,48.87324523925781,66.56084442138672,6.5423078536987305,52.8956184387207,22.726627349853516
2016-04-18,87.15740966796875,48.80159378051758,66.84306335449219,6.5423078536987305,53.20104217529297,22.846044540405273
2016-04-19,87.15740966796875,48.82846450805664,66.9114761352539,6.566840648651123,53.1055908203125,22.965463638305664
2016-04-20,87.15740966796875,48.864288330078125,65.97074890136719,6.575020790100098,53.1055908203125,22.965463638305664
2016-04-21,87.13835144042969,48.70310974121094,64.85042572021484,6.575020790100098,52.94334411621094,22.7449951171875
2016-04-22,87.15740966796875,48.64936447143555,65.54312896728516,6.566840648651123,52.81925964355469,23.00221061706543
2016-04-25,87.13835144042969,48.60459518432617,65.95364379882812,6.5423078536987305,52.77153778076172,22.846044540405273
2016-04-26,87.15740966796875,48.54188919067383,66.193115234375,6.534130573272705,52.76198959350586,23.112445831298828
2016-04-27,87.15740966796875,48.59564208984375,66.17598724365234,6.543996810913086,52.599735260009766,23.2502384185791
2016-04-28,87.15740966796875,48.58668518066406,66.02206420898438,6.576879978179932,52.132049560546875,23.011394500732422
2016-04-29,87.17648315429688,48.65833282470703,65.47472381591797,6.585102081298828,51.90298843383789,22.90116310119629
2016-05-02,87.15740966796875,48.71748352050781,66.34703826904297,6.585102081298828,52.380210876464844,23.057327270507812
2016-05-03,87.17648315429688,48.8250617980957,66.20164489746094,6.5604376792907715,51.95071029663086,22.699066162109375
2016-05-04,87.15740966796875,48.81608963012695,67.09107971191406,6.535776615142822,51.71210861206055,22.598020553588867
2016-05-05,87.15740966796875,48.89675521850586,67.3476333618164,6.535776615142822,51.71210861206055,22.561275482177734
2016-05-06,87.17648315429688,48.94157791137695,68.00615692138672,6.543996810913086,51.912532806396484,22.717439651489258
2016-05-09,87.17648315429688,48.94157791137695,68.5534896850586,6.552216529846191,52.12251663208008,22.662321090698242
2016-05-10,87.17648315429688,48.92364501953125,68.6817626953125,6.5604376792907715,52.77153778076172,22.928720474243164
2016-05-11,87.13835144042969,48.97743606567383,67.45881652832031,6.576879978179932,52.15113830566406,22.708250045776367
2016-05-12,87.13835144042969,48.968482971191406,67.79232788085938,6.585102081298828,52.08433532714844,22.634765625
2016-05-13,87.13835144042969,48.95054626464844,67.2449951171875,6.593322277069092,51.750282287597656,22.423480987548828
2016-05-16,87.13835144042969,48.95054626464844,67.77523040771484,6.593322277069092,52.29432678222656,22.643949508666992
2016-05-17,87.13835144042969,48.968482971191406,66.74898529052734,6.593322277069092,51.750282287597656,22.395923614501953
2016-05-18,87.15740966796875,48.79815673828125,65.81681060791016,6.568658828735352,51.750282287597656,22.395923614501953
2016-05-19,87.13835144042969,48.851932525634766,65.10699462890625,6.519334316253662,51.49258041381836,22.276498794555664
2016-05-20,87.15740966796875,48.9146842956543,65.62866973876953,6.535776615142822,51.90298843383789,22.542903900146484
2016-05-23,87.17648315429688,48.932613372802734,65.68853759765625,6.527554035186768,51.836177825927734,22.49697494506836
2016-05-24,87.13835144042969,48.905704498291016,66.4753189086914,6.527554035186768,52.65699768066406,22.855228424072266
2016-05-25,87.15740966796875,48.97743606567383,66.57793426513672,6.543996810913086,52.90516662597656,23.03895378112793
2016-05-26,87.15740966796875,49.0401725769043,66.62071990966797,6.543172359466553,52.97196960449219,23.011394500732422
2016-05-27,87.17648315429688,49.07604217529297,66.9114761352539,6.551422119140625,53.21058654785156,23.16756248474121
2016-05-31,87.17648315429688,49.02225875854492,66.9200439453125,6.543172359466553,53.17241287231445,23.231863021850586
2016-06-01,87.17648315429688,49.10746383666992,66.96280670166016,6.551422119140625,53.22968292236328,23.342098236083984
2016-06-02,87.15740966796875,49.161319732666016,67.32197570800781,6.567924976348877,53.41102600097656,23.47989273071289
2016-06-03,87.17648315429688,49.34079360961914,67.52723693847656,6.600928783416748,53.26785659790039,23.37884521484375
2016-06-06,87.195556640625,49.251041412353516,67.10816955566406,6.625680923461914,53.430110931396484,23.62687110900879
2016-06-07,87.195556640625,49.28694534301758,67.5186767578125,6.650434970855713,53.458736419677734,23.718738555908203
2016-06-08,87.195556640625,49.26002883911133,67.87786102294922,6.666939735412598,53.64009475708008,23.82896614074707
2016-06-09,87.15740966796875,49.33181381225586,67.9804916381836,6.658688545227051,53.573280334472656,23.727920532226562
2016-06-10,87.15740966796875,49.37666702270508,67.64695739746094,6.650434970855713,52.98152160644531,23.37884521484375
2016-06-13,87.15740966796875,49.44844436645508,67.59564208984375,6.633934020996094,52.644657135009766,23.10158920288086
2016-06-14,87.15740966796875,49.394630432128906,67.2279052734375,6.600928783416748,52.625518798828125,23.009479522705078
2016-06-15,87.15740966796875,49.57407760620117,67.84365844726562,6.6091814041137695,52.54895782470703,23.037109375
2016-06-16,87.17648315429688,49.511253356933594,68.18572998046875,6.6091814041137695,52.63508605957031,23.000261306762695
2016-06-17,87.15740966796875,49.41257095336914,68.0831069946289,6.617431163787842,52.30970764160156,23.064741134643555
2016-06-20,87.17648315429688,49.385643005371094,68.2114028930664,6.642185688018799,52.65422439575195,23.295019149780273
2016-06-21,87.17648315429688,49.31385040283203,68.49185943603516,6.642185688018799,52.721214294433594,23.276596069335938
2016-06-22,87.17648315429688,49.31385040283203,68.45735168457031,6.658688545227051,52.60637283325195,23.22133445739746
2016-06-23,87.17648315429688,49.188236236572266,68.9146957397461,6.683440685272217,53.2667121887207,23.645048141479492
2016-06-24,87.15740966796875,49.385643005371094,68.07764434814453,6.658688545227051,51.35270309448242,22.687082290649414
2016-06-27,87.15740966796875,49.77146530151367,67.94821166992188,6.658688545227051,50.42441177368164,21.987035751342773
2016-06-28,87.15740966796875,49.9329719543457,69.42382049560547,6.693436145782471,51.419700622558594,22.38311195373535
2016-06-29,87.15740966796875,50.013736724853516,70.31266784667969,6.751351356506348,52.271419525146484,22.834461212158203
2016-06-30,87.15740966796875,49.97785186767578,71.09794616699219,6.759626388549805,52.81690216064453,23.24897003173828
2016-07-01,87.195556640625,50.0999755859375,71.0461654663086,6.80099630355835,53.03702163696289,23.331867218017578
2016-07-05,87.195556640625,50.28860855102539,71.5898208618164,6.825815200805664,52.78820037841797,22.972631454467773
2016-07-06,87.17648315429688,50.3335075378418,71.3309555053711,6.825815200805664,53.06573486328125,23.10158920288086
2016-07-07,87.195556640625,50.243709564208984,70.70099639892578,6.8340911865234375,53.15186309814453,23.10158920288086
2016-07-08,87.17648315429688,50.38740158081055,71.74515533447266,6.867183685302734,53.98445129394531,23.562145233154297
2016-07-11,87.195556640625,50.3335075378418,72.2629165649414,6.900279521942139,54.185420989990234,23.746370315551758
2016-07-12,87.15740966796875,50.13591766357422,72.34920501708984,6.900279521942139,54.49166488647461,24.068758010864258
2016-07-13,87.17648315429688,50.27962112426758,72.65125274658203,6.908554553985596,54.38639831542969,24.031909942626953
2016-07-14,87.195556640625,50.216766357421875,72.11620330810547,6.900279521942139,54.66392135620117,24.087182998657227
2016-07-15,87.17648315429688,50.082027435302734,72.17662811279297,6.900279521942139,54.57779312133789,24.133237838745117
2016-07-18,87.17648315429688,50.037109375,72.35784912109375,6.8920063972473145,54.778770446777344,24.160873413085938
2016-07-19,87.195556640625,50.15386199951172,72.68576049804688,6.8920063972473145,54.69263458251953,24.077972412109375
2016-07-20,87.195556640625,50.15386199951172,72.66850280761719,6.883731365203857,54.98930358886719,24.19771957397461
2016-07-21,87.195556640625,50.13591766357422,72.77205657958984,6.883731365203857,54.78833770751953,24.096393585205078
2016-07-22,87.195556640625,50.171852111816406,73.37612915039062,6.883731365203857,55.01801681518555,24.243770599365234
2016-07-25,87.17648315429688,50.117950439453125,73.30708312988281,6.875458240509033,54.922325134277344,24.160873413085938
2016-07-26,87.17648315429688,50.18982696533203,72.97054290771484,6.850636959075928,54.90317153930664,24.308250427246094
2016-07-27,87.195556640625,50.43232727050781,72.4527587890625,6.850638389587402,54.98930358886719,24.225345611572266
2016-07-28,87.17648315429688,50.396392822265625,72.98779296875,6.858931064605713,55.228553771972656,24.25298309326172
2016-07-29,87.195556640625,50.38740158081055,73.6954116821289,6.858931064605713,55.34340286254883,24.33588218688965
2016-08-01,87.17648315429688,50.18063735961914,73.95427703857422,6.867224216461182,55.467803955078125,24.225345611572266
2016-08-02,87.195556640625,49.99184799194336,72.83248138427734,6.858931064605713,55.046730041503906,23.949012756347656
2016-08-03,87.17648315429688,50.063785552978516,72.52182006835938,6.850638389587402,55.190277099609375,24.133237838745117
2016-08-04,87.17648315429688,50.17164993286133,72.34920501708984,6.883812427520752,55.257266998291016,24.133237838745117
2016-08-05,87.17648315429688,50.15366744995117,72.44412994384766,6.908693790435791,55.60178756713867,24.427993774414062
2016-08-08,87.17648315429688,50.225589752197266,72.51318359375,6.9252824783325195,55.477378845214844,24.437206268310547
2016-08-09,87.17648315429688,50.36043930053711,72.78068542480469,6.950164318084717,55.573081970214844,24.427993774414062
2016-08-10,87.17648315429688,50.48630142211914,72.68576049804688,6.975045680999756,55.467803955078125,24.308250427246094
2016-08-11,87.17648315429688,50.441349029541016,71.99541473388672,6.975045680999756,55.716617584228516,24.39115333557129
2016-08-12,87.17648315429688,50.43235778808594,72.19387817382812,6.991632461547852,55.716617584228516,24.354305267333984
2016-08-15,87.17648315429688,50.351444244384766,72.14210510253906,7.008216857910156,55.88888931274414,24.566160202026367
2016-08-16,87.17648315429688,50.33346939086914,71.29642486572266,7.024806976318359,55.54437255859375,24.3635196685791
2016-08-17,87.17648315429688,50.3784065246582,71.50353240966797,7.016513347625732,55.60178756713867,24.33588218688965
2016-08-18,87.195556640625,50.43235778808594,71.29642486572266,7.024806976318359,55.659210205078125,24.52931785583496
2016-08-19,87.17648315429688,50.34246063232422,70.77865600585938,7.024806976318359,55.64964294433594,24.501686096191406
2016-08-22,87.17648315429688,50.41437530517578,71.14109802246094,7.008216857910156,55.66877365112305,24.520105361938477
2016-08-23,87.17648315429688,50.48630142211914,71.29642486572266,7.016513347625732,55.81233215332031,24.649063110351562
2016-08-24,87.195556640625,50.42336654663086,70.95125579833984,6.999924182891846,55.39125061035156,24.464839935302734
2016-08-25,87.17648315429688,50.42336654663086,71.21012115478516,6.991632461547852,55.29554748535156,24.52931785583496
2016-08-26,87.17648315429688,50.3784065246582,70.545654296875,6.999924182891846,55.26683807373047,24.437206268310547
2016-08-29,87.195556640625,50.459327697753906,71.21012115478516,7.0090718269348145,55.45823669433594,24.593793869018555
2016-08-30,87.195556640625,50.5042839050293,71.08931732177734,7.0090718269348145,55.276405334472656,24.593793869018555
2016-08-31,87.195556640625,50.42336654663086,71.22740173339844,6.992442607879639,55.15199661254883,24.51089859008789
2016-09-01,87.195556640625,50.374759674072266,71.10657501220703,6.96750020980835,55.257266998291016,24.464839935302734
2016-09-02,87.21461486816406,50.28479766845703,71.67610931396484,6.984127998352051,55.467803955078125,24.722749710083008
2016-09-06,87.21461486816406,50.36576843261719,72.18524932861328,7.017384052276611,55.69749450683594,24.722749710083008
2016-09-07,87.195556640625,50.491756439208984,72.59947204589844,7.050642967224121,55.7261962890625,24.860919952392578
2016-09-08,87.195556640625,50.31178283691406,71.77104187011719,7.050642967224121,55.42952346801758,24.82407569885254
2016-09-09,87.21461486816406,50.12281799316406,68.9146957397461,6.992442607879639,53.9940299987793,24.068758010864258
2016-09-12,87.17648315429688,50.04180145263672,69.75175476074219,6.950870513916016,54.866703033447266,24.326677322387695
2016-09-13,87.195556640625,49.93384552001953,68.05174255371094,6.934242248535156,54.1850700378418,23.856903076171875
2016-09-14,87.195556640625,49.9968147277832,68.25885772705078,6.900982856750488,54.33867645263672,23.774005889892578
2016-09-15,87.195556640625,49.942840576171875,68.56952667236328,6.892668724060059,54.9531135559082,24.04112434387207
2016-09-16,87.195556640625,49.9968147277832,68.50047302246094,6.884353160858154,54.76110076904297,23.967437744140625
2016-09-19,87.195556640625,49.98781204223633,69.14767456054688,6.900982856750488,54.72270202636719,24.13326644897461
2016-09-20,87.195556640625,50.06881332397461,69.03550720214844,6.9176106452941895,54.80910873413086,24.00356674194336
2016-09-21,87.195556640625,50.17679977416992,69.82940673828125,6.950870513916016,55.3851318359375,24.346343994140625
2016-09-22,87.21461486816406,50.34778594970703,71.18424224853516,7.017384052276611,55.82676315307617,24.689117431640625
2016-09-23,87.21461486816406,50.32076644897461,71.36546325683594,7.000756740570068,55.500343322753906,24.494569778442383
2016-09-26,87.21461486816406,50.41976547241211,71.4489974975586,6.975815773010254,55.068321228027344,24.327817916870117
2016-09-27,87.195556640625,50.482749938964844,70.89202880859375,6.975815773010254,55.43313217163086,24.355600357055664
2016-09-28,87.195556640625,50.482749938964844,71.28364562988281,6.9941558837890625,55.60593795776367,24.63353729248047
2016-09-29,87.195556640625,50.491756439208984,70.51780700683594,6.9941558837890625,55.11631774902344,24.3648681640625
2016-09-30,87.21461486816406,50.42876052856445,70.17842102050781,6.9941558837890625,55.5195426940918,24.58721160888672
2016-10-03,87.195556640625,50.2449951171875,68.90782928466797,7.0024919509887695,55.3563346862793,24.43898582458496
2016-10-04,87.21461486816406,50.21797180175781,67.91571807861328,7.0024919509887695,55.12592315673828,24.300024032592773
2016-10-05,87.21461486816406,50.109886169433594,66.60160827636719,6.985816955566406,55.241127014160156,24.466781616210938
2016-10-06,87.21461486816406,50.10087966918945,66.71475219726562,6.985816955566406,55.241127014160156,24.476041793823242
2016-10-07,87.21461486816406,50.06486511230469,66.61900329589844,6.977479934692383,55.068321228027344,24.281490325927734
2016-10-10,87.21461486816406,49.965782165527344,67.01062774658203,6.977479934692383,55.28913116455078,24.485305786132812
2016-10-11,87.195556640625,50.00178909301758,66.34053039550781,6.9524712562561035,54.55949783325195,24.114736557006836
2016-10-12,87.21461486816406,49.94776153564453,67.23690032958984,6.944136142730713,54.665103912353516,24.17958641052246
2016-10-13,87.195556640625,50.04682159423828,67.61112976074219,6.9524712562561035,54.521095275878906,24.031356811523438
2016-10-14,87.195556640625,49.9026985168457,67.38484954833984,6.944136142730713,54.47309875488281,24.0220947265625
2016-10-17,87.195556640625,49.938758850097656,67.47187042236328,6.927463054656982,54.28107833862305,23.994304656982422
2016-10-18,87.195556640625,50.00178909301758,67.93310546875,6.935799598693848,54.665103912353516,24.13326644897461
2016-10-19,87.21461486816406,50.02880859375,68.22032165527344,6.9524712562561035,54.81870651245117,24.27223014831543
2016-10-20,87.195556640625,50.05584716796875,67.95922088623047,6.977479934692383,54.780303955078125,24.1888484954834
2016-10-21,87.195556640625,50.037811279296875,67.8721923828125,6.9941558837890625,54.866703033447266,24.16105842590332
2016-10-24,87.195556640625,50.02880859375,68.0549545288086,7.0024919509887695,55.23152542114258,24.26296615600586
2016-10-25,87.195556640625,50.037811279296875,67.9244155883789,7.0024919509887695,54.80910873413086,24.086942672729492
2016-10-26,87.21461486816406,49.938758850097656,67.13247680664062,6.969143867492676,54.482688903808594,24.00356674194336
2016-10-27,87.195556640625,49.731563568115234,65.59209442138672,6.930687427520752,54.233070373535156,23.762697219848633
2016-10-28,87.21461486816406,49.74958801269531,65.7226333618164,6.913965225219727,54.089073181152344,23.72563934326172
2016-10-31,87.23370361328125,49.794612884521484,66.69733428955078,6.913965225219727,54.04106903076172,23.84607696533203
2016-11-01,87.21461486816406,49.69632339477539,65.22659301757812,6.897246360778809,53.62824630737305,23.5866756439209
2016-11-02,87.23370361328125,49.82258605957031,64.39112854003906,6.880524158477783,53.21543502807617,23.34581184387207
2016-11-03,87.21461486816406,49.74140930175781,64.01690673828125,6.888885021209717,52.90821075439453,23.327280044555664
2016-11-04,87.23370361328125,49.7865104675293,64.35630798339844,6.888885021209717,52.87941360473633,23.355072021484375
2016-11-07,87.21461486816406,49.7865104675293,65.40933990478516,6.913965225219727,54.050662994384766,23.86460304260254
2016-11-08,87.23370361328125,49.723365783691406,65.80966186523438,6.939046859741211,54.34828186035156,23.92019271850586
2016-11-09,87.195556640625,49.41678237915039,64.59130096435547,6.863804817199707,54.597896575927734,24.50383758544922
2016-11-10,87.195556640625,49.218387603759766,63.41642761230469,6.738399505615234,54.21387481689453,24.77249526977539
2016-11-11,87.15740966796875,49.1462516784668,63.75584030151367,6.746761798858643,54.127471923828125,25.143062591552734
2016-11-14,87.195556640625,49.019996643066406,64.8349609375,6.546112060546875,53.772247314453125,25.597013473510742
2016-11-15,87.21461486816406,49.173309326171875,64.59999084472656,6.629715442657471,54.19468307495117,25.708181381225586
2016-11-16,87.21461486816406,49.11920928955078,64.46073913574219,6.638075828552246,54.367488861083984,25.680383682250977
2016-11-17,87.23370361328125,49.10116195678711,63.92988204956055,6.646435737609863,54.73230743408203,25.79155921936035
2016-11-18,87.21461486816406,49.03803253173828,64.121337890625,6.629715442657471,54.56909942626953,25.837879180908203
2016-11-21,87.195556640625,48.99294662475586,64.13004302978516,6.638075828552246,55.039520263671875,26.013896942138672
2016-11-22,87.195556640625,49.18232727050781,65.22659301757812,6.638075828552246,55.09711837768555,26.2640323638916
2016-11-23,87.195556640625,49.07410430908203,64.86978149414062,6.6213555335998535,55.09711837768555,26.393733978271484
2016-11-25,87.21461486816406,49.09214401245117,65.20046997070312,6.6213555335998535,55.26033020019531,26.48637580871582
2016-11-28,87.195556640625,49.173309326171875,65.42675018310547,6.628917217254639,54.97230911254883,26.236242294311523
2016-11-29,87.195556640625,49.290531158447266,65.96630859375,6.628917217254639,55.12592315673828,26.25476837158203
2016-11-30,87.195556640625,49.173309326171875,65.13957214355469,6.620514869689941,54.684303283691406,26.291826248168945
2016-12-01,87.23562622070312,48.880775451660156,64.1126480102539,6.586909770965576,54.050662994384766,26.273298263549805
2016-12-02,87.21653747558594,49.09745788574219,64.79144287109375,6.586909770965576,54.127471923828125,26.291826248168945
2016-12-05,87.21653747558594,49.052310943603516,65.30492401123047,6.612114906311035,54.53068923950195,26.634601593017578
2016-12-06,87.23562622070312,48.89883041381836,65.7226333618164,6.628917217254639,54.69390106201172,26.912527084350586
2016-12-07,87.23562622070312,49.04328918457031,67.00193786621094,6.670924186706543,55.3563346862793,27.208984375
2016-12-08,87.23562622070312,48.971065521240234,67.3413314819336,6.670924186706543,55.5195426940918,27.542490005493164
2016-12-09,87.23562622070312,48.91688919067383,67.28912353515625,6.670924186706543,55.83635711669922,27.551759719848633
2016-12-12,87.21653747558594,48.79950714111328,67.70684814453125,6.6625237464904785,55.65394592285156,27.310888290405273
2016-12-13,87.23562622070312,48.943965911865234,67.70684814453125,6.679327011108398,56.12437438964844,27.338682174682617
2016-12-14,87.23562622070312,48.9530029296875,66.45366668701172,6.687728404998779,55.77875518798828,26.958850860595703
2016-12-15,87.23562622070312,48.943965911865234,65.95760345458984,6.645720481872559,55.903564453125,27.134868621826172
2016-12-16,87.21653747558594,49.04328918457031,66.83658599853516,6.6625237464904785,55.759552001953125,27.116344451904297
2016-12-19,87.23562622070312,49.20579528808594,67.5763168334961,6.679327011108398,55.86516189575195,27.283096313476562
2016-12-20,87.21653747558594,49.17873001098633,67.69815063476562,6.679327011108398,56.066768646240234,27.50543975830078
2016-12-21,87.23562622070312,49.20579528808594,66.8650894165039,6.696130752563477,55.935630798339844,27.37680435180664
2016-12-22,87.21653747558594,49.17306137084961,66.74154663085938,6.70453405380249,55.75242233276367,27.199697494506836
2016-12-23,87.21653747558594,49.27312088012695,66.91802215576172,6.70453405380249,55.85849380493164,27.292911529541016
2016-12-27,87.23562622070312,49.26402282714844,66.99744415283203,6.7129340171813965,56.04169464111328,27.395442962646484
2016-12-28,87.23371124267578,49.33679962158203,66.60035705566406,6.716329574584961,55.6077880859375,27.087839126586914
2016-12-29,87.25277709960938,49.42775344848633,67.26219940185547,6.724822998046875,55.617431640625,27.134445190429688
2016-12-30,87.21461486816406,49.38227081298828,67.89757537841797,6.724822998046875,55.27030563354492,27.03191566467285
2017-01-03,87.25277709960938,49.20943832397461,68.17115020751953,6.7418036460876465,55.74278259277344,27.23697853088379
