Date,JKD,VIGRX,^RUT
2018-06-14,150.24563598632812,77.58756256103516,1684.719970703125
2018-06-15,150.15109252929688,77.5289306640625,1683.9100341796875
2018-06-18,149.6311492919922,77.50939178466797,1692.4599609375
2018-06-19,148.60069274902344,77.0599365234375,1693.449951171875
2018-06-20,148.581787109375,77.40191650390625,1706.989990234375
2018-06-21,147.53245544433594,76.81620788574219,1688.949951171875
2018-06-22,148.1469268798828,76.77703857421875,1685.5799560546875
2018-06-25,146.53038024902344,75.2883071899414,1657.510009765625
2018-06-26,146.81915283203125,75.65069580078125,1668.530029296875
2018-06-27,145.80274963378906,74.77900695800781,1640.449951171875
2018-06-28,146.2587127685547,75.43521881103516,1645.02001953125
2018-06-29,146.1826934814453,75.54296112060547,1643.0699462890625
2018-07-02,146.6671600341797,75.83678436279297,1655.0899658203125
2018-07-03,146.12570190429688,75.27851104736328,1660.4200439453125
2018-07-05,147.30360412597656,76.06204223632812,1679.47998046875
2018-07-06,148.62399291992188,76.89456176757812,1694.050048828125
2018-07-09,150.21034240722656,77.58016967773438,1704.5999755859375
2018-07-10,150.69480895996094,77.75646209716797,1695.6199951171875
2018-07-11,149.03244018554688,77.3451156616211,1683.6600341796875
2018-07-12,149.98236083984375,78.24618530273438,1690.280029296875
2018-07-13,150.2863311767578,78.36370086669922,1687.0799560546875
2018-07-16,150.01087951660156,78.11886596679688,1678.5400390625
2018-07-17,150.69480895996094,78.56938171386719,1687.260009765625
2018-07-18,151.09376525878906,78.59877014160156,1691.8699951171875
2018-07-19,150.6283416748047,78.39309692382812,1701.31005859375
2018-07-20,150.44784545898438,78.29515075683594,1696.81005859375
2018-07-23,150.54283142089844,78.31472778320312,1698.4100341796875
2018-07-24,151.51171875,78.58895874023438,1680.199951171875
2018-07-25,152.9461212158203,79.52921295166016,1685.199951171875
2018-07-26,153.13607788085938,78.74569702148438,1695.3599853515625
2018-07-27,152.8416290283203,77.87398529052734,1663.3399658203125
2018-07-30,152.83212280273438,76.95333099365234,1653.1300048828125
2018-07-31,153.57305908203125,77.4234619140625,1670.800048828125
2018-08-01,153.9340057373047,77.6389389038086,1669.260009765625
2018-08-02,154.61795043945312,78.31472778320312,1682.0999755859375
2018-08-03,155.30189514160156,78.46165466308594,1673.3699951171875
2018-08-06,155.5393829345703,78.85343170166016,1684.31005859375
2018-08-07,155.52040100097656,79.09828186035156,1688.300048828125
2018-08-08,155.42538452148438,79.08847045898438,1686.8800048828125
2018-08-09,155.30189514160156,79.07868957519531,1690.8900146484375
2018-08-10,154.44696044921875,78.5498046875,1686.800048828125
2018-08-13,153.9720001220703,78.37348937988281,1675.3199462890625
2018-08-14,154.75096130371094,78.86319732666016,1692.5799560546875
2018-08-15,154.15249633789062,78.11886596679688,1670.6700439453125
2018-08-16,155.63438415527344,78.53022003173828,1685.75
2018-08-17,156.66976928710938,78.65753936767578,1692.949951171875
2018-08-20,156.87875366210938,78.78485870361328,1698.68994140625
2018-08-21,157.18275451660156,79.05909729003906,1718.050048828125
2018-08-22,156.9072723388672,79.2157974243164,1722.5400390625
2018-08-23,156.53677368164062,79.12767028808594,1717.050048828125
2018-08-24,157.36322021484375,79.803466796875,1725.6700439453125
2018-08-27,158.40811157226562,80.44007873535156,1728.4100341796875
2018-08-28,158.51263427734375,80.5086441040039,1728.4200439453125
2018-08-29,159.1870880126953,81.2236328125,1734.75
2018-08-30,158.8165740966797,80.94939422607422,1732.3499755859375
2018-08-31,159.1870880126953,81.05713653564453,1740.75
2018-09-04,158.97808837890625,80.92979431152344,1733.3800048828125
2018-09-05,159.37705993652344,80.23441314697266,1727.6500244140625
2018-09-06,158.7690887451172,79.83284759521484,1714.469970703125
2018-09-07,158.6361083984375,79.6761474609375,1713.1800537109375
2018-09-10,158.61712646484375,79.85243225097656,1717.469970703125
2018-09-11,159.08258056640625,80.35193634033203,1718.4000244140625
2018-09-12,158.9210968017578,80.28338623046875,1715.699951171875
2018-09-13,160.08949279785156,80.83184814453125,1714.3199462890625
2018-09-14,159.9849853515625,80.75350189208984,1721.719970703125
2018-09-17,159.30105590820312,79.85243225097656,1703.550048828125
2018-09-18,159.99449157714844,80.41069793701172,1710.969970703125
2018-09-19,160.2224578857422,80.40090942382812,1702.9300537109375
2018-09-20,161.27685546875,81.03753662109375,1720.1800537109375
2018-09-21,161.400390625,80.82205200195312,1712.3199462890625
2018-09-24,160.83993530273438,80.79266357421875,1705.3199462890625
2018-09-25,160.55496215820312,81.03753662109375,1708.81005859375
2018-09-26,160.13304138183594,80.91021728515625,1691.6099853515625
2018-09-27,160.7916717529297,81.39530944824219,1690.530029296875
2018-09-28,160.6676025390625,81.40512084960938,1696.5699462890625
2018-10-01,161.63168334960938,81.62115478515625,1672.989990234375
2018-10-02,162.05166625976562,81.33638000488281,1656.0400390625
2018-10-03,162.15667724609375,81.37567138671875,1671.2900390625
2018-10-04,161.402587890625,80.15800476074219,1646.9100341796875
2018-10-05,160.2571258544922,79.48046875,1632.1099853515625
2018-10-08,160.7916717529297,79.06803131103516,1629.52001953125
2018-10-09,160.638916015625,79.10731506347656,1621.8699951171875
2018-10-10,156.1144256591797,75.935546875,1575.4100341796875
2018-10-11,152.51583862304688,74.69828796386719,1545.3800048828125
2018-10-12,154.24354553222656,76.32835388183594,1546.6800537109375
2018-10-15,153.46084594726562,75.68025207519531,1553.0899658203125
2018-10-16,156.4103240966797,77.59507751464844,1596.8399658203125
2018-10-17,156.28623962402344,77.4674301147461,1589.5999755859375
2018-10-18,154.1767120361328,75.96501922607422,1560.75
2018-10-19,154.20538330078125,75.75880432128906,1542.0400390625
2018-10-22,153.10763549804688,75.71952819824219,1539.5
2018-10-23,152.4490203857422,75.34637451171875,1526.5899658203125
2018-10-24,148.0199737548828,72.63615417480469,1468.699951171875
2018-10-25,149.96722412109375,74.3840560913086,1500.4000244140625
2018-10-26,147.93406677246094,72.73433685302734,1483.8199462890625
2018-10-29,147.25633239746094,71.62471771240234,1477.31005859375
2018-10-30,149.7285919189453,72.8325424194336,1506.6400146484375
2018-10-31,150.7976531982422,74.05017852783203,1511.4100341796875
