Date,BIL,IYR,LDVIX,MUB,USCI,VEMAX,VIGRX,VTIAX
2016-03-02,87.11927032470703,62.43832778930664,8.048084259033203,99.33587646484375,39.70000076293945,23.575298309326172,50.153141021728516,20.228960037231445
2016-03-03,87.13835144042969,62.75102615356445,7.95386266708374,99.39862823486328,40.0099983215332,23.875511169433594,50.28640365600586,20.44788932800293
2016-03-04,87.13835144042969,62.92006301879883,7.922455310821533,99.21936798095703,40.41999816894531,24.237529754638672,50.4101448059082,20.658056259155273
2016-03-07,87.13835144042969,63.03837203979492,7.74186372756958,99.24628448486328,40.650001525878906,24.352319717407227,50.30543899536133,20.66681480407715
2016-03-08,87.11927032470703,62.38762664794922,7.734013557434082,99.33587646484375,40.34000015258789,24.06976890563965,49.74384689331055,20.421613693237305
2016-03-09,87.13835144042969,62.64116668701172,7.875344753265381,99.30901336669922,40.599998474121094,24.14923095703125,49.972286224365234,20.509187698364258
2016-03-10,87.13835144042969,62.48058319091797,7.8282341957092285,99.37174224853516,40.83000183105469,24.12274169921875,49.9818115234375,20.500431060791016
2016-03-11,87.11927032470703,63.959564208984375,8.024528503417969,99.29107666015625,41.060001373291016,24.537738800048828,50.89559555053711,20.96455955505371
2016-03-14,87.11927032470703,63.87505340576172,8.07949161529541,99.3628158569336,41.060001373291016,24.50766944885254,50.91462707519531,20.94434928894043
2016-03-15,87.11927032470703,63.8581428527832,8.095194816589355,99.34486389160156,40.91999816894531,24.06545639038086,50.82896041870117,20.715932846069336
2016-03-16,87.13835144042969,64.66947937011719,8.252230644226074,99.38072204589844,41.20000076293945,24.321935653686523,51.18115234375,20.93556785583496
2016-03-17,87.11927032470703,65.57376861572266,8.181564331054688,99.50617980957031,41.54999923706055,24.94988441467285,51.428619384765625,21.199132919311523
2016-03-18,87.11927032470703,65.32022094726562,8.173712730407715,99.54207611083984,41.34000015258789,25.250591278076172,51.65483474731445,21.21669578552246
2016-03-21,87.13835144042969,64.89765930175781,8.252230644226074,99.55996704101562,41.310001373291016,25.330190658569336,51.750282287597656,21.181556701660156
2016-03-22,87.13835144042969,64.91458129882812,8.29149055480957,99.57788848876953,41.45000076293945,25.285972595214844,51.77891159057617,21.155202865600586
2016-03-23,87.11927032470703,64.45703887939453,8.220823287963867,99.6764907836914,40.93000030517578,24.93219757080078,51.435302734375,20.93556785583496
2016-03-24,87.13835144042969,64.50835418701172,8.244379043579102,99.55101776123047,40.709999084472656,24.817218780517578,51.45439529418945,20.786216735839844
2016-03-28,87.13835144042969,65.0043716430664,8.189416885375977,99.66752624511719,40.790000915527344,24.834911346435547,51.483028411865234,20.88285255432129
2016-03-29,87.13835144042969,66.29571533203125,8.440673828125,99.80197143554688,40.790000915527344,24.976421356201172,52.12251663208008,21.11127471923828
2016-03-30,87.13835144042969,66.193115234375,8.479931831359863,99.9095230102539,40.459999084472656,25.36557388305664,52.36112594604492,21.2957706451416
2016-03-31,87.13835144042969,66.58648681640625,8.472081184387207,100.07087707519531,40.41999816894531,25.418636322021484,52.303863525390625,21.19034194946289
2016-04-01,87.13835144042969,66.6292724609375,8.621264457702637,100.00082397460938,40.2599983215332,25.37441635131836,52.742897033691406,20.988277435302734
2016-04-04,87.13835144042969,66.5351791381836,8.550599098205566,100.1714096069336,39.91999816894531,25.21521759033203,52.61882781982422,20.93556785583496
2016-04-05,87.15740966796875,66.15890502929688,8.432822227478027,100.28812408447266,39.75,24.79953384399414,52.10342788696289,20.557796478271484
2016-04-06,87.15740966796875,66.3213882446289,8.65267276763916,100.34196472167969,39.83000183105469,24.852598190307617,52.800174713134766,20.786216735839844
2016-04-07,87.13835144042969,65.96220397949219,8.456377029418945,100.68315124511719,39.83000183105469,24.578426361083984,52.16067886352539,20.549007415771484
2016-04-08,87.15740966796875,66.3384780883789,8.393563270568848,100.7010498046875,40.33000183105469,24.91451072692871,52.2370491027832,20.909212112426758
2016-04-11,87.13835144042969,66.25296783447266,8.330748558044434,100.68315124511719,40.380001068115234,25.17983627319336,51.99842834472656,20.9707088470459
2016-04-12,87.13835144042969,66.70623779296875,8.40926742553711,100.63823699951172,40.65999984741211,25.515926361083984,52.43748092651367,21.269411087036133
2016-04-13,87.15740966796875,66.55229187011719,8.589858055114746,100.7010498046875,40.72999954223633,25.98467445373535,52.9528923034668,21.57689666748047
2016-04-14,87.15740966796875,66.12469482421875,8.597708702087402,100.68315124511719,40.63999938964844,25.887386322021484,52.93378829956055,21.612037658691406
2016-04-15,87.13835144042969,66.56084442138672,8.582005500793457,100.7818832397461,40.72999954223633,25.86085319519043,52.8956184387207,21.5856876373291
2016-04-18,87.15740966796875,66.84306335449219,8.65267276763916,100.82675170898438,40.93000030517578,25.878541946411133,53.20104217529297,21.708683013916016
2016-04-19,87.15740966796875,66.9114761352539,8.401413917541504,100.75493621826172,41.5,26.117341995239258,53.1055908203125,22.04252815246582
2016-04-20,87.15740966796875,65.97074890136719,8.417118072509766,100.64723205566406,41.779998779296875,26.002361297607422,53.1055908203125,22.01617431640625
2016-04-21,87.13835144042969,64.85042572021484,8.527042388916016,100.67415618896484,41.68000030517578,25.86085319519043,52.94334411621094,21.919532775878906
2016-04-22,87.15740966796875,65.54312896728516,7.985269546508789,100.59334564208984,41.52000045776367,25.76356315612793,52.81925964355469,21.893173217773438
2016-04-25,87.13835144042969,65.95364379882812,8.024528503417969,100.55744171142578,41.68000030517578,25.577835083007812,52.77153778076172,21.78774642944336
2016-04-26,87.15740966796875,66.193115234375,7.843937397003174,100.54849243164062,41.95000076293945,25.73703384399414,52.76198959350586,21.8668155670166
2016-04-27,87.15740966796875,66.17598724365234,7.67119836807251,100.58438110351562,41.880001068115234,25.843164443969727,52.599735260009766,21.901958465576172
2016-04-28,87.15740966796875,66.02206420898438,7.561273097991943,100.7010498046875,41.880001068115234,25.719343185424805,52.132049560546875,21.76139259338379
2016-04-29,87.17648315429688,65.47472381591797,7.537718296051025,100.73699951171875,42.400001525878906,25.622055053710938,51.90298843383789,21.664752960205078
2016-05-02,87.15740966796875,66.34703826904297,7.537718296051025,100.70099639892578,42.15999984741211,25.61321258544922,52.380210876464844,21.78774642944336
2016-05-03,87.17648315429688,66.20164489746094,7.773271083831787,100.98880004882812,41.939998626708984,25.038331985473633,51.95071029663086,21.392406463623047
2016-05-04,87.15740966796875,67.09107971191406,7.749716281890869,101.00679779052734,41.90999984741211,24.737621307373047,51.71210861206055,21.128843307495117
2016-05-05,87.15740966796875,67.3476333618164,7.5298662185668945,101.06974792480469,41.709999084472656,24.69339942932129,51.71210861206055,21.11127471923828
2016-05-06,87.17648315429688,68.00615692138672,7.639790058135986,101.04277801513672,41.939998626708984,24.65802574157715,51.912532806396484,21.128843307495117
2016-05-09,87.17648315429688,68.5534896850586,7.655494689941406,101.1417007446289,41.45000076293945,24.445762634277344,52.12251663208008,21.058561325073242
2016-05-10,87.17648315429688,68.6817626953125,7.8282341957092285,101.15969848632812,41.75,24.728775024414062,52.77153778076172,21.339698791503906
2016-05-11,87.13835144042969,67.45881652832031,7.74186372756958,101.24063110351562,42.08000183105469,24.6668701171875,52.15113830566406,21.225488662719727
2016-05-12,87.13835144042969,67.79232788085938,7.686902046203613,101.33056640625,41.84000015258789,24.640336990356445,52.08433532714844,21.19034194946289
2016-05-13,87.13835144042969,67.2449951171875,7.679049491882324,101.42950439453125,41.779998779296875,24.28656005859375,51.750282287597656,20.988277435302734
2016-05-16,87.13835144042969,67.77523040771484,7.812530517578125,101.276611328125,41.970001220703125,24.50766944885254,52.29432678222656,21.172771453857422
2016-05-17,87.13835144042969,66.74898529052734,7.639790058135986,101.47447967529297,42.16999816894531,24.43691635131836,51.750282287597656,21.10249137878418
2016-05-18,87.15740966796875,65.81681060791016,7.694754123687744,101.20465850830078,41.72999954223633,24.26003074645996,51.750282287597656,21.04099464416504
2016-05-19,87.13835144042969,65.10699462890625,7.59268045425415,101.18665313720703,41.310001373291016,23.99469757080078,51.49258041381836,20.89163589477539
2016-05-20,87.15740966796875,65.62866973876953,7.734013557434082,101.105712890625,41.380001068115234,24.136207580566406,51.90298843383789,21.04099464416504
2016-05-23,87.17648315429688,65.68853759765625,7.679049491882324,101.15068817138672,41.029998779296875,24.136207580566406,51.836177825927734,21.0058536529541
2016-05-24,87.13835144042969,66.4753189086914,7.95386266708374,101.03376770019531,40.900001525878906,24.268869400024414,52.65699768066406,21.225488662719727
2016-05-25,87.15740966796875,66.57793426513672,8.032381057739258,101.01579284667969,41.150001525878906,24.543045043945312,52.90516662597656,21.45390510559082
2016-05-26,87.15740966796875,66.62071990966797,8.063788414001465,101.06075286865234,41.380001068115234,24.640336990356445,52.97196960449219,21.506614685058594
2016-05-27,87.17648315429688,66.9114761352539,8.142305374145508,100.93484497070312,41.619998931884766,24.773000717163086,53.21058654785156,21.497831344604492
2016-05-31,87.17648315429688,66.9200439453125,8.189416885375977,101.01579284667969,41.529998779296875,24.755311965942383,53.17241287231445,21.44511604309082
2016-06-01,87.17648315429688,66.96280670166016,8.15800952911377,101.0202865600586,41.68000030517578,24.87028694152832,53.22968292236328,21.45390510559082
2016-06-02,87.15740966796875,67.32197570800781,8.142305374145508,101.14641571044922,42.0,24.94988441467285,53.41102600097656,21.45390510559082
2016-06-03,87.17648315429688,67.52723693847656,8.048084259033203,101.2725830078125,42.59000015258789,25.21521759033203,53.26785659790039,21.638399124145508
2016-06-06,87.195556640625,67.10816955566406,8.055935859680176,101.2725830078125,42.900001525878906,25.462862014770508,53.430110931396484,21.78774642944336
2016-06-07,87.195556640625,67.5186767578125,8.000972747802734,101.33564758300781,42.959999084472656,25.77241325378418,53.458736419677734,21.998600006103516
2016-06-08,87.195556640625,67.87786102294922,8.055935859680176,101.44379425048828,43.7599983215332,25.98467445373535,53.64009475708008,22.077667236328125
2016-06-09,87.15740966796875,67.9804916381836,8.032381057739258,101.61498260498047,43.4900016784668,25.73703384399414,53.573280334472656,21.84046173095703
2016-06-10,87.15740966796875,67.64695739746094,7.883196830749512,101.78617095947266,43.5,25.24175453186035,52.98152160644531,21.304548263549805
2016-06-13,87.15740966796875,67.59564208984375,7.788974761962891,101.84923553466797,43.33000183105469,24.864288330078125,52.644657135009766,20.964916229248047
2016-06-14,87.15740966796875,67.2279052734375,7.8282341957092285,102.02043914794922,43.279998779296875,24.739660263061523,52.625518798828125,20.698190689086914
2016-06-15,87.15740966796875,67.84365844726562,7.773271083831787,102.07447052001953,43.18000030517578,24.944412231445312,52.54895782470703,20.83155059814453
2016-06-16,87.17648315429688,68.18572998046875,7.7968268394470215,102.22765350341797,42.959999084472656,24.819780349731445,52.63508605957031,20.795988082885742
2016-06-17,87.15740966796875,68.0831069946289,7.616236209869385,102.24566650390625,43.40999984741211,24.962217330932617,52.30970764160156,20.95602798461914
2016-06-20,87.17648315429688,68.2114028930664,7.67119836807251,102.03844451904297,43.130001068115234,25.300504684448242,52.65422439575195,21.436138153076172
2016-06-21,87.17648315429688,68.49185943603516,7.749716281890869,102.00238037109375,42.79999923706055,25.478553771972656,52.721214294433594,21.57839584350586
2016-06-22,87.17648315429688,68.45735168457031,7.702606201171875,101.96637725830078,42.630001068115234,25.612085342407227,52.60637283325195,21.613956451416016
2016-06-23,87.17648315429688,68.9146957397461,7.867493629455566,101.72308349609375,42.84000015258789,25.968185424804688,53.2667121887207,22.08518409729004
2016-06-24,87.15740966796875,68.07764434814453,7.372831344604492,102.47990417480469,42.150001525878906,24.92660903930664,51.35270309448242,20.520370483398438
2016-06-27,87.15740966796875,67.94821166992188,7.129424571990967,102.80426025390625,42.349998474121094,24.61502456665039,50.42441177368164,20.075824737548828
2016-06-28,87.15740966796875,69.42382049560547,7.372831344604492,102.80426025390625,42.81999969482422,25.19367790222168,51.419700622558594,20.58260726928711
2016-06-29,87.15740966796875,70.31266784667969,7.569125652313232,102.5429916381836,43.15999984741211,25.683307647705078,52.271419525146484,20.964916229248047
2016-06-30,87.15740966796875,71.09794616699219,7.67119836807251,102.64207458496094,43.189998626708984,26.012691497802734,52.81690216064453,21.24053955078125
2016-07-01,87.195556640625,71.0461654663086,7.734013557434082,102.75225067138672,43.52000045776367,26.119522094726562,53.03702163696289,21.311662673950195
2016-07-05,87.195556640625,71.5898208618164,7.694754123687744,102.92373657226562,43.02000045776367,25.825746536254883,52.78820037841797,20.9382381439209
2016-07-06,87.17648315429688,71.3309555053711,7.781123161315918,102.97787475585938,42.91999816894531,25.71001625061035,53.06573486328125,20.884899139404297
2016-07-07,87.195556640625,70.70099639892578,7.7968268394470215,103.97987365722656,42.22999954223633,25.70111083984375,53.15186309814453,20.84933853149414
2016-07-08,87.17648315429688,71.74515533447266,7.961714744567871,102.88764953613281,42.66999816894531,26.057201385498047,53.98445129394531,21.1071720123291
2016-07-11,87.195556640625,72.2629165649414,8.032381057739258,102.73417663574219,42.5099983215332,26.35098648071289,54.185420989990234,21.400575637817383
2016-07-12,87.15740966796875,72.34920501708984,8.095194816589355,102.61681365966797,42.81999969482422,26.680370330810547,54.49166488647461,21.66730308532715
2016-07-13,87.17648315429688,72.65125274658203,8.071639060974121,102.5987777709961,43.25,26.724882125854492,54.38639831542969,21.67619514465332
2016-07-14,87.195556640625,72.11620330810547,8.15015697479248,102.48141479492188,43.209999084472656,26.974145889282227,54.66392135620117,21.86290740966797
2016-07-15,87.17648315429688,72.17662811279297,8.126602172851562,102.37312316894531,42.7599983215332,27.027565002441406,54.57779312133789,21.791778564453125
2016-07-18,87.17648315429688,72.35784912109375,8.244379043579102,102.34602355957031,42.95000076293945,27.143295288085938,54.778770446777344,21.845125198364258
2016-07-19,87.195556640625,72.68576049804688,8.173712730407715,102.36405181884766,42.369998931884766,27.045366287231445,54.69263458251953,21.711761474609375
2016-07-20,87.195556640625,72.66850280761719,8.417118072509766,102.29188537597656,41.72999954223633,27.125490188598633,54.98930358886719,21.86290740966797
2016-07-21,87.195556640625,72.77205657958984,8.393563270568848,102.3099136352539,41.790000915527344,27.06317138671875,54.78833770751953,21.818452835083008
2016-07-22,87.195556640625,73.37612915039062,8.370007514953613,102.2738037109375,41.810001373291016,27.170005798339844,55.01801681518555,21.827342987060547
2016-07-25,87.17648315429688,73.30708312988281,8.456377029418945,102.21963500976562,41.77000045776367,27.06317138671875,54.922325134277344,21.791778564453125
2016-07-26,87.17648315429688,72.97054290771484,8.479931831359863,102.2828369140625,41.7400016784668,27.170005798339844,54.90317153930664,21.871793746948242
2016-07-27,87.195556640625,72.4527587890625,8.558449745178223,102.40922546386719,41.7599983215332,27.178903579711914,54.98930358886719,21.96070671081543
2016-07-28,87.17648315429688,72.98779296875,8.61341381072998,102.454345703125,41.75,27.21451187133789,55.228553771972656,21.96070671081543
2016-07-29,87.195556640625,73.6954116821289,8.401413917541504,102.5987777709961,42.02000045776367,27.223417282104492,55.34340286254883,22.182981491088867
2016-08-01,87.17648315429688,73.95427703857422,8.76259708404541,102.39262390136719,41.959999084472656,27.312440872192383,55.467803955078125,22.08518409729004
2016-08-02,87.195556640625,72.83248138427734,8.68407917022705,102.32927703857422,41.900001525878906,27.125490188598633,55.046730041503906,21.98737907409668
2016-08-03,87.17648315429688,72.52182006835938,8.707633972167969,102.3564224243164,42.06999969482422,27.16110610961914,55.190277099609375,21.898469924926758
2016-08-04,87.17648315429688,72.34920501708984,8.7704496383667,102.49208068847656,42.11000061035156,27.348047256469727,55.257266998291016,22.014053344726562
2016-08-05,87.17648315429688,72.44412994384766,8.903929710388184,102.29312896728516,42.22999954223633,27.659631729125977,55.60178756713867,22.156307220458984
2016-08-08,87.17648315429688,72.51318359375,8.88037395477295,102.32927703857422,42.22999954223633,27.855484008789062,55.477378845214844,22.227436065673828
2016-08-09,87.17648315429688,72.78068542480469,8.911781311035156,102.41070556640625,42.16999816894531,27.997920989990234,55.573081970214844,22.40525245666504
2016-08-10,87.17648315429688,72.68576049804688,8.903929710388184,102.46495819091797,41.959999084472656,27.97121238708496,55.467803955078125,22.458602905273438
2016-08-11,87.17648315429688,71.99541473388672,8.896077156066895,102.39262390136719,41.810001373291016,28.175966262817383,55.716617584228516,22.600854873657227
2016-08-12,87.17648315429688,72.19387817382812,8.935336112976074,102.60057830810547,41.790000915527344,28.149263381958008,55.716617584228516,22.58307456970215
2016-08-15,87.17648315429688,72.14210510253906,8.943188667297363,102.48302459716797,42.16999816894531,28.416330337524414,55.88888931274414,22.680875778198242
2016-08-16,87.17648315429688,71.29642486572266,8.872522354125977,102.55538177490234,42.099998474121094,28.345117568969727,55.54437255859375,22.645313262939453
2016-08-17,87.17648315429688,71.50353240966797,8.888224601745605,102.59156036376953,42.119998931884766,28.318405151367188,55.60178756713867,22.61863899230957
2016-08-18,87.195556640625,71.29642486572266,8.88037395477295,102.74530029296875,42.34000015258789,28.469743728637695,55.659210205078125,22.751998901367188
2016-08-19,87.17648315429688,70.77865600585938,8.88037395477295,102.65482330322266,42.08000183105469,28.27389144897461,55.64964294433594,22.58307456970215
2016-08-22,87.17648315429688,71.14109802246094,8.88037395477295,102.8085708618164,42.209999084472656,28.069137573242188,55.66877365112305,22.55640411376953
2016-08-23,87.17648315429688,71.29642486572266,8.903929710388184,102.77238464355469,42.40999984741211,27.935604095458984,55.81233215332031,22.627531051635742
2016-08-24,87.195556640625,70.95125579833984,8.825410842895508,102.74530029296875,41.939998626708984,27.802066802978516,55.39125061035156,22.538623809814453
2016-08-25,87.17648315429688,71.21012115478516,8.833263397216797,102.74530029296875,41.86000061035156,27.855484008789062,55.29554748535156,22.5030574798584
2016-08-26,87.17648315429688,70.545654296875,8.872522354125977,102.66386413574219,41.97999954223633,27.78426170349121,55.26683807373047,22.378582000732422
2016-08-29,87.195556640625,71.21012115478516,8.888224601745605,102.79953002929688,41.869998931884766,27.882190704345703,55.45823669433594,22.44081687927246
2016-08-30,87.195556640625,71.08931732177734,8.848967552185059,102.75431823730469,41.72999954223633,27.855484008789062,55.276405334472656,22.378582000732422
2016-08-31,87.195556640625,71.22740173339844,8.825410842895508,102.7271728515625,41.45000076293945,27.686338424682617,55.15199661254883,22.334129333496094
2016-09-01,87.195556640625,71.10657501220703,8.848967552185059,102.6836929321289,41.27000045776367,27.659631729125977,55.257266998291016,22.431926727294922
2016-09-02,87.21461486816406,71.67610931396484,8.825410842895508,102.55684661865234,41.43000030517578,27.980117797851562,55.467803955078125,22.680875778198242
2016-09-06,87.21461486816406,72.18524932861328,8.9902982711792,102.6474609375,41.52000045776367,28.647796630859375,55.69749450683594,22.96538543701172
2016-09-07,87.195556640625,72.59947204589844,9.006002426147461,102.6474609375,42.029998779296875,28.6210880279541,55.7261962890625,22.992061614990234
2016-09-08,87.195556640625,71.77104187011719,8.911781311035156,102.51156616210938,42.150001525878906,28.585477828979492,55.42952346801758,22.938711166381836
2016-09-09,87.21461486816406,68.9146957397461,8.62911605834961,102.33037567138672,41.72999954223633,27.908897399902344,53.9940299987793,22.467491149902344
2016-09-12,87.17648315429688,69.75175476074219,8.809707641601562,102.24882507324219,41.63999938964844,27.94854164123535,54.866703033447266,22.573020935058594
2016-09-13,87.195556640625,68.05174255371094,8.691930770874023,102.04043579101562,41.029998779296875,27.38992691040039,54.1850700378418,22.107969284057617
2016-09-14,87.195556640625,68.25885772705078,8.746893882751465,101.99512481689453,40.97999954223633,27.416959762573242,54.33867645263672,22.107969284057617
2016-09-15,87.195556640625,68.56952667236328,8.927484512329102,101.99512481689453,41.130001068115234,27.714284896850586,54.9531135559082,22.313669204711914
2016-09-16,87.195556640625,68.50047302246094,8.903929710388184,102.02232360839844,41.439998626708984,27.552106857299805,54.76110076904297,22.063255310058594
2016-09-19,87.195556640625,69.14767456054688,8.84111499786377,101.92264556884766,41.619998931884766,27.79537010192871,54.72270202636719,22.224233627319336
2016-09-20,87.195556640625,69.03550720214844,8.84111499786377,102.00422668457031,41.939998626708984,27.82240104675293,54.80910873413086,22.295780181884766
2016-09-21,87.195556640625,69.82940673828125,8.9902982711792,101.9770278930664,42.099998474121094,28.245864868164062,55.3851318359375,22.680343627929688
2016-09-22,87.21461486816406,71.18424224853516,9.076668739318848,102.11292266845703,42.060001373291016,28.480119705200195,55.82676315307617,22.9039306640625
2016-09-23,87.21461486816406,71.36546325683594,8.9902982711792,102.09481811523438,41.72999954223633,28.263885498046875,55.500343322753906,22.725059509277344
2016-09-26,87.21461486816406,71.4489974975586,8.896077156066895,102.13103485107422,41.709999084472656,27.903488159179688,55.068321228027344,22.50147819519043
2016-09-27,87.195556640625,70.89202880859375,9.060964584350586,102.25788879394531,41.43000030517578,28.15576171875,55.43313217163086,22.62668228149414
2016-09-28,87.195556640625,71.28364562988281,9.08452033996582,102.2760009765625,41.689998626708984,28.30893325805664,55.60593795776367,22.79660987854004
2016-09-29,87.195556640625,70.51780700683594,8.9902982711792,102.26692962646484,41.650001525878906,28.020618438720703,55.11631774902344,22.56407928466797
2016-09-30,87.21461486816406,70.17842102050781,9.037408828735352,102.149169921875,41.459999084472656,28.038639068603516,55.5195426940918,22.653512954711914
2016-10-03,87.195556640625,68.90782928466797,9.037408828735352,102.09925842285156,41.41999816894531,28.245864868164062,55.3563346862793,22.680343627929688
2016-10-04,87.21461486816406,67.91571807861328,9.037408828735352,101.89051055908203,41.34000015258789,28.19180679321289,55.12592315673828,22.62668228149414
2016-10-05,87.21461486816406,66.60160827636719,9.076668739318848,101.7089614868164,41.150001525878906,28.42606544494629,55.241127014160156,22.725059509277344
2016-10-06,87.21461486816406,66.71475219726562,9.037408828735352,101.61822509765625,41.060001373291016,28.40804100036621,55.241127014160156,22.617740631103516
2016-10-07,87.21461486816406,66.61900329589844,8.9902982711792,101.6363754272461,41.099998474121094,28.31794548034668,55.068321228027344,22.510419845581055
2016-10-10,87.21461486816406,67.01062774658203,9.068817138671875,101.52745056152344,41.040000915527344,28.462100982666016,55.28913116455078,22.590911865234375
2016-10-11,87.195556640625,66.34053039550781,8.856817245483398,101.41854095458984,40.68000030517578,28.038639068603516,54.55949783325195,22.260005950927734
2016-10-12,87.21461486816406,67.23690032958984,8.848967552185059,101.30055236816406,40.59000015258789,28.056655883789062,54.665103912353516,22.24212074279785
2016-10-13,87.195556640625,67.61112976074219,8.786151885986328,101.25515747070312,40.47999954223633,27.83141326904297,54.521095275878906,22.161630630493164
2016-10-14,87.195556640625,67.38484954833984,8.825410842895508,101.1190185546875,40.599998474121094,27.89447784423828,54.47309875488281,22.188461303710938
