Date,BIL,CBFSX,HYG,ILTB,IYR,JEDAX,JKD,MDY,VEMAX,VIGRX,VISVX,^RUT
2016-01-04,87.13835144042969,7.911604404449463,62.029666900634766,48.7529411315918,62.83554458618164,6.200311183929443,106.4986343383789,235.21971130371094,23.41636848449707,51.21922302246094,21.366973876953125,1108.6199951171875
2016-01-05,87.13835144042969,7.911604404449463,62.14583969116211,48.60369110107422,63.866615295410156,6.2164998054504395,106.99794006347656,235.2947235107422,23.434030532836914,51.24776840209961,21.39443016052246,1110.43994140625
2016-01-06,87.1001968383789,7.944394588470459,62.14583969116211,49.11783218383789,63.655303955078125,6.208406448364258,105.80867004394531,231.97488403320312,23.11615562438965,50.657623291015625,21.083171844482422,1094.3699951171875
2016-01-07,87.11927032470703,7.944394588470459,61.74311447143555,49.126121520996094,62.23549270629883,6.192215919494629,102.88542938232422,226.04794311523438,22.3568058013916,49.40118408203125,20.533893585205078,1064.5699462890625
2016-01-08,87.11927032470703,7.9525909423828125,61.580509185791016,49.258811950683594,61.500247955322266,6.192215919494629,102.0411605834961,223.02828979492188,22.312658309936523,48.91573715209961,20.250097274780273,1046.199951171875
2016-01-11,87.11927032470703,7.936196804046631,61.48760223388672,48.869056701660156,61.74531936645508,6.176028251647949,102.16824340820312,222.35305786132812,21.977127075195312,48.97284698486328,20.213476181030273,1041.9000244140625
2016-01-12,87.13835144042969,7.9525909423828125,61.54954147338867,49.22562789916992,61.31429672241211,6.159841060638428,102.86727905273438,223.27206420898438,22.0654239654541,49.42973327636719,20.222637176513672,1044.699951171875
2016-01-13,87.11927032470703,7.968992233276367,60.86808776855469,49.35832595825195,60.3846549987793,6.143651485443115,100.21638488769531,217.25137329101562,21.8535099029541,47.95436477661133,19.664199829101562,1010.1900024414062
2016-01-14,87.1001968383789,7.919800281524658,61.13909912109375,49.10954284667969,60.300148010253906,6.127460956573486,101.75064849853516,219.8209686279297,22.10074234008789,48.706329345703125,19.911375045776367,1025.6700439453125
2016-01-15,87.1001968383789,7.927999973297119,60.33370590209961,49.28369140625,59.61559295654297,6.086989402770996,99.42657470703125,216.66058349609375,21.341386795043945,47.68783950805664,19.58181381225586,1007.719970703125
2016-01-19,87.11927032470703,7.919800281524658,60.12464141845703,49.126121520996094,59.793087005615234,6.0950846672058105,99.92588806152344,215.4695587158203,21.535640716552734,47.68783950805664,19.398712158203125,994.8699951171875
2016-01-20,87.11927032470703,7.895203113555908,59.72194290161133,49.10954284667969,58.20420455932617,6.062706470489502,98.56413269042969,214.072265625,21.085325241088867,47.33565902709961,19.30716896057129,999.3099975585938
2016-01-21,87.13835144042969,7.8870038986206055,60.12464141845703,49.092960357666016,58.59298324584961,6.07080078125,98.64583587646484,214.40045166015625,20.94405174255371,47.5736198425293,19.316322326660156,997.3400268554688
2016-01-22,87.1001968383789,7.895203113555908,61.046199798583984,49.10954284667969,60.21563720703125,6.119366645812988,100.3979721069336,219.7647247314453,21.62394142150879,48.715850830078125,19.755746841430664,1020.6599731445312
2016-01-25,87.11927032470703,7.90340518951416,60.442138671875,49.242225646972656,59.62404251098633,6.11127233505249,99.02711486816406,215.20697021484375,21.500322341918945,48.02099609375,19.30716896057129,997.3699951171875
2016-01-26,87.1001968383789,7.90340518951416,60.98421859741211,49.408077239990234,60.90019226074219,6.119366645812988,100.69754791259766,220.02728271484375,21.6151065826416,48.55403518676758,19.79236602783203,1017.969970703125
2016-01-27,87.11927032470703,7.897650718688965,60.89131546020508,49.28369140625,59.953651428222656,6.146158695220947,99.83509826660156,217.8046875,21.588623046875,47.68783950805664,19.609275817871094,1002.75
2016-01-28,87.11927032470703,7.9058685302734375,61.20106506347656,49.291988372802734,59.55642318725586,6.170517444610596,99.79877471923828,217.8890838623047,21.8535099029541,47.9638786315918,19.664199829101562,1003.27001953125
2016-01-29,87.13835144042969,7.922306537628174,61.40238571166992,49.557342529296875,60.8494873046875,6.178638935089111,102.1864013671875,225.04452514648438,22.683500289916992,49.04899215698242,20.286714553833008,1035.3800048828125
2016-02-01,87.1001968383789,7.897650718688965,61.037391662597656,49.40924072265625,60.85793685913086,6.170517444610596,102.63125610351562,224.70693969726562,22.551055908203125,49.1536979675293,20.268409729003906,1032.3900146484375
2016-02-02,87.1001968383789,7.938741683959961,60.60158920288086,49.96674346923828,60.21563720703125,6.146158695220947,100.497802734375,219.9241180419922,21.994787216186523,48.239933013916016,19.8381404876709,1008.8400268554688
2016-02-03,87.11927032470703,7.914085865020752,60.897308349609375,49.916812896728516,60.51143264770508,6.1542792320251465,100.95174407958984,221.45274353027344,22.0919132232666,48.37317657470703,19.99376678466797,1010.2999877929688
2016-02-04,87.13835144042969,7.922306537628174,60.7027702331543,49.6422233581543,60.57904815673828,6.162398815155029,101.29672241210938,223.0939178466797,22.462764739990234,48.4017333984375,20.149396896362305,1014.7899780273438
2016-02-05,87.13835144042969,7.922306537628174,60.235843658447266,49.916812896728516,59.2183723449707,6.170517444610596,99.32669830322266,218.34860229492188,22.3568058013916,46.96443557739258,19.764896392822266,985.6199951171875
2016-02-08,87.11927032470703,7.938741683959961,59.53542709350586,50.507591247558594,57.4774169921875,6.1380414962768555,98.21914672851562,214.61618041992188,22.08308219909668,46.069698333740234,19.481107711791992,969.3400268554688
2016-02-09,87.13835144042969,7.914085865020752,59.30971908569336,50.44102096557617,56.54777526855469,6.121804237365723,98.32808685302734,214.02536010742188,21.871171951293945,46.069698333740234,19.380403518676758,963.9000244140625
2016-02-10,87.11927032470703,7.938741683959961,59.224124908447266,50.45766830444336,56.843570709228516,6.121804237365723,98.30992889404297,214.53175354003906,21.897663116455078,46.241031646728516,19.380403518676758,963.47998046875
2016-02-11,87.13835144042969,7.922306537628174,58.82719039916992,50.4493522644043,56.00687789916992,6.105564594268799,96.93001556396484,211.54953002929688,21.517982482910156,45.86029052734375,19.10576629638672,953.719970703125
2016-02-12,87.11927032470703,7.889434337615967,59.70661163330078,50.09987258911133,56.73369216918945,6.121804237365723,98.67308044433594,215.4508056640625,21.738731384277344,46.650325775146484,19.462797164916992,971.989990234375
2016-02-16,87.11927032470703,7.889434337615967,59.76106262207031,49.88352584838867,57.82391357421875,6.1380414962768555,100.45243835449219,220.07418823242188,22.259681701660156,47.56410217285156,19.847293853759766,995.7999877929688
2016-02-17,87.11927032470703,7.889434337615967,60.251373291015625,49.625579833984375,58.347896575927734,6.178638935089111,101.77789306640625,223.53468322753906,22.612865447998047,48.48740005493164,20.131088256835938,1011.1300048828125
2016-02-18,87.13835144042969,7.930527210235596,60.30585479736328,50.01664733886719,58.905677795410156,6.194875717163086,101.73247528076172,222.99075317382812,22.665843963623047,48.08762741088867,20.094470977783203,1004.7100219726562
2016-02-19,87.13835144042969,7.938741683959961,60.42258834838867,50.507591247558594,59.03245544433594,6.194875717163086,101.65079498291016,223.10328674316406,22.59520721435547,48.23040771484375,20.07615852355957,1010.010009765625
2016-02-22,87.13835144042969,7.938741683959961,60.944007873535156,50.4493522644043,59.71701431274414,6.21923303604126,103.07608795166016,225.94480895996094,22.974882125854492,48.95381164550781,20.36910629272461,1021.739990234375
2016-02-23,87.11927032470703,7.955178737640381,60.81950378417969,50.59080505371094,59.573341369628906,6.21923303604126,101.9594497680664,223.9473114013672,22.657012939453125,48.37317657470703,20.167709350585938,1012.1500244140625
2016-02-24,87.13835144042969,7.955178737640381,60.920684814453125,50.66570281982422,59.59868240356445,6.2111124992370605,102.1773452758789,225.3352508544922,22.54222869873047,48.668251037597656,20.332489013671875,1022.0800170898438
2016-02-25,87.11927032470703,7.989770889282227,61.24753189086914,50.89866638183594,60.68046951293945,6.232294082641602,103.29398345947266,227.91421508789062,22.5157413482666,49.22985076904297,20.524744033813477,1031.5799560546875
2016-02-26,87.11927032470703,7.973299980163574,61.65999221801758,50.66570281982422,60.4945182800293,6.248588562011719,103.18502807617188,228.99269104003906,22.45393180847168,49.20128631591797,20.634592056274414,1037.1800537109375
2016-02-29,87.13835144042969,7.989770889282227,62.32148742675781,50.77385330200195,60.39310836791992,6.264882564544678,102.6494140625,227.8297882080078,22.489248275756836,48.83006286621094,20.607128143310547,1033.9000244140625
2016-03-01,87.13835144042969,7.965062141418457,63.30644989013672,50.128910064697266,61.96506118774414,6.289322853088379,104.8826904296875,233.04400634765625,23.24860382080078,50.13410949707031,20.991626739501953,1054.489990234375
2016-03-02,87.11927032470703,7.981533050537109,62.87620162963867,50.41273498535156,62.43832778930664,6.305614948272705,105.05517578125,235.0696563720703,23.575298309326172,50.153141021728516,21.247955322265625,1065.6700439453125
2016-03-03,87.13835144042969,8.006248474121094,63.087406158447266,50.59638214111328,62.75102615356445,6.321910381317139,105.34568786621094,237.5829620361328,23.875511169433594,50.28640365600586,21.52259063720703,1076.050048828125
2016-03-04,87.13835144042969,7.998008728027344,63.26735305786133,50.52125930786133,62.92006301879883,6.338205337524414,105.62712860107422,239.22410583496094,24.237529754638672,50.4101448059082,21.678226470947266,1081.9300537109375
2016-03-07,87.13835144042969,8.006248474121094,63.34559631347656,50.53795623779297,63.03837203979492,6.338205337524414,105.66343688964844,240.3306884765625,24.352319717407227,50.30543899536133,21.86131477355957,1094.1500244140625
2016-03-08,87.11927032470703,8.047430992126465,62.89963150024414,50.88021469116211,62.38762664794922,6.330057621002197,104.55584716796875,235.7073211669922,24.06976890563965,49.74384689331055,21.39443016052246,1067.8800048828125
2016-03-09,87.13835144042969,8.03095817565918,63.05608367919922,50.780033111572266,62.64116668701172,6.346351146697998,105.46369934082031,236.75770568847656,24.14923095703125,49.972286224365234,21.51343536376953,1072.77001953125
2016-03-10,87.13835144042969,8.039192199707031,63.49423599243164,50.704898834228516,62.48058319091797,6.354497909545898,105.23674774169922,236.00746154785156,24.12274169921875,49.9818115234375,21.449359893798828,1063.989990234375
2016-03-11,87.11927032470703,8.047430992126465,64.26089477539062,50.71326446533203,63.959564208984375,6.370790004730225,107.15228271484375,240.59324645996094,24.537738800048828,50.89559555053711,21.870468139648438,1087.56005859375
2016-03-14,87.11927032470703,8.072147369384766,64.08098602294922,50.83846664428711,63.87505340576172,6.370790004730225,106.8890151977539,239.73052978515625,24.50766944885254,50.91462707519531,21.771263122558594,1084.25
2016-03-15,87.11927032470703,8.088615417480469,63.48641586303711,50.871856689453125,63.8581428527832,6.346351146697998,106.5531005859375,238.12689208984375,24.06545639038086,50.82896041870117,21.578351974487305,1066.6700439453125
2016-03-16,87.13835144042969,8.088615417480469,63.908851623535156,51.088905334472656,64.66947937011719,6.362644672393799,107.3066177368164,240.68707275390625,24.321935653686523,51.18115234375,21.798818588256836,1074.510009765625
2016-03-17,87.11927032470703,8.121562004089355,64.3156509399414,51.38108825683594,65.57376861572266,6.427818775177002,107.7242431640625,243.13478088378906,24.94988441467285,51.428619384765625,22.147897720336914,1091.25
2016-03-18,87.11927032470703,8.154511451721191,64.46431732177734,51.74839401245117,65.32022094726562,6.460407257080078,108.35063934326172,244.31634521484375,25.250591278076172,51.65483474731445,22.26731300354004,1101.6700439453125
2016-03-21,87.13835144042969,8.13803482055664,64.3938980102539,51.631507873535156,64.89765930175781,6.468552589416504,108.45049285888672,244.43861389160156,25.330190658569336,51.750282287597656,22.24894142150879,1098.5799560546875
2016-03-22,87.13835144042969,8.13803482055664,64.22178649902344,51.51464080810547,64.91458129882812,6.460407257080078,108.42327117919922,244.41981506347656,25.285972595214844,51.77891159057617,22.23975944519043,1097.3399658203125
2016-03-23,87.11927032470703,8.179221153259277,63.924503326416016,51.89029312133789,64.45703887939453,6.444110870361328,107.73294830322266,241.49407958984375,24.93219757080078,51.435302734375,21.890684127807617,1075.699951171875
2016-03-24,87.13835144042969,8.154511451721191,63.64286804199219,51.87361145019531,64.50835418701172,6.427818775177002,107.41378021240234,241.69163513183594,24.817218780517578,51.45439529418945,21.945796966552734,1079.5400390625
2016-03-28,87.13835144042969,8.170984268188477,63.3533935546875,51.97377014160156,65.0043716430664,6.427818775177002,107.26786041259766,242.60411071777344,24.834911346435547,51.483028411865234,21.973356246948242,1080.22998046875
2016-03-29,87.13835144042969,8.1998872756958,63.59592819213867,52.374473571777344,66.29571533203125,6.42781925201416,108.27098083496094,247.0915985107422,24.976421356201172,52.12251663208008,22.395923614501953,1109.0799560546875
2016-03-30,87.13835144042969,8.191628456115723,63.82282638549805,52.15743637084961,66.193115234375,6.4523515701293945,108.8545913696289,247.03512573242188,25.36557388305664,52.36112594604492,22.41429901123047,1110.43994140625
2016-03-31,87.13835144042969,8.22465991973877,63.908851623535156,52.29932403564453,66.58648681640625,6.46870756149292,108.5992660522461,247.15745544433594,25.418636322021484,52.303863525390625,22.441856384277344,1114.030029296875
2016-04-01,87.13835144042969,8.22465991973877,63.95522689819336,52.47566223144531,66.6292724609375,6.46870756149292,109.27406311035156,248.5403594970703,25.37441635131836,52.742897033691406,22.469409942626953,1117.6800537109375
2016-04-04,87.13835144042969,8.232918739318848,63.79804611206055,52.54267120361328,66.5351791381836,6.46870756149292,109.0278549194336,245.94386291503906,25.21521759033203,52.61882781982422,22.23975944519043,1108.5400390625
2016-04-05,87.15740966796875,8.257691383361816,63.562255859375,52.877655029296875,66.15890502929688,6.4523515701293945,108.18891906738281,243.45082092285156,24.79953384399414,52.10342788696289,21.991729736328125,1095.8499755859375
2016-04-06,87.15740966796875,8.249429702758789,64.09671020507812,52.693424224853516,66.3213882446289,6.46870756149292,109.25581359863281,245.8874053955078,24.852598190307617,52.800174713134766,22.157079696655273,1108.81005859375
2016-04-07,87.13835144042969,8.282464027404785,63.78232955932617,52.73529052734375,65.96220397949219,6.4523515701293945,107.98826599121094,242.6793670654297,24.578426361083984,52.16067886352539,21.881500244140625,1092.7900390625
2016-04-08,87.15740966796875,8.265944480895996,64.07313537597656,52.93629455566406,66.3384780883789,6.46870756149292,108.37128448486328,244.19403076171875,24.91451072692871,52.2370491027832,22.037660598754883,1097.31005859375
2016-04-11,87.13835144042969,8.265944480895996,64.15959167480469,52.78553771972656,66.25296783447266,6.48506498336792,108.4533462524414,243.75186157226562,25.17983627319336,51.99842834472656,22.046846389770508,1094.3399658203125
2016-04-12,87.13835144042969,8.24117374420166,64.53682708740234,52.601295471191406,66.70623779296875,6.5014214515686035,109.5293960571289,246.4613037109375,25.515926361083984,52.43748092651367,22.322429656982422,1105.7099609375
2016-04-13,87.15740966796875,8.265944480895996,64.96127319335938,52.80228042602539,66.55229187011719,6.525952339172363,110.57808685302734,250.5630340576172,25.98467445373535,52.9528923034668,22.726627349853516,1129.9300537109375
2016-04-14,87.15740966796875,8.265944480895996,64.93769073486328,52.66829299926758,66.12469482421875,6.5423078536987305,110.67841339111328,249.57521057128906,25.887386322021484,52.93378829956055,22.6715087890625,1128.5899658203125
2016-04-15,87.13835144042969,8.290722846984863,64.83553314208984,53.08701705932617,66.56084442138672,6.5423078536987305,110.50515747070312,250.6665496826172,25.86085319519043,52.8956184387207,22.726627349853516,1130.9200439453125
2016-04-18,87.15740966796875,8.282464027404785,65.20498657226562,52.9781608581543,66.84306335449219,6.5423078536987305,111.26203918457031,251.76718139648438,25.878541946411133,53.20104217529297,22.846044540405273,1139.280029296875
2016-04-19,87.15740966796875,8.298974990844727,65.48002624511719,53.078651428222656,66.9114761352539,6.566840648651123,111.81829833984375,252.69854736328125,26.117341995239258,53.1055908203125,22.965463638305664,1140.22998046875
2016-04-20,87.15740966796875,8.274206161499023,65.60579681396484,52.80228042602539,65.97074890136719,6.575020790100098,112.1374740600586,252.8396759033203,26.002361297607422,53.1055908203125,22.965463638305664,1142.2900390625
2016-04-21,87.13835144042969,8.290722846984863,65.40143585205078,52.601295471191406,64.85042572021484,6.575020790100098,111.61768341064453,250.62887573242188,25.86085319519043,52.94334411621094,22.7449951171875,1135.77001953125
2016-04-22,87.15740966796875,8.290722846984863,65.55076599121094,52.685028076171875,65.54312896728516,6.566840648651123,111.29850769042969,252.78323364257812,25.76356315612793,52.81925964355469,23.00221061706543,1146.68994140625
2016-04-25,87.13835144042969,8.282464027404785,65.29927825927734,52.500789642333984,65.95364379882812,6.5423078536987305,111.30763244628906,251.4379119873047,25.577835083007812,52.77153778076172,22.846044540405273,1138.0999755859375
2016-04-26,87.15740966796875,8.274206161499023,65.51933288574219,52.30817794799805,66.193115234375,6.534130573272705,111.38058471679688,253.5546417236328,25.73703384399414,52.76198959350586,23.112445831298828,1150.72998046875
2016-04-27,87.15740966796875,8.301491737365723,65.90447235107422,52.676666259765625,66.17598724365234,6.543996810913086,111.85478210449219,254.84353637695312,25.843164443969727,52.599735260009766,23.2502384185791,1154.1500244140625
2016-04-28,87.15740966796875,8.318029403686523,65.79442596435547,52.94465637207031,66.02206420898438,6.576879978179932,110.7969741821289,251.51316833496094,25.719343185424805,52.132049560546875,23.011394500732422,1140.4000244140625
2016-04-29,87.17648315429688,8.334563255310059,65.90447235107422,53.053524017333984,65.47472381591797,6.585102081298828,109.92151641845703,250.10206604003906,25.622055053710938,51.90298843383789,22.90116310119629,1130.8499755859375
2016-05-02,87.15740966796875,8.309760093688965,65.92974090576172,52.80148696899414,66.34703826904297,6.585102081298828,110.94285583496094,252.40684509277344,25.61321258544922,52.380210876464844,23.057327270507812,1140.9200439453125
2016-05-03,87.17648315429688,8.334563255310059,65.50335693359375,53.145931243896484,66.20164489746094,6.5604376792907715,109.9032974243164,248.86029052734375,25.038331985473633,51.95071029663086,22.699066162109375,1121.760009765625
2016-05-04,87.15740966796875,8.342832565307617,65.25858306884766,53.179542541503906,67.09107971191406,6.535776615142822,109.21024322509766,247.80657958984375,24.737621307373047,51.71210861206055,22.598020553588867,1113.1300048828125
2016-05-05,87.15740966796875,8.351101875305176,65.20336151123047,53.540802001953125,67.3476333618164,6.535776615142822,109.18289947509766,247.64662170410156,24.69339942932129,51.71210861206055,22.561275482177734,1107.949951171875
2016-05-06,87.17648315429688,8.326297760009766,65.16383361816406,53.38957595825195,68.00615692138672,6.543996810913086,109.57500457763672,248.7943115234375,24.65802574157715,51.912532806396484,22.717439651489258,1114.719970703125
2016-05-09,87.17648315429688,8.334563255310059,65.04537963867188,53.339176177978516,68.5534896850586,6.552216529846191,109.60237121582031,248.73793029785156,24.445762634277344,52.12251663208008,22.662321090698242,1118.25
