Date,BIL,GSG,GVI,HYG,IYR,JEDAX,JKD,LQD,MDY,MUB,PIGLX,VEMAX,VFINX,VGTSX,VIGRX,VISVX,VUSTX,^RUT
2007-12-19,85.86296844482422,50.880001068115234,75.68732452392578,43.53767395019531,39.052574157714844,4.475004196166992,61.09710693359375,63.0083122253418,130.34483337402344,70.42620086669922,5.355417728424072,29.8034725189209,103.51808166503906,13.533283233642578,28.352806091308594,11.882994651794434,5.7040205001831055,756.1300048828125
2007-12-20,85.90037536621094,51.130001068115234,75.62103271484375,43.443870544433594,39.19939041137695,4.480292797088623,61.29410934448242,62.70309066772461,132.30465698242188,69.9908676147461,5.3607659339904785,29.865928649902344,104.04961395263672,13.567424774169922,28.612768173217773,12.006616592407227,5.70895528793335,767.5399780273438
2007-12-21,85.90037536621094,51.75,75.4736328125,43.580322265625,39.86886215209961,4.485585689544678,62.32462692260742,62.63723373413086,133.75924682617188,69.90794372558594,5.334020614624023,30.615942001342773,105.80802154541016,13.813233375549316,29.089359283447266,12.238402366638184,5.629939556121826,785.5999755859375
2007-12-24,85.90037536621094,52.20000076293945,75.37781524658203,43.42678451538086,40.95529556274414,4.490870952606201,62.65806198120117,62.32009506225586,135.05543518066406,69.75599670410156,5.339369297027588,30.998014450073242,106.66017150878906,13.908825874328613,29.323320388793945,12.392930030822754,5.605246067047119,794.3900146484375
2007-12-26,85.86296844482422,53.27000045776367,75.17880249023438,43.234928131103516,40.274085998535156,4.485585689544678,62.55195617675781,62.33802032470703,134.97071838378906,69.67301177978516,5.350069522857666,31.1324520111084,106.75309753417969,13.977110862731934,29.37531280517578,12.354297637939453,5.560799598693848,797.030029296875
2007-12-27,85.90037536621094,53.130001068115234,75.4820556640625,43.520084381103516,39.49055099487305,4.490870952606201,61.804840087890625,62.70771026611328,132.8528289794922,70.12689208984375,5.382166862487793,30.863588333129883,105.25806427001953,13.915447235107422,28.968040466308594,12.060699462890625,5.585494518280029,773.510009765625
2007-12-28,85.89849853515625,52.810001373291016,75.8296127319336,43.09556198120117,38.908409118652344,4.496159076690674,61.9190559387207,62.90616226196289,132.59014892578125,70.18925476074219,5.4356689453125,30.962642669677734,105.41297912597656,14.006537437438965,29.011363983154297,12.02206802368164,5.64475154876709,771.760009765625
2007-12-31,85.87977600097656,52.7400016784668,76.06620788574219,43.189903259277344,39.027217864990234,4.504159450531006,61.279300689697266,63.02634811401367,131.39566040039062,70.65359497070312,5.456594944000244,30.849435806274414,104.69254302978516,13.936470985412598,28.79473114013672,11.967986106872559,5.721374988555908,766.030029296875
2008-01-02,85.95477294921875,54.65999984741211,76.29549407958984,42.666748046875,38.70050048828125,4.520150184631348,60.45675277709961,63.771766662597656,130.50616455078125,70.87532806396484,5.542437553405762,30.538114547729492,103.19750213623047,13.859392166137695,28.387462615966797,11.782556533813477,5.800979137420654,753.5499877929688
2008-01-03,85.89849853515625,54.65999984741211,76.42861938476562,42.58526611328125,37.44711685180664,4.525478363037109,60.57100296020508,63.56140899658203,129.54884338378906,70.79214477539062,5.563901424407959,30.59471321105957,103.19750213623047,13.866400718688965,28.42212677001953,11.604852676391602,5.791026592254639,745.010009765625
2008-01-04,85.87977600097656,54.29999923706055,76.61341094970703,42.53811264038086,36.25908279418945,4.525478363037109,59.33720016479492,64.08441162109375,125.93140411376953,70.75750732421875,5.596096515655518,30.035749435424805,100.66443634033203,13.54409122467041,27.57293128967285,11.264896392822266,5.800979137420654,721.5999755859375
2008-01-07,85.95477294921875,52.68000030517578,76.672607421875,42.28510284423828,36.59767150878906,4.530808448791504,59.47426986694336,64.00621795654297,125.16053009033203,70.6812744140625,5.579997539520264,30.056978225708008,100.98976135253906,13.54409122467041,27.538267135620117,11.326705932617188,5.815898418426514,723.9500122070312
2008-01-08,85.89849853515625,53.70000076293945,76.80570983886719,42.040672302246094,35.26706314086914,4.557461261749268,58.90305709838867,63.88600158691406,122.23777770996094,70.57733154296875,5.574632167816162,29.993284225463867,99.16939544677734,13.474020004272461,27.044347763061523,11.025381088256836,5.805952072143555,704.8599853515625
2008-01-09,85.84223175048828,53.5,76.71697998046875,41.581844329833984,35.96207046508789,4.552132606506348,59.55804443359375,63.75382995605469,122.92399597167969,70.75750732421875,5.5692667961120605,30.72208023071289,100.5250244140625,13.663204193115234,27.399620056152344,11.118096351623535,5.835801601409912,712.1199951171875
2008-01-10,85.87977600097656,52.7599983215332,76.6060562133789,41.89059066772461,36.437286376953125,4.552132606506348,60.20542907714844,63.567440032958984,123.85586547851562,70.65359497070312,5.590731620788574,30.67962646484375,101.32290649414062,13.635177612304688,27.59026336669922,11.218534469604492,5.761175155639648,720.2100219726562
2008-01-11,85.91727447509766,52.650001525878906,76.93881225585938,41.98064041137695,36.37788391113281,4.573453426361084,59.28388214111328,64.03033447265625,122.44111633300781,70.74362182617188,5.612192153930664,30.18433380126953,99.9594955444336,13.396949768066406,27.113672256469727,11.017653465270996,5.800979137420654,704.6500244140625
2008-01-14,85.99227905273438,53.36000061035156,76.8945083618164,41.83486557006836,36.27688980102539,4.5787858963012695,59.679927825927734,63.765811920166016,123.6102066040039,71.06243133544922,5.6604814529418945,30.488584518432617,101.04400634765625,13.565109252929688,27.486276626586914,11.102641105651855,5.815898418426514,712.47998046875
2008-01-15,85.9735107421875,52.38999938964844,76.90186309814453,41.94207000732422,35.33241271972656,4.573453426361084,58.45372009277344,64.10845947265625,120.80607604980469,71.45048522949219,5.681938648223877,29.413097381591797,98.52645111083984,13.12368106842041,26.793054580688477,10.870855331420898,5.865649223327637,697.4299926757812
2008-01-16,85.9735107421875,51.349998474121094,77.04240417480469,41.89488220214844,35.789794921875,4.562791347503662,58.248104095458984,64.01226806640625,120.28083038330078,71.18019104003906,5.649748802185059,28.52157974243164,97.97644805908203,12.836403846740723,26.515764236450195,10.948116302490234,5.850729942321777,699.9099731445312
2008-01-17,85.93602752685547,51.099998474121094,77.35293579101562,41.59901809692383,35.35616683959961,4.552132606506348,56.67915725708008,64.3128662109375,116.7989730834961,71.60981750488281,5.6604814529418945,27.700815200805664,95.1335220336914,12.626204490661621,25.857200622558594,10.662248611450195,5.8905253410339355,680.5700073242188
2008-01-18,85.99227905273438,51.45000076293945,77.38993835449219,41.924903869628906,35.059146881103516,4.530808448791504,56.38974380493164,64.2046890258789,115.80777740478516,71.40196990966797,5.6604814529418945,28.033369064331055,94.56028747558594,12.682257652282715,25.822547912597656,10.546351432800293,5.870625019073486,673.1799926757812
2008-01-22,86.02978515625,50.470001220703125,77.73751068115234,41.63332748413086,36.24125289916992,4.509488105773926,55.88709259033203,64.34294891357422,115.53669738769531,71.45738983154297,5.687307357788086,26.69608497619629,93.50677490234375,12.184775352478027,25.441265106201172,10.58498477935791,5.930326461791992,671.5700073242188
2008-01-23,86.1235580444336,49.86000061035156,77.81147003173828,41.7148323059082,39.20543670654297,4.49882698059082,56.73248291015625,64.42711639404297,118.56953430175781,71.5405044555664,5.692671298980713,26.71023178100586,95.51306915283203,12.135725021362305,25.744558334350586,11.033106803894043,5.910426616668701,693.4299926757812
2008-01-24,86.16109466552734,50.72999954223633,77.24944305419922,42.2379150390625,38.439125061035156,4.536142826080322,57.067588806152344,63.8800048828125,119.50141906738281,71.22872161865234,5.665843963623047,27.24090576171875,96.47364044189453,12.528105735778809,26.14315414428711,11.002202033996582,5.840773105621338,692.719970703125
2008-01-25,86.06729125976562,51.790000915527344,77.50825500488281,42.30224609375,37.90452575683594,4.54680061340332,56.15365982055664,64.57134246826172,118.57804870605469,71.28417205810547,5.644384860992432,27.21259880065918,94.94760131835938,12.472053527832031,25.787879943847656,10.940390586853027,5.885551929473877,688.5999755859375
2008-01-28,86.10479736328125,52.2599983215332,77.5526351928711,42.10929489135742,39.312355041503906,4.552132606506348,56.991424560546875,64.55337524414062,121.56004333496094,71.24951934814453,5.676573753356934,27.431930541992188,96.61307525634766,12.577153205871582,26.12582778930664,11.210810661315918,5.885551929473877,702.3900146484375
2008-01-29,86.17984008789062,52.5099983215332,77.37513732910156,42.15217208862305,39.07473373413086,4.562791347503662,57.098060607910156,64.44513702392578,122.33940887451172,71.03469848632812,5.655117988586426,27.54514503479004,97.21729278564453,12.675249099731445,26.212482452392578,11.326705932617188,5.850729942321777,705.2000122070312
2008-01-30,86.21735382080078,52.5099983215332,77.48613739013672,42.315120697021484,38.15994644165039,4.573453426361084,56.762939453125,64.43311309814453,120.48413848876953,70.61200714111328,5.687307357788086,27.170143127441406,96.76026153564453,12.584160804748535,26.09116554260254,11.203083038330078,5.82087516784668,695.489990234375
2008-01-31,86.21735382080078,52.5,77.61920166015625,42.4008674621582,39.06880187988281,4.5847930908203125,57.60834884643555,64.64350891113281,123.50858306884766,70.84068298339844,5.726055145263672,27.439010620117188,98.39474487304688,12.745318412780762,26.507104873657227,11.535311698913574,5.872810363769531,713.2999877929688
2008-02-01,86.20794677734375,51.52000045776367,77.71863555908203,42.42420959472656,40.58949661254883,4.6009907722473145,58.49180221557617,64.91766357421875,126.7955322265625,71.30567169189453,5.7152886390686035,28.13242530822754,99.60318756103516,12.93449878692627,26.871042251586914,11.79800796508789,5.897780418395996,730.5
2008-02-04,86.22676086425781,52.0,77.71863555908203,42.43284606933594,39.95983123779297,4.606394290924072,58.179542541503906,64.74256896972656,125.42318725585938,71.1249008178711,5.709908962249756,28.358837127685547,98.55741882324219,12.906472206115723,26.611083984375,11.682111740112305,5.867816925048828,723.4600219726562
2008-02-05,86.17036437988281,51.43000030517578,77.85969543457031,42.091773986816406,38.69456481933594,4.595595359802246,56.59537887573242,64.96600341796875,122.6274642944336,71.52112579345703,5.699143886566162,27.48853302001953,95.41236114501953,12.380965232849121,25.848541259765625,11.38078784942627,5.892786026000977,701.5800170898438
2008-02-06,86.24554443359375,51.2400016784668,77.9783935546875,42.00545120239258,37.95203399658203,4.5847930908203125,56.313602447509766,64.61573028564453,121.20421600341797,71.50724029541016,5.704528331756592,27.071081161499023,94.72293853759766,12.310896873474121,25.59724998474121,11.280348777770996,5.872810363769531,692.489990234375
2008-02-07,86.22676086425781,51.63999938964844,77.44402313232422,41.828433990478516,38.86683654785156,4.563192367553711,56.36689758300781,63.87285614013672,122.5342788696289,71.30567169189453,5.661476135253906,27.15599822998047,95.49758911132812,12.240830421447754,25.787879943847656,11.458049774169922,5.797901630401611,702.780029296875
2008-02-08,86.22676086425781,53.619998931884766,77.91900634765625,41.51329040527344,37.66096878051758,4.498386859893799,56.2374382019043,64.11445617675781,122.11067962646484,71.34735870361328,5.672240734100342,26.915414810180664,95.09477233886719,12.17076301574707,25.86586570739746,11.365335464477539,5.842845439910889,698.9000244140625
2008-02-11,86.24554443359375,54.130001068115234,77.85221099853516,41.18519592285156,36.90656280517578,4.498386859893799,56.663944244384766,64.30770111083984,122.83927917480469,71.58367156982422,5.682999610900879,27.09938621520996,95.66026306152344,12.184775352478027,26.169158935546875,11.357609748840332,5.862821578979492,699.75
2008-02-12,86.22676086425781,53.5,77.89678192138672,41.34059524536133,38.07083511352539,4.514589786529541,57.090431213378906,64.21711730957031,123.3730239868164,71.39602661132812,5.672240734100342,27.58052635192871,96.35740661621094,12.451033592224121,26.25580596923828,11.442598342895508,5.822875022888184,705.47998046875
2008-02-13,86.24554443359375,53.779998779296875,77.8299560546875,41.2326774597168,38.24904251098633,4.51999044418335,57.95868682861328,63.570960998535156,124.55055236816406,71.18749237060547,5.645331859588623,27.962614059448242,97.70533752441406,12.535115242004395,26.689071655273438,11.628028869628906,5.782919883728027,721.9299926757812
2008-02-14,86.26435852050781,54.849998474121094,77.56278228759766,41.43560028076172,37.96392059326172,4.514589786529541,57.18944549560547,63.4319953918457,122.5851058959961,70.520263671875,5.645331859588623,28.033369064331055,96.39618682861328,12.542122840881348,26.33379554748535,11.40396785736084,5.7180023193359375,705.3200073242188
2008-02-15,86.26435852050781,55.0,77.62957763671875,41.33197021484375,37.809471130371094,4.509190082550049,57.090431213378906,63.63735580444336,122.4665298461914,70.77047729492188,5.661476135253906,28.22440528869629,96.48139953613281,12.528105735778809,26.290475845336914,11.373062133789062,5.757954120635986,701.52001953125
