Date,BIL,GSG,GVI,HYG,IYR,JEDAX,JKD,LQD,MDY,MUB,PIGLX,VEMAX,VFINX,VGTSX,VIGRX,VISVX,VUSTX,^RUT
2007-12-19,85.86296844482422,50.880001068115234,75.79122161865234,43.71840286254883,39.052574157714844,4.486938953399658,61.09710693359375,63.137027740478516,130.796142578125,70.53643035888672,5.363652229309082,29.980876922607422,103.91473388671875,13.663172721862793,28.39612579345703,11.954167366027832,6.139400005340576,756.1300048828125
2007-12-20,85.90037536621094,51.130001068115234,75.72483825683594,43.62419891357422,39.19939041137695,4.492242336273193,61.29410934448242,62.831199645996094,132.76272583007812,70.10041046142578,5.369008541107178,30.04371452331543,104.44831848144531,13.697640419006348,28.656484603881836,12.078529357910156,6.144713401794434,767.5399780273438
2007-12-21,85.90037536621094,51.75,75.57723999023438,43.761234283447266,39.86886215209961,4.497548580169678,62.32462692260742,62.765174865722656,134.22235107421875,70.01734161376953,5.342221260070801,30.79819107055664,106.21346282958984,13.945806503295898,29.133804321289062,12.3117036819458,6.059664726257324,785.5999755859375
2007-12-24,85.90037536621094,52.20000076293945,75.4812240600586,43.6070671081543,40.95529556274414,4.502850532531738,62.65806198120117,62.447391510009766,135.52297973632812,69.86511993408203,5.347580432891846,31.18256378173828,107.06885528564453,14.04232406616211,29.36812400817871,12.467156410217285,6.033085823059082,794.3900146484375
2007-12-26,85.86296844482422,53.27000045776367,75.2820053100586,43.41441345214844,40.274085998535156,4.497548580169678,62.55195617675781,62.46537399291992,135.4380645751953,69.78205108642578,5.35829496383667,31.317779541015625,107.16213989257812,14.111259460449219,29.42020606994629,12.428293228149414,5.985246658325195,797.030029296875
2007-12-27,85.90037536621094,53.130001068115234,75.58561706542969,43.70075225830078,39.49055099487305,4.502850532531738,61.804840087890625,62.83582305908203,133.312744140625,70.23667907714844,5.390443801879883,31.04730987548828,105.66136169433594,14.049010276794434,29.012304306030273,12.132936477661133,6.011826515197754,773.510009765625
2007-12-28,85.89849853515625,52.810001373291016,75.93368530273438,43.27445983886719,38.908409118652344,4.508152008056641,61.9190559387207,63.034671783447266,133.04920959472656,70.29910278320312,5.444028377532959,31.14695167541504,105.81687927246094,14.140973091125488,29.055696487426758,12.094073295593262,6.075610160827637,771.760009765625
2007-12-31,85.87977600097656,52.7400016784668,76.17061614990234,43.36919403076172,39.027217864990234,4.516172885894775,61.279300689697266,63.15511703491211,131.85061645507812,70.76415252685547,5.464985370635986,31.033079147338867,105.09369659423828,14.070228576660156,28.838727951049805,12.039668083190918,6.158079147338867,766.030029296875
2008-01-02,85.95477294921875,54.65999984741211,76.40019989013672,42.843868255615234,38.70050048828125,4.5322065353393555,60.45675277709961,63.90205764770508,130.9580078125,70.98622131347656,5.55095911026001,30.71989631652832,103.5929183959961,13.992414474487305,28.430843353271484,11.853127479553223,6.2437615394592285,753.5499877929688
2008-01-03,85.89849853515625,54.65999984741211,76.53350830078125,42.76203918457031,37.44711685180664,4.53754997253418,60.57100296020508,63.69124221801758,129.9973907470703,70.90290832519531,5.572458267211914,30.776844024658203,103.5929183959961,13.999491691589355,28.465553283691406,11.674359321594238,6.233044147491455,745.010009765625
2008-01-04,85.87977600097656,54.29999923706055,76.7186279296875,42.714698791503906,36.25908279418945,4.53754997253418,59.33720016479492,64.21534729003906,126.36739349365234,70.86827850341797,5.604699611663818,30.21454620361328,101.05016326904297,13.674084663391113,27.615068435668945,11.332366943359375,6.2437615394592285,721.5999755859375
2008-01-07,85.95477294921875,52.68000030517578,76.77787780761719,42.46063232421875,36.59767150878906,4.542893886566162,59.47426986694336,64.13700103759766,125.59387969970703,70.79188537597656,5.588576793670654,30.235897064208984,101.37672424316406,13.674084663391113,27.580347061157227,11.394546508789062,6.2598161697387695,723.9500122070312
2008-01-08,85.89849853515625,53.70000076293945,76.91112518310547,42.21518325805664,35.26706314086914,4.569617748260498,58.90305709838867,64.01651000976562,122.66100311279297,70.68779754638672,5.583205699920654,30.171836853027344,99.54938507080078,13.603342056274414,27.08567237854004,11.09141731262207,6.249113082885742,704.8599853515625
2008-01-09,85.84223175048828,53.5,76.82227325439453,41.754459381103516,35.96207046508789,4.564273357391357,59.55804443359375,63.88402557373047,123.34957122802734,70.86827850341797,5.5778303146362305,30.904970169067383,100.91020202636719,13.794346809387207,27.441492080688477,11.184687614440918,6.281239986419678,712.1199951171875
2008-01-10,85.87977600097656,52.7599983215332,76.71124267578125,42.06449890136719,36.437286376953125,4.564273357391357,60.20542907714844,63.697261810302734,124.28465270996094,70.76415252685547,5.599328517913818,30.862253189086914,101.71110534667969,13.766045570373535,27.63241958618164,11.285727500915527,6.200912952423096,720.2100219726562
2008-01-11,85.91727447509766,52.650001525878906,77.04438018798828,42.15492248535156,36.37788391113281,4.585651874542236,59.28388214111328,64.16111755371094,122.86500549316406,70.8543701171875,5.620821952819824,30.3640193939209,100.3425064086914,13.525529861450195,27.155101776123047,11.083642959594727,6.2437615394592285,704.6500244140625
2008-01-14,85.99227905273438,53.36000061035156,77.0,42.00852966308594,36.27688980102539,4.590996742248535,59.679927825927734,63.89607620239258,124.03816223144531,71.17362976074219,5.669185638427734,30.670072555541992,101.43116760253906,13.695310592651367,27.528274536132812,11.169139862060547,6.2598161697387695,712.47998046875
2008-01-15,85.9735107421875,52.38999938964844,77.0074462890625,42.11619186401367,35.33241271972656,4.585651874542236,58.45372009277344,64.23947143554688,121.22434997558594,71.56228637695312,5.690676689147949,29.588197708129883,98.9039535522461,13.249640464782715,26.833993911743164,10.935965538024902,6.313366413116455,697.4299926757812
