Date,BIL,GSG,GVI,HYG,IYR,JKD,LQD,MDY,MUB,PIGLX,VEMAX,VGTSX,VIGRX,VISVX,VUSTX,^RUT
2016-03-17,87.11927032470703,14.380000114440918,100.95195770263672,64.0497817993164,65.1048812866211,107.34793090820312,100.45516967773438,242.2958984375,99.3507080078125,7.980164527893066,24.94988441467285,12.711709976196289,51.428619384765625,22.147897720336914,11.084269523620605,1091.25
2016-03-18,87.11927032470703,14.3100004196167,101.06993865966797,64.19781494140625,64.8531494140625,107.97213745117188,100.68611907958984,243.47337341308594,99.38652801513672,7.980164527893066,25.250591278076172,12.7205171585083,51.65483474731445,22.26731300354004,11.10996150970459,1101.6700439453125
2016-03-21,87.13835144042969,14.369999885559082,100.98828887939453,64.127685546875,64.43359375,108.0716552734375,100.56637573242188,243.59519958496094,99.40442657470703,7.962719440460205,25.330190658569336,12.694091796875,51.750282287597656,22.24894142150879,11.02430248260498,1098.5799560546875
2016-03-22,87.13835144042969,14.399999618530273,100.92475128173828,63.95630645751953,64.45040893554688,108.04450988769531,100.37816619873047,243.5764923095703,99.42229461669922,7.945280075073242,25.285972595214844,12.676475524902344,51.77891159057617,22.23975944519043,11.02430248260498,1097.3399658203125
2016-03-23,87.11927032470703,14.039999961853027,101.11534881591797,63.66022872924805,63.996131896972656,107.35660552978516,100.88285064697266,240.6608428955078,99.520751953125,7.927835941314697,24.93219757080078,12.553145408630371,51.435302734375,21.890684127807617,11.1442232131958,1075.699951171875
2016-03-24,87.13835144042969,13.989999771118164,101.07904815673828,63.3797492980957,64.04708099365234,107.03854370117188,100.840087890625,240.8577423095703,99.39543151855469,7.91039514541626,24.817218780517578,12.465049743652344,51.45439529418945,21.945796966552734,11.1442232131958,1079.5400390625
2016-03-28,87.13835144042969,13.979999542236328,101.07904815673828,63.09149169921875,64.53956604003906,106.89315032958984,100.89995574951172,241.76708984375,99.51180267333984,7.91911506652832,24.834911346435547,12.51790714263916,51.483028411865234,21.973356246948242,11.152791023254395,1080.22998046875
2016-03-29,87.13835144042969,13.880000114440918,101.45120239257812,63.33302307128906,65.82167053222656,107.89275360107422,101.3532943725586,246.2390594482422,99.64605712890625,7.980164527893066,24.976421356201172,12.658855438232422,52.12251663208008,22.395923614501953,11.264147758483887,1109.0799560546875
2016-03-30,87.13835144042969,13.770000457763672,101.56013488769531,63.55897521972656,65.71980285644531,108.47432708740234,101.2335433959961,246.18280029296875,99.75346374511719,7.997605800628662,25.36557388305664,12.773374557495117,52.36112594604492,22.41429901123047,11.161358833312988,1110.43994140625
2016-03-31,87.13835144042969,13.789999961853027,101.71443176269531,63.6446533203125,66.11036682128906,108.21988677978516,101.63558959960938,246.30470275878906,99.91451263427734,8.016820907592773,25.418636322021484,12.702901840209961,52.303863525390625,22.441856384277344,11.254931449890137,1114.030029296875
2016-04-01,87.13835144042969,13.510000228881836,101.64986419677734,63.69084548950195,66.15283966064453,108.89234161376953,101.96324157714844,247.68283081054688,99.8446273803711,8.034285545349121,25.37441635131836,12.579571723937988,52.742897033691406,22.469409942626953,11.280691146850586,1117.6800537109375
2016-04-04,87.13835144042969,13.289999961853027,101.61351776123047,63.53430938720703,66.05941772460938,108.64698791503906,101.97183227539062,245.0952911376953,100.014892578125,8.04301643371582,25.21521759033203,12.553145408630371,52.61882781982422,22.23975944519043,11.28927230834961,1108.5400390625
2016-04-05,87.15740966796875,13.279999732971191,101.71351623535156,63.29950714111328,65.68582916259766,107.81098937988281,102.29780578613281,242.61083984375,100.13142395019531,8.04301643371582,24.79953384399414,12.324104309082031,52.10342788696289,21.991729736328125,11.400879859924316,1095.8499755859375
