Date,BIL,LQD
2008-07-09,86.78118896484375,63.00698471069336
2008-07-10,86.85690307617188,62.648006439208984
2008-07-11,86.9136962890625,62.16531753540039
2008-07-14,86.9136962890625,62.196250915527344
2008-07-15,86.93262481689453,62.18387985229492
2008-07-16,86.95157623291016,61.6949577331543
2008-07-17,86.81902313232422,61.48457717895508
2008-07-18,86.93262481689453,61.37315368652344
2008-07-21,86.85690307617188,61.44123077392578
2008-07-22,86.89476776123047,61.83730697631836
2008-07-23,86.93262481689453,61.6207275390625
2008-07-24,86.9136962890625,62.16531753540039
2008-07-25,86.93262481689453,61.83730697631836
2008-07-28,86.93262481689453,62.196250915527344
2008-07-29,86.93262481689453,62.041542053222656
2008-07-30,86.95157623291016,62.33858871459961
2008-07-31,86.95157623291016,62.728416442871094
2008-08-01,86.92504119873047,62.502166748046875
2008-08-04,86.94395446777344,62.50838088989258
2008-08-05,86.96292114257812,62.234798431396484
2008-08-06,86.92504119873047,62.328125
2008-08-07,86.98189544677734,62.84413146972656
2008-08-08,86.96292114257812,62.90629577636719
2008-08-11,86.98189544677734,62.62031173706055
2008-08-12,86.92504119873047,62.999568939208984
2008-08-13,87.0008544921875,62.670047760009766
2008-08-14,86.98189544677734,62.85032653808594
2008-08-15,87.0008544921875,62.99332809448242
2008-08-18,86.94395446777344,63.01814651489258
2008-08-19,87.01981353759766,62.91873550415039
2008-08-20,87.01981353759766,62.92491912841797
2008-08-21,87.03876495361328,62.55186080932617
2008-08-22,87.05773162841797,62.57681655883789
2008-08-25,87.03876495361328,62.980873107910156
2008-08-26,87.05773162841797,63.05548095703125
2008-08-27,87.05773162841797,62.95602035522461
2008-08-28,87.05773162841797,62.943607330322266
2008-08-29,87.01981353759766,62.81925582885742
2008-09-02,87.08246612548828,63.06717300415039
2008-09-03,87.08246612548828,63.192108154296875
2008-09-04,87.08246612548828,63.2108154296875
2008-09-05,87.10144805908203,63.148399353027344
2008-09-08,87.10144805908203,63.25456237792969
2008-09-09,87.08246612548828,63.47317886352539
2008-09-10,87.12039184570312,63.448177337646484
2008-09-11,87.10144805908203,62.95479965209961
2008-09-12,87.13941192626953,62.473838806152344
2008-09-15,87.23436737060547,62.01168441772461
2008-09-16,87.27230834960938,58.07701873779297
2008-09-17,87.6519775390625,55.41646957397461
2008-09-18,87.40520477294922,56.17216491699219
2008-09-19,87.10144805908203,57.927146911621094
2008-09-22,87.13941192626953,58.27062225341797
2008-09-23,87.4242172241211,57.67106628417969
2008-09-24,87.15838623046875,57.521148681640625
2008-09-25,87.25333404541016,57.77103805541992
2008-09-26,87.40520477294922,56.20962905883789
2008-09-29,87.78490447998047,51.088287353515625
2008-09-30,87.462158203125,56.07845687866211
2008-10-01,87.44883728027344,56.5960693359375
2008-10-02,87.4107894897461,55.77418899536133
2008-10-03,87.4107894897461,55.749114990234375
2008-10-06,87.3918228149414,55.102901458740234
2008-10-07,87.37283325195312,56.13177490234375
2008-10-08,87.29674530029297,55.730281829833984
2008-10-09,87.42982482910156,54.24338150024414
2008-10-10,87.5058822631836,51.25704574584961
2008-10-13,87.1636962890625,54.08026123046875
2008-10-14,87.31575012207031,53.23331832885742
2008-10-15,87.33476257324219,53.23331832885742
2008-10-16,87.29674530029297,53.79164505004883
2008-10-17,87.10662841796875,53.33367156982422
2008-10-20,87.31575012207031,54.958580017089844
2008-10-21,87.31575012207031,55.504390716552734
2008-10-22,87.20171356201172,54.86450958251953
2008-10-23,87.31575012207031,55.20952224731445
2008-10-24,87.22071838378906,55.42912292480469
2008-10-27,87.35383605957031,55.07151794433594
2008-10-28,87.33476257324219,54.7076416015625
2008-10-29,87.23970794677734,55.62986373901367
2008-10-30,87.35383605957031,55.215824127197266
2008-10-31,87.2587661743164,54.98993682861328
2008-11-03,87.23401641845703,55.44078826904297
2008-11-04,87.27205657958984,55.8190803527832
2008-11-05,87.31011199951172,56.90357971191406
2008-11-06,87.443359375,57.29447555541992
2008-11-07,87.443359375,56.890968322753906
2008-11-10,87.42430114746094,56.9161491394043
2008-11-11,87.42430114746094,57.09901809692383
2008-11-12,87.443359375,57.08638381958008
2008-11-13,87.443359375,56.695526123046875
2008-11-14,87.443359375,56.6828727722168
2008-11-17,87.48139953613281,57.09270095825195
2008-11-18,87.38623809814453,57.162052154541016
2008-11-19,87.36720275878906,57.25034713745117
2008-11-20,87.42430114746094,56.626155853271484
2008-11-21,87.40526580810547,57.2818603515625
2008-11-24,87.42430114746094,57.029659271240234
2008-11-25,87.443359375,57.300804138183594
2008-11-26,87.48139953613281,56.998130798339844
2008-11-28,87.2149887084961,56.83420944213867
2008-12-01,87.45489501953125,57.722652435302734
2008-12-02,87.53103637695312,58.159881591796875
2008-12-03,87.39774322509766,58.56544494628906
2008-12-04,87.35968780517578,58.62246322631836
2008-12-05,87.35968780517578,58.223243713378906
2008-12-08,87.37869262695312,58.82525634765625
2008-12-09,87.34060668945312,59.224491119384766
2008-12-10,87.39774322509766,59.36387634277344
2008-12-11,87.30257415771484,59.566627502441406
2008-12-12,87.34060668945312,59.88982009887695
2008-12-15,87.32161712646484,59.87083435058594
2008-12-16,87.37869262695312,61.100189208984375
2008-12-17,87.32161712646484,62.00636291503906
2008-12-18,87.26448059082031,63.508182525634766
2008-12-19,87.32161712646484,62.56401443481445
2008-12-22,87.43585968017578,63.31810760498047
2008-12-23,87.34060668945312,63.52722930908203
2008-12-24,87.43585968017578,63.685630798339844
2008-12-26,87.43585968017578,63.806007385253906
2008-12-29,87.127197265625,64.0046157836914
2008-12-30,87.4320068359375,64.5645980834961
2008-12-31,87.24152374267578,64.68545532226562
2009-01-02,87.26058959960938,64.02366638183594
2009-01-05,87.26058959960938,64.46273040771484
2009-01-06,87.27963256835938,64.57095336914062
2009-01-07,87.4129867553711,64.03004455566406
2009-01-08,87.31771850585938,64.48817443847656
2009-01-09,87.3749008178711,65.28999328613281
2009-01-12,87.33677673339844,64.9527587890625
2009-01-13,87.4510726928711,64.81273651123047
2009-01-14,87.47013854980469,64.52639770507812
2009-01-15,87.48918914794922,64.65367126464844
2009-01-16,87.4320068359375,64.65367126464844
2009-01-20,87.27963256835938,63.69908905029297
2009-01-21,87.4320068359375,63.380924224853516
2009-01-22,87.4510726928711,63.1454963684082
2009-01-23,87.4320068359375,62.72547912597656
2009-01-26,87.4129867553711,62.16554260253906
2009-01-27,87.3749008178711,63.336421966552734
2009-01-28,87.33677673339844,63.83913040161133
2009-01-29,87.33677673339844,63.075496673583984
2009-01-30,87.4129867553711,63.52095031738281
2009-02-02,87.4663314819336,63.214622497558594
2009-02-03,87.3901138305664,63.003597259521484
2009-02-04,87.447265625,63.0291633605957
2009-02-05,87.4091567993164,62.47922134399414
2009-02-06,87.2757797241211,62.85011672973633
2009-02-09,87.3901138305664,62.9652099609375
2009-02-10,87.37105560302734,63.27220153808594
2009-02-11,87.35201263427734,63.4896125793457
2009-02-12,87.35201263427734,63.540748596191406
2009-02-13,87.42823028564453,63.054744720458984
2009-02-17,87.42823028564453,63.40007781982422
2009-02-18,87.447265625,63.08678436279297
2009-02-19,87.447265625,62.568756103515625
2009-02-20,87.447265625,62.30655288696289
2009-02-23,87.42823028564453,62.09547805786133
2009-02-24,87.37105560302734,61.87167739868164
2009-02-25,87.33293151855469,61.02751922607422
2009-02-26,87.35201263427734,60.63740921020508
2009-02-27,87.4091567993164,60.21536636352539
2009-03-02,87.46062469482422,60.22309494018555
2009-03-03,87.44158172607422,59.895263671875
2009-03-04,87.44158172607422,59.875938415527344
2009-03-05,87.46062469482422,59.71528244018555
2009-03-06,87.44158172607422,59.843807220458984
2009-03-09,87.44158172607422,58.19832229614258
2009-03-10,87.44158172607422,59.04035568237305
2009-03-11,87.44158172607422,59.05964279174805
2009-03-12,87.4034423828125,59.00821304321289
2009-03-13,87.38439178466797,59.554588317871094
2009-03-16,87.36534118652344,59.63816452026367
2009-03-17,87.4225082397461,59.477420806884766
2009-03-18,87.44158172607422,60.74372100830078
2009-03-19,87.38439178466797,60.87232208251953
2009-03-20,87.4225082397461,60.25520324707031
2009-03-23,87.44158172607422,60.44161605834961
2009-03-24,87.4225082397461,59.843807220458984
2009-03-25,87.46062469482422,59.554588317871094
2009-03-26,87.44158172607422,59.86316680908203
2009-03-27,87.46062469482422,60.04951477050781
2009-03-30,87.44158172607422,60.004554748535156
2009-03-31,87.4034423828125,60.49947738647461
2009-04-01,87.41869354248047,60.408355712890625
2009-04-02,87.36153411865234,60.42776107788086
2009-04-03,87.41869354248047,60.052879333496094
2009-04-06,87.3996353149414,60.02054977416992
2009-04-07,87.3996353149414,59.99465560913086
2009-04-08,87.43775939941406,60.595794677734375
2009-04-09,87.3805923461914,61.00299835205078
2009-04-13,87.43775939941406,61.5911865234375
2009-04-14,87.3996353149414,61.75279235839844
2009-04-15,87.3996353149414,62.23107147216797
2009-04-16,87.45684814453125,62.496089935302734
2009-04-17,87.36153411865234,62.418521881103516
2009-04-20,87.3996353149414,62.07594680786133
2009-04-21,87.3805923461914,62.26986312866211
2009-04-22,87.43775939941406,62.114749908447266
2009-04-23,87.47588348388672,62.063018798828125
2009-04-24,87.47588348388672,62.19879150390625
2009-04-27,87.45684814453125,62.121192932128906
2009-04-28,87.47588348388672,61.92083740234375
2009-04-29,87.45684814453125,62.218143463134766
2009-04-30,87.45684814453125,62.17938995361328
2009-05-01,87.48541259765625,62.33395004272461
2009-05-04,87.37104797363281,62.48335647583008
2009-05-05,87.39012145996094,62.68473815917969
2009-05-06,87.37104797363281,62.96398162841797
2009-05-07,87.37104797363281,62.3599739074707
2009-05-08,87.39012145996094,62.75614929199219
2009-05-11,87.37104797363281,62.944488525390625
2009-05-12,87.44727325439453,63.11985778808594
2009-05-13,87.39012145996094,63.002960205078125
2009-05-14,87.4091567993164,63.14583206176758
2009-05-15,87.4091567993164,63.13288116455078
2009-05-18,87.46637725830078,63.04191589355469
2009-05-19,87.44727325439453,63.29521179199219
2009-05-20,87.37104797363281,63.65898513793945
2009-05-21,87.42823028564453,63.00944900512695
2009-05-22,87.44727325439453,62.924964904785156
2009-05-26,87.46637725830078,62.899044036865234
2009-05-27,87.46637725830078,62.46385955810547
2009-05-28,87.44727325439453,62.69770431518555
2009-05-29,87.46637725830078,63.62004089355469
2009-06-01,87.39774322509766,63.599090576171875
2009-06-02,87.39774322509766,64.06906127929688
2009-06-03,87.43585968017578,64.39543914794922
2009-06-04,87.43585968017578,64.11479187011719
2009-06-05,87.41678619384766,63.77534866333008
2009-06-08,87.43585968017578,63.64480209350586
2009-06-09,87.41678619384766,64.12782287597656
2009-06-10,87.43585968017578,63.93857955932617
2009-06-11,87.378662109375,64.16047668457031
2009-06-12,87.45491027832031,64.63699340820312
2009-06-15,87.45491027832031,64.6565933227539
2009-06-16,87.4739990234375,64.61739349365234
2009-06-17,87.4739990234375,64.6957015991211
2009-06-18,87.45491027832031,63.87324905395508
2009-06-19,87.4739990234375,64.35631561279297
2009-06-22,87.4739990234375,64.59130096435547
2009-06-23,87.4739990234375,65.11347961425781
2009-06-24,87.4739990234375,65.00908660888672
2009-06-25,87.4739990234375,65.51823425292969
2009-06-26,87.4739990234375,65.55084991455078
2009-06-29,87.4739990234375,65.47907257080078
2009-06-30,87.45491027832031,65.45950317382812
2009-07-01,87.45681762695312,65.37093353271484
2009-07-02,87.47592163085938,65.37751770019531
2009-07-06,87.45681762695312,65.53492736816406
2009-07-07,87.45681762695312,65.27262878417969
2009-07-08,87.47592163085938,65.86930847167969
2009-07-09,87.45681762695312,65.89551544189453
2009-07-10,87.45681762695312,66.15776824951172
2009-07-13,87.47592163085938,66.11845397949219
2009-07-14,87.47592163085938,65.9742202758789
2009-07-15,87.43775939941406,65.36441802978516
2009-07-16,87.47592163085938,65.8168716430664
2009-07-17,87.47592163085938,65.61359405517578
2009-07-20,87.43775939941406,65.88239288330078
2009-07-21,87.43775939941406,66.8134765625
2009-07-22,87.45681762695312,66.636474609375
2009-07-23,87.43775939941406,66.52496337890625
2009-07-24,87.4186782836914,66.7085189819336
2009-07-27,87.4186782836914,66.5577621459961
2009-07-28,87.43775939941406,66.8134765625
2009-07-29,87.43775939941406,67.23311614990234
2009-07-30,87.45681762695312,67.60029602050781
2009-07-31,87.39964294433594,68.49198913574219
2009-08-03,87.42253875732422,67.85429382324219
2009-08-04,87.44159698486328,67.51172637939453
2009-08-05,87.42253875732422,67.52488708496094
2009-08-06,87.42253875732422,67.3404541015625
2009-08-07,87.42253875732422,67.32728576660156
2009-08-10,87.42253875732422,67.53813934326172
2009-08-11,87.42253875732422,67.88726043701172
2009-08-12,87.46062469482422,67.2943344116211
2009-08-13,87.42253875732422,67.94652557373047
2009-08-14,87.46062469482422,67.9333724975586
2009-08-17,87.42253875732422,68.04534149169922
2009-08-18,87.46062469482422,67.87406921386719
2009-08-19,87.42253875732422,68.09148406982422
2009-08-20,87.44159698486328,68.41424560546875
2009-08-21,87.42253875732422,68.10462188720703
2009-08-24,87.42253875732422,68.45379638671875
2009-08-25,87.42253875732422,68.57233428955078
2009-08-26,87.44159698486328,69.02690887451172
2009-08-27,87.44159698486328,68.71072387695312
2009-08-28,87.46062469482422,69.05326843261719
2009-08-31,87.46062469482422,69.3892593383789
2009-09-01,87.40725708007812,69.04108428955078
2009-09-02,87.4835433959961,69.24630737304688
2009-09-03,87.4835433959961,69.36540222167969
2009-09-04,87.4835433959961,69.41178894042969
2009-09-08,87.4835433959961,69.23303985595703
2009-09-09,87.42631530761719,69.21321868896484
2009-09-10,87.44538116455078,69.66989135742188
2009-09-11,87.42631530761719,70.29869079589844
2009-09-14,87.42631530761719,69.94124603271484
2009-09-15,87.42631530761719,69.90153503417969
2009-09-16,87.42631530761719,70.12002563476562
2009-09-17,87.44538116455078,70.46417236328125
2009-09-18,87.42631530761719,70.02068328857422
2009-09-21,87.4835433959961,70.18614959716797
2009-09-22,87.42631530761719,70.35163116455078
2009-09-23,87.46446228027344,70.38469696044922
2009-09-24,87.42631530761719,70.49723052978516
2009-09-25,87.46446228027344,70.76859283447266
2009-09-28,87.4835433959961,70.94732666015625
2009-09-29,87.4835433959961,70.66931915283203
2009-09-30,87.4835433959961,70.6097640991211
2009-10-01,87.43013000488281,69.8864517211914
2009-10-02,87.43013000488281,69.43434143066406
2009-10-05,87.46826171875,69.8066635131836
2009-10-06,87.43013000488281,69.66038513183594
2009-10-07,87.46826171875,70.10582733154297
2009-10-08,87.43013000488281,69.71356201171875
2009-10-09,87.44920349121094,69.10191345214844
2009-10-12,87.44920349121094,69.34124755859375
2009-10-13,87.44920349121094,69.4742431640625
2009-10-14,87.43013000488281,69.1418228149414
2009-10-15,87.43013000488281,69.12855529785156
2009-10-16,87.46826171875,69.18173217773438
2009-10-19,87.44920349121094,69.53409576416016
2009-10-20,87.43013000488281,69.9794692993164
2009-10-21,87.43013000488281,69.6869888305664
2009-10-22,87.43013000488281,70.09918212890625
2009-10-23,87.43013000488281,69.71356201171875
2009-10-26,87.43013000488281,69.42107391357422
2009-10-27,87.43013000488281,70.01944732666016
2009-10-28,87.43013000488281,69.54737854003906
2009-10-29,87.44920349121094,69.63382720947266
2009-10-30,87.48735809326172,70.25875091552734
2009-11-02,87.48925018310547,70.15450286865234
2009-11-03,87.48925018310547,69.8339614868164
2009-11-04,87.47016143798828,70.10780334472656
2009-11-05,87.47016143798828,70.15450286865234
2009-11-06,87.48925018310547,70.34159851074219
2009-11-09,87.48925018310547,70.38160705566406
2009-11-10,87.43204498291016,70.33487701416016
2009-11-11,87.43204498291016,70.5953369140625
2009-11-12,87.43204498291016,70.5953369140625
2009-11-13,87.43204498291016,70.80239868164062
2009-11-16,87.43204498291016,71.13631439208984
2009-11-17,87.43204498291016,71.24322509765625
2009-11-18,87.43204498291016,71.00948333740234
2009-11-19,87.43204498291016,71.09625244140625
2009-11-20,87.43204498291016,70.76227569580078
2009-11-23,87.43204498291016,70.76227569580078
2009-11-24,87.43204498291016,71.03616333007812
2009-11-25,87.43204498291016,71.29661560058594
2009-11-27,87.45111083984375,71.27661895751953
2009-11-30,87.45111083984375,71.63054656982422
2009-12-01,87.45111083984375,71.27239227294922
2009-12-02,87.43204498291016,71.28577423095703
2009-12-03,87.43204498291016,71.26570129394531
2009-12-04,87.47016143798828,70.9705581665039
2009-12-07,87.43204498291016,70.93702697753906
2009-12-08,87.43204498291016,71.23883056640625
2009-12-09,87.47016143798828,70.82969665527344
2009-12-10,87.43204498291016,70.89006042480469
2009-12-11,87.43204498291016,70.5546875
2009-12-14,87.4129638671875,70.94377136230469
2009-12-15,87.4129638671875,70.43395233154297
2009-12-16,87.43204498291016,70.70230102539062
2009-12-17,87.43204498291016,71.00408172607422
2009-12-18,87.43204498291016,70.89006042480469
2009-12-21,87.43204498291016,70.54798126220703
2009-12-22,87.43204498291016,70.25288391113281
2009-12-23,87.43204498291016,70.47418975830078
2009-12-24,87.45111083984375,70.14554595947266
2009-12-28,87.43204498291016,69.95772552490234
2009-12-29,87.43965148925781,70.16997528076172
2009-12-30,87.458740234375,70.25077056884766
2009-12-31,87.47779083251953,70.14971923828125
2010-01-04,87.43965148925781,70.5201416015625
2010-01-05,87.42060852050781,70.85693359375
2010-01-06,87.42060852050781,70.64812469482422
2010-01-07,87.42060852050781,70.73568725585938
2010-01-08,87.42060852050781,70.890625
2010-01-11,87.42060852050781,70.96469116210938
2010-01-12,87.42060852050781,71.09942626953125
2010-01-13,87.458740234375,70.8031005859375
2010-01-14,87.43965148925781,71.05900573730469
2010-01-15,87.43965148925781,71.03205871582031
2010-01-19,87.43965148925781,71.09268188476562
2010-01-20,87.43965148925781,71.04552459716797
2010-01-21,87.43965148925781,71.2341079711914
2010-01-22,87.43965148925781,71.12637329101562
2010-01-25,87.458740234375,71.11966705322266
2010-01-26,87.458740234375,70.93101501464844
2010-01-27,87.47779083251953,70.67507934570312
2010-01-28,87.458740234375,70.57404327392578
2010-01-29,87.47779083251953,71.0253677368164
2010-02-01,87.458740234375,70.70877075195312
2010-02-02,87.43965148925781,70.9319839477539
2010-02-03,87.47779083251953,70.8575668334961
2010-02-04,87.47779083251953,70.8508071899414
2010-02-05,87.47779083251953,70.63434600830078
2010-02-08,87.47779083251953,70.70196533203125
2010-02-09,87.47779083251953,70.53961944580078
2010-02-10,87.47779083251953,69.9917221069336
2010-02-11,87.47779083251953,70.1540756225586
2010-02-12,87.47779083251953,70.2352066040039
2010-02-16,87.47779083251953,70.51258087158203
2010-02-17,87.42060852050781,70.27579498291016
2010-02-18,87.458740234375,70.22847747802734
2010-02-19,87.42060852050781,70.47877502441406
2010-02-22,87.458740234375,70.51932525634766
2010-02-23,87.42060852050781,70.68844604492188
2010-02-24,87.458740234375,70.99286651611328
2010-02-25,87.458740234375,70.9184341430664
2010-02-26,87.458740234375,71.38522338867188
2010-03-01,87.42060852050781,71.47691345214844
2010-03-02,87.43965148925781,71.6263427734375
2010-03-03,87.42060852050781,71.77579498291016
2010-03-04,87.42060852050781,71.80976104736328
2010-03-05,87.42060852050781,71.72142028808594
2010-03-08,87.42060852050781,71.83695220947266
2010-03-09,87.42060852050781,71.76904296875
2010-03-10,87.43965148925781,71.83695220947266
2010-03-11,87.42060852050781,71.80976104736328
2010-03-12,87.42060852050781,71.95921325683594
2010-03-15,87.42060852050781,71.94561004638672
2010-03-16,87.42060852050781,72.27848052978516
2010-03-17,87.42060852050781,72.54341125488281
2010-03-18,87.42060852050781,72.40074920654297
2010-03-19,87.42060852050781,72.34642028808594
2010-03-22,87.43965148925781,72.4619140625
2010-03-23,87.43965148925781,72.4143295288086
2010-03-24,87.42060852050781,71.87770080566406
2010-03-25,87.458740234375,71.61957550048828
2010-03-26,87.458740234375,71.83695220947266
2010-03-29,87.42060852050781,71.77579498291016
2010-03-30,87.42060852050781,71.81660461425781
2010-03-31,87.458740234375,71.85052490234375
2010-04-01,87.458740234375,72.00675201416016
2010-04-05,87.42060852050781,71.34490966796875
2010-04-06,87.42060852050781,71.51551818847656
2010-04-07,87.42060852050781,71.87714385986328
2010-04-08,87.42060852050781,71.74064636230469
2010-04-09,87.42060852050781,71.78841400146484
2010-04-12,87.42060852050781,71.99313354492188
2010-04-13,87.42060852050781,72.2524185180664
2010-04-14,87.42060852050781,72.19100952148438
2010-04-15,87.42060852050781,72.31379699707031
2010-04-16,87.42060852050781,72.4843978881836
2010-04-19,87.43965148925781,72.3001708984375
2010-04-20,87.42060852050781,72.45710754394531
2010-04-21,87.42060852050781,72.70958709716797
2010-04-22,87.42060852050781,72.54585266113281
2010-04-23,87.42060852050781,72.53218841552734
2010-04-26,87.43965148925781,72.56627655029297
2010-04-27,87.42060852050781,72.6140365600586
2010-04-28,87.43965148925781,72.73686218261719
2010-04-29,87.43965148925781,72.9211196899414
2010-04-30,87.42060852050781,73.22130584716797
2010-05-03,87.43965148925781,73.2432632446289
2010-05-04,87.42060852050781,73.33234405517578
2010-05-05,87.43965148925781,73.01715850830078
2010-05-06,87.458740234375,71.81114196777344
2010-05-07,87.458740234375,72.04409790039062
2010-05-10,87.458740234375,72.49637603759766
2010-05-11,87.458740234375,72.5717544555664
2010-05-12,87.458740234375,72.5443344116211
2010-05-13,87.43965148925781,72.75674438476562
2010-05-14,87.458740234375,72.7362060546875
2010-05-17,87.458740234375,72.85951232910156
2010-05-18,87.43965148925781,73.09253692626953
2010-05-19,87.458740234375,73.13362884521484
2010-05-20,87.458740234375,72.96913146972656
2010-05-21,87.458740234375,72.8458023071289
