Date,BIL,ILTB,VIGRX,VISVX,^RUT
2016-03-29,87.13835144042969,52.374473571777344,52.12251663208008,22.395923614501953,1109.0799560546875
2016-03-30,87.13835144042969,52.15743637084961,52.36112594604492,22.41429901123047,1110.43994140625
2016-03-31,87.13835144042969,52.29932403564453,52.303863525390625,22.441856384277344,1114.030029296875
2016-04-01,87.13835144042969,52.47566223144531,52.742897033691406,22.469409942626953,1117.6800537109375
2016-04-04,87.13835144042969,52.54267120361328,52.61882781982422,22.23975944519043,1108.5400390625
2016-04-05,87.15740966796875,52.877655029296875,52.10342788696289,21.991729736328125,1095.8499755859375
2016-04-06,87.15740966796875,52.693424224853516,52.800174713134766,22.157079696655273,1108.81005859375
2016-04-07,87.13835144042969,52.73529052734375,52.16067886352539,21.881500244140625,1092.7900390625
2016-04-08,87.15740966796875,52.93629455566406,52.2370491027832,22.037660598754883,1097.31005859375
2016-04-11,87.13835144042969,52.78553771972656,51.99842834472656,22.046846389770508,1094.3399658203125
2016-04-12,87.13835144042969,52.601295471191406,52.43748092651367,22.322429656982422,1105.7099609375
2016-04-13,87.15740966796875,52.80228042602539,52.9528923034668,22.726627349853516,1129.9300537109375
2016-04-14,87.15740966796875,52.66829299926758,52.93378829956055,22.6715087890625,1128.5899658203125
2016-04-15,87.13835144042969,53.08701705932617,52.8956184387207,22.726627349853516,1130.9200439453125
2016-04-18,87.15740966796875,52.9781608581543,53.20104217529297,22.846044540405273,1139.280029296875
2016-04-19,87.15740966796875,53.078651428222656,53.1055908203125,22.965463638305664,1140.22998046875
2016-04-20,87.15740966796875,52.80228042602539,53.1055908203125,22.965463638305664,1142.2900390625
2016-04-21,87.13835144042969,52.601295471191406,52.94334411621094,22.7449951171875,1135.77001953125
2016-04-22,87.15740966796875,52.685028076171875,52.81925964355469,23.00221061706543,1146.68994140625
2016-04-25,87.13835144042969,52.500789642333984,52.77153778076172,22.846044540405273,1138.0999755859375
2016-04-26,87.15740966796875,52.30817794799805,52.76198959350586,23.112445831298828,1150.72998046875
2016-04-27,87.15740966796875,52.676666259765625,52.599735260009766,23.2502384185791,1154.1500244140625
2016-04-28,87.15740966796875,52.94465637207031,52.132049560546875,23.011394500732422,1140.4000244140625
2016-04-29,87.17648315429688,53.053524017333984,51.90298843383789,22.90116310119629,1130.8499755859375
2016-05-02,87.15740966796875,52.80148696899414,52.380210876464844,23.057327270507812,1140.9200439453125
2016-05-03,87.17648315429688,53.145931243896484,51.95071029663086,22.699066162109375,1121.760009765625
2016-05-04,87.15740966796875,53.179542541503906,51.71210861206055,22.598020553588867,1113.1300048828125
2016-05-05,87.15740966796875,53.540802001953125,51.71210861206055,22.561275482177734,1107.949951171875
2016-05-06,87.17648315429688,53.38957595825195,51.912532806396484,22.717439651489258,1114.719970703125
2016-05-09,87.17648315429688,53.339176177978516,52.12251663208008,22.662321090698242,1118.25
2016-05-10,87.17648315429688,53.36437225341797,52.77153778076172,22.928720474243164,1128.8299560546875
2016-05-11,87.13835144042969,53.60801696777344,52.15113830566406,22.708250045776367,1114.739990234375
2016-05-12,87.13835144042969,53.49038314819336,52.08433532714844,22.634765625,1108.5999755859375
2016-05-13,87.13835144042969,53.7004280090332,51.750282287597656,22.423480987548828,1102.43994140625
2016-05-16,87.13835144042969,53.46518325805664,52.29432678222656,22.643949508666992,1116.2099609375
2016-05-17,87.13835144042969,53.2719612121582,51.750282287597656,22.395923614501953,1097.6800537109375
2016-05-18,87.15740966796875,52.80988693237305,51.750282287597656,22.395923614501953,1102.949951171875
2016-05-19,87.13835144042969,52.9275016784668,51.49258041381836,22.276498794555664,1094.780029296875
2016-05-20,87.15740966796875,52.80988693237305,51.90298843383789,22.542903900146484,1112.280029296875
2016-05-23,87.17648315429688,52.893890380859375,51.836177825927734,22.49697494506836,1111.3699951171875
2016-05-24,87.13835144042969,52.86870574951172,52.65699768066406,22.855228424072266,1135.31005859375
2016-05-25,87.15740966796875,52.7426872253418,52.90516662597656,23.03895378112793,1141.02001953125
2016-05-26,87.15740966796875,53.19634246826172,52.97196960449219,23.011394500732422,1139.75
2016-05-27,87.17648315429688,53.10393142700195,53.21058654785156,23.16756248474121,1150.449951171875
2016-05-31,87.17648315429688,53.137535095214844,53.17241287231445,23.231863021850586,1154.7900390625
2016-06-01,87.17648315429688,53.232784271240234,53.22968292236328,23.342098236083984,1163.0400390625
2016-06-02,87.15740966796875,53.54463195800781,53.41102600097656,23.47989273071289,1170.5799560546875
2016-06-03,87.17648315429688,54.05031967163086,53.26785659790039,23.37884521484375,1164.1300048828125
2016-06-06,87.195556640625,53.890159606933594,53.430110931396484,23.62687110900879,1176.8699951171875
2016-06-07,87.195556640625,54.04189682006836,53.458736419677734,23.718738555908203,1179.969970703125
2016-06-08,87.195556640625,54.35372543334961,53.64009475708008,23.82896614074707,1188.949951171875
2016-06-09,87.15740966796875,54.48014831542969,53.573280334472656,23.727920532226562,1181.199951171875
2016-06-10,87.15740966796875,54.63186264038086,52.98152160644531,23.37884521484375,1163.9300537109375
2016-06-13,87.15740966796875,54.640281677246094,52.644657135009766,23.10158920288086,1150.699951171875
2016-06-14,87.15740966796875,54.454872131347656,52.625518798828125,23.009479522705078,1147.8199462890625
2016-06-15,87.15740966796875,54.65714645385742,52.54895782470703,23.037109375,1149.300048828125
2016-06-16,87.17648315429688,54.926841735839844,52.63508605957031,23.000261306762695,1148.18994140625
2016-06-17,87.15740966796875,54.64872360229492,52.30970764160156,23.064741134643555,1144.699951171875
2016-06-20,87.17648315429688,54.38744354248047,52.65422439575195,23.295019149780273,1157.699951171875
2016-06-21,87.17648315429688,54.28630447387695,52.721214294433594,23.276596069335938,1153.8699951171875
2016-06-22,87.17648315429688,54.25259780883789,52.60637283325195,23.22133445739746,1148.969970703125
2016-06-23,87.17648315429688,54.21889114379883,53.2667121887207,23.645048141479492,1172.219970703125
2016-06-24,87.15740966796875,54.93529510498047,51.35270309448242,22.687082290649414,1127.5400390625
2016-06-27,87.15740966796875,55.48312759399414,50.42441177368164,21.987035751342773,1089.6500244140625
2016-06-28,87.15740966796875,56.12366485595703,51.419700622558594,22.38311195373535,1107.300048828125
2016-06-29,87.15740966796875,55.98881530761719,52.271419525146484,22.834461212158203,1131.6199951171875
2016-06-30,87.15740966796875,56.28380584716797,52.81690216064453,23.24897003173828,1151.9200439453125
2016-07-01,87.195556640625,56.69296646118164,53.03702163696289,23.331867218017578,1156.77001953125
2016-07-05,87.195556640625,57.3862190246582,52.78820037841797,22.972631454467773,1139.449951171875
2016-07-06,87.17648315429688,57.4538459777832,53.06573486328125,23.10158920288086,1147.3299560546875
2016-07-07,87.195556640625,57.30168914794922,53.15186309814453,23.10158920288086,1149.760009765625
2016-07-08,87.17648315429688,57.90190505981445,53.98445129394531,23.562145233154297,1177.3599853515625
2016-07-11,87.195556640625,57.791988372802734,54.185420989990234,23.746370315551758,1190.030029296875
2016-07-12,87.15740966796875,56.93813705444336,54.49166488647461,24.068758010864258,1205.8900146484375
2016-07-13,87.17648315429688,57.284767150878906,54.38639831542969,24.031909942626953,1201.1600341796875
2016-07-14,87.195556640625,57.03959274291992,54.66392135620117,24.087182998657227,1202.1700439453125
2016-07-15,87.17648315429688,56.38862228393555,54.57779312133789,24.133237838745117,1205.31005859375
2016-07-18,87.17648315429688,56.464725494384766,54.778770446777344,24.160873413085938,1207.9100341796875
2016-07-19,87.195556640625,56.752159118652344,54.69263458251953,24.077972412109375,1200.449951171875
2016-07-20,87.195556640625,56.47319412231445,54.98930358886719,24.19771957397461,1209.739990234375
2016-07-21,87.195556640625,56.34637451171875,54.78833770751953,24.096393585205078,1203.8599853515625
2016-07-22,87.195556640625,56.566162109375,55.01801681518555,24.243770599365234,1212.8900146484375
2016-07-25,87.17648315429688,56.3040885925293,54.922325134277344,24.160873413085938,1209.8199462890625
2016-07-26,87.17648315429688,56.48161697387695,54.90317153930664,24.308250427246094,1216.8599853515625
2016-07-27,87.195556640625,56.85360336303711,54.98930358886719,24.225345611572266,1218.9300537109375
2016-07-28,87.17648315429688,56.69296646118164,55.228553771972656,24.25298309326172,1217.3299560546875
2016-07-29,87.195556640625,56.988887786865234,55.34340286254883,24.33588218688965,1219.93994140625
2016-08-01,87.17648315429688,56.61494445800781,55.467803955078125,24.225345611572266,1219.1199951171875
2016-08-02,87.195556640625,56.360572814941406,55.046730041503906,23.949012756347656,1202.3499755859375
2016-08-03,87.17648315429688,56.04682540893555,55.190277099609375,24.133237838745117,1212.72998046875
2016-08-04,87.17648315429688,56.50472640991211,55.257266998291016,24.133237838745117,1213.760009765625
2016-08-05,87.17648315429688,56.00444793701172,55.60178756713867,24.427993774414062,1231.300048828125
2016-08-08,87.17648315429688,56.33513641357422,55.477378845214844,24.437206268310547,1230.4200439453125
2016-08-09,87.17648315429688,56.725162506103516,55.573081970214844,24.427993774414062,1231.739990234375
2016-08-10,87.17648315429688,57.01345443725586,55.467803955078125,24.308250427246094,1223.27001953125
2016-08-11,87.17648315429688,56.65734100341797,55.716617584228516,24.39115333557129,1229.1199951171875
2016-08-12,87.17648315429688,56.86932373046875,55.716617584228516,24.354305267333984,1229.8199462890625
2016-08-15,87.17648315429688,56.87778854370117,55.88888931274414,24.566160202026367,1241.8599853515625
2016-08-16,87.17648315429688,56.68277359008789,55.54437255859375,24.3635196685791,1231.1300048828125
2016-08-17,87.17648315429688,56.84389114379883,55.60178756713867,24.33588218688965,1227.6800537109375
2016-08-18,87.195556640625,56.894737243652344,55.659210205078125,24.52931785583496,1236.8499755859375
2016-08-19,87.17648315429688,56.83540344238281,55.64964294433594,24.501686096191406,1236.77001953125
2016-08-22,87.17648315429688,57.1915283203125,55.66877365112305,24.520105361938477,1239.739990234375
2016-08-23,87.17648315429688,57.03889846801758,55.81233215332031,24.649063110351562,1248.5799560546875
2016-08-24,87.195556640625,57.14065170288086,55.39125061035156,24.464839935302734,1237.25
2016-08-25,87.17648315429688,56.988014221191406,55.29554748535156,24.52931785583496,1240.0
2016-08-26,87.17648315429688,56.83540344238281,55.26683807373047,24.437206268310547,1238.030029296875
2016-08-29,87.195556640625,57.32719421386719,55.45823669433594,24.593793869018555,1244.93994140625
2016-08-30,87.195556640625,57.166080474853516,55.276405334472656,24.593793869018555,1246.030029296875
2016-08-31,87.195556640625,57.183048248291016,55.15199661254883,24.51089859008789,1239.9100341796875
2016-09-01,87.195556640625,57.20685577392578,55.257266998291016,24.464839935302734,1239.800048828125
2016-09-02,87.21461486816406,56.89219665527344,55.467803955078125,24.722749710083008,1251.8299560546875
2016-09-06,87.21461486816406,57.155818939208984,55.69749450683594,24.722749710083008,1253.3699951171875
2016-09-07,87.195556640625,57.13031768798828,55.7261962890625,24.860919952392578,1261.010009765625
2016-09-08,87.195556640625,56.620079040527344,55.42952346801758,24.82407569885254,1258.3599853515625
2016-09-09,87.21461486816406,55.88871765136719,53.9940299987793,24.068758010864258,1219.2099609375
2016-09-12,87.17648315429688,55.88871765136719,54.866703033447266,24.326677322387695,1235.8699951171875
2016-09-13,87.195556640625,55.318946838378906,54.1850700378418,23.856903076171875,1212.3199462890625
2016-09-14,87.195556640625,55.51454544067383,54.33867645263672,23.774005889892578,1211.5899658203125
2016-09-15,87.195556640625,55.27643585205078,54.9531135559082,24.04112434387207,1227.02001953125
2016-09-16,87.195556640625,55.63360595703125,54.76110076904297,23.967437744140625,1224.780029296875
2016-09-19,87.195556640625,55.54005813598633,54.72270202636719,24.13326644897461,1232.530029296875
2016-09-20,87.195556640625,55.67612075805664,54.80910873413086,24.00356674194336,1228.3299560546875
2016-09-21,87.195556640625,56.20337677001953,55.3851318359375,24.346343994140625,1245.0400390625
2016-09-22,87.21461486816406,56.6115608215332,55.82676315307617,24.689117431640625,1263.43994140625
2016-09-23,87.21461486816406,56.26292037963867,55.500343322753906,24.494569778442383,1254.6199951171875
2016-09-26,87.21461486816406,56.67110061645508,55.068321228027344,24.327817916870117,1240.93994140625
2016-09-27,87.195556640625,56.832679748535156,55.43313217163086,24.355600357055664,1246.3800048828125
2016-09-28,87.195556640625,57.019775390625,55.60593795776367,24.63353729248047,1255.6700439453125
2016-09-29,87.195556640625,57.03677749633789,55.11631774902344,24.3648681640625,1237.75
2016-09-30,87.21461486816406,56.645591735839844,55.5195426940918,24.58721160888672,1251.6500244140625
2016-10-03,87.195556640625,56.47413635253906,55.3563346862793,24.43898582458496,1245.780029296875
2016-10-04,87.21461486816406,56.158538818359375,55.12592315673828,24.300024032592773,1239.780029296875
2016-10-05,87.21461486816406,56.02207565307617,55.241127014160156,24.466781616210938,1248.3699951171875
2016-10-06,87.21461486816406,55.8173713684082,55.241127014160156,24.476041793823242,1246.239990234375
2016-10-07,87.21461486816406,55.85148620605469,55.068321228027344,24.281490325927734,1236.56005859375
2016-10-10,87.21461486816406,55.740596771240234,55.28913116455078,24.485305786132812,1250.760009765625
2016-10-11,87.195556640625,55.64677810668945,54.55949783325195,24.114736557006836,1227.6199951171875
2016-10-12,87.21461486816406,55.62118148803711,54.665103912353516,24.17958641052246,1227.22998046875
2016-10-13,87.195556640625,55.808837890625,54.521095275878906,24.031356811523438,1215.75
2016-10-14,87.195556640625,55.28853225708008,54.47309875488281,24.0220947265625,1212.4100341796875
2016-10-17,87.195556640625,55.450599670410156,54.28107833862305,23.994304656982422,1210.1400146484375
2016-10-18,87.195556640625,55.68089294433594,54.665103912353516,24.13326644897461,1217.300048828125
2016-10-19,87.21461486816406,55.7491455078125,54.81870651245117,24.27223014831543,1222.6400146484375
2016-10-20,87.195556640625,55.8770866394043,54.780303955078125,24.1888484954834,1219.7900390625
2016-10-21,87.195556640625,55.86854934692383,54.866703033447266,24.16105842590332,1218.0999755859375
2016-10-24,87.195556640625,55.732078552246094,55.23152542114258,24.26296615600586,1226.449951171875
2016-10-25,87.195556640625,55.77472686767578,54.80910873413086,24.086942672729492,1216.0999755859375
2016-10-26,87.21461486816406,55.36532211303711,54.482688903808594,24.00356674194336,1204.75
2016-10-27,87.195556640625,54.87060546875,54.233070373535156,23.762697219848633,1189.949951171875
2016-10-28,87.21461486816406,54.69148254394531,54.089073181152344,23.72563934326172,1187.6099853515625
2016-10-31,87.23370361328125,54.99854278564453,54.04106903076172,23.84607696533203,1191.3900146484375
2016-11-01,87.21461486816406,54.71702575683594,53.62824630737305,23.5866756439209,1177.93994140625
2016-11-02,87.23370361328125,54.828269958496094,53.21543502807617,23.34581184387207,1162.52001953125
2016-11-03,87.21461486816406,54.62290573120117,52.90821075439453,23.327280044555664,1156.8900146484375
2016-11-04,87.23370361328125,54.871036529541016,52.87941360473633,23.355072021484375,1163.43994140625
2016-11-07,87.21461486816406,54.85393142700195,54.050662994384766,23.86460304260254,1192.25
2016-11-08,87.23370361328125,54.65714645385742,54.34828186035156,23.92019271850586,1195.1400146484375
2016-11-09,87.195556640625,53.08279037475586,54.597896575927734,24.50383758544922,1232.1600341796875
2016-11-10,87.195556640625,52.3983039855957,54.21387481689453,24.77249526977539,1251.6099853515625
2016-11-11,87.15740966796875,52.15871810913086,54.127471923828125,25.143062591552734,1282.3800048828125
2016-11-14,87.195556640625,51.69668960571289,53.772247314453125,25.597013473510742,1298.5999755859375
2016-11-15,87.21461486816406,52.133060455322266,54.19468307495117,25.708181381225586,1302.1400146484375
2016-11-16,87.21461486816406,52.38973617553711,54.367488861083984,25.680383682250977,1302.199951171875
2016-11-17,87.23370361328125,51.73089599609375,54.73230743408203,25.79155921936035,1309.47998046875
2016-11-18,87.21461486816406,51.516990661621094,54.56909942626953,25.837879180908203,1315.6400146484375
2016-11-21,87.195556640625,51.576900482177734,55.039520263671875,26.013896942138672,1322.22998046875
2016-11-22,87.195556640625,51.65391159057617,55.09711837768555,26.2640323638916,1334.3399658203125
2016-11-23,87.195556640625,51.516990661621094,55.09711837768555,26.393733978271484,1342.0899658203125
2016-11-25,87.21461486816406,51.688140869140625,55.26033020019531,26.48637580871582,1347.199951171875
2016-11-28,87.195556640625,51.833587646484375,54.97230911254883,26.236242294311523,1329.8299560546875
2016-11-29,87.195556640625,52.02181625366211,55.12592315673828,26.25476837158203,1328.219970703125
2016-11-30,87.195556640625,51.73089599609375,54.684303283691406,26.291826248168945,1322.3399658203125
2016-12-01,87.23562622070312,51.11368179321289,54.050662994384766,26.273298263549805,1313.800048828125
2016-12-02,87.21653747558594,51.38838195800781,54.127471923828125,26.291826248168945,1314.25
2016-12-05,87.21653747558594,51.405555725097656,54.53068923950195,26.634601593017578,1337.7900390625
2016-12-06,87.23562622070312,51.44846725463867,54.69390106201172,26.912527084350586,1352.6700439453125
2016-12-07,87.23562622070312,51.9034538269043,55.3563346862793,27.208984375,1364.510009765625
2016-12-08,87.23562622070312,51.439884185791016,55.5195426940918,27.542490005493164,1386.3699951171875
2016-12-09,87.23562622070312,51.242431640625,55.83635711669922,27.551759719848633,1388.0699462890625
2016-12-12,87.21653747558594,51.087921142578125,55.65394592285156,27.310888290405273,1373.1400146484375
2016-12-13,87.23562622070312,51.259613037109375,56.12437438964844,27.338682174682617,1373.530029296875
2016-12-14,87.23562622070312,51.259613037109375,55.77875518798828,26.958850860595703,1356.02001953125
2016-12-15,87.23562622070312,51.079345703125,55.903564453125,27.134868621826172,1366.4100341796875
2016-12-16,87.21653747558594,50.98488998413086,55.759552001953125,27.116344451904297,1364.18994140625
2016-12-19,87.23562622070312,51.36262130737305,55.86516189575195,27.283096313476562,1371.6800537109375
2016-12-20,87.21653747558594,51.259613037109375,56.066768646240234,27.50543975830078,1383.9599609375
2016-12-21,87.23562622070312,51.542903900146484,55.935630798339844,27.37680435180664,1375.18994140625
2016-12-22,87.21653747558594,51.42831802368164,55.75242233276367,27.199697494506836,1362.6600341796875
2016-12-23,87.21653747558594,51.59202194213867,55.85849380493164,27.292911529541016,1371.510009765625
2016-12-27,87.23562622070312,51.5230827331543,56.04169464111328,27.395442962646484,1377.7099609375
2016-12-28,87.23371124267578,51.85910415649414,55.6077880859375,27.087839126586914,1360.8299560546875
2016-12-29,87.25277709960938,52.0228157043457,55.617431640625,27.134445190429688,1363.1800537109375
2016-12-30,87.21461486816406,52.25545120239258,55.27030563354492,27.03191566467285,1357.1300048828125
2017-01-03,87.25277709960938,52.298526763916016,55.74278259277344,27.23697853088379,1365.489990234375
2017-01-04,87.25277709960938,52.462223052978516,56.18632888793945,27.65644645690918,1387.949951171875
2017-01-05,87.23371124267578,53.108402252197266,56.32133102416992,27.40476417541504,1371.93994140625
2017-01-06,87.25277709960938,52.824092864990234,56.72631072998047,27.339515686035156,1367.280029296875
2017-01-09,87.25277709960938,53.0911865234375,56.7166633605957,27.069198608398438,1357.489990234375
2017-01-10,87.23371124267578,52.96195602416992,56.72631072998047,27.283592224121094,1370.9000244140625
2017-01-11,87.25277709960938,52.99641036987305,56.79380416870117,27.40476417541504,1373.300048828125
2017-01-12,87.25277709960938,53.13426208496094,56.7552375793457,27.181053161621094,1361.0699462890625
2017-01-13,87.25277709960938,52.918853759765625,56.89986801147461,27.320873260498047,1372.050048828125
2017-01-17,87.25277709960938,53.25489807128906,56.851661682128906,27.078519821166992,1352.3199462890625
2017-01-18,87.23371124267578,52.90163803100586,57.02522277832031,27.199697494506836,1358.56005859375
2017-01-19,87.23371124267578,52.669010162353516,56.84201431274414,26.994625091552734,1345.739990234375
2017-01-20,87.25277709960938,52.539756774902344,56.948081970214844,27.106483459472656,1351.8499755859375
2017-01-23,87.23371124267578,52.849937438964844,56.90951156616211,27.003948211669922,1347.8399658203125
2017-01-24,87.23371124267578,52.539756774902344,57.22771072387695,27.40476417541504,1369.2099609375
2017-01-25,87.25277709960938,52.272666931152344,57.72911071777344,27.62847900390625,1382.43994140625
2017-01-26,87.2718734741211,52.38467025756836,57.66161346435547,27.581872940063477,1375.5999755859375
2017-01-27,87.23371124267578,52.40190124511719,57.623050689697266,27.42340660095215,1370.699951171875
2017-01-30,87.2718734741211,52.436363220214844,57.28557205200195,27.106483459472656,1352.3299560546875
2017-01-31,87.25277709960938,52.63454055786133,57.28557205200195,27.20901870727539,1361.8199462890625
2017-02-01,87.2585220336914,52.49881362915039,57.507347106933594,27.171730041503906,1361.22998046875
2017-02-02,87.2585220336914,52.472877502441406,57.58448028564453,27.16240882873535,1357.4300537109375
2017-02-03,87.23944854736328,52.429664611816406,57.893043518066406,27.51662254333496,1377.8399658203125
2017-02-06,87.27761840820312,52.76679611206055,57.81589889526367,27.339515686035156,1366.6600341796875
2017-02-07,87.27761840820312,53.00020980834961,57.941253662109375,27.23697853088379,1361.06005859375
2017-02-08,87.27761840820312,53.40652084350586,58.11481857299805,27.21834373474121,1358.739990234375
2017-02-09,87.27761840820312,53.10394287109375,58.41373062133789,27.507295608520508,1378.530029296875
2017-02-10,87.2585220336914,53.00883865356445,58.61622619628906,27.68440818786621,1388.8399658203125
2017-02-13,87.2585220336914,52.853248596191406,58.85728454589844,27.796260833740234,1392.3800048828125
2017-02-14,87.27761840820312,52.67170715332031,59.05012893676758,27.889482498168945,1396.6500244140625
2017-02-15,87.2585220336914,52.654415130615234,59.37797546386719,27.992013931274414,1404.2099609375
2017-02-16,87.2585220336914,52.67170715332031,59.281551361083984,27.92676544189453,1399.1300048828125
2017-02-17,87.27761840820312,52.87052917480469,59.50333023071289,27.89879608154297,1399.8599853515625
2017-02-21,87.2585220336914,52.9310417175293,59.8311653137207,28.15979766845703,1410.3399658203125
2017-02-22,87.2585220336914,53.0780143737793,59.79259490966797,28.047941207885742,1403.8599853515625
2017-02-23,87.2585220336914,53.207672119140625,59.6961669921875,27.889482498168945,1394.6199951171875
2017-02-24,87.2585220336914,53.57075119018555,59.86973571777344,27.880157470703125,1394.52001953125
2017-02-27,87.2585220336914,53.43244934082031,59.975807189941406,28.085222244262695,1407.969970703125
2017-02-28,87.29666900634766,53.639896392822266,59.7733154296875,27.768301010131836,1386.6800537109375
2017-03-01,87.26232147216797,52.99728775024414,60.535064697265625,28.253009796142578,1413.6400146484375
2017-03-02,87.26232147216797,52.89320755004883,60.25543212890625,27.89879608154297,1395.6700439453125
2017-03-03,87.28142547607422,52.92790603637695,60.303646087646484,27.889482498168945,1394.1300048828125
2017-03-06,87.300537109375,52.797813415527344,60.13008117675781,27.693727493286133,1384.25
2017-03-07,87.26232147216797,52.667724609375,59.995086669921875,27.507295608520508,1374.8800048828125
