Date,BIL,HYG,IYR,JKD,VIGRX
2016-03-30,87.13835144042969,63.82282638549805,66.193115234375,108.8545913696289,52.36112594604492
2016-03-31,87.13835144042969,63.908851623535156,66.58648681640625,108.5992660522461,52.303863525390625
2016-04-01,87.13835144042969,63.95522689819336,66.6292724609375,109.27406311035156,52.742897033691406
2016-04-04,87.13835144042969,63.79804611206055,66.5351791381836,109.0278549194336,52.61882781982422
2016-04-05,87.15740966796875,63.562255859375,66.15890502929688,108.18891906738281,52.10342788696289
2016-04-06,87.15740966796875,64.09671020507812,66.3213882446289,109.25581359863281,52.800174713134766
2016-04-07,87.13835144042969,63.78232955932617,65.96220397949219,107.98826599121094,52.16067886352539
2016-04-08,87.15740966796875,64.07313537597656,66.3384780883789,108.37128448486328,52.2370491027832
2016-04-11,87.13835144042969,64.15959167480469,66.25296783447266,108.4533462524414,51.99842834472656
2016-04-12,87.13835144042969,64.53682708740234,66.70623779296875,109.5293960571289,52.43748092651367
2016-04-13,87.15740966796875,64.96127319335938,66.55229187011719,110.57808685302734,52.9528923034668
2016-04-14,87.15740966796875,64.93769073486328,66.12469482421875,110.67841339111328,52.93378829956055
2016-04-15,87.13835144042969,64.83553314208984,66.56084442138672,110.50515747070312,52.8956184387207
2016-04-18,87.15740966796875,65.20498657226562,66.84306335449219,111.26203918457031,53.20104217529297
2016-04-19,87.15740966796875,65.48002624511719,66.9114761352539,111.81829833984375,53.1055908203125
2016-04-20,87.15740966796875,65.60579681396484,65.97074890136719,112.1374740600586,53.1055908203125
2016-04-21,87.13835144042969,65.40143585205078,64.85042572021484,111.61768341064453,52.94334411621094
2016-04-22,87.15740966796875,65.55076599121094,65.54312896728516,111.29850769042969,52.81925964355469
2016-04-25,87.13835144042969,65.29927825927734,65.95364379882812,111.30763244628906,52.77153778076172
2016-04-26,87.15740966796875,65.51933288574219,66.193115234375,111.38058471679688,52.76198959350586
2016-04-27,87.15740966796875,65.90447235107422,66.17598724365234,111.85478210449219,52.599735260009766
2016-04-28,87.15740966796875,65.79442596435547,66.02206420898438,110.7969741821289,52.132049560546875
2016-04-29,87.17648315429688,65.90447235107422,65.47472381591797,109.92151641845703,51.90298843383789
2016-05-02,87.15740966796875,65.92974090576172,66.34703826904297,110.94285583496094,52.380210876464844
2016-05-03,87.17648315429688,65.50335693359375,66.20164489746094,109.9032974243164,51.95071029663086
2016-05-04,87.15740966796875,65.25858306884766,67.09107971191406,109.21024322509766,51.71210861206055
2016-05-05,87.15740966796875,65.20336151123047,67.3476333618164,109.18289947509766,51.71210861206055
2016-05-06,87.17648315429688,65.16383361816406,68.00615692138672,109.57500457763672,51.912532806396484
2016-05-09,87.17648315429688,65.04537963867188,68.5534896850586,109.60237121582031,52.12251663208008
2016-05-10,87.17648315429688,65.59809112548828,68.6817626953125,110.8790283203125,52.77153778076172
2016-05-11,87.13835144042969,65.55072784423828,67.45881652832031,110.21334075927734,52.15113830566406
2016-05-12,87.13835144042969,65.65338134765625,67.79232788085938,110.0491943359375,52.08433532714844
2016-05-13,87.13835144042969,65.3612289428711,67.2449951171875,109.15550231933594,51.750282287597656
2016-05-16,87.13835144042969,65.72444152832031,67.77523040771484,109.98535919189453,52.29432678222656
2016-05-17,87.13835144042969,65.5902099609375,66.74898529052734,109.12815856933594,51.750282287597656
2016-05-18,87.15740966796875,65.59809112548828,65.81681060791016,109.15550231933594,51.750282287597656
2016-05-19,87.13835144042969,65.41653442382812,65.10699462890625,108.6357421875,51.49258041381836
2016-05-20,87.15740966796875,65.6454849243164,65.62866973876953,109.26496887207031,51.90298843383789
2016-05-23,87.17648315429688,65.66126251220703,65.68853759765625,109.03695678710938,51.836177825927734
2016-05-24,87.13835144042969,66.0560531616211,66.4753189086914,110.60546112060547,52.65699768066406
2016-05-25,87.15740966796875,66.1587142944336,66.57793426513672,111.1161117553711,52.90516662597656
2016-05-26,87.15740966796875,65.96920776367188,66.62071990966797,110.97021484375,52.97196960449219
2016-05-27,87.17648315429688,66.07975006103516,66.9114761352539,111.34410095214844,53.21058654785156
2016-05-31,87.17648315429688,66.01659393310547,66.9200439453125,111.26203918457031,53.17241287231445
2016-06-01,87.17648315429688,66.12129211425781,66.96280670166016,111.462646484375,53.22968292236328
2016-06-02,87.15740966796875,66.13717651367188,67.32197570800781,111.75447082519531,53.41102600097656
2016-06-03,87.17648315429688,66.25614929199219,67.52723693847656,111.4079360961914,53.26785659790039
2016-06-06,87.195556640625,66.54973602294922,67.10816955566406,112.11009979248047,53.430110931396484
2016-06-07,87.195556640625,66.84329986572266,67.5186767578125,112.18304443359375,53.458736419677734
2016-06-08,87.195556640625,67.09718322753906,67.87786102294922,112.52958679199219,53.64009475708008
2016-06-09,87.15740966796875,66.83537292480469,67.9804916381836,112.31075286865234,53.573280334472656
2016-06-10,87.15740966796875,66.51007843017578,67.64695739746094,111.462646484375,52.98152160644531
2016-06-13,87.15740966796875,66.06575775146484,67.59564208984375,110.37748718261719,52.644657135009766
2016-06-14,87.15740966796875,65.84364318847656,67.2279052734375,110.10389709472656,52.625518798828125
2016-06-15,87.15740966796875,65.87535858154297,67.84365844726562,109.89418029785156,52.54895782470703
2016-06-16,87.17648315429688,65.91500854492188,68.18572998046875,110.39570617675781,52.63508605957031
2016-06-17,87.15740966796875,65.95471954345703,68.0831069946289,110.31365203857422,52.30970764160156
2016-06-20,87.17648315429688,66.34346771240234,68.2114028930664,110.7604751586914,52.65422439575195
2016-06-21,87.17648315429688,66.59735107421875,68.49185943603516,111.22770690917969,52.721214294433594
2016-06-22,87.17648315429688,66.66083526611328,68.45735168457031,111.09030151367188,52.60637283325195
2016-06-23,87.17648315429688,67.1527328491211,68.9146957397461,112.0522232055664,53.2667121887207
2016-06-24,87.15740966796875,66.04989624023438,68.07764434814453,109.13893127441406,51.35270309448242
2016-06-27,87.15740966796875,65.09784698486328,67.94821166992188,106.92188262939453,50.42441177368164
2016-06-28,87.15740966796875,65.91500854492188,69.42382049560547,108.90074920654297,51.419700622558594
2016-06-29,87.15740966796875,66.74810028076172,70.31266784667969,110.76964569091797,52.271419525146484
2016-06-30,87.15740966796875,67.20032501220703,71.09794616699219,112.4645004272461,52.81690216064453
2016-07-01,87.195556640625,67.33342742919922,71.0461654663086,112.59275817871094,53.03702163696289
2016-07-05,87.195556640625,66.95081329345703,71.5898208618164,111.8689956665039,52.78820037841797
2016-07-06,87.17648315429688,67.24576568603516,71.3309555053711,112.41869354248047,53.06573486328125
2016-07-07,87.195556640625,67.33342742919922,70.70099639892578,112.51029968261719,53.15186309814453
2016-07-08,87.17648315429688,68.22622680664062,71.74515533447266,113.94863891601562,53.98445129394531
2016-07-11,87.195556640625,68.26607513427734,72.2629165649414,114.28758239746094,54.185420989990234
2016-07-12,87.15740966796875,68.45736694335938,72.34920501708984,115.02964782714844,54.49166488647461
2016-07-13,87.17648315429688,68.25810241699219,72.65125274658203,115.17625427246094,54.38639831542969
2016-07-14,87.195556640625,68.39363861083984,72.11620330810547,115.84503173828125,54.66392135620117
2016-07-15,87.17648315429688,68.25810241699219,72.17662811279297,115.6984634399414,54.57779312133789
2016-07-18,87.17648315429688,68.48927307128906,72.35784912109375,116.01909637451172,54.778770446777344
2016-07-19,87.195556640625,68.30596923828125,72.68576049804688,115.9732666015625,54.69263458251953
2016-07-20,87.195556640625,68.48131561279297,72.66850280761719,116.82527923583984,54.98930358886719
2016-07-21,87.195556640625,68.38565063476562,72.77205657958984,116.04656982421875,54.78833770751953
2016-07-22,87.195556640625,68.68856811523438,73.37612915039062,116.49549102783203,55.01801681518555
2016-07-25,87.17648315429688,68.3617172241211,73.30708312988281,116.18400573730469,54.922325134277344
2016-07-26,87.17648315429688,68.09868621826172,72.97054290771484,116.21149444580078,54.90317153930664
2016-07-27,87.195556640625,68.30596923828125,72.4527587890625,116.55042266845703,54.98930358886719
2016-07-28,87.17648315429688,68.01897430419922,72.98779296875,116.8802490234375,55.228553771972656
2016-07-29,87.195556640625,68.08275604248047,73.6954116821289,117.0176773071289,55.34340286254883
2016-08-01,87.17648315429688,67.7008056640625,73.95427703857422,117.05431365966797,55.467803955078125
2016-08-02,87.195556640625,67.60470581054688,72.83248138427734,116.52295684814453,55.046730041503906
2016-08-03,87.17648315429688,67.90899658203125,72.52182006835938,116.56877899169922,55.190277099609375
2016-08-04,87.17648315429688,68.34139251708984,72.34920501708984,116.92607116699219,55.257266998291016
2016-08-05,87.17648315429688,68.4935073852539,72.44412994384766,117.91548156738281,55.60178756713867
2016-08-08,87.17648315429688,68.7737808227539,72.51318359375,117.97046661376953,55.477378845214844
2016-08-09,87.17648315429688,69.01397705078125,72.78068542480469,118.25445556640625,55.573081970214844
2016-08-10,87.17648315429688,68.88585662841797,72.68576049804688,117.93382263183594,55.467803955078125
2016-08-11,87.17648315429688,69.05404663085938,71.99541473388672,118.50182342529297,55.716617584228516
2016-08-12,87.17648315429688,69.11007690429688,72.19387817382812,118.31859588623047,55.716617584228516
2016-08-15,87.17648315429688,69.31824493408203,72.14210510253906,118.79498291015625,55.88888931274414
2016-08-16,87.17648315429688,69.17412567138672,71.29642486572266,118.3460693359375,55.54437255859375
2016-08-17,87.17648315429688,69.27024841308594,71.50353240966797,118.54759979248047,55.60178756713867
2016-08-18,87.195556640625,69.54242706298828,71.29642486572266,118.49266815185547,55.659210205078125
2016-08-19,87.17648315429688,69.33426666259766,70.77865600585938,118.71253204345703,55.64964294433594
2016-08-22,87.17648315429688,69.22217559814453,71.14109802246094,118.43769836425781,55.66877365112305
2016-08-23,87.17648315429688,69.45435333251953,71.29642486572266,118.65756225585938,55.81233215332031
2016-08-24,87.195556640625,69.26219177246094,70.95125579833984,117.89716339111328,55.39125061035156
2016-08-25,87.17648315429688,69.39031219482422,71.21012115478516,117.74140930175781,55.29554748535156
2016-08-26,87.17648315429688,69.31024169921875,70.545654296875,117.64981079101562,55.26683807373047
2016-08-29,87.195556640625,69.65454864501953,71.21012115478516,118.18116760253906,55.45823669433594
2016-08-30,87.195556640625,69.69458770751953,71.08931732177734,118.05289459228516,55.276405334472656
2016-08-31,87.195556640625,69.42236328125,71.22740173339844,117.62232208251953,55.15199661254883
2016-09-01,87.195556640625,69.55985260009766,71.10657501220703,117.64064025878906,55.257266998291016
2016-09-02,87.21461486816406,69.88153839111328,71.67610931396484,118.21781158447266,55.467803955078125
2016-09-06,87.21461486816406,69.96195220947266,72.18524932861328,118.46515655517578,55.69749450683594
2016-09-07,87.195556640625,69.7689208984375,72.59947204589844,118.3094253540039,55.7261962890625
2016-09-08,87.195556640625,69.64025115966797,71.77104187011719,118.02542114257812,55.42952346801758
2016-09-09,87.21461486816406,68.97280883789062,68.9146957397461,115.46939849853516,53.9940299987793
2016-09-12,87.17648315429688,69.21405792236328,69.75175476074219,116.8894271850586,54.866703033447266
2016-09-13,87.195556640625,68.68331909179688,68.05174255371094,115.74425506591797,54.1850700378418
2016-09-14,87.195556640625,68.66725158691406,68.25885772705078,115.99159240722656,54.33867645263672
2016-09-15,87.195556640625,69.06935119628906,68.56952667236328,117.33834075927734,54.9531135559082
2016-09-16,87.195556640625,69.08543395996094,68.50047302246094,117.05431365966797,54.76110076904297
2016-09-19,87.195556640625,69.1256103515625,69.14767456054688,116.99935150146484,54.72270202636719
2016-09-20,87.195556640625,69.04519653320312,69.03550720214844,116.91690826416016,54.80910873413086
2016-09-21,87.195556640625,69.61614227294922,69.82940673828125,118.15367126464844,55.3851318359375
2016-09-22,87.21461486816406,69.84934997558594,71.18424224853516,118.7674789428711,55.82676315307617
2016-09-23,87.21461486816406,69.7689208984375,71.36546325683594,117.90631103515625,55.500343322753906
2016-09-26,87.21461486816406,69.46336364746094,71.4489974975586,117.08668518066406,55.068321228027344
2016-09-27,87.195556640625,69.66439819335938,70.89202880859375,117.84185791015625,55.43313217163086
2016-09-28,87.195556640625,70.13082122802734,71.28364562988281,118.46808624267578,55.60593795776367
2016-09-29,87.195556640625,69.86540985107422,70.51780700683594,117.31694030761719,55.11631774902344
2016-09-30,87.21461486816406,70.17103576660156,70.17842102050781,118.09971618652344,55.5195426940918
2016-10-03,87.195556640625,70.12738800048828,68.90782928466797,117.84185791015625,55.3563346862793
2016-10-04,87.21461486816406,70.00624084472656,67.91571807861328,117.38139343261719,55.12592315673828
2016-10-05,87.21461486816406,70.1920166015625,66.60160827636719,117.90631103515625,55.241127014160156
2016-10-06,87.21461486816406,70.23240661621094,66.71475219726562,118.0444564819336,55.241127014160156
2016-10-07,87.21461486816406,70.39397430419922,66.61900329589844,117.79582214355469,55.068321228027344
2016-10-10,87.21461486816406,70.59585571289062,67.01062774658203,118.55097198486328,55.28913116455078
2016-10-11,87.195556640625,70.20011901855469,66.34053039550781,117.02223205566406,54.55949783325195
2016-10-12,87.21461486816406,70.17584991455078,67.23690032958984,117.25247192382812,54.665103912353516
2016-10-13,87.195556640625,69.99817657470703,67.61112976074219,116.98539733886719,54.521095275878906
2016-10-14,87.195556640625,70.15972900390625,67.38484954833984,117.34455871582031,54.47309875488281
2016-10-17,87.195556640625,70.06278991699219,67.47187042236328,116.84725952148438,54.28107833862305
2016-10-18,87.195556640625,70.34550476074219,67.93310546875,117.38139343261719,54.665103912353516
2016-10-19,87.21461486816406,70.54741668701172,68.22032165527344,117.39061737060547,54.81870651245117
2016-10-20,87.195556640625,70.55549621582031,67.95922088623047,117.22481536865234,54.780303955078125
2016-10-21,87.195556640625,70.57166290283203,67.8721923828125,117.45506286621094,54.866703033447266
2016-10-24,87.195556640625,70.612060546875,68.0549545288086,118.0444564819336,55.23152542114258
2016-10-25,87.195556640625,70.57166290283203,67.9244155883789,117.92475128173828,54.80910873413086
2016-10-26,87.21461486816406,70.28895568847656,67.13247680664062,117.7313461303711,54.482688903808594
2016-10-27,87.195556640625,70.03046417236328,65.59209442138672,117.26168823242188,54.233070373535156
2016-10-28,87.21461486816406,69.69122314453125,65.7226333618164,116.8104248046875,54.089073181152344
2016-10-31,87.23370361328125,69.481201171875,66.69733428955078,116.72755432128906,54.04106903076172
2016-11-01,87.21461486816406,69.2102279663086,65.22659301757812,115.84345245361328,53.62824630737305
2016-11-02,87.23370361328125,68.90187072753906,64.39112854003906,115.46585845947266,53.21543502807617
2016-11-03,87.21461486816406,68.91810607910156,64.01690673828125,114.8948974609375,52.90821075439453
2016-11-04,87.23370361328125,68.9505615234375,64.35630798339844,114.77516174316406,52.87941360473633
2016-11-07,87.21461486816406,69.9161148071289,65.40933990478516,117.33534240722656,54.050662994384766
2016-11-08,87.23370361328125,69.76195526123047,65.80966186523438,117.82344818115234,54.34828186035156
2016-11-09,87.195556640625,69.275146484375,64.59130096435547,118.65226745605469,54.597896575927734
2016-11-10,87.195556640625,68.36637878417969,63.41642761230469,118.64307403564453,54.21387481689453
2016-11-11,87.15740966796875,67.72541046142578,63.75584030151367,118.44046020507812,54.127471923828125
2016-11-14,87.195556640625,68.22845458984375,64.8349609375,118.19182586669922,53.772247314453125
2016-11-15,87.21461486816406,69.12907409667969,64.59999084472656,119.02985382080078,54.19468307495117
2016-11-16,87.21461486816406,68.85324096679688,64.46073913574219,119.29691314697266,54.367488861083984
2016-11-17,87.23370361328125,68.66659545898438,63.92988204956055,119.87710571289062,54.73230743408203
2016-11-18,87.21461486816406,68.66659545898438,64.121337890625,119.60082244873047,54.56909942626953
2016-11-21,87.195556640625,69.21833801269531,64.13004302978516,120.35599517822266,55.039520263671875
2016-11-22,87.195556640625,69.72950744628906,65.22659301757812,120.46650695800781,55.09711837768555
2016-11-23,87.195556640625,69.4698486328125,64.86978149414062,120.35599517822266,55.09711837768555
2016-11-25,87.21461486816406,69.55913543701172,65.20046997070312,120.73358154296875,55.26033020019531
2016-11-28,87.195556640625,69.55097961425781,65.42675018310547,120.31912994384766,54.97230911254883
2016-11-29,87.195556640625,69.46173858642578,65.96630859375,120.56781005859375,55.12592315673828
2016-11-30,87.195556640625,69.49418640136719,65.13957214355469,120.14420318603516,54.684303283691406
2016-12-01,87.23562622070312,69.16902160644531,64.1126480102539,119.56400299072266,54.050662994384766
2016-12-02,87.21653747558594,69.58465576171875,64.79144287109375,119.84947967529297,54.127471923828125
2016-12-05,87.21653747558594,69.76396942138672,65.30492401123047,120.15339660644531,54.53068923950195
2016-12-06,87.23562622070312,70.11441802978516,65.7226333618164,120.65989685058594,54.69390106201172
2016-12-07,87.23562622070312,70.46484375,67.00193786621094,122.05970001220703,55.3563346862793
2016-12-08,87.23562622070312,70.45671844482422,67.3413314819336,121.94920349121094,55.5195426940918
2016-12-09,87.23562622070312,70.48931121826172,67.28912353515625,122.93460083007812,55.83635711669922
2016-12-12,87.21653747558594,70.39151763916016,67.70684814453125,123.2016372680664,55.65394592285156
2016-12-13,87.23562622070312,70.56265258789062,67.70684814453125,124.05811309814453,56.12437438964844
2016-12-14,87.23562622070312,70.03290557861328,66.45366668701172,123.14639282226562,55.77875518798828
2016-12-15,87.23562622070312,70.06552124023438,65.95760345458984,123.73579406738281,55.903564453125
2016-12-16,87.21653747558594,70.13072967529297,66.83658599853516,123.68055725097656,55.759552001953125
2016-12-19,87.23562622070312,70.30999755859375,67.5763168334961,124.09494018554688,55.86516189575195
2016-12-20,87.21653747558594,70.40779113769531,67.69815063476562,124.21470642089844,56.066768646240234
2016-12-21,87.23562622070312,70.5300521850586,66.8650894165039,124.01264190673828,55.935630798339844
2016-12-22,87.21653747558594,70.68215942382812,66.74154663085938,123.9662857055664,55.75242233276367
2016-12-23,87.21653747558594,70.81298065185547,66.91802215576172,124.01264190673828,55.85849380493164
2016-12-27,87.23562622070312,70.74760437011719,66.99744415283203,124.28142547607422,56.04169464111328
2016-12-28,87.23371124267578,70.64947509765625,66.60035705566406,123.49365234375,55.6077880859375
2016-12-29,87.25277709960938,70.74760437011719,67.26219940185547,123.5863265991211,55.617431640625
2016-12-30,87.21461486816406,70.77212524414062,67.89757537841797,122.95610046386719,55.27030563354492
2017-01-03,87.25277709960938,71.06649017333984,68.17115020751953,123.53996276855469,55.74278259277344
2017-01-04,87.25277709960938,71.45081329345703,69.10657501220703,124.02192687988281,56.18632888793945
2017-01-05,87.23371124267578,71.3445053100586,69.34484100341797,124.14237213134766,56.32133102416992
2017-01-06,87.25277709960938,71.32814025878906,69.19482421875,124.89308166503906,56.72631072998047
2017-01-09,87.25277709960938,71.31175231933594,68.73593139648438,124.79114532470703,56.7166633605957
2017-01-10,87.23371124267578,71.31995391845703,68.09172058105469,124.66136169433594,56.72631072998047
2017-01-11,87.25277709960938,71.36083221435547,67.80052185058594,124.9116439819336,56.79380416870117
2017-01-12,87.25277709960938,71.377197265625,68.10936737060547,124.58723449707031,56.7552375793457
2017-01-13,87.25277709960938,71.4017562866211,68.03878021240234,124.80043029785156,56.89986801147461
2017-01-17,87.25277709960938,71.32814025878906,68.49767303466797,124.84673309326172,56.851661682128906
2017-01-18,87.23371124267578,71.39356994628906,68.61238861083984,125.08768463134766,57.02522277832031
2017-01-19,87.23371124267578,71.16458129882812,67.89757537841797,124.84673309326172,56.84201431274414
2017-01-20,87.25277709960938,71.30361938476562,68.32999420166016,125.11552429199219,56.948081970214844
2017-01-23,87.23371124267578,71.30361938476562,68.85066986083984,124.37408447265625,56.90951156616211
2017-01-24,87.23371124267578,71.35269165039062,69.00950622558594,124.92089080810547,57.22771072387695
2017-01-25,87.25277709960938,71.60617065429688,68.63884735107422,125.88473510742188,57.72911071777344
2017-01-26,87.2718734741211,71.57344055175781,68.5682601928711,125.85693359375,57.66161346435547
2017-01-27,87.23371124267578,71.63887023925781,67.9240493774414,125.97740936279297,57.623050689697266
2017-01-30,87.2718734741211,71.49168395996094,67.45636749267578,125.27308654785156,57.28557205200195
2017-01-31,87.25277709960938,71.41809844970703,67.98583221435547,125.22669982910156,57.28557205200195
2017-02-01,87.2585220336914,71.68253326416016,67.18278503417969,125.8291244506836,57.507347106933594
2017-02-02,87.2585220336914,71.72364044189453,67.9328842163086,125.65304565429688,57.58448028564453
2017-02-03,87.23944854736328,71.84681701660156,68.39176940917969,126.4315414428711,57.893043518066406
2017-02-06,87.27761840820312,71.79754638671875,68.16232299804688,126.17204284667969,57.81589889526367
2017-02-07,87.27761840820312,71.69075012207031,68.06526184082031,126.42229461669922,57.941253662109375
2017-02-08,87.27761840820312,71.74007415771484,68.5594482421875,126.61690521240234,58.11481857299805
2017-02-09,87.27761840820312,71.83857727050781,68.77124786376953,127.06173706054688,58.41373062133789
2017-02-10,87.2585220336914,71.88785552978516,69.30072021484375,127.534423828125,58.61622619628906
2017-02-13,87.2585220336914,71.99466705322266,69.53016662597656,128.39630126953125,58.85728454589844
2017-02-14,87.27761840820312,72.04393005371094,69.14187622070312,128.8874969482422,59.05012893676758
2017-02-15,87.2585220336914,72.06855773925781,69.0801010131836,129.53623962402344,59.37797546386719
2017-02-16,87.2585220336914,72.01107788085938,69.40660858154297,129.71238708496094,59.281551361083984
2017-02-17,87.27761840820312,72.08499145507812,69.52134704589844,129.92550659179688,59.50333023071289
2017-02-21,87.2585220336914,72.32317352294922,70.39498901367188,130.77816772460938,59.8311653137207
2017-02-22,87.2585220336914,72.35601043701172,70.21849060058594,130.57427978515625,59.79259490966797
2017-02-23,87.2585220336914,72.42170715332031,70.5185317993164,130.87083435058594,59.6961669921875
2017-02-24,87.2585220336914,72.4792251586914,70.87152862548828,131.4546661376953,59.86973571777344
2017-02-27,87.2585220336914,72.56952667236328,71.2421646118164,131.51031494140625,59.975807189941406
2017-02-28,87.29666900634766,72.51203918457031,70.95976257324219,131.20448303222656,59.7733154296875
2017-03-01,87.26232147216797,72.77931213378906,70.7391586303711,132.77073669433594,60.535064697265625
2017-03-02,87.26232147216797,72.54833221435547,70.44794464111328,132.23318481445312,60.25543212890625
2017-03-03,87.28142547607422,72.58134460449219,70.28026580810547,132.38148498535156,60.303646087646484
2017-03-06,87.300537109375,72.35038757324219,69.95374298095703,132.1961212158203,60.13008117675781
2017-03-07,87.26232147216797,71.88021850585938,69.6537094116211,131.81614685058594,59.995086669921875
2017-03-08,87.26232147216797,71.40178680419922,68.58592224121094,131.76979064941406,59.927589416503906
2017-03-09,87.26232147216797,71.21204376220703,67.71226501464844,131.81614685058594,59.96615982055664
