Date,BIL,ILTB,VISVX,^RUT
2018-09-17,88.81269073486328,55.078819274902344,32.31233596801758,1703.550048828125
2018-09-18,88.81269073486328,54.60907745361328,32.388790130615234,1710.969970703125
2018-09-19,88.81269073486328,54.44329071044922,32.32189178466797,1702.9300537109375
2018-09-20,88.8321304321289,54.664344787597656,32.59905242919922,1720.1800537109375
2018-09-21,88.8321304321289,54.664344787597656,32.54170608520508,1712.3199462890625
2018-09-24,88.84180450439453,54.645938873291016,32.30278015136719,1705.3199462890625
2018-09-25,88.84180450439453,54.48933792114258,32.23588180541992,1708.81005859375
2018-09-26,88.84180450439453,54.793296813964844,31.977842330932617,1691.6099853515625
2018-09-27,88.8612060546875,54.88539505004883,31.96535301208496,1690.530029296875
2018-09-28,88.8612060546875,54.959083557128906,32.08064651489258,1696.5699462890625
2018-10-01,88.8670654296875,54.661521911621094,31.81162452697754,1672.989990234375
2018-10-02,88.87676239013672,54.77240753173828,31.65789794921875,1656.0400390625
2018-10-03,88.87676239013672,54.0700798034668,31.850059509277344,1671.2900390625
2018-10-04,88.8962173461914,53.949951171875,31.5426082611084,1646.9100341796875
2018-10-05,88.9059066772461,53.534095764160156,31.33123016357422,1632.1099853515625
2018-10-08,88.9059066772461,53.330780029296875,31.43691635131836,1629.52001953125
2018-10-09,88.8962173461914,53.7651252746582,31.24476432800293,1621.8699951171875
2018-10-10,88.9156494140625,53.423194885253906,30.504959106445312,1575.4100341796875
2018-10-11,88.92536163330078,53.93146514892578,29.870840072631836,1545.3800048828125
2018-10-12,88.92536163330078,53.922218322753906,29.813190460205078,1546.6800537109375
2018-10-15,88.93506622314453,53.82981872558594,29.966917037963867,1553.0899658203125
2018-10-16,88.94480895996094,53.81132507324219,30.572208404541016,1596.8399658203125
2018-10-17,88.94480895996094,53.802093505859375,30.45691680908203,1589.5999755859375
2018-10-18,88.94480895996094,53.50636672973633,29.97652244567871,1560.75
2018-10-19,88.95450592041016,53.432437896728516,29.822799682617188,1542.0400390625
2018-10-22,88.9739761352539,53.34001922607422,29.669071197509766,1539.5
2018-10-23,88.9739761352539,53.35850524902344,29.390445709228516,1526.5899658203125
2018-10-24,88.98365783691406,53.552581787109375,28.477699279785156,1468.699951171875
2018-10-25,88.99340057373047,53.46940231323242,28.96769905090332,1500.4000244140625
2018-10-26,89.00308990478516,53.7281494140625,28.660247802734375,1483.8199462890625
2018-10-29,89.00308990478516,53.497127532958984,28.660247802734375,1477.31005859375
2018-10-30,89.00308990478516,53.284584045410156,29.150249481201172,1506.6400146484375
2018-10-31,89.01283264160156,53.02582550048828,29.188676834106445,1511.4100341796875
2018-11-01,89.03228759765625,53.17330551147461,29.707502365112305,1544.97998046875
2018-11-02,89.03228759765625,52.86723327636719,29.755542755126953,1547.97998046875
2018-11-05,89.04203033447266,52.9599723815918,29.8996639251709,1547.510009765625
2018-11-06,89.04203033447266,53.08982467651367,30.07260513305664,1556.0999755859375
2018-11-07,89.0517578125,53.25676727294922,30.485736846923828,1582.1600341796875
2018-11-08,89.06151580810547,53.0620002746582,30.389665603637695,1578.2099609375
2018-11-09,89.08097076416016,53.358795166015625,30.07260513305664,1549.489990234375
2018-11-12,89.07124328613281,53.43299102783203,29.678678512573242,1518.7900390625
2018-11-13,89.08097076416016,53.22895431518555,29.669071197509766,1514.800048828125
2018-11-14,89.07124328613281,53.24749755859375,29.448091506958008,1502.510009765625
2018-11-15,89.1004409790039,53.10837936401367,29.755542755126953,1524.1199951171875
2018-11-16,89.11016845703125,53.38663101196289,29.784364700317383,1527.530029296875
2018-11-19,89.1004409790039,53.23822784423828,29.42887306213379,1496.5400390625
2018-11-20,89.11993408203125,53.24749755859375,28.910051345825195,1469.010009765625
2018-11-21,89.1393814086914,53.284603118896484,29.21750259399414,1488.280029296875
2018-11-23,89.1393814086914,53.31242370605469,29.1790714263916,1488.6800537109375
2018-11-26,89.14911651611328,53.19184112548828,29.486522674560547,1505.9599609375
2018-11-27,89.14911651611328,53.27532958984375,29.255935668945312,1492.8599853515625
2018-11-28,89.15885925292969,53.24749755859375,29.77475929260254,1530.3800048828125
2018-11-29,89.16858673095703,53.20111846923828,29.678678512573242,1525.3900146484375
2018-11-30,89.17832946777344,53.31242370605469,29.88044548034668,1533.27001953125
2018-12-03,89.17539978027344,53.479957580566406,30.111034393310547,1548.9599609375
2018-12-04,89.18514251708984,53.96393585205078,28.99652099609375,1480.75
2018-12-06,89.20465850830078,54.08492660522461,28.90044403076172,1477.4100341796875
2018-12-07,89.21438598632812,54.140785217285156,28.439266204833984,1448.0899658203125
2018-12-10,89.22415161132812,54.252471923828125,28.208677291870117,1443.0999755859375
2018-12-11,89.21438598632812,54.43861389160156,28.15102767944336,1440.1300048828125
2018-12-12,89.23390197753906,54.41999435424805,28.36240577697754,1455.3199462890625
2018-12-13,89.24366760253906,54.45722961425781,28.02613067626953,1432.699951171875
2018-12-14,89.2533950805664,54.49446105957031,27.661029815673828,1410.81005859375
2018-12-17,89.2631607055664,54.78297805786133,27.046127319335938,1378.1400146484375
2018-12-18,89.2631607055664,54.94095230102539,27.046127319335938,1377.1800537109375
2018-12-19,89.2533950805664,55.2493896484375,26.546512603759766,1349.22998046875
2018-12-20,89.27291870117188,55.01571273803711,26.191028594970703,1326.0
2018-12-21,89.29246520996094,54.81009292602539,25.675390243530273,1292.0899658203125
2018-12-24,89.30223083496094,54.95964431762695,25.017541885375977,1266.9200439453125
2018-12-26,89.29246520996094,54.66053771972656,26.13007926940918,1329.81005859375
2018-12-27,89.32176208496094,54.669891357421875,26.20747184753418,1331.8199462890625
2018-12-28,89.33153533935547,54.95964431762695,26.275190353393555,1337.9200439453125
2018-12-31,89.34130096435547,55.1652717590332,26.459003448486328,1348.56005859375
2019-01-02,89.33153533935547,55.38959503173828,26.52672004699707,1355.9100341796875
2019-01-03,89.36083984375,55.7073860168457,26.197797775268555,1330.8299560546875
2019-01-04,89.37059783935547,55.56718444824219,27.03945541381836,1380.75
2019-01-07,89.37059783935547,55.65131378173828,27.378053665161133,1405.3699951171875
2019-01-08,89.37059783935547,55.65131378173828,27.75535011291504,1426.550048828125
2019-01-09,89.37059783935547,55.69804382324219,28.00687599182129,1438.81005859375
2019-01-10,89.38037109375,55.520450592041016,28.17133903503418,1445.4300537109375
2019-01-11,89.39991760253906,55.65131378173828,28.23906135559082,1447.3800048828125
2019-01-14,89.39014434814453,55.36154556274414,28.093948364257812,1432.81005859375
2019-01-15,89.40967559814453,55.28679275512695,28.219711303710938,1445.219970703125
2019-01-16,89.41944885253906,55.43634033203125,28.461566925048828,1454.699951171875
2019-01-17,89.43898010253906,55.49241638183594,28.70342254638672,1467.25
2019-01-18,89.43898010253906,55.56718444824219,29.042022705078125,1482.5
2019-01-22,89.44876098632812,55.6419677734375,28.626028060913086,1457.449951171875
2019-01-23,89.44876098632812,55.83824920654297,28.567983627319336,1454.260009765625
2019-01-24,89.4780502319336,56.04387664794922,28.76146697998047,1464.4100341796875
2019-01-25,89.46829223632812,55.959754943847656,29.090389251708984,1482.8499755859375
2019-01-28,89.4780502319336,55.90367889404297,29.042022705078125,1473.5400390625
2019-01-29,89.4780502319336,56.14668655395508,29.071043014526367,1471.449951171875
2019-01-30,89.49758911132812,56.230812072753906,29.30322265625,1486.93994140625
2019-01-31,89.49758911132812,56.763580322265625,29.419315338134766,1499.4200439453125
2019-02-01,89.50639343261719,56.48790740966797,29.51605796813965,1502.050048828125
2019-02-04,89.51619720458984,56.35662078857422,29.75791358947754,1517.5400390625
