Date,BIL,BNDX,IYR,MUB,VIGRX
2016-07-19,87.195556640625,50.15386199951172,72.68576049804688,102.36405181884766,54.69263458251953
2016-07-20,87.195556640625,50.15386199951172,72.66850280761719,102.29188537597656,54.98930358886719
2016-07-21,87.195556640625,50.13591766357422,72.77205657958984,102.3099136352539,54.78833770751953
2016-07-22,87.195556640625,50.171852111816406,73.37612915039062,102.2738037109375,55.01801681518555
2016-07-25,87.17648315429688,50.117950439453125,73.30708312988281,102.21963500976562,54.922325134277344
2016-07-26,87.17648315429688,50.18982696533203,72.97054290771484,102.2828369140625,54.90317153930664
2016-07-27,87.195556640625,50.43232727050781,72.4527587890625,102.40922546386719,54.98930358886719
2016-07-28,87.17648315429688,50.396392822265625,72.98779296875,102.454345703125,55.228553771972656
2016-07-29,87.195556640625,50.38740158081055,73.6954116821289,102.5987777709961,55.34340286254883
2016-08-01,87.17648315429688,50.18063735961914,73.95427703857422,102.39262390136719,55.467803955078125
2016-08-02,87.195556640625,49.99184799194336,72.83248138427734,102.32927703857422,55.046730041503906
2016-08-03,87.17648315429688,50.063785552978516,72.52182006835938,102.3564224243164,55.190277099609375
2016-08-04,87.17648315429688,50.17164993286133,72.34920501708984,102.49208068847656,55.257266998291016
2016-08-05,87.17648315429688,50.15366744995117,72.44412994384766,102.29312896728516,55.60178756713867
2016-08-08,87.17648315429688,50.225589752197266,72.51318359375,102.32927703857422,55.477378845214844
2016-08-09,87.17648315429688,50.36043930053711,72.78068542480469,102.41070556640625,55.573081970214844
2016-08-10,87.17648315429688,50.48630142211914,72.68576049804688,102.46495819091797,55.467803955078125
2016-08-11,87.17648315429688,50.441349029541016,71.99541473388672,102.39262390136719,55.716617584228516
2016-08-12,87.17648315429688,50.43235778808594,72.19387817382812,102.60057830810547,55.716617584228516
2016-08-15,87.17648315429688,50.351444244384766,72.14210510253906,102.48302459716797,55.88888931274414
2016-08-16,87.17648315429688,50.33346939086914,71.29642486572266,102.55538177490234,55.54437255859375
2016-08-17,87.17648315429688,50.3784065246582,71.50353240966797,102.59156036376953,55.60178756713867
2016-08-18,87.195556640625,50.43235778808594,71.29642486572266,102.74530029296875,55.659210205078125
2016-08-19,87.17648315429688,50.34246063232422,70.77865600585938,102.65482330322266,55.64964294433594
2016-08-22,87.17648315429688,50.41437530517578,71.14109802246094,102.8085708618164,55.66877365112305
2016-08-23,87.17648315429688,50.48630142211914,71.29642486572266,102.77238464355469,55.81233215332031
2016-08-24,87.195556640625,50.42336654663086,70.95125579833984,102.74530029296875,55.39125061035156
2016-08-25,87.17648315429688,50.42336654663086,71.21012115478516,102.74530029296875,55.29554748535156
2016-08-26,87.17648315429688,50.3784065246582,70.545654296875,102.66386413574219,55.26683807373047
2016-08-29,87.195556640625,50.459327697753906,71.21012115478516,102.79953002929688,55.45823669433594
2016-08-30,87.195556640625,50.5042839050293,71.08931732177734,102.75431823730469,55.276405334472656
2016-08-31,87.195556640625,50.42336654663086,71.22740173339844,102.7271728515625,55.15199661254883
2016-09-01,87.195556640625,50.374759674072266,71.10657501220703,102.6836929321289,55.257266998291016
2016-09-02,87.21461486816406,50.28479766845703,71.67610931396484,102.55684661865234,55.467803955078125
2016-09-06,87.21461486816406,50.36576843261719,72.18524932861328,102.6474609375,55.69749450683594
2016-09-07,87.195556640625,50.491756439208984,72.59947204589844,102.6474609375,55.7261962890625
2016-09-08,87.195556640625,50.31178283691406,71.77104187011719,102.51156616210938,55.42952346801758
2016-09-09,87.21461486816406,50.12281799316406,68.9146957397461,102.33037567138672,53.9940299987793
2016-09-12,87.17648315429688,50.04180145263672,69.75175476074219,102.24882507324219,54.866703033447266
2016-09-13,87.195556640625,49.93384552001953,68.05174255371094,102.04043579101562,54.1850700378418
2016-09-14,87.195556640625,49.9968147277832,68.25885772705078,101.99512481689453,54.33867645263672
2016-09-15,87.195556640625,49.942840576171875,68.56952667236328,101.99512481689453,54.9531135559082
2016-09-16,87.195556640625,49.9968147277832,68.50047302246094,102.02232360839844,54.76110076904297
2016-09-19,87.195556640625,49.98781204223633,69.14767456054688,101.92264556884766,54.72270202636719
2016-09-20,87.195556640625,50.06881332397461,69.03550720214844,102.00422668457031,54.80910873413086
2016-09-21,87.195556640625,50.17679977416992,69.82940673828125,101.9770278930664,55.3851318359375
2016-09-22,87.21461486816406,50.34778594970703,71.18424224853516,102.11292266845703,55.82676315307617
2016-09-23,87.21461486816406,50.32076644897461,71.36546325683594,102.09481811523438,55.500343322753906
2016-09-26,87.21461486816406,50.41976547241211,71.4489974975586,102.13103485107422,55.068321228027344
2016-09-27,87.195556640625,50.482749938964844,70.89202880859375,102.25788879394531,55.43313217163086
2016-09-28,87.195556640625,50.482749938964844,71.28364562988281,102.2760009765625,55.60593795776367
2016-09-29,87.195556640625,50.491756439208984,70.51780700683594,102.26692962646484,55.11631774902344
2016-09-30,87.21461486816406,50.42876052856445,70.17842102050781,102.149169921875,55.5195426940918
2016-10-03,87.195556640625,50.2449951171875,68.90782928466797,102.09925842285156,55.3563346862793
2016-10-04,87.21461486816406,50.21797180175781,67.91571807861328,101.89051055908203,55.12592315673828
2016-10-05,87.21461486816406,50.109886169433594,66.60160827636719,101.7089614868164,55.241127014160156
2016-10-06,87.21461486816406,50.10087966918945,66.71475219726562,101.61822509765625,55.241127014160156
2016-10-07,87.21461486816406,50.06486511230469,66.61900329589844,101.6363754272461,55.068321228027344
2016-10-10,87.21461486816406,49.965782165527344,67.01062774658203,101.52745056152344,55.28913116455078
2016-10-11,87.195556640625,50.00178909301758,66.34053039550781,101.41854095458984,54.55949783325195
2016-10-12,87.21461486816406,49.94776153564453,67.23690032958984,101.30055236816406,54.665103912353516
2016-10-13,87.195556640625,50.04682159423828,67.61112976074219,101.25515747070312,54.521095275878906
2016-10-14,87.195556640625,49.9026985168457,67.38484954833984,101.1190185546875,54.47309875488281
2016-10-17,87.195556640625,49.938758850097656,67.47187042236328,101.15528869628906,54.28107833862305
2016-10-18,87.195556640625,50.00178909301758,67.93310546875,101.13714599609375,54.665103912353516
2016-10-19,87.21461486816406,50.02880859375,68.22032165527344,101.10993957519531,54.81870651245117
2016-10-20,87.195556640625,50.05584716796875,67.95922088623047,101.24607849121094,54.780303955078125
2016-10-21,87.195556640625,50.037811279296875,67.8721923828125,101.25515747070312,54.866703033447266
2016-10-24,87.195556640625,50.02880859375,68.0549545288086,101.07363891601562,55.23152542114258
2016-10-25,87.195556640625,50.037811279296875,67.9244155883789,101.22791290283203,54.80910873413086
2016-10-26,87.21461486816406,49.938758850097656,67.13247680664062,101.15528869628906,54.482688903808594
2016-10-27,87.195556640625,49.731563568115234,65.59209442138672,100.9828872680664,54.233070373535156
2016-10-28,87.21461486816406,49.74958801269531,65.7226333618164,101.09178924560547,54.089073181152344
2016-10-31,87.23370361328125,49.794612884521484,66.69733428955078,101.16438293457031,54.04106903076172
2016-11-01,87.21461486816406,49.69632339477539,65.22659301757812,101.06254577636719,53.62824630737305
2016-11-02,87.23370361328125,49.82258605957031,64.39112854003906,101.27167510986328,53.21543502807617
2016-11-03,87.21461486816406,49.74140930175781,64.01690673828125,101.30805206298828,52.90821075439453
2016-11-04,87.23370361328125,49.7865104675293,64.35630798339844,101.35352325439453,52.87941360473633
2016-11-07,87.21461486816406,49.7865104675293,65.40933990478516,101.27167510986328,54.050662994384766
2016-11-08,87.23370361328125,49.723365783691406,65.80966186523438,101.22621154785156,54.34828186035156
2016-11-09,87.195556640625,49.41678237915039,64.59130096435547,100.38969421386719,54.597896575927734
2016-11-10,87.195556640625,49.218387603759766,63.41642761230469,99.86233520507812,54.21387481689453
2016-11-11,87.15740966796875,49.1462516784668,63.75584030151367,99.67140197753906,54.127471923828125
2016-11-14,87.195556640625,49.019996643066406,64.8349609375,98.57120513916016,53.772247314453125
2016-11-15,87.21461486816406,49.173309326171875,64.59999084472656,98.9349365234375,54.19468307495117
2016-11-16,87.21461486816406,49.11920928955078,64.46073913574219,98.70762634277344,54.367488861083984
2016-11-17,87.23370361328125,49.10116195678711,63.92988204956055,98.57120513916016,54.73230743408203
2016-11-18,87.21461486816406,49.03803253173828,64.121337890625,98.57120513916016,54.56909942626953
