Date,adj close,close,high,low,open,volume
2005-01-03,0.9670321345329285,1.1301785707473755,1.162678599357605,1.1178570985794067,1.1567857265472412,691992000
2005-01-04,0.9769635200500488,1.141785740852356,1.16910719871521,1.1244642734527588,1.13910710811615,1096810400
2005-01-05,0.9855205416679382,1.1517857313156128,1.1651785373687744,1.1437499523162842,1.1510714292526245,680433600
2005-01-06,0.9862838387489319,1.1526786088943481,1.1591070890426636,1.1308928728103638,1.1548213958740234,705555200
2005-01-07,1.0580968856811523,1.2366071939468384,1.243392825126648,1.15625,1.1607142686843872,2227450400
2005-01-10,1.053666353225708,1.231428623199463,1.2625000476837158,1.212142825126648,1.2469643354415894,1725309600
2005-01-11,0.9864369034767151,1.1528571844100952,1.2348214387893677,1.1453571319580078,1.21875,2611627200
2005-01-12,1.0001882314682007,1.168928623199463,1.1767857074737549,1.1303571462631226,1.1687500476837158,1919702400
2005-01-13,1.0665009021759033,1.2464286088943481,1.3289285898208618,1.2451785802841187,1.316249966621399,3164716800
2005-01-14,1.0726125240325928,1.2535713911056519,1.2807142734527588,1.235535740852356,1.2544642686843872,1770742400
2005-01-18,1.0794880390167236,1.2616071701049805,1.2625000476837158,1.2098214626312256,1.2473214864730835,1006460000
2005-01-19,1.0677231550216675,1.2478570938110352,1.2760714292526245,1.2455357313156128,1.2587499618530273,751895200
2005-01-20,1.0765851736068726,1.2582142353057861,1.2726786136627197,1.2405357360839844,1.243749976158142,914922400
2005-01-21,1.0770434141159058,1.2587499618530273,1.2785714864730835,1.25,1.273392915725708,911332800
2005-01-24,1.0811690092086792,1.2635713815689087,1.2817857265472412,1.2598214149475098,1.2675000429153442,841629600
2005-01-25,1.1008795499801636,1.2866071462631226,1.3007142543792725,1.266785740852356,1.2744642496109009,969231200
2005-01-26,1.1039351224899292,1.2901785373687744,1.2991071939468384,1.2717857360839844,1.2975000143051147,739496800
2005-01-27,1.1098942756652832,1.2971428632736206,1.302142858505249,1.2776786088943481,1.2885714769363403,496227200
2005-01-28,1.1303688287734985,1.3210713863372803,1.3210713863372803,1.2935714721679688,1.2967857122421265,801612000
2005-01-31,1.1749844551086426,1.3732142448425293,1.3908928632736206,1.3305357694625854,1.3317856788635254,1681097600
2005-02-01,1.184610366821289,1.3844642639160156,1.3887499570846558,1.3674999475479126,1.3758928775787354,678395200
2005-02-02,1.216697335243225,1.4219642877578735,1.426964282989502,1.3873214721679688,1.391964316368103,1020062400
2005-02-03,1.1888887882232666,1.389464259147644,1.4183928966522217,1.3808928728103638,1.412500023841858,731651200
2005-02-04,1.2046266794204712,1.4078571796417236,1.4094642400741577,1.3844642639160156,1.3905357122421265,563556000
2005-02-07,1.206154227256775,1.4096428155899048,1.4169642925262451,1.3839285373687744,1.4094642400741577,524456800
2005-02-08,1.2361022233963013,1.4446429014205933,1.4532142877578735,1.4069643020629883,1.4119642972946167,890019200
2005-02-09,1.2030984163284302,1.406071424484253,1.4641071557998657,1.3946428298950195,1.4471428394317627,1191456000
2005-02-10,1.1972922086715698,1.3992856740951538,1.4157142639160156,1.3689285516738892,1.4057142734527588,1093019200
2005-02-11,1.240838646888733,1.450178623199463,1.4600000381469727,1.4096428155899048,1.4260714054107666,1201054400
2005-02-14,1.2930940389633179,1.5112500190734863,1.51410710811615,1.4651786088943481,1.4773213863372803,1271463200
2005-02-15,1.350850224494934,1.5787500143051147,1.5907143354415894,1.5357142686843872,1.5475000143051147,2312217600
2005-02-16,1.3771305084228516,1.6094642877578735,1.610714316368103,1.5598214864730835,1.5741071701049805,1639243200
2005-02-17,1.3416821956634521,1.5680357217788696,1.6228570938110352,1.5616071224212646,1.618749976158142,1518473600
2005-02-18,1.3264031410217285,1.5501785278320312,1.568928599357605,1.5401785373687744,1.5667856931686401,1163254400
2005-02-22,1.3031781911849976,1.5230357646942139,1.576785683631897,1.5230357646942139,1.5410714149475098,1219293600
2005-02-23,1.3480998277664185,1.5755356550216675,1.579464316368103,1.5276786088943481,1.5485714673995972,1345181600
2005-02-24,1.3587955236434937,1.5880357027053833,1.5948214530944824,1.566607117652893,1.5800000429153442,1519028000
2005-02-25,1.3597123622894287,1.5891071557998657,1.6055357456207275,1.5748214721679688,1.600357174873352,915510400
2005-02-28,1.3708659410476685,1.6021428108215332,1.61214280128479,1.5700000524520874,1.5957143306732178,651610400
2005-03-01,1.359864592552185,1.5892857313156128,1.6110714673995972,1.5771428346633911,1.6067856550216675,468188000
2005-03-02,1.3482526540756226,1.5757142305374146,1.6032142639160156,1.5742857456207275,1.5803571939468384,458161200
2005-03-03,1.2770506143569946,1.4924999475479126,1.5860713720321655,1.4721428155899048,1.5846428871154785,1411653600
2005-03-04,1.308220624923706,1.528928518295288,1.5360714197158813,1.4946428537368774,1.527142882347107,756618800
2005-03-07,1.3063874244689941,1.5267857313156128,1.5446428060531616,1.5125000476837158,1.5285714864730835,450632000
2005-03-08,1.238546371459961,1.4474999904632568,1.5057142972946167,1.4321428537368774,1.4964286088943481,1021451200
2005-03-09,1.2024872303009033,1.4053571224212646,1.4385714530944824,1.3867857456207275,1.4157142639160156,1322465200
2005-03-10,1.2171556949615479,1.4225000143051147,1.4378571510314941,1.3964285850524902,1.4117857217788696,777109200
2005-03-11,1.2306013107299805,1.4382143020629883,1.4496428966522217,1.4214285612106323,1.4360713958740234,632830800
2005-03-14,1.2321292161941528,1.440000057220459,1.4567856788635254,1.4114285707473755,1.4471428394317627,605385200
2005-03-15,1.251686692237854,1.4628571271896362,1.4692857265472412,1.4375,1.4514285326004028,508608800
2005-03-16,1.2584097385406494,1.4707143306732178,1.5110714435577393,1.4564285278320312,1.4717856645584106,697813200
2005-03-17,1.2911077737808228,1.5089285373687744,1.531428575515747,1.4757143259048462,1.483214259147644,801920000
2005-03-18,1.3128042221069336,1.5342856645584106,1.5514285564422607,1.5178571939468384,1.5475000143051147,940150400
2005-03-21,1.3354178667068481,1.5607142448425293,1.570357084274292,1.5307142734527588,1.5460714101791382,541128000
2005-03-22,1.3088319301605225,1.5296428203582764,1.5700000524520874,1.5242856740951538,1.5610713958740234,551415200
2005-03-23,1.300275444984436,1.5196428298950195,1.5499999523162842,1.5007143020629883,1.5160714387893677,609823200
2005-03-24,1.2987476587295532,1.5178571939468384,1.5357142686843872,1.5178571939468384,1.5325000286102295,352704800
2005-03-28,1.2996639013290405,1.5189285278320312,1.5342856645584106,1.516785740852356,1.5267857313156128,275410800
2005-03-29,1.2758287191390991,1.4910714626312256,1.5296428203582764,1.4821428060531616,1.5199999809265137,461356000
2005-03-30,1.3079149723052979,1.5285714864730835,1.5285714864730835,1.493571400642395,1.502500057220459,394959600
2005-03-31,1.2733837366104126,1.4882142543792725,1.518571376800537,1.4853571653366089,1.5160714387893677,636134800
2005-04-01,1.249548077583313,1.4603571891784668,1.506428599357605,1.4489285945892334,1.5032142400741577,641284000
2005-04-04,1.255659580230713,1.4674999713897705,1.475357174873352,1.4342857599258423,1.4639285802841187,580014400
2005-04-05,1.2801064252853394,1.496071457862854,1.5085713863372803,1.4674999713897705,1.4721428155899048,556239600
2005-04-06,1.2935523986816406,1.5117857456207275,1.528928518295288,1.5053571462631226,1.514285683631897,414825600
2005-04-07,1.3311399221420288,1.5557142496109009,1.5625,1.5089285373687744,1.5117857456207275,506987600
2005-04-08,1.3366402387619019,1.5621428489685059,1.587499976158142,1.5549999475479126,1.5607142448425293,649950000
2005-04-11,1.281023383140564,1.4971429109573364,1.5803571939468384,1.4967857599258423,1.576785683631897,821662800
2005-04-12,1.3036367893218994,1.5235713720321655,1.5425000190734863,1.5003571510314941,1.5175000429153442,981061200
2005-04-13,1.2541314363479614,1.4657143354415894,1.535357117652893,1.4424999952316284,1.5339285135269165,1371946800
2005-04-14,1.1386194229125977,1.3307143449783325,1.412857174873352,1.3157142400741577,1.3860714435577393,2753192400
2005-04-15,1.0802522897720337,1.2625000476837158,1.3303571939468384,1.2599999904632568,1.3078571557998657,1728087200
2005-04-18,1.0885028839111328,1.2721428871154785,1.2964285612106323,1.2142857313156128,1.25,1327177600
2005-04-19,1.1334246397018433,1.3246428966522217,1.337142825126648,1.281071424484253,1.3071428537368774,1081642800
2005-04-20,1.0851420164108276,1.2682143449783325,1.347857117652893,1.2657142877578735,1.3450000286102295,945131600
2005-04-21,1.1361750364303589,1.3278571367263794,1.3289285898208618,1.2821428775787354,1.2999999523162842,759592400
2005-04-22,1.0848360061645508,1.2678571939468384,1.3214285373687744,1.2464286088943481,1.3157142400741577,839129200
2005-04-25,1.1300629377365112,1.3207142353057861,1.3221428394317627,1.2896428108215332,1.3032143115997314,746460400
2005-04-26,1.1059212684631348,1.2925000190734863,1.339642882347107,1.2899999618530273,1.3135714530944824,810507600
2005-04-27,1.0985877513885498,1.2839285135269165,1.2985714673995972,1.2682143449783325,1.2817857265472412,613888800
2005-04-28,1.0860587358474731,1.2692856788635254,1.2978571653366089,1.2585713863372803,1.2960714101791382,575106000
2005-04-29,1.101948857307434,1.287857174873352,1.293928623199463,1.257857084274292,1.2910714149475098,671630400
2005-05-02,1.113255500793457,1.3010714054107666,1.3089286088943481,1.2864285707473755,1.2932143211364746,465920000
2005-05-03,1.1065326929092407,1.2932143211364746,1.3121428489685059,1.2867857217788696,1.2999999523162842,496739600
2005-05-04,1.1352580785751343,1.326785683631897,1.3285714387893677,1.289285659790039,1.2896428108215332,448176400
2005-05-05,1.120895504951477,1.309999942779541,1.331071376800537,1.3025000095367432,1.3303571939468384,387366000
2005-05-06,1.13800847530365,1.3300000429153442,1.333214282989502,1.3139286041259766,1.3174999952316284,326247600
2005-05-09,1.1297577619552612,1.320357084274292,1.337499976158142,1.3125,1.3314285278320312,355695200
2005-05-10,1.1129508018493652,1.3007142543792725,1.3303571939468384,1.2975000143051147,1.3125,440263600
2005-05-11,1.0881978273391724,1.2717857360839844,1.2739285230636597,1.1825000047683716,1.2571429014205933,2041981200
2005-05-12,1.0429707765579224,1.218928575515747,1.271071434020996,1.2142857313156128,1.2649999856948853,970242000
2005-05-13,1.062528133392334,1.2417857646942139,1.2582142353057861,1.2167856693267822,1.2214285135269165,702713200
2005-05-16,1.0863639116287231,1.2696428298950195,1.274999976158142,1.233214259147644,1.2342857122421265,474294800
2005-05-17,1.080557942390442,1.26285719871521,1.2664285898208618,1.2335714101791382,1.2549999952316284,588344400
2005-05-18,1.0952261686325073,1.2799999713897705,1.341428518295288,1.2496428489685059,1.2660714387893677,636722800
2005-05-19,1.1474816799163818,1.3410714864730835,1.3457143306732178,1.2778571844100952,1.2778571844100952,793161600
2005-05-20,1.1474816799163818,1.3410714864730835,1.3446428775787354,1.3282142877578735,1.3303571939468384,452650800
2005-05-23,1.21501624584198,1.4199999570846558,1.4249999523162842,1.351785659790039,1.351785659790039,1042574400
2005-05-24,1.2131829261779785,1.4178571701049805,1.4282143115997314,1.3939285278320312,1.4089285135269165,593460000
2005-05-25,1.2156274318695068,1.420714259147644,1.4267857074737549,1.4042856693267822,1.4107142686843872,396006800
2005-05-26,1.2449640035629272,1.4550000429153442,1.462142825126648,1.4264285564422607,1.4264285564422607,525520800
2005-05-27,1.2394636869430542,1.4485714435577393,1.4567856788635254,1.4289286136627197,1.4514285326004028,316008000
2005-05-31,1.21501624584198,1.4199999570846558,1.4550000429153442,1.4135714769363403,1.4521428346633911,404205200
2005-06-01,1.231518030166626,1.4392857551574707,1.4557143449783325,1.4235714673995972,1.42464280128479,453812800
2005-06-02,1.223573088645935,1.4299999475479126,1.440000057220459,1.414285659790039,1.4303570985794067,373973600
2005-06-03,1.1685668230056763,1.3657143115997314,1.3778570890426636,1.3489285707473755,1.3628571033477783,956869200
2005-06-06,1.1587883234024048,1.354285717010498,1.3796428442001343,1.341428518295288,1.3689285516738892,811966400
2005-06-07,1.1166168451309204,1.3049999475479126,1.347499966621399,1.3017857074737549,1.3428571224212646,745264800
2005-06-08,1.1282293796539307,1.3185714483261108,1.3303571939468384,1.306071400642395,1.3082143068313599,404006400
2005-06-09,1.1505376100540161,1.3446428775787354,1.3550000190734863,1.315000057220459,1.3214285373687744,390255600
2005-06-10,1.094308853149414,1.278928518295288,1.335714340209961,1.268571376800537,1.335714340209961,678932800
2005-06-13,1.0970598459243774,1.2821428775787354,1.3075000047683716,1.2792856693267822,1.2817857265472412,435772400
2005-06-14,1.1001150608062744,1.2857142686843872,1.2910714149475098,1.2767857313156128,1.2828571796417236,347846800
2005-06-15,1.134647011756897,1.3260713815689087,1.3321428298950195,1.2964285612106323,1.3167856931686401,563343200
2005-06-16,1.1606216430664062,1.356428623199463,1.3600000143051147,1.315000057220459,1.3282142877578735,547674400
2005-06-17,1.1707063913345337,1.3682142496109009,1.3764286041259766,1.3510714769363403,1.3739285469055176,596125600
2005-06-20,1.1493151187896729,1.3432142734527588,1.3603571653366089,1.337499976158142,1.351785659790039,323716400
2005-06-21,1.1569546461105347,1.3521428108215332,1.3639285564422607,1.3350000381469727,1.3471428155899048,370526800
2005-06-22,1.1780402660369873,1.3767857551574707,1.3785713911056519,1.36214280128479,1.3664286136627197,424925200
2005-06-23,1.1884304285049438,1.3889285326004028,1.420714259147644,1.3803571462631226,1.3867857456207275,674254000
2005-06-24,1.153899073600769,1.3485714197158813,1.3971428871154785,1.3457143306732178,1.396071434020996,410709600
2005-06-27,1.1337300539016724,1.3250000476837158,1.360714316368103,1.309999942779541,1.3157142400741577,600171600
2005-06-28,1.1401469707489014,1.3324999809265137,1.3424999713897705,1.3274999856948853,1.3389285802841187,350299600
2005-06-29,1.1114219427108765,1.2989286184310913,1.3317856788635254,1.2899999618530273,1.32964289188385,448358400
2005-06-30,1.1248680353164673,1.3146429061889648,1.3271428346633911,1.2967857122421265,1.3075000047683716,418390000
2005-07-01,1.1153945922851562,1.3035714626312256,1.320357084274292,1.2960714101791382,1.3153570890426636,250000800
2005-07-05,1.1606216430664062,1.356428623199463,1.3624999523162842,1.3035714626312256,1.3053570985794067,454269200
2005-07-06,1.1425923109054565,1.3353571891784668,1.3628571033477783,1.3285714387893677,1.3467856645584106,394626400
2005-07-07,1.1499264240264893,1.343928575515747,1.3485714197158813,1.3142857551574707,1.3146429061889648,383723200
2005-07-08,1.1688727140426636,1.3660714626312256,1.367142915725708,1.3382142782211304,1.3524999618530273,290735200
2005-07-11,1.164288878440857,1.360714316368103,1.3803571462631226,1.3492857217788696,1.3703571557998657,388788400
2005-07-12,1.1685668230056763,1.3657143115997314,1.3714286088943481,1.353928565979004,1.3653571605682373,387038400
2005-07-13,1.1719285249710083,1.3696428537368774,1.375,1.3535714149475098,1.3674999475479126,684835200
2005-07-14,1.2452694177627563,1.4553571939468384,1.5003571510314941,1.4367856979370117,1.4567856788635254,2096060400
2005-07-15,1.269716501235962,1.4839285612106323,1.4846428632736206,1.4450000524520874,1.4632142782211304,687682800
2005-07-18,1.26788330078125,1.4817856550216675,1.5035713911056519,1.4774999618530273,1.478928565979004,586297600
2005-07-19,1.3198332786560059,1.5425000190734863,1.543928623199463,1.4667856693267822,1.48285710811615,671062000
2005-07-20,1.3332786560058594,1.5582143068313599,1.5642857551574707,1.523214340209961,1.5307142734527588,453395600
2005-07-21,1.3228888511657715,1.5460714101791382,1.572857141494751,1.5321428775787354,1.5607142448425293,404264000
2005-07-22,1.3445854187011719,1.5714285373687744,1.5714285373687744,1.54964280128479,1.5514285564422607,301106400
2005-07-25,1.3387795686721802,1.5646429061889648,1.5814285278320312,1.5617856979370117,1.5710713863372803,294627200
2005-07-26,1.3332786560058594,1.5582143068313599,1.57535719871521,1.5485714673995972,1.5717856884002686,268592800
2005-07-27,1.3442802429199219,1.5710713863372803,1.5739285945892334,1.5239285230636597,1.5653570890426636,283749200
2005-07-28,1.3384734392166138,1.5642857551574707,1.5714285373687744,1.5464285612106323,1.5660713911056519,251311200
2005-07-29,1.3033314943313599,1.523214340209961,1.5850000381469727,1.5092856884002686,1.5557142496109009,562080400
2005-08-01,1.3063874244689941,1.5267857313156128,1.5385714769363403,1.5028570890426636,1.5203571319580078,314249600
2005-08-02,1.3198332786560059,1.5425000190734863,1.5535714626312256,1.5217857360839844,1.5317857265472412,296875600
2005-08-03,1.3207499980926514,1.5435714721679688,1.5467857122421265,1.527500033378601,1.5425000190734863,258322400
2005-08-04,1.3051646947860718,1.5253571271896362,1.5357142686843872,1.510357141494751,1.5317857265472412,269304000
2005-08-05,1.3137211799621582,1.535357117652893,1.5485714673995972,1.5007143020629883,1.5175000429153442,241931200
2005-08-08,1.3033314943313599,1.523214340209961,1.5446428060531616,1.5217857360839844,1.5357142686843872,176383200
2005-08-09,1.3390852212905884,1.565000057220459,1.5674999952316284,1.5325000286102295,1.5332143306732178,380839200
2005-08-10,1.325639247894287,1.5492857694625854,1.5853571891784668,1.5467857122421265,1.5714285373687744,360945200
2005-08-11,1.3445854187011719,1.5714285373687744,1.5757142305374146,1.5446428060531616,1.54964280128479,271983600
2005-08-12,1.4087591171264648,1.6464285850524902,1.6507142782211304,1.5485714673995972,1.552142858505249,916036800
2005-08-15,1.4570417404174805,1.7028571367263794,1.7260714769363403,1.6589285135269165,1.659999966621399,1086727600
2005-08-16,1.4133427143096924,1.6517857313156128,1.6964285373687744,1.6503571271896362,1.6924999952316284,537622400
2005-08-17,1.4408456087112427,1.6839286088943481,1.6942857503890991,1.656071424484253,1.6571428775787354,499724400
2005-08-18,1.4148707389831543,1.6535714864730835,1.6785714626312256,1.6339285373687744,1.6753571033477783,442559600
2005-08-19,1.4005082845687866,1.6367857456207275,1.6678571701049805,1.6346428394317627,1.6528571844100952,376569200
2005-08-22,1.4017304182052612,1.6382142305374146,1.6696428060531616,1.6164286136627197,1.648214340209961,387732800
2005-08-23,1.3977577686309814,1.6335713863372803,1.6464285850524902,1.618571400642395,1.6375000476837158,295604400
2005-08-24,1.3986746072769165,1.6346428394317627,1.6828571557998657,1.6282142400741577,1.6285713911056519,572070800
2005-08-25,1.407536506652832,1.6449999809265137,1.660357117652893,1.6360714435577393,1.6471428871154785,276253600
2005-08-26,1.3977577686309814,1.6335713863372803,1.6549999713897705,1.6200000047683716,1.6471428871154785,261058000
2005-08-29,1.4008136987686157,1.6371428966522217,1.6439285278320312,1.6164286136627197,1.6167857646942139,256295200
2005-08-30,1.4231215715408325,1.6632143259048462,1.6710714101791382,1.6399999856948853,1.6425000429153442,518761600
2005-08-31,1.432900309562683,1.67464280128479,1.679642915725708,1.652500033378601,1.6735714673995972,402956400
2005-09-01,1.4136483669281006,1.652142882347107,1.6846429109573364,1.646071434020996,1.6785714626312256,356367200
2005-09-02,1.4124258756637573,1.6507142782211304,1.6714285612106323,1.6471428871154785,1.6535714864730835,222378800
2005-09-06,1.4912676811218262,1.7428570985794067,1.7457143068313599,1.662500023841858,1.6678571701049805,818619200
2005-09-07,1.487600326538086,1.7385714054107666,1.764285683631897,1.7114285230636597,1.7517857551574707,963074000
2005-09-08,1.5212150812149048,1.7778571844100952,1.7899999618530273,1.7549999952316284,1.7625000476837158,702640400
2005-09-09,1.5679700374603271,1.8324999809265137,1.8339285850524902,1.7782143354415894,1.7882143259048462,615641600
2005-09-12,1.5707204341888428,1.835714340209961,1.843928575515747,1.8064285516738892,1.8250000476837158,452796400
2005-09-13,1.5529961585998535,1.815000057220459,1.8317856788635254,1.7971428632736206,1.8221428394317627,492884000
2005-09-14,1.5160200595855713,1.7717857360839844,1.8282142877578735,1.7664285898208618,1.8235714435577393,474426400
2005-09-15,1.52396559715271,1.781071424484253,1.7921428680419922,1.7617857456207275,1.7857142686843872,415156000
2005-09-16,1.564914345741272,1.8289285898208618,1.8289285898208618,1.7839285135269165,1.793928623199463,591004400
2005-09-19,1.608613133430481,1.8799999952316284,1.8889285326004028,1.8232142925262451,1.8232142925262451,783731200
2005-09-20,1.6254205703735352,1.899642825126648,1.9217857122421265,1.8899999856948853,1.8925000429153442,819828800
2005-09-21,1.5924171209335327,1.8610714673995972,1.8946428298950195,1.8521428108215332,1.8914285898208618,434747600
2005-09-22,1.585999608039856,1.8535714149475098,1.8739285469055176,1.8328571319580078,1.8528571128845215,463727600
2005-09-23,1.6257259845733643,1.899999976158142,1.9107142686843872,1.8514286279678345,1.860714316368103,558457200
2005-09-26,1.6452840566635132,1.9228571653366089,1.9485714435577393,1.9042856693267822,1.929642915725708,546562800
2005-09-27,1.6330602169036865,1.908571481704712,1.9371428489685059,1.9082143306732178,1.9257142543792725,341703600
2005-09-28,1.5609416961669922,1.8242857456207275,1.8967857360839844,1.8067857027053833,1.8953571319580078,1125544000
2005-09-29,1.5994455814361572,1.8692857027053833,1.8782142400741577,1.8146429061889648,1.82964289188385,636846000
2005-09-30,1.6382551193237305,1.9146428108215332,1.9160714149475098,1.8528571128845215,1.8689285516738892,531633200
2005-10-03,1.6636192798614502,1.9442857503890991,1.947857141494751,1.9171428680419922,1.9342857599258423,507553200
2005-10-04,1.6425334215164185,1.9196428060531616,1.976785659790039,1.9157142639160156,1.962499976158142,539459200
2005-10-05,1.612891435623169,1.8849999904632568,1.941428542137146,1.8839285373687744,1.9403570890426636,610769600
2005-10-06,1.579888105392456,1.8464285135269165,1.910357117652893,1.8167856931686401,1.899999976158142,757537200
2005-10-07,1.5676642656326294,1.8321428298950195,1.8546428680419922,1.8053570985794067,1.8471428155899048,677882800
2005-10-10,1.5392452478408813,1.7989286184310913,1.853928565979004,1.795714259147644,1.8485714197158813,507505600
2005-10-11,1.5765265226364136,1.8424999713897705,1.8524999618530273,1.7999999523162842,1.82964289188385,1225884800
2005-10-12,1.505018949508667,1.7589285373687744,1.7964285612106323,1.7096428871154785,1.7374999523162842,2697486400
2005-10-13,1.6422280073165894,1.9192856550216675,1.9267857074737549,1.7596428394317627,1.7657142877578735,1865575600
2005-10-14,1.6501730680465698,1.9285714626312256,1.9410713911056519,1.885357141494751,1.929642915725708,1035552000
2005-10-17,1.6330602169036865,1.908571481704712,1.9367856979370117,1.881428599357605,1.9278571605682373,616834400
2005-10-18,1.595473289489746,1.864642858505249,1.9267857074737549,1.8642857074737549,1.9017857313156128,609588000
2005-10-19,1.6788982152938843,1.962142825126648,1.9628571271896362,1.8289285898208618,1.8596428632736206,1008683200
2005-10-20,1.715569257736206,2.005000114440918,2.017857074737549,1.9410713911056519,1.945357084274292,1357762000
2005-10-21,1.7009007930755615,1.9878571033477783,2.0350000858306885,1.9771428108215332,2.0299999713897705,796726000
2005-10-24,1.7354320287704468,2.0282142162323,2.0282142162323,1.9674999713897705,1.9732142686843872,609753200
2005-10-25,1.7143465280532837,2.0035715103149414,2.0303571224212646,1.9889285564422607,2.0142858028411865,465127600
2005-10-26,1.742766261100769,2.03678560256958,2.0557143688201904,1.9971429109573364,2.009999990463257,631593200
2005-10-27,1.6932607889175415,1.978928565979004,2.036071538925171,1.978928565979004,2.0353572368621826,411541200
2005-10-28,1.6645359992980957,1.945357084274292,2.015357255935669,1.9346429109573364,2.0014286041259766,769787200
2005-10-31,1.7598791122436523,2.056785821914673,2.070714235305786,1.9553571939468384,1.9714285135269165,940844800
2005-11-01,1.757129192352295,2.0535714626312256,2.0764286518096924,2.031071424484253,2.044285774230957,749686000
2005-11-02,1.8319977521896362,2.141071319580078,2.142857074737549,2.057142972946167,2.0614285469055176,857060400
2005-11-03,1.8900593519210815,2.2089285850524902,2.2257142066955566,2.145357131958008,2.1521427631378174,884382800
2005-11-04,1.8686683177947998,2.1839284896850586,2.187142848968506,2.1292858123779297,2.1553571224212646,878035200
2005-11-07,1.8405543565750122,2.151071310043335,2.202500104904175,2.147857189178467,2.1732141971588135,638831200
2005-11-08,1.8304702043533325,2.1392858028411865,2.156428575515747,2.1107141971588135,2.141071319580078,473765600
2005-11-09,1.8368874788284302,2.1467857360839844,2.1860713958740234,2.142857074737549,2.142857074737549,552930000
2005-11-10,1.8695851564407349,2.184999942779541,2.1857142448425293,2.1075000762939453,2.1657142639160156,665344400
2005-11-11,1.8805866241455078,2.197857141494751,2.218214273452759,2.1907143592834473,2.197857141494751,425448800
2005-11-14,1.8778353929519653,2.1946427822113037,2.213571310043335,2.1753571033477783,2.197857141494751,369933200
2005-11-15,1.9032001495361328,2.22428560256958,2.252857208251953,2.194999933242798,2.200000047683716,536841200
2005-11-16,1.9847917556762695,2.3196427822113037,2.3235714435577393,2.2532143592834473,2.255357027053833,784515200
2005-11-17,1.9716511964797974,2.304285764694214,2.3528571128845215,2.294642925262451,2.3424999713897705,676205600
2005-11-18,1.9728738069534302,2.3057143688201904,2.3367857933044434,2.2989284992218018,2.3324999809265137,524960800
2005-11-21,1.9850971698760986,2.319999933242798,2.328214168548584,2.27571439743042,2.315000057220459,511711200
2005-11-22,2.032768726348877,2.3757143020629883,2.3842856884002686,2.304285764694214,2.3157143592834473,540282400
2005-11-23,2.0507984161376953,2.3967857360839844,2.4278571605682373,2.3817856311798096,2.3885715007781982,485853200
2005-11-25,2.1189446449279785,2.476428508758545,2.4835715293884277,2.4107143878936768,2.416428565979004,395012800
2005-11-28,2.128723621368408,2.4878571033477783,2.5382142066955566,2.4667856693267822,2.52571439743042,1018519600
2005-11-29,2.0810513496398926,2.432142972946167,2.510714292526245,2.4053571224212646,2.499642848968506,891433200
2005-11-30,2.072495222091675,2.422142744064331,2.4589285850524902,2.411428689956665,2.4439284801483154,595674800
2005-12-01,2.1880083084106445,2.557142972946167,2.5617856979370117,2.4574999809265137,2.4625000953674316,812893200
2005-12-02,2.219482421875,2.593928575515747,2.5978572368621826,2.5250000953674316,2.581071376800537,895762000
2005-12-05,2.194730281829834,2.565000057220459,2.5903570652008057,2.5532143115997314,2.5696427822113037,583671200
2005-12-06,2.262876033782959,2.6446428298950195,2.672499895095825,2.619642972946167,2.640357255935669,857029600
2005-12-07,2.2598209381103516,2.641071319580078,2.6592857837677,2.6114284992218018,2.651071310043335,679464800
2005-12-08,2.2637932300567627,2.645714282989502,2.648928642272949,2.5928571224212646,2.614285707473755,790479200
2005-12-09,2.271432876586914,2.6546428203582764,2.663928508758545,2.619642972946167,2.650357246398926,555402400
2005-12-12,2.289156913757324,2.6753571033477783,2.6910715103149414,2.6628570556640625,2.6739284992218018,524994400
2005-12-13,2.2912960052490234,2.6778571605682373,2.694999933242798,2.650357246398926,2.6732141971588135,493816400
2005-12-14,2.200536012649536,2.5717856884002686,2.6178572177886963,2.5096428394317627,2.5903570652008057,1450716400
2005-12-15,2.2057316303253174,2.577857255935669,2.602142810821533,2.5482141971588135,2.5957143306732178,561162000
2005-12-16,2.1730334758758545,2.539642810821533,2.5821428298950195,2.5378570556640625,2.5764286518096924,671171200
2005-12-19,2.1812851428985596,2.549285650253296,2.5928571224212646,2.537142753601074,2.539642810821533,529295200
2005-12-20,2.2035927772521973,2.57535719871521,2.5850000381469727,2.5399999618530273,2.5582141876220703,479108000
2005-12-21,2.2460687160491943,2.625,2.6289286613464355,2.5907142162323,2.5928571224212646,475736800
2005-12-22,2.2619597911834717,2.643571376800537,2.6603572368621826,2.6285715103149414,2.6396429538726807,370610800
2005-12-23,2.241485118865967,2.619642972946167,2.6521427631378174,2.6178572177886963,2.648928642272949,229857600
2005-12-27,2.2683775424957275,2.651071310043335,2.684999942779541,2.641071319580078,2.642857074737549,590590000
2005-12-28,2.24820876121521,2.627500057220459,2.6700000762939453,2.6185715198516846,2.6596429347991943,398115200
2005-12-29,2.1834237575531006,2.551785707473755,2.6364285945892334,2.5507142543792725,2.634999990463257,490025200
2005-12-30,2.1968703269958496,2.567500114440918,2.5867857933044434,2.5121428966522217,2.5325000286102295,624262800
