Date,close,high,low,open,volume
3/15/2005,91.37999725,92.26999664,91.19999695,92,3663100
3/16/2005,90.65000153,91.40000153,90.25,90.73999786,5065300
3/17/2005,89.86000061,90.68000031,89.69999695,90.48999786,5562100
3/18/2005,89.27999878,89.90000153,89.08999634,89.86000061,7541500
3/21/2005,89.51000214,90.27999878,89.26999664,89.41999817,4402400
3/22/2005,89.5,90.33999634,89.26000214,89.61000061,4452500
3/23/2005,90.51999664,91.16999817,89.81999969,89.97000122,5472100
3/24/2005,90.69999695,91.55000305,90.69999695,90.80000305,4577100
3/28/2005,91.04000092,91.62999725,90.62000275,90.70999908,4088900
3/29/2005,90.59999847,91.06999969,90.18000031,90.73999786,6070400
3/30/2005,90.68000031,90.87999725,90.31999969,90.31999969,5253900
3/31/2005,91.37999725,91.41000366,90.22000122,90.45999908,4418600
4/1/2005,90.44000244,91.76000214,90.04000092,91.48999786,5721200
4/4/2005,90.31999969,90.62000275,89.76999664,90.08000183,3737800
4/5/2005,89.56999969,90.33000183,89.26000214,90.23000336,4568400
4/6/2005,89,89.37999725,88.70999908,89.05000305,7836800
4/7/2005,88.44000244,89.19999695,88.09999847,89,6355700
4/8/2005,87.59999847,88.45999908,87.5,88.27999878,5179200
4/11/2005,86.19999695,87.55999756,86.08999634,87.34999847,8296500
4/12/2005,85.75,86.23999786,85.16999817,85.90000153,8429700
4/13/2005,84.56999969,85.97000122,84.23999786,85.76000214,7090700
4/14/2005,83.63999939,85.41000366,83.47000122,84.51000214,10421200
4/15/2005,76.69999695,79.66000366,76.33000183,79,27906300
4/18/2005,76.65000153,77.75,76.13999939,77.15000153,13255000
4/19/2005,75.48000336,77.19999695,75.25,76.98000336,9259900
4/20/2005,72.01000214,75.87000275,71.84999847,75.48000336,20366300
4/21/2005,74.02999878,74.09999847,72.80000305,73,16224400
4/22/2005,74.20999908,74.69999695,73.26000214,74.23000336,10984400
4/25/2005,74.61000061,75.72000122,74.05000305,75.09999847,10219400
4/26/2005,75.43000031,76.98000336,74.65000153,74.68000031,12484300
4/27/2005,77.05000305,77.18000031,75.5,75.59999847,11631400
4/28/2005,75.91000366,77.11000061,75.65000153,77.05000305,8629200
4/29/2005,76.37999725,77.08000183,75.91000366,77.05000305,8147700
5/2/2005,76.51000214,77.29000092,76.02999878,76.87999725,7232500
5/3/2005,76.47000122,76.95999908,75.93000031,76.77999878,6196300
5/4/2005,77.08000183,77.19999695,76.5,76.59999847,5512300
5/5/2005,75.5,78.11000061,75.33000183,78,12371800
5/6/2005,75.26000214,75.91999817,74.97000122,75.55999756,7750300
5/9/2005,74.98000336,75.45999908,74.70999908,75.26000214,5616700
5/10/2005,73.30000305,74.76000214,73.04000092,74.75,7982200
5/11/2005,73.27999878,73.69000244,72.51000214,73.62999725,6915700
5/12/2005,72.62000275,73.80000305,72.5,73.52999878,6061900
5/13/2005,73.16000366,73.86000061,72.51999664,72.52999878,7150600
5/16/2005,74.33999634,74.48999786,73.08999634,73.08999634,5501500
5/17/2005,74.29000092,74.43000031,73.33000183,73.93000031,5135600
5/18/2005,76.36000061,76.81999969,74.69000244,75,10309600
5/19/2005,77.16000366,77.63999939,76.37000275,76.5,7030400
5/20/2005,76.41000366,77.27999878,76.36000061,77.27999878,6329800
5/23/2005,76.51000214,76.94999695,76,76.30000305,4759800
5/24/2005,75.80999756,76.51000214,75.55999756,76.13999939,5660700
5/25/2005,76,76.02999878,75.16999817,75.41999817,5483400
5/26/2005,77.13999939,77.41000366,76.29000092,76.44999695,5832000
5/27/2005,77.09999847,77.23999786,76.52999878,77.11000061,3163900
5/31/2005,75.55000305,77.41000366,75.5,77.30000305,6419000
6/1/2005,76.83999634,77.5,75.56999969,75.56999969,7380600
6/2/2005,77.34999847,77.38999939,76.68000031,76.75,4025600
6/3/2005,75.79000092,77.09999847,75.73999786,77.05999756,6149900
6/6/2005,75,75.90000153,74.91999817,75.80000305,5978600
6/7/2005,75.04000092,76.08999634,75,75,5226600
6/8/2005,74.80000305,75.40000153,74.62999725,75.04000092,4280000
6/9/2005,74.93000031,75.47000122,74.23000336,74.58000183,4423200
6/10/2005,74.76999664,75.05000305,74.09999847,74.75,4895800
6/13/2005,75.05000305,75.93000031,74.44999695,74.5,5715700
6/14/2005,74.88999939,75.43000031,74.73000336,75.05000305,4314900
6/15/2005,76.30000305,76.5,75.15000153,75.69999695,7103600
6/16/2005,77.05000305,77.25,76.30999756,76.40000153,7840000
6/17/2005,76.38999939,77.73000336,76.37999725,77.69999695,8593800
6/20/2005,76.55000305,76.98000336,75.56999969,76.02999878,3745600
6/21/2005,76.41000366,77,76.11000061,76.69999695,5339100
6/22/2005,77.23000336,77.48999786,76.66999817,76.83000183,5646300
6/23/2005,75.41000366,76.97000122,75.05999756,76.80999756,7766700
6/24/2005,74.01000214,75.40000153,74,75.16999817,10792100
6/27/2005,73.87999725,74.76999664,73.5,74.01000214,6489800
6/28/2005,75.30000305,75.30000305,73.44999695,73.83000183,8188800
6/29/2005,74.73000336,75.68000031,74.62000275,75.26000214,5519100
6/30/2005,74.19999695,75.48999786,74.06999969,74.80000305,6127000
7/1/2005,74.66999817,75.33000183,74.30000305,74.30000305,4353100
7/5/2005,74.79000092,74.97000122,74.16000366,74.37999725,5181800
7/6/2005,75.80999756,76.15000153,74.40000153,74.80000305,8009300
7/7/2005,77.37999725,77.52999878,75,75.15000153,10757200
7/8/2005,79.30000305,79.51999664,77.13999939,77.37999725,13440500
7/11/2005,78.95999908,79.51999664,78.51999664,79.40000153,7186700
7/12/2005,80.04000092,80.48999786,79.18000031,79.19999695,10945500
7/13/2005,81.44999695,81.75,81.16000366,81.16000366,11340000
7/14/2005,82.41999817,82.66999817,82,82,8546200
7/15/2005,82.37999725,82.75,81.51999664,82.43000031,7644100
7/18/2005,81.80999756,83.94000244,81.68000031,81.98999786,8705600
7/19/2005,83.69999695,85.11000061,83.69999695,84.72000122,14149700
7/20/2005,84.59999847,84.95999908,82.98999786,83.19999695,9323200
7/21/2005,84.40000153,84.94999695,83.40000153,84.59999847,8265300
7/22/2005,84.44000244,84.62999725,83.86000061,83.98000336,4570400
7/25/2005,84.19999695,84.51999664,83.91999817,83.98000336,4457800
7/26/2005,84.12000275,84.34999847,83.84999847,84.15000153,4542900
7/27/2005,83.87000275,84.12999725,82.80999756,83.80000305,4862200
7/28/2005,83.80000305,83.97000122,83.26999664,83.55000305,6189700
7/29/2005,83.45999908,83.94999695,83.22000122,83.30000305,4330300
8/1/2005,83.43000031,83.84999847,82.84999847,83,3664300
8/2/2005,83.30999756,83.86000061,83.04000092,83.26999664,5380700
8/3/2005,84.05999756,84.19999695,83.11000061,83.30999756,4256200
8/4/2005,83.12000275,83.88999939,82.98000336,83.75,5249900
8/5/2005,83.36000061,83.73999786,82.73000336,82.75,3714600
8/8/2005,83.36000061,83.88999939,83.01999664,83.41000366,4424300
8/9/2005,83.5,83.94999695,82.94000244,83.40000153,3793500
8/10/2005,82.01999664,84.01000214,81.97000122,83.65000153,5402400
8/11/2005,82.66000366,82.75,81.62000275,81.93000031,4570400
8/12/2005,82.19000244,82.58000183,82.05999756,82.15000153,4378200
8/15/2005,82.5,82.94000244,81.61000061,81.90000153,3431100
8/16/2005,81.30000305,82.43000031,81.08999634,82.06999969,4407400
8/17/2005,81.30000305,81.94000244,80.83999634,81.40000153,4853000
8/18/2005,81.15000153,82,80.80000305,81.09999847,3713300
8/19/2005,82.76000214,83.30000305,81.36000061,81.36000061,6481000
8/22/2005,82.59999847,83.34999847,81.84999847,82.75,5157200
8/23/2005,82.02999878,83.13999939,81.59999847,82.69999695,4000300
8/24/2005,81.31999969,82.40000153,81.23000336,81.52999878,4417600
8/25/2005,81.09999847,81.44999695,80.72000122,81.44999695,3606100
8/26/2005,80.37999725,81.01999664,80.26000214,80.80999756,5029300
8/29/2005,81.33999634,81.75,79.90000153,80,4025300
8/30/2005,80.54000092,81,79.98000336,81,5674200
8/31/2005,80.62000275,80.79000092,79.87000275,80.34999847,5400800
9/1/2005,79.54000092,80.31999969,79.33999634,80.16000366,6390600
9/2/2005,79.45999908,80.01000214,79.45999908,79.5,3680600
9/6/2005,81.01999664,81.19000244,79.69999695,79.69999695,6305500
9/7/2005,80.98000336,81.12999725,80.31999969,80.69999695,4116300
9/8/2005,80.80000305,81.51999664,80.5,81.27999878,4277300
9/9/2005,81.44000244,81.48999786,80.51999664,80.86000061,3982200
9/12/2005,81.48000336,82.11000061,81,81.02999878,3692800
9/13/2005,80.75,81.48999786,80.51999664,81.48999786,5040900
9/14/2005,80.48000336,81.40000153,80.41999817,80.75,3887700
9/15/2005,80.01000214,80.65000153,79.66999817,80.43000031,4864100
9/16/2005,80.33000183,80.5,79.83000183,80.37999725,7624900
9/19/2005,79.43000031,79.98000336,79.01000214,79.73999786,5148500
9/20/2005,78.69999695,79.65000153,78.62999725,79.26999664,7122300
9/21/2005,77.55999756,78.45999908,77.37000275,78,7126000
9/22/2005,78.20999908,78.5,77.30000305,77.55999756,6870400
9/23/2005,78,78.11000061,77.5,77.69999695,5434600
9/26/2005,77.41000366,78.41000366,76.93000031,78.30999756,5433200
9/27/2005,77.98999786,78.59999847,77.16000366,77.16999817,5499600
9/28/2005,79.5,79.73000336,78.05999756,78.05999756,7747700
9/29/2005,80.36000061,80.55000305,78.87000275,79.25,5899700
9/30/2005,80.22000122,80.5,79.97000122,80.01999664,5536500
10/3/2005,80.44999695,80.59999847,79.5,80.22000122,5297600
10/4/2005,80.11000061,81.47000122,79.93000031,80.65000153,6365100
10/5/2005,79.81999969,80.68000031,79.55999756,80.11000061,4998800
10/6/2005,79.69999695,80.26999664,78.69999695,79.81999969,8130200
10/7/2005,80.5,81.12000275,80.08999634,80.25,6130100
10/10/2005,81.25,82.09999847,81.08000183,81.23999786,7882900
10/11/2005,83.19000244,83.51999664,81.97000122,82.25,9781300
10/12/2005,82.19000244,82.93000031,81.94999695,82.75,7580800
10/13/2005,82.19999695,83.19999695,81.69999695,81.69999695,5530600
10/14/2005,82.34999847,82.70999908,81.59999847,82.59999847,5573700
10/17/2005,82.58999634,82.98999786,81.93000031,82.36000061,7964800
10/18/2005,83.48000336,84.59999847,83.34999847,84.33000183,12045300
10/19/2005,84.16999817,84.19999695,82.37999725,82.41000366,7502600
10/20/2005,83.16999817,84.19000244,82.87999725,84,5752700
10/21/2005,83.33000183,84,82.91000366,83.08000183,6020700
10/24/2005,83.47000122,83.61000061,82.59999847,83.15000153,5482200
10/25/2005,83.36000061,83.94999695,82.70999908,83.08000183,5393300
10/26/2005,82.88999939,83.87000275,82.72000122,82.97000122,4270800
10/27/2005,82.30999756,82.93000031,82.25,82.52999878,3705800
10/28/2005,81.41999817,82.43000031,80.5,82.31999969,6941300
10/31/2005,81.87999725,82.30000305,81.30000305,81.51000214,7531200
11/1/2005,81.58999634,82.15000153,81.29000092,81.84999847,5653100
11/2/2005,81.05999756,81.88999939,80.63999939,81.19999695,6447400
11/3/2005,82.87000275,83.02999878,81.30999756,81.55000305,7690900
11/4/2005,83,83.30000305,82.65000153,82.91000366,3831400
11/7/2005,83.61000061,83.84999847,83.06999969,83.09999847,4455100
11/8/2005,83.15000153,83.90000153,83.11000061,83.41000366,3798000
11/9/2005,82.83999634,83.33000183,82.48999786,82.70999908,3936200
11/10/2005,83.98999786,84.30000305,82.30000305,82.69999695,4732000
11/11/2005,84.55000305,84.83999634,84.15000153,84.19999695,4841300
11/14/2005,84.36000061,85,84.11000061,84.25,3915300
11/15/2005,85.52999878,85.90000153,84.02999878,84.02999878,6830800
11/16/2005,86.54000092,86.58000183,85.38999939,85.44999695,6694100
11/17/2005,86.88999939,86.98000336,85.76000214,86.18000031,5293600
11/18/2005,87.76999664,88,87.16999817,88,7985800
11/21/2005,87.29000092,87.87000275,87.01000214,87.59999847,4807900
11/22/2005,87.98999786,88.08000183,86.87999725,86.87999725,5786600
11/23/2005,88.80000305,89.38999939,87.94999695,88.12000275,5399300
11/25/2005,88.80000305,89.31999969,88.62000275,88.94999695,2199300
11/28/2005,89.11000061,89.43000031,88.75,88.80000305,5197900
11/29/2005,89.09999847,89.94000244,89.01999664,89.18000031,5147000
11/30/2005,88.90000153,89.63999939,88.73000336,89.05000305,6021500
12/1/2005,89.20999908,89.73999786,89.05000305,89.15000153,4668500
12/2/2005,88.65000153,89.15000153,88.36000061,89,4730500
12/5/2005,88.43000031,88.65000153,87.70999908,88.40000153,4023600
12/6/2005,89.13999939,89.83999634,88.55999756,88.55999756,4871500
12/7/2005,88.72000122,89.91999817,88.44999695,89,5284000
12/8/2005,87.5,88.91000366,86.66999817,88.56999969,5787000
12/9/2005,86.97000122,87.09999847,86.33000183,86.80000305,6461800
12/12/2005,85.95999908,87.34999847,85.76000214,87.01000214,6044100
12/13/2005,83.70999908,84.90000153,83.5,84.5,12545300
12/14/2005,83.12999725,83.94999695,82.94999695,83.65000153,7161800
12/15/2005,83.52999878,83.62999725,82.75,82.87999725,6155900
12/16/2005,83.37000275,84,83,83.88999939,7398200
12/19/2005,82.76000214,83.59999847,82.65000153,83.23000336,4985400
12/20/2005,82.48000336,83.09999847,82.05999756,82.94999695,5276200
12/21/2005,83.12000275,84,82.45999908,82.45999908,6846800
12/22/2005,83.22000122,83.23000336,82.30000305,82.61000061,6573600
12/23/2005,83.48000336,84.19999695,83.38999939,84,3616200
12/27/2005,82.98999786,84.5,82.88999939,83.48000336,4377800
12/28/2005,83.04000092,83.56999969,82.80000305,83.09999847,3836800
12/29/2005,82.40000153,83.05999756,82.22000122,82.80000305,3958400
12/30/2005,82.19999695,82.48999786,81.55999756,81.84999847,5449000
1/3/2006,82.05999756,82.55000305,80.80999756,82.44999695,11715100
1/4/2006,81.94999695,82.5,81.33000183,82.19999695,9832800
1/5/2006,82.5,82.90000153,81.25,81.40000153,7213400
1/6/2006,84.94999695,85.02999878,83.41000366,83.94999695,8196900
1/9/2006,83.73000336,84.25,83.37999725,83.90000153,6851100
1/10/2006,84.06999969,84.12000275,83.12000275,83.15000153,5700000
1/11/2006,84.16999817,84.80999756,83.40000153,84.37000275,5776400
1/12/2006,83.56999969,83.95999908,83.40000153,83.81999969,4924100
1/13/2006,83.16999817,83.44999695,82.5,83,6921600
1/17/2006,83,83.16000366,82.54000092,82.80000305,8718400
1/18/2006,83.80000305,84.69999695,83.51999664,84,10984800
1/19/2006,83.08999634,84.38999939,83.01999664,84.13999939,6483500
1/20/2006,81.36000061,83.05000305,81.25,83.04000092,8605800
1/23/2006,81.41000366,81.91999817,80.91999817,81.33000183,6114100
1/24/2006,80.84999847,82.15000153,80.80000305,81.38999939,6069000
1/25/2006,80.91000366,81.62000275,80.61000061,81.05000305,6374300
1/26/2006,80.72000122,81.65000153,80.58999634,81.5,7810200
1/27/2006,81.01999664,81.76999664,80.75,80.75,6103400
1/30/2006,81.62999725,81.80999756,80.20999908,80.20999908,5325100
1/31/2006,81.30000305,82,81.16999817,81.5,6771600
2/1/2006,81.94000244,82.23999786,80.65000153,80.90000153,5419300
2/2/2006,81.23000336,81.58999634,80.90000153,81.44999695,6198000
2/3/2006,79.97000122,80.76999664,79.72000122,80.55000305,9852000
2/6/2006,79.51000214,79.94999695,78.93000031,79.94000244,9568500
2/7/2006,79.84999847,80.19000244,79.30000305,79.5,5247300
2/8/2006,80.80000305,80.90000153,80.23999786,80.58000183,5029200
2/9/2006,80.40000153,80.80000305,79.5,80.40000153,7609200
2/10/2006,81.33000183,81.45999908,80.19999695,80.40000153,5371900
2/13/2006,80.44000244,81.91000366,80.18000031,81.33000183,5257400
2/14/2006,81.08999634,81.44999695,80.34999847,80.55000305,6075500
2/15/2006,80.84999847,81.5,80.5,80.86000061,5052000
2/16/2006,80.91000366,80.91000366,80.12999725,80.68000031,5310500
2/17/2006,80.70999908,81.02999878,80.12999725,80.91000366,5298800
2/21/2006,80.5,80.75,79.97000122,80.09999847,5838000
2/22/2006,81.34999847,81.65000153,79.97000122,80,5294300
2/23/2006,80.19999695,81.33999634,80.04000092,81.19999695,4979400
2/24/2006,80.09999847,80.65000153,79.84999847,80.65000153,3903200
2/27/2006,80.62999725,80.88999939,79.94999695,79.97000122,3787000
2/28/2006,80.23999786,80.55000305,79.70999908,80.09999847,5960700
3/1/2006,79.90000153,80.80999756,79.77999878,80.19999695,5172300
3/2/2006,79.94000244,80.20999908,79.54000092,79.55000305,4418800
3/3/2006,79.95999908,80.83000183,79.51000214,79.51000214,4354400
3/6/2006,80,80.63999939,79.90000153,79.91000366,4709500
3/7/2006,80.29000092,80.79000092,79.86000061,80.01000214,4330800
3/8/2006,81.13999939,81.59999847,80.25,80.25,5569900
3/9/2006,81.01999664,81.98000336,80.80000305,81.26000214,4310700
3/10/2006,81.56999969,82.25,81.02999878,81.02999878,4787200
3/13/2006,81.93000031,82.40000153,81.44999695,81.55999756,4571400
3/14/2006,82.87999725,82.98999786,81.47000122,81.51000214,4518000
3/15/2006,83.37999725,83.76000214,82.63999939,82.65000153,5370400
3/16/2006,82.87000275,83.72000122,82.61000061,83.43000031,4299500
3/17/2006,83.30000305,83.41000366,82.81999969,83.34999847,6414400
3/20/2006,83.58000183,83.75,82.98999786,83.11000061,3870300
3/21/2006,83.80999756,84.98999786,83.58000183,83.81999969,7404300
3/22/2006,84.44999695,84.68000031,83.34999847,83.34999847,4968600
3/23/2006,83.19999695,84.26999664,82.93000031,84.23000336,5105800
3/24/2006,83.36000061,83.72000122,82.98999786,82.98999786,4198800
3/27/2006,83.08000183,83.26000214,82.58000183,82.98000336,3910100
3/28/2006,82.43000031,83.38999939,82.29000092,82.86000061,4508600
3/29/2006,83.12999725,83.55000305,82.19999695,82.19999695,4392100
3/30/2006,83.19999695,83.69999695,82.83000183,82.87999725,4467000
3/31/2006,82.47000122,83.59999847,82.29000092,82.94999695,5862000
4/3/2006,83.05999756,83.58999634,82.65000153,82.72000122,4121600
4/4/2006,83.44999695,83.77999878,82.80000305,83.05000305,3853000
4/5/2006,84.16999817,84.44999695,83.31999969,83.33000183,5523900
4/6/2006,83.80999756,84.31999969,83.36000061,83.69999695,4944100
4/7/2006,82.48000336,83.80000305,82.44000244,83.59999847,5337500
4/10/2006,82.09999847,82.73999786,82,82.26999664,3627700
4/11/2006,81.16000366,82.05999756,80.75,81.83000183,5959700
4/12/2006,80.75,81.37000275,80.62999725,81.09999847,3905200
4/13/2006,81.98000336,82.59999847,81.12000275,81.18000031,4799700
4/17/2006,81.63999939,82.91999817,81.40000153,81.91999817,4634200
4/18/2006,83.30999756,83.52999878,81.69999695,81.88999939,7905800
4/19/2006,81.86000061,84,81.26000214,83.94999695,10554700
4/20/2006,82.01999664,82.84999847,81.63999939,81.65000153,6237200
4/21/2006,81.66000366,82.5,81.37999725,82.48999786,6117400
4/24/2006,82.11000061,82.41000366,81.09999847,81.30000305,6604100
4/25/2006,82.66999817,82.90000153,81.59999847,81.94999695,6856300
4/26/2006,83.34999847,83.48000336,82.70999908,82.83999634,6648800
4/27/2006,83.87999725,84.40000153,82.69999695,82.69999695,8174300
4/28/2006,82.33999634,83.62000275,81.98000336,83.51000214,8201800
5/1/2006,82.23000336,83.30999756,82.09999847,82.58999634,6011100
5/2/2006,82.41999817,82.73999786,82,82.11000061,4336400
5/3/2006,82.69999695,83.29000092,82.44999695,82.54000092,5721100
5/4/2006,82.43000031,83.08999634,82.40000153,82.87000275,3966900
5/5/2006,83.27999878,83.33999634,82.69999695,82.94999695,4504500
5/8/2006,82.88999939,83.22000122,82.30000305,82.59999847,3856500
5/9/2006,83.23000336,83.29000092,82.41000366,82.48999786,4072800
5/10/2006,82.90000153,83.33000183,82.59999847,82.90000153,3430400
5/11/2006,82.45999908,83.08999634,82.44999695,82.65000153,5274500
5/12/2006,82.38999939,83.69000244,82.30000305,82.47000122,5685700
5/15/2006,82.88999939,83.15000153,81.80000305,81.80000305,5776400
5/16/2006,82.16000366,83.25,82.06999969,83,4454800
5/17/2006,81.26999664,82.20999908,81.01999664,81.75,5936000
5/18/2006,80.66000366,81.34999847,80.02999878,80.5,5443600
5/19/2006,80.27999878,81,79.51000214,80.86000061,7019100
5/22/2006,80.01999664,80.33999634,79.40000153,79.83000183,6250900
5/23/2006,79.83000183,81.30000305,79.63999939,80.25,5006400
5/24/2006,79.77999878,80.04000092,79.05999756,79.34999847,7389600
5/25/2006,80.13999939,80.18000031,79.65000153,79.88999939,3995000
5/26/2006,80.75,80.86000061,79.69999695,80.16000366,3580800
5/30/2006,80.16000366,80.95999908,80.15000153,80.34999847,5049100
5/31/2006,79.90000153,80.83000183,79.61000061,80.15000153,6384900
6/1/2006,80.69000244,80.87000275,79.80999756,79.88999939,4866500
6/2/2006,79.51999664,80.55999756,79.15000153,80.5,7232300
6/5/2006,79.05999756,80.04000092,79.01000214,79.09999847,5555800
6/6/2006,79.76000214,79.90000153,78.5,79.05999756,7250600
6/7/2006,79.15000153,80.73999786,79.12000275,79.77999878,7924800
6/8/2006,77.02999878,79.58000183,76.75,78.55000305,13474400
6/9/2006,77.62999725,78.09999847,77.05000305,77.23999786,6135400
6/12/2006,77.01999664,78.08999634,77.01000214,77.62999725,4924900
6/13/2006,76.93000031,77.93000031,76.81999969,77.13999939,7374100
6/14/2006,77.70999908,77.84999847,76.93000031,76.93000031,6038600
6/15/2006,78.55999756,78.77999878,76.94999695,77.84999847,6679400
6/16/2006,77.94999695,78.52999878,77.56999969,78.44000244,8133500
6/19/2006,77.66999817,78.30000305,77.33999634,77.90000153,5302100
6/20/2006,77.98999786,78.30000305,77.25,77.83999634,6124500
6/21/2006,78.30000305,78.55999756,77.98000336,77.98999786,5559100
6/22/2006,77.19000244,78.37000275,77,78.16000366,5563700
6/23/2006,77.09999847,77.83999634,76.94000244,77.15000153,4520600
6/26/2006,77.15000153,77.51999664,76.80000305,77.04000092,3448000
6/27/2006,76.62999725,77.59999847,76.31999969,77.31999969,5596800
6/28/2006,76.55999756,76.59999847,76.05999756,76.52999878,4392100
6/29/2006,77.58999634,77.80000305,76.55999756,76.88999939,5448900
6/30/2006,76.81999969,77.93000031,76.79000092,77.69999695,7911700
7/3/2006,78.01999664,78.26999664,77.26999664,77.54000092,3177300
7/5/2006,77.76999664,78.38999939,77.51999664,78,4047800
7/6/2006,78.08999634,78.52999878,77.56999969,77.58999634,4333100
7/7/2006,76.41999817,78.08999634,76.12000275,78.08999634,6641600
7/10/2006,76.66999817,76.83000183,75.87000275,76.18000031,7154700
7/11/2006,76.47000122,76.65000153,75.44000244,76.25,6086500
7/12/2006,75.48000336,76.30000305,74.81999969,76.06999969,8372100
7/13/2006,74.23999786,75.27999878,73.83000183,75.01000214,8754700
7/14/2006,73.56999969,74.30000305,73.37000275,74.23999786,6957800
7/17/2006,73.69999695,73.94000244,73.19999695,73.34999847,6822700
7/18/2006,74.26000214,74.41999817,72.73000336,73.69999695,8667500
7/19/2006,76.06999969,77.05999756,76,76,14536900
7/20/2006,75.48000336,75.87999725,75.19999695,75.73000336,12214900
7/21/2006,74.86000061,75.5,74.5,75.48999786,8372500
7/24/2006,75.98999786,76.15000153,74.91999817,74.91999817,5611200
7/25/2006,75.88999939,76.41000366,75.30999756,75.98999786,5580300
7/26/2006,75.83000183,76.30000305,75.36000061,75.48000336,3870100
7/27/2006,76.15000153,77.29000092,75.75,75.83000183,6439100
7/28/2006,76.95999908,77.30000305,76.26000214,76.37999725,4165700
7/31/2006,77.41000366,77.5,76.15000153,76.44000244,5381800
8/1/2006,76.13999939,77.37999725,75.75,76.65000153,4406700
8/2/2006,76.31999969,76.93000031,76.19999695,76.20999908,3283800
8/3/2006,76.33000183,76.73000336,75.40000153,76,2765800
8/4/2006,75.91000366,76.76999664,75.31999969,76.65000153,5062400
8/7/2006,75.51999664,76.19999695,75.27999878,75.62999725,3870200
8/8/2006,75.33000183,76.26000214,75.11000061,75.62999725,3794700
8/9/2006,75.38999939,76.27999878,75.38999939,75.55999756,4480400
8/10/2006,75.73999786,76.08000183,75.05000305,75.19999695,3213600
8/11/2006,75.48000336,75.77999878,75.19999695,75.33999634,3695800
8/14/2006,76.68000031,77.48999786,75.59999847,76.05000305,4997400
8/15/2006,77.08000183,77.13999939,76.30999756,76.90000153,5985400
8/16/2006,79.08999634,79.27999878,77.34999847,77.48000336,7386500
8/17/2006,79.37000275,79.55999756,78.52999878,78.93000031,5535400
8/18/2006,79.90000153,79.97000122,78.62999725,79.37999725,5399200
8/21/2006,79.27999878,79.87999725,78.87000275,79.51000214,3676500
