Date,adj close,close,high,low,open,volume
2005-01-03,30.436513900756836,50.09000015258789,51.02000045776367,49.869998931884766,51.02000045776367,16009200
2005-01-04,30.22992706298828,49.75,50.599998474121094,49.68000030517578,50.34000015258789,16718000
2005-01-05,30.07193374633789,49.4900016784668,50.11000061035156,49.45000076293945,49.83000183105469,12189100
2005-01-06,30.454744338989258,50.119998931884766,50.189998626708984,49.25,49.29999923706055,13098700
2005-01-07,30.25422477722168,49.790000915527344,50.2599983215332,49.52000045776367,50.119998931884766,11315300
2005-01-10,30.36967658996582,49.97999954223633,50.5,49.810001373291016,49.86000061035156,11288700
2005-01-11,30.290681838989258,49.849998474121094,50.150001525878906,49.630001068115234,49.83000183105469,9116300
2005-01-12,30.740333557128906,50.59000015258789,50.630001068115234,49.81999969482422,50.04999923706055,13301200
2005-01-13,30.71603012084961,50.54999923706055,51.0,50.400001525878906,50.59000015258789,11340600
2005-01-14,31.03200912475586,51.06999969482422,51.209999084472656,50.52000045776367,50.560001373291016,11000000
2005-01-18,31.293275833129883,51.5,51.5,50.900001525878906,50.95000076293945,13899900
2005-01-19,31.019861221313477,51.04999923706055,51.4900016784668,51.0,51.45000076293945,9321300
2005-01-20,30.81932830810547,50.720001220703125,50.93000030517578,50.349998474121094,50.650001525878906,11438300
2005-01-21,30.649200439453125,50.439998626708984,51.54999923706055,50.439998626708984,50.79999923706055,13546700
2005-01-24,31.068462371826172,51.130001068115234,51.40999984741211,50.90999984741211,50.939998626708984,12331200
2005-01-25,31.18999481201172,51.33000183105469,51.41999816894531,51.099998474121094,51.20000076293945,10339600
2005-01-26,31.414823532104492,51.70000076293945,51.939998626708984,51.310001373291016,51.5,13035500
2005-01-27,31.4451961517334,51.75,51.95000076293945,51.22999954223633,51.2400016784668,11224400
2005-01-28,31.153528213500977,51.27000045776367,51.58000183105469,51.11000061035156,51.369998931884766,11258500
2005-01-31,31.354053497314453,51.599998474121094,51.970001220703125,51.349998474121094,51.5,13606400
2005-02-01,32.368797302246094,53.27000045776367,53.279998779296875,51.93000030517578,51.97999954223633,19199400
2005-02-02,32.76985549926758,53.93000030517578,54.0099983215332,53.310001373291016,53.33000183105469,14896100
2005-02-03,33.128353118896484,54.52000045776367,54.63999938964844,53.540000915527344,53.849998474121094,14074700
2005-02-04,33.59622573852539,55.290000915527344,55.31999969482422,54.279998779296875,54.470001220703125,17048500
2005-02-07,33.663063049316406,55.400001525878906,55.41999816894531,54.61000061035156,55.119998931884766,15534600
2005-02-08,34.05996322631836,55.779998779296875,55.900001525878906,54.84000015258789,54.849998474121094,15346100
2005-02-09,33.913429260253906,55.540000915527344,55.83000183105469,55.09000015258789,55.47999954223633,12032100
